No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3301001,SMA NEGERI 1 MANOKWARI,60400133,N,306,60.25,44.73,33.65,29.03,36.9,44.64,0.0,33,1,1,2016,PAPUA BARAT,KABUPATEN MANOKWARI
2,3301002,SMA ST. PAULUS MANOKWARI,60400139,S,11,66.18,40.55,64.09,67.5,67.73,58.86,0.0,33,1,2,2016,PAPUA BARAT,KABUPATEN MANOKWARI
3,3301003,SMA YABT MANOKWARI,60401551,S,39,63.79,39.23,61.99,66.41,71.09,60.83,0.0,33,1,3,2016,PAPUA BARAT,KABUPATEN MANOKWARI
4,3301004,SMA YPK IMANUEL PASIR PUTIH,60402064,S,19,62.84,48.53,55.92,82.24,74.61,59.21,0.0,33,1,4,2016,PAPUA BARAT,KABUPATEN MANOKWARI
5,3301005,SMA NEGERI 2 MANOKWARI,60400131,N,146,63.95,38.92,25.74,26.49,29.71,43.44,0.0,33,1,5,2016,PAPUA BARAT,KABUPATEN MANOKWARI
6,3301006,SMA OIKUMENE MANOKWARI,60400136,S,39,70.31,60.62,51.86,69.23,68.85,57.69,0.0,33,1,6,2016,PAPUA BARAT,KABUPATEN MANOKWARI
7,3301007,SMA YAPIS MANOKWARI,60401552,S,21,55.43,28.19,23.33,20.0,23.33,31.31,0.0,33,1,7,2016,PAPUA BARAT,KABUPATEN MANOKWARI
8,3301008,SMA ADVENT MANOKWARI,60401549,S,20,57.1,49.1,22.0,54.5,51.75,55.75,0.0,33,1,8,2016,PAPUA BARAT,KABUPATEN MANOKWARI
9,3301009,SMA YPPGI WOSI MANOKWARI,60402063,S,10,74.8,56.8,67.5,72.5,58.75,67.25,0.0,33,1,9,2016,PAPUA BARAT,KABUPATEN MANOKWARI
10,3301010,SMA NEGERI 1 PRAFI,60400132,N,84,66.14,57.6,68.39,76.58,65.83,62.38,0.0,33,1,10,2016,PAPUA BARAT,KABUPATEN MANOKWARI
11,3301012,MA NEGERI PRAFI,11003342,N,44,68.82,32.91,27.27,30.28,32.84,41.02,0.0,33,1,12,2016,PAPUA BARAT,KABUPATEN MANOKWARI
12,3301013,SMA NEGERI 1 WARMARE,60403426,N,18,73.67,49.0,77.22,78.61,80.83,73.33,0.0,33,1,13,2016,PAPUA BARAT,KABUPATEN MANOKWARI
13,3301014,SMA BINA TARUNA MASNI,60400108,S,38,73.37,52.68,60.72,64.28,55.53,52.89,0.0,33,1,14,2016,PAPUA BARAT,KABUPATEN MANOKWARI
14,3301020,SMA KATHOLIK VILLANOVA,60403908,S,21,71.14,37.24,27.26,26.67,35.12,41.9,0.0,33,1,20,2016,PAPUA BARAT,KABUPATEN MANOKWARI
15,3302001,SMA NEGERI 1 SORONG,60400378,N,190,53.13,37.66,21.99,23.92,26.14,36.51,0.0,33,2,1,2016,PAPUA BARAT,KOTA SORONG
16,3302002,SMA PGRI SORONG,60400313,S,17,61.76,46.47,55.59,43.24,51.62,39.26,0.0,33,2,2,2016,PAPUA BARAT,KOTA SORONG
17,3302003,SMA AMPERA SORONG,60400318,S,14,67.29,63.57,82.5,66.96,67.68,64.11,0.0,33,2,3,2016,PAPUA BARAT,KOTA SORONG
18,3302004,SMA NEGERI 4 DUM SORONG,60400315,N,9,63.11,51.78,44.72,50.28,51.67,37.78,0.0,33,2,4,2016,PAPUA BARAT,KOTA SORONG
19,3302005,SMA YPK 1 EBENHAEZER KOTA SORONG,60403645,S,26,56.77,58.08,54.04,45.96,47.02,43.27,0.0,33,2,5,2016,PAPUA BARAT,KOTA SORONG
20,3302006,SMA NEGERI 2 SORONG,60400377,N,137,66.79,42.72,35.2,46.3,40.53,44.14,0.0,33,2,6,2016,PAPUA BARAT,KOTA SORONG
21,3302007,SMA YPPKK MORIA SORONG,60403705,S,20,69.2,55.6,58.75,64.5,52.25,64.63,0.0,33,2,7,2016,PAPUA BARAT,KOTA SORONG
22,3302008,SMA PAPUA KOTA SORONG,60400314,S,28,53.64,36.79,53.3,60.98,47.59,47.5,0.0,33,2,8,2016,PAPUA BARAT,KOTA SORONG
23,3302009,SMA AVEROS KOTA SORONG,60403474,S,70,69.74,63.26,65.29,54.61,67.36,75.46,0.0,33,2,9,2016,PAPUA BARAT,KOTA SORONG
24,3302010,SMA YPPK AGUSTINUS KOTA SORONG,60403712,S,62,76.45,56.45,68.71,74.03,67.5,52.42,0.0,33,2,10,2016,PAPUA BARAT,KOTA SORONG
25,3302011,SMA MUHAMMADIYAH AL-AMIN SORONG,60402040,S,15,63.07,29.6,23.5,19.67,31.33,28.5,0.0,33,2,11,2016,PAPUA BARAT,KOTA SORONG
26,3302012,SMA ADVENT SORONG,60400319,S,23,74.52,56.17,61.63,46.74,58.8,44.78,0.0,33,2,12,2016,PAPUA BARAT,KOTA SORONG
27,3302013,SMA NEGERI 3 KOTA SORONG,60403707,N,237,61.06,49.64,34.5,37.68,36.19,51.76,0.0,33,2,13,2016,PAPUA BARAT,KOTA SORONG
28,3302014,SMA ISLAM GUPPI KOTA SORONG,60400317,S,13,60.0,24.0,53.85,20.96,43.08,26.35,0.0,33,2,14,2016,PAPUA BARAT,KOTA SORONG
29,3302015,SMA ABT SORONG,60400310,S,22,60.55,52.36,64.77,46.14,40.23,47.16,0.0,33,2,15,2016,PAPUA BARAT,KOTA SORONG
30,3302016,SMA YPK 2 KOTA SORONG,60400346,S,24,64.67,52.0,75.63,66.77,69.27,58.33,0.0,33,2,16,2016,PAPUA BARAT,KOTA SORONG
31,3302017,MADRASAH ALIYAH NEGERI MODEL SORONG,60400436,N,94,72.28,55.26,42.05,78.91,63.62,70.19,0.0,33,2,17,2016,PAPUA BARAT,KOTA SORONG
32,3302018,MADRASAH ALIYAH INSAN KAMIL,60728193,S,9,55.56,38.44,16.94,36.39,60.56,35.83,0.0,33,2,18,2016,PAPUA BARAT,KOTA SORONG
33,3302020,SMA YPP SILOAM KOTA SORONG,69849633,S,26,58.15,48.31,63.75,37.21,20.67,35.1,0.0,33,2,20,2016,PAPUA BARAT,KOTA SORONG
34,3302022,SMA USDATARA KOTA SORONG,69878251,S,7,57.43,32.29,22.14,25.36,25.0,35.71,0.0,33,2,22,2016,PAPUA BARAT,KOTA SORONG
35,3303001,SMA NEGERI 2 KABUPATEN SORONG,60401366,N,121,74.5,70.93,80.21,84.71,68.57,71.92,0.0,33,3,1,2016,PAPUA BARAT,KABUPATEN SORONG
36,3303002,SMA NEGERI 5 KABUPATEN SORONG,60403396,N,20,70.8,59.6,61.38,71.0,57.25,56.88,0.0,33,3,2,2016,PAPUA BARAT,KABUPATEN SORONG
37,3303003,SMA NEGERI 1 KABUPATEN SORONG,60401367,N,36,78.94,53.72,77.22,64.79,67.78,65.83,0.0,33,3,3,2016,PAPUA BARAT,KABUPATEN SORONG
38,3303004,SMA NEGERI 4 KABUPATEN SORONG,60403364,N,15,63.33,50.93,68.67,71.17,68.83,66.17,0.0,33,3,4,2016,PAPUA BARAT,KABUPATEN SORONG
39,3303005,SMA NEGERI 6 KABUPATEN SORONG,60403402,N,16,75.63,54.5,72.97,49.84,70.31,62.19,0.0,33,3,5,2016,PAPUA BARAT,KABUPATEN SORONG
40,3303006,SMA NEGERI 3 KABUPATEN SORONG,60403403,N,21,72.57,53.52,50.0,64.17,72.98,71.79,0.0,33,3,6,2016,PAPUA BARAT,KABUPATEN SORONG
41,3303007,SMA YPK BETHEL KABUPATEN SORONG,60403397,S,19,65.47,67.58,70.0,69.47,71.84,70.26,0.0,33,3,7,2016,PAPUA BARAT,KABUPATEN SORONG
42,3303009,SMA KEGURUAN KABUPATEN SORONG,60403487,S,19,54.21,60.95,36.05,83.29,69.08,76.18,0.0,33,3,9,2016,PAPUA BARAT,KABUPATEN SORONG
43,3303010,SMA PGRI KABUPATEN SORONG,69728512,S,7,76.57,45.71,75.71,30.0,69.64,69.64,0.0,33,3,10,2016,PAPUA BARAT,KABUPATEN SORONG
44,3303011,SMA GUPPI SALAWATI KABUPATEN SORONG,60403398,S,11,73.09,43.27,67.27,60.0,67.73,59.32,0.0,33,3,11,2016,PAPUA BARAT,KABUPATEN SORONG
45,3303012,SMA MUHAMMADIYAH AIMAS KABUPATEN SORONG,60401365,S,3,60.67,60.0,75.0,75.83,65.83,72.5,0.0,33,3,12,2016,PAPUA BARAT,KABUPATEN SORONG
46,3303013,MA MUHAMMADIYAH AIMAS KABUPATEN SORONG,60702896,S,6,69.67,55.0,51.25,44.58,66.25,58.33,0.0,33,3,13,2016,PAPUA BARAT,KABUPATEN SORONG
47,3303014,MA NURUL YAQIN KABUPATEN SORONG,60404185,S,23,65.48,49.48,60.11,40.33,63.26,45.0,0.0,33,3,14,2016,PAPUA BARAT,KABUPATEN SORONG
