No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1401001,SMA NEGERI 1 PALANGKA RAYA,30203479,N,218,64.84,47.94,29.9,32.98,63.25,38.29,0.0,14,1,1,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
2,1401002,SMA NEGERI 2 PALANGKA RAYA,30203478,N,224,72.68,62.5,37.98,40.46,53.33,51.53,0.0,14,1,2,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
3,1401003,SMA NEGERI 3 PALANGKA RAYA,30203477,N,156,66.95,48.1,25.71,30.94,33.1,36.63,0.0,14,1,3,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
4,1401004,SMA NEGERI 4 PALANGKA RAYA,30203488,N,185,61.49,39.18,23.77,29.23,34.06,31.88,0.0,14,1,4,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
5,1401005,SMA NEGERI 5 PALANGKA RAYA,30203489,N,85,78.02,52.21,37.94,50.33,53.75,53.46,0.0,14,1,5,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
6,1401006,SMA NEGERI 6 PALANGKA RAYA,30203500,N,60,64.63,49.1,27.0,0.0,0.0,30.63,0.0,14,1,6,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
7,1401007,SMA GARUDA PALANGKA RAYA,30203403,S,19,58.32,37.16,21.97,0.0,0.0,65.79,0.0,14,1,7,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
8,1401008,SMA ISEN MULANG PALANGKA RAYA,30203402,S,18,55.11,39.67,43.75,0.0,0.0,49.03,0.0,14,1,8,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
9,1401009,SMA KARYA PALANGKA RAYA,30203401,S,4,60.5,31.0,21.25,0.0,0.0,36.88,0.0,14,1,9,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
10,1401010,SMA KATHOLIK PALANGKA RAYA,30203412,S,19,72.42,50.95,29.87,32.5,36.25,40.83,0.0,14,1,10,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
11,1401011,SMA KRISTEN PALANGKA RAYA,30203501,S,49,63.27,35.1,27.5,31.43,27.5,38.23,0.0,14,1,11,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
12,1401012,SMA MUHAMMADIYAH 1 PALANGKA RAYA,30203487,S,70,69.63,34.26,29.32,34.5,35.83,41.13,0.0,14,1,12,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
13,1401013,SMA MUHAMMADIYAH 2 PALANGKA RAYA,30203486,S,20,64.3,31.7,20.38,0.0,0.0,32.38,0.0,14,1,13,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
14,1401015,SMA NUSANTARA PALANGKA RAYA,30203484,S,20,57.9,29.6,26.63,24.77,0.0,31.11,0.0,14,1,15,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
15,1401016,SMA PANANTIRING TANGKILING,30203483,S,12,51.83,45.17,17.5,0.0,0.0,34.17,0.0,14,1,16,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
16,1401017,SMA PERINTIS BUKIT PINANG,30203482,S,8,60.0,37.5,19.38,0.0,0.0,28.44,0.0,14,1,17,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
17,1401018,SMA PGRI 1 PALANGKA RAYA,30203481,S,6,57.67,32.33,22.92,17.5,0.0,33.13,0.0,14,1,18,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
18,1401019,SMA PGRI 2 PALANGKA RAYA,30203706,S,9,52.0,44.44,42.5,0.0,0.0,51.94,0.0,14,1,19,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
19,1401020,SMA PURNAMA PALANGKA RAYA,30203480,S,14,48.0,28.14,19.11,0.0,0.0,29.29,0.0,14,1,20,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
20,1401022,MA  NEGERI MODEL PALANGKA RAYA,60729880,N,105,76.63,53.01,38.19,42.87,56.56,50.75,0.0,14,1,22,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
21,1401024,MA  DARUL ULUM,30208955,S,19,68.21,38.0,29.47,33.75,38.75,38.83,0.0,14,1,24,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
22,1401025,MA  HIDAYATUL INSAN PALANGKA RAYA,69728212,S,17,54.82,32.59,22.06,0.0,30.0,34.58,0.0,14,1,25,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
23,1401027,MA  MUSLIMAT NU,69728213,S,34,57.24,30.88,25.59,35.83,35.0,33.71,0.0,14,1,27,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
24,1401028,SMA BINA CITA UTAMA PALANGKA RAYA,30203404,S,3,65.33,68.67,28.33,0.0,0.0,44.17,0.0,14,1,28,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
25,1401032,SMA NEGERI 7 PALANGKA RAYA,30204386,N,17,57.53,41.65,23.97,0.0,30.59,0.0,0.0,14,1,32,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
26,1401036,SMA NEGERI 10 PALANGKARAYA,69888826,N,8,60.5,49.5,60.0,27.5,40.0,45.83,0.0,14,1,36,2017,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
27,1402001,SMA NEGERI 1 PANGKALAN BUN,30201848,N,127,81.86,66.87,45.06,51.43,69.38,69.32,0.0,14,2,1,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
28,1402002,SMA NEGERI 2 PANGKALAN BUN,30201847,N,93,64.54,37.68,22.45,33.75,28.0,38.55,0.0,14,2,2,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
29,1402003,SMA NEGERI 3 PANGKALAN BUN,30201846,N,81,75.53,52.57,37.81,45.0,61.15,53.55,0.0,14,2,3,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
30,1402004,SMA NEGERI 1 KUMAI,30201849,N,113,61.98,33.06,22.57,31.25,35.0,35.56,0.0,14,2,4,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
31,1402005,SMA NEGERI 2 KUMAI,30203686,N,57,65.93,44.88,24.96,31.32,28.93,34.13,0.0,14,2,5,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
32,1402006,SMA NEGERI 1 PANGKALAN LADA,30203685,N,77,66.99,46.52,34.68,0.0,0.0,56.17,0.0,14,2,6,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
33,1402007,SMA NEGERI 1 KOTAWARINGIN LAMA,30201850,N,21,62.76,36.1,24.52,18.75,29.5,30.0,0.0,14,2,7,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
34,1402008,SMA NEGERI 1 PANGKALAN BANTENG,30203696,N,63,64.51,36.48,24.52,27.5,33.13,33.27,0.0,14,2,8,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
35,1402010,SMA ABDI PANGKALAN BUN,30203672,S,11,69.09,32.36,23.18,26.25,30.83,34.58,0.0,14,2,10,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
36,1402011,SMA PGRI 1 PANGKALAN BUN,30201852,S,3,68.67,36.67,20.0,0.0,0.0,27.5,0.0,14,2,11,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
37,1402013,MA  NEGERI PANGKALAN BUN,30208772,N,63,67.02,34.63,24.33,28.13,50.0,35.69,0.0,14,2,13,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
38,1402017,SMA ISLAM AL-HASYIMIYYAH,69758960,S,29,62.14,34.97,24.57,25.0,27.75,32.79,0.0,14,2,17,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN BARAT
39,1403001,SMA NEGERI 1 SAMPIT,30201459,N,151,79.17,70.54,54.64,61.72,83.41,73.51,0.0,14,3,1,2017,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR
