No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,16010001,SMA NEGERI 1 SAMARINDA,30401066,N,282,82.86,75.77,45.1,55.83,48.93,62.19,65.34,16,1,0,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
2,16010002,SMA NEGERI 2 SAMARINDA,30401059,N,222,83.68,70.42,45.09,43.62,61.55,61.35,64.56,16,1,0,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
3,16010003,SMA NEGERI 3 SAMARINDA,30401058,N,244,83.91,70.81,45.29,48.33,53.65,63.73,63.88,16,1,0,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
4,16010004,SMA NEGERI 4 SAMARINDA,30401050,N,233,73.31,54.18,34.73,37.07,44.72,47.27,51.76,16,1,0,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
5,16010005,SMA NEGERI 5 SAMARINDA,30401051,N,174,78.51,65.49,38.02,38.78,43.85,51.81,57.13,16,1,0,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
6,16010006,SMA NEGERI 6 SAMARINDA,30401052,N,138,78.94,55.36,36.76,40.18,51.04,54.18,55.68,16,1,0,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
7,16010007,SMA NEGERI 7 SAMARINDA,30401053,N,159,73.84,53.89,34.87,38.65,43.18,56.47,53.04,16,1,0,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
8,16010008,SMA NEGERI 8 SAMARINDA,30401054,N,105,80.93,67.03,39.93,39.84,50.35,56.09,59.79,16,1,0,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
9,16010009,SMA NEGERI 9 SAMARINDA,30401055,N,98,73.16,50.2,32.88,38.0,39.9,47.21,50.3,16,1,0,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
10,16010010,SMA NEGERI 10 SAMARINDA,30401067,N,296,85.72,75.67,55.56,61.85,65.37,70.11,70.71,16,1,1,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
11,16010011,SMA NEGERI 11 SAMARINDA,30401068,N,80,77.8,55.23,34.56,42.0,45.65,58.17,55.29,16,1,1,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
12,16010012,SMA NEGERI 12 SAMARINDA,30401060,N,23,67.65,45.74,32.07,52.5,33.0,47.21,47.45,16,1,1,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
13,16010013,SMA NEGERI 13 SAMARINDA,30404267,N,96,73.0,48.69,32.34,37.3,38.57,50.22,49.8,16,1,1,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
14,16010014,SMA NEGERI 14 SAMARINDA,30404268,N,61,71.9,53.05,30.61,36.88,48.46,50.68,51.22,16,1,1,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
15,16010019,SMA MUHAMMADIYAH 2 SAMARINDA,30404266,S,11,66.73,46.36,31.82,38.13,33.75,44.0,46.23,16,1,1,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
16,16010021,SMA ISLAM SAMARINDA,30404461,S,58,63.69,43.93,31.55,0.0,36.25,42.84,45.11,16,1,2,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
17,16010023,SMA WIDYA PRAJA SAMARINDA,30404552,S,11,61.45,48.18,31.36,0.0,0.0,48.18,47.3,16,1,2,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
18,16010024,SMA AL KHAIRIYAH SAMARINDA,30404264,S,23,63.04,43.39,31.96,39.58,36.67,42.5,44.85,16,1,2,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
19,16010025,SMA GOTONG ROYONG SAMARINDA,30404178,S,9,48.89,34.44,30.0,0.0,0.0,34.44,36.95,16,1,2,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
20,16010026,SMA TUNAS KELAPA SAMARINDA,30404598,S,25,65.76,42.48,30.5,34.38,38.0,45.16,45.19,16,1,2,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
21,16010027,SMA IMMANUEL SAMARINDA,30401062,S,6,72.33,60.33,28.33,36.25,45.0,37.5,49.73,16,1,2,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
22,16010028,SMA KATOLIK W.R. SOEPRATMAN NO.020 SAMARINDA,30401063,S,73,76.03,64.66,36.13,48.18,58.33,52.05,57.2,16,1,2,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
23,16010031,SMA NABIL HUSEIN SAMARINDA,30404269,S,53,64.79,41.47,30.71,34.04,33.21,41.38,43.42,16,1,3,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
24,16010032,MA NEGERI 1 SAMARINDA,30315164,N,109,74.13,52.0,31.95,34.44,38.18,48.88,50.45,16,1,3,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
25,16010033,MA NEGERI 2 SAMARINDA,30315160,N,153,79.25,60.03,37.92,46.29,47.33,58.56,58.09,16,1,3,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
26,16010035,MA DARUL IHSAN SAMARINDA,30315165,S,60,63.0,44.6,30.33,32.5,43.33,40.14,44.5,16,1,3,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
27,16010040,MA AL-MUJAHIDIN SAMARINDA SEBERANG,30315161,S,58,66.55,42.66,31.42,37.0,36.25,45.3,45.84,16,1,4,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
28,16010046,SMA KRISTEN SUNODIA SAMARINDA,30404179,S,18,83.67,83.11,67.08,70.0,74.58,73.41,76.87,16,1,4,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
29,16010048,SMAN 15 SAMARINDA,30404551,N,33,68.48,44.97,30.76,32.5,35.15,45.89,45.94,16,1,4,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
30,16010049,SMAN 16 SAMARINDA,30404462,N,72,74.86,57.58,32.71,38.33,38.08,49.05,52.72,16,1,4,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
31,16010050,SMAN 17 SAMARINDA,30404304,N,36,67.17,45.22,33.33,35.63,45.0,41.97,46.5,16,1,5,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
32,16010054,SMA KATOLIK SANTO FRANSISKUS ASSISI SAMARINDA,30403011,S,65,82.22,74.62,49.12,79.64,56.82,64.56,68.11,16,1,5,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
33,16010060,SMA NEGERI KHUSUS OLAHRAGAWAN SAMARINDA,30407660,N,28,70.21,43.64,33.57,35.0,37.5,47.27,48.06,16,1,6,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
34,16010061,MA MUSLIMIN INDONESIA CENTER SAMARINDA,30315166,S,11,60.36,35.45,24.09,0.0,0.0,40.91,40.21,16,1,6,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
35,16010062,SMA BUDI LUHUR SAMARINDA,69948500,S,28,72.93,53.14,33.04,39.69,42.5,50.42,51.48,16,1,6,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
36,16010063,SMA ISLAM TERPADU GRANADA SAMARINDA,69950015,S,26,79.62,62.77,40.38,43.75,61.67,57.0,59.06,16,1,6,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
37,16010064,SMA MADINA CITRA INSANI SAMARINDA,69948015,S,14,75.43,54.71,32.5,0.0,0.0,56.25,54.73,16,1,6,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
38,16010160,MA AL-USWAH SAMARINDA,69788222,S,19,71.79,47.16,31.71,0.0,52.5,46.25,49.31,16,1,16,2019,KALIMANTAN TIMUR,KOTA SAMARINDA
