No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2801001,"SMA NEGERI 1 TAMANSARI, PANGKALPINANG",10901104,N,183,82.97,72.12,54.28,55.0,63.46,65.71,0.0,28,1,1,2017,BANGKA BELITUNG,KOTA PANGKALPINANG
2,2801002,"SMA NEGERI 2 BUKIT INTAN, PANGKALPINANG",10901134,N,99,78.73,54.95,43.33,56.25,57.88,53.0,0.0,28,1,2,2017,BANGKA BELITUNG,KOTA PANGKALPINANG
3,2801003,"SMA NEGERI 3 RANGKUI, PANGKALPINANG",10901135,N,133,76.42,51.02,39.08,52.73,52.5,60.49,0.0,28,1,3,2017,BANGKA BELITUNG,KOTA PANGKALPINANG
4,2801004,"SMA NEGERI 4 GABEK, PANGKALPINANG",10901153,N,41,79.07,54.98,39.88,53.86,49.17,64.63,0.0,28,1,4,2017,BANGKA BELITUNG,KOTA PANGKALPINANG
5,2801005,"SMA SANTO YOSEF RANGKUI, PANGKALPINANG",10901100,S,79,80.58,75.59,62.78,68.75,61.54,66.54,0.0,28,1,5,2017,BANGKA BELITUNG,KOTA PANGKALPINANG
6,2801008,"SMA THB BUKIT INTAN, PANGKALPINANG",10901103,S,26,64.15,37.15,29.33,0.0,0.0,41.25,0.0,28,1,8,2017,BANGKA BELITUNG,KOTA PANGKALPINANG
7,2801011,MAN 1 PANGKALPINANG,10901910,N,104,67.4,35.29,28.89,35.83,0.0,38.85,0.0,28,1,11,2017,BANGKA BELITUNG,KOTA PANGKALPINANG
8,2802001,"SMA NEGERI 1 SUNGAILIAT, BANGKA",10900232,N,166,80.87,65.83,54.37,49.73,64.69,61.59,0.0,28,2,1,2017,BANGKA BELITUNG,KABUPATEN BANGKA
9,2802002,"SMA NEGERI 1 PEMALI, BANGKA",10900235,N,138,81.49,57.78,52.75,51.82,60.07,61.4,0.0,28,2,2,2017,BANGKA BELITUNG,KABUPATEN BANGKA
10,2802003,"SMA NEGERI 1 MERAWANG, BANGKA",10900236,N,61,70.3,38.43,34.39,36.79,35.0,40.86,0.0,28,2,3,2017,BANGKA BELITUNG,KABUPATEN BANGKA
11,2802004,"SMA NEGERI 1 BELINYU, BANGKA",10900238,N,64,80.94,60.72,56.8,0.0,58.05,67.14,0.0,28,2,4,2017,BANGKA BELITUNG,KABUPATEN BANGKA
12,2802005,"SMA NEGERI 1 PUDING BESAR, BANGKA",10900233,N,91,66.68,36.73,28.96,41.5,46.07,44.94,0.0,28,2,5,2017,BANGKA BELITUNG,KABUPATEN BANGKA
13,2802006,"SMA NEGERI 1 MENDO BARAT, BANGKA",10900237,N,55,72.62,38.98,32.68,0.0,51.94,52.61,0.0,28,2,6,2017,BANGKA BELITUNG,KABUPATEN BANGKA
14,2802007,"SMA BAKTI SUNGAILIAT, BANGKA",10900213,S,15,63.6,28.4,27.67,35.0,0.0,35.0,0.0,28,2,7,2017,BANGKA BELITUNG,KABUPATEN BANGKA
15,2802008,"SMA SETIA BUDI SUNGAILIAT, BANGKA",10900224,S,62,77.61,48.32,40.32,43.1,43.75,56.22,0.0,28,2,8,2017,BANGKA BELITUNG,KABUPATEN BANGKA
16,2802009,"SMA HARAPAN SUNGAILIAT, BANGKA",10900211,S,21,76.0,52.95,35.12,43.75,32.5,51.94,0.0,28,2,9,2017,BANGKA BELITUNG,KABUPATEN BANGKA
