No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,401001,SMA NEGERI 3 YOGYAKARTA,20403178,N,210,86.15,82.43,75.18,67.66,78.96,80.31,0.0,4,1,1,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
2,401002,SMA NEGERI 4 YOGYAKARTA,20403179,N,169,83.67,76.63,57.49,54.35,67.99,77.79,0.0,4,1,2,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
3,401003,SMA NEGERI 6 YOGYAKARTA,20403171,N,206,85.0,78.58,64.03,65.18,76.68,79.51,0.0,4,1,3,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
4,401004,SMA NEGERI 9 YOGYAKARTA,20403162,N,149,84.67,79.74,63.27,63.86,67.54,75.47,0.0,4,1,4,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
5,401005,SMA NEGERI 11 YOGYAKARTA,20403176,N,191,82.98,76.16,55.07,51.25,62.19,74.12,0.0,4,1,5,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
6,401006,SMA STELLA DUCE 1 YOGYAKARTA,20403145,S,169,82.36,76.99,57.14,51.58,69.15,72.39,0.0,4,1,6,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
7,401007,SMA BOPKRI 1 YOGYAKARTA,20403227,S,149,79.19,75.88,49.24,46.51,59.62,56.83,0.0,4,1,7,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
8,401008,SMA BOPKRI 2 YOGYAKARTA,20403182,S,53,75.89,65.17,35.9,37.5,55.58,54.27,0.0,4,1,8,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
9,401009,SMA BUDYA WACANA YOGYAKARTA,20403151,S,41,79.46,68.78,39.57,42.5,47.12,64.12,0.0,4,1,9,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
10,401010,SMA BHINNEKA TUNGGAL IKA YOGYAKARTA,20403214,S,6,47.0,32.67,25.42,25.63,0.0,32.5,0.0,4,1,10,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
11,401011,SMA TAMAN MADYA JETIS YOGYAKARTA,20404178,S,14,69.57,58.71,31.43,37.5,42.5,45.71,0.0,4,1,11,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
12,401012,SMA MUHAMMADIYAH 1 YOGYAKARTA,20403157,S,285,77.2,70.41,45.54,42.97,51.12,61.13,0.0,4,1,12,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
13,401013,MAN 1 YOGYAKARTA,20403375,N,99,81.78,71.31,58.33,52.27,56.67,68.31,0.0,4,1,13,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
14,401015,SMA NEGERI 1 YOGYAKARTA,20403174,N,275,86.84,80.55,75.15,71.54,77.9,78.4,0.0,4,1,15,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
15,401017,SMA NEGERI 2 YOGYAKARTA,20403177,N,256,84.95,79.94,71.04,63.93,71.94,76.24,0.0,4,1,17,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
16,401018,SMA NEGERI 7 YOGYAKARTA,20403170,N,177,84.99,76.67,59.56,56.38,67.5,76.2,0.0,4,1,18,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
17,401019,SMA BUDI LUHUR YOGYAKARTA,20403152,S,8,44.75,35.75,28.75,62.5,0.0,28.21,0.0,4,1,19,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
18,401021,SMA NEGERI 10 YOGYAKARTA,20403175,N,126,81.08,73.67,55.44,56.6,62.75,70.18,0.0,4,1,21,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
19,401022,SMA MUHAMMADIYAH 3 YOGYAKARTA,20403149,S,157,70.66,63.18,32.53,40.17,44.0,54.14,0.0,4,1,22,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
20,401025,SMA MUHAMMADIYAH 7 YOGYAKARTA,20404174,S,90,70.11,48.82,30.14,34.38,39.12,41.6,0.0,4,1,25,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
21,401026,SMA MUHAMMADIYAH 6 YOGYAKARTA,20403138,S,15,69.33,54.13,26.0,34.0,33.75,41.67,0.0,4,1,26,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
22,401027,SMA 17 YOGYAKARTA,20404169,S,7,56.86,35.14,22.86,0.0,0.0,31.79,0.0,4,1,27,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
23,401029,SMA MUHAMMADIYAH 5 YOGYAKARTA,20403147,S,63,68.89,58.41,29.25,38.75,45.5,46.51,0.0,4,1,29,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
24,401030,SMA GAJAH MADA YOGYAKARTA,20403153,S,38,54.95,32.95,22.17,0.0,0.0,29.54,0.0,4,1,30,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
25,401033,SMA PANGUDI LUHUR YOGYAKARTA,20404175,S,110,77.13,67.05,38.75,45.96,49.05,61.37,0.0,4,1,33,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
26,401034,MAN 2 YOGYAKARTA,20363282,N,81,74.77,66.86,43.49,46.63,56.04,61.45,0.0,4,1,34,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
27,401037,MA MUALLIMIN MUHAMMADIYAH YOGYAKARTA,20363284,S,104,76.0,70.06,43.99,45.61,52.86,52.94,0.0,4,1,37,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
28,401038,MA MUALLIMAAT MUHAMMADIYAH YOGYAKARTA,20363283,S,107,79.91,71.03,44.44,44.77,51.07,71.33,0.0,4,1,38,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
29,401039,SMA NEGERI 5 YOGYAKARTA,20403180,N,182,84.82,77.64,66.48,65.61,76.36,81.61,0.0,4,1,39,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
30,401042,SMA NEGERI 8 YOGYAKARTA,20403161,N,229,85.9,79.67,73.96,69.25,74.8,76.84,0.0,4,1,42,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
31,401043,SMA MUHAMMADIYAH 4 YOGYAKARTA,20403148,S,115,71.5,55.53,28.37,32.33,41.61,47.21,0.0,4,1,43,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
32,401044,SMA MUHAMMADIYAH 2 YOGYAKARTA,20403158,S,188,75.91,63.49,38.15,37.34,45.72,48.93,0.0,4,1,44,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
33,401046,SMA SANTO THOMAS YOGYAKARTA,20404177,S,7,58.57,43.43,28.57,26.67,27.5,25.0,0.0,4,1,46,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
34,401047,SMA K SANG TIMUR YOGYAKARTA,20403143,S,19,73.79,71.26,41.18,36.25,62.5,53.13,0.0,4,1,47,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
35,401051,SMA PIRI 1 YOGYAKARTA,20404176,S,24,71.17,48.17,29.79,0.0,48.75,42.39,0.0,4,1,51,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
36,401053,SMA TAMAN MADYA IBU PAWIYATAN YOGYAKARTA,20403172,S,9,68.89,60.89,28.33,31.25,0.0,60.71,0.0,4,1,53,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
37,401055,SMA STELLA DUCE 2 YOGYAKARTA,20403146,S,54,78.33,70.07,40.97,45.21,53.13,54.33,0.0,4,1,55,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
38,401056,SMA SANTA MARIA YOGYAKARTA,20403144,S,25,80.4,62.24,38.6,50.83,50.31,52.86,0.0,4,1,56,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
39,401057,MA NURUL UMMAH YOGYAKARTA,20363281,S,17,71.41,53.65,33.09,25.0,54.0,57.08,0.0,4,1,57,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
40,401058,SMA ISLAM TERPADU ABU BAKAR,20404171,S,129,76.06,66.19,40.87,49.2,54.21,58.13,0.0,4,1,58,2018,DI YOGYAKARTA,KOTA YOGYAKARTA
