No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2401001,SMA NEGERI 1 KUPANG,50304931,N,416,69.52,52.64,28.14,36.9,43.06,39.17,0.0,24,1,1,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
2,2401002,SMA NEGERI 2 KUPANG,50304930,N,331,65.4,46.36,26.14,33.78,41.59,36.63,0.0,24,1,2,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
3,2401003,SMA NEGERI 3 KUPANG,50305119,N,514,73.66,64.63,38.92,45.89,59.64,52.19,0.0,24,1,3,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
4,2401004,SMA NEGERI 4 KUPANG,50305120,N,201,68.22,50.93,27.23,34.0,42.06,39.86,0.0,24,1,4,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
5,2401005,SMA NEGERI 5 KUPANG,50304947,N,223,65.35,41.1,24.47,31.47,38.86,36.84,0.0,24,1,5,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
6,2401006,SMA NEGERI 6 KUPANG,50304946,N,158,63.41,41.71,23.89,33.33,38.35,38.08,0.0,24,1,6,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
7,2401007,SMA NEGERI 7 KUPANG,50304945,N,141,59.8,37.39,24.04,29.83,40.63,34.79,0.0,24,1,7,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
8,2401008,SMA KATOLIK GIOVANNI KUPANG,50304948,S,174,75.2,67.92,40.76,42.64,58.4,53.86,0.0,24,1,8,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
9,2401009,SMA KRISTEN 1 KUPANG,50305262,S,40,51.45,37.7,28.06,40.63,34.75,28.75,0.0,24,1,9,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
10,2401010,SMA MUHAMMADIYAH KUPANG,50304935,S,30,51.2,39.2,28.08,0.0,0.0,34.08,0.0,24,1,10,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
11,2401011,SMA SWASTA DIAKUI PGRI KUPANG,50304934,S,23,46.61,31.74,22.17,30.63,39.38,27.33,0.0,24,1,11,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
12,2401012,SMA SWASTA DIAKUI SEMINARI ST. RAFAEL,50304933,S,6,77.33,59.0,30.83,0.0,0.0,60.0,0.0,24,1,12,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
13,2401015,SMA SWASTA DIAKUI BERINGIN KUPANG,50304949,S,14,38.0,29.57,25.18,0.0,30.0,27.0,0.0,24,1,15,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
14,2401016,SMA KATOLIK SINT CAROLUS,50304937,S,46,56.52,34.43,25.98,27.5,33.33,30.98,0.0,24,1,16,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
15,2401017,SMA KI HADJAR DEWANTORO,50304936,S,9,56.67,28.67,18.61,0.0,0.0,28.61,0.0,24,1,17,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
16,2401018,MAN KOTA KUPANG,50222658,N,70,68.4,51.17,33.61,35.83,38.13,44.41,0.0,24,1,18,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
17,2401020,SMA KRISTEN MERCUSUAR KUPANG,50305118,S,41,69.37,64.88,49.76,47.92,61.25,55.11,0.0,24,1,20,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
18,2401021,SMA NEGERI 8 KUPANG,50305121,N,69,57.59,36.41,23.41,34.38,37.31,29.66,0.0,24,1,21,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
19,2401022,SMA NEGERI 9 KUPANG,50304943,N,93,53.66,33.85,26.02,31.0,38.33,31.49,0.0,24,1,22,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
20,2401026,SMA NUSA CENDANA INTERNATIONAL PLUS,50306082,S,11,67.64,60.55,34.09,39.5,60.0,87.5,0.0,24,1,26,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
21,2401027,SMA  KRISTEN TUNAS  BANGSA  KUPANG,50308460,S,16,69.38,70.75,40.78,35.0,62.5,40.0,0.0,24,1,27,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
22,2401030,SMA NEGERI 10 KUPANG,50306170,N,43,54.51,32.7,22.03,32.5,38.08,33.7,0.0,24,1,30,2018,NUSA TENGGARA TIMUR,KOTA KUPANG
