No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3101001,SMAN 1 TANJUNGPINANG,11000433,N,173,76.03,71.02,68.15,73.06,65.25,76.85,0.0,31,1,1,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
2,3101002,SMAN 2 TANJUNGPINANG,11000434,N,156,72.09,65.88,62.74,60.59,59.54,70.93,0.0,31,1,2,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
3,3101003,SMAN 3 TANJUNGPINANG,11000435,N,56,63.14,50.0,33.79,33.57,36.61,45.09,0.0,31,1,3,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
4,3101004,SMAN 4 TANJUNGPINANG,11000436,N,155,66.83,52.46,45.32,51.89,44.34,51.94,0.0,31,1,4,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
5,3101005,SMAN 5 TANJUNGPINANG,11000437,N,60,65.0,48.07,28.21,36.0,34.42,43.5,0.0,31,1,5,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
6,3101006,SMAN 6 TANJUNGPINANG,11001975,N,21,65.9,37.81,28.45,24.4,32.26,33.93,0.0,31,1,6,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
7,3101009,SMAK SANTA MARIA TANJUNGPINANG,11001977,S,21,73.62,70.86,61.79,59.4,62.74,68.69,0.0,31,1,9,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
8,3101010,SMA S PELITA NUSANTARA TANJUNGPINANG,11002361,S,11,71.64,64.36,37.5,46.59,41.36,50.23,0.0,31,1,10,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
9,3101012,SMA MAITREYAWIRA TANJUNGPINANG,11003244,S,13,70.92,61.38,47.88,40.77,55.19,47.69,0.0,31,1,12,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
10,3101013,SMA DJUWITA TANJUNGPINANG,69862668,S,4,79.5,74.0,66.25,73.75,82.5,78.13,0.0,31,1,13,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
11,3101101,MAN TANJUNGPINANG,11003330,N,37,67.57,37.03,26.01,25.0,37.57,41.69,0.0,31,1,101,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
12,3101103,SMTK FAWNRIDGE CHRIST-CENTERED SCHOOL,69904915,S,7,69.71,66.57,41.07,47.86,41.79,37.86,0.0,31,1,103,2016,KEPULAUAN RIAU,KOTA TANJUNGPINANG
13,3102001,SMAN 1 BATAM,11000360,N,227,75.95,72.16,64.23,67.27,69.1,75.54,0.0,31,2,1,2016,KEPULAUAN RIAU,KOTA BATAM
14,3102002,SMAN 2 BATAM,11000359,N,38,70.0,52.21,40.59,43.36,40.92,51.18,0.0,31,2,2,2016,KEPULAUAN RIAU,KOTA BATAM
15,3102003,SMAN 3 BATAM,11002197,N,162,75.67,72.38,72.19,73.69,71.96,76.19,0.0,31,2,3,2016,KEPULAUAN RIAU,KOTA BATAM
