No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3001001,SMA NEGERI 1 KOTA SERANG,20605093,N,282,77.28,64.77,62.14,58.62,64.23,63.55,0.0,30,1,1,2016,BANTEN,KOTA SERANG
2,3001002,SMA NEGERI 2 KOTA SERANG,20605103,N,321,67.05,55.43,49.79,43.76,43.35,63.11,0.0,30,1,2,2016,BANTEN,KOTA SERANG
3,3001003,SMA NEGERI 3 KOTA SERANG,20605094,N,246,63.54,50.98,39.7,43.21,36.97,57.14,0.0,30,1,3,2016,BANTEN,KOTA SERANG
4,3001004,SMA NEGERI 4 KOTA SERANG,20605106,N,114,59.25,46.81,42.65,48.36,36.93,57.08,0.0,30,1,4,2016,BANTEN,KOTA SERANG
5,3001005,SMA NEGERI 5 KOTA SERANG,20605327,N,154,62.79,45.31,33.99,36.3,33.46,46.12,0.0,30,1,5,2016,BANTEN,KOTA SERANG
6,3001006,SMA NEGERI 6 KOTA SERANG,20607979,N,88,65.55,45.64,34.77,33.27,41.48,46.59,0.0,30,1,6,2016,BANTEN,KOTA SERANG
7,3001008,SMA MARDIYUANA SERANG,20605357,S,10,72.4,65.0,35.0,40.5,38.0,49.25,0.0,30,1,8,2016,BANTEN,KOTA SERANG
8,3001010,SMA PGRI 1 SERANG,20605363,S,10,55.8,34.4,26.5,21.75,24.5,23.5,0.0,30,1,10,2016,BANTEN,KOTA SERANG
9,3001012,SMA PRISMA SERANG,20605347,S,70,64.31,47.09,39.82,37.07,35.93,49.5,0.0,30,1,12,2016,BANTEN,KOTA SERANG
10,3001013,SMA INFORMATIKA SERANG,20605432,S,11,57.64,32.55,22.5,22.05,25.68,27.5,0.0,30,1,13,2016,BANTEN,KOTA SERANG
11,3001014,SMA NURUL ISLAM SERANG,20605362,S,19,49.79,27.58,19.21,21.05,26.58,30.26,0.0,30,1,14,2016,BANTEN,KOTA SERANG
12,3001016,SMA AL - MUBAROK,20605321,S,37,60.16,32.54,26.96,21.15,29.39,37.36,0.0,30,1,16,2016,BANTEN,KOTA SERANG
13,3001020,SMA DAARURRAHMAN WALANTAKA,20607910,S,35,54.06,29.49,26.0,21.57,23.21,29.57,0.0,30,1,20,2016,BANTEN,KOTA SERANG
