No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2001001,SMA  NEGERI  1  KENDARI,40402619,N,254,72.96,68.42,61.53,61.05,72.13,58.58,0.0,20,1,1,2017,SULAWESI TENGGARA,KOTA KENDARI
2,2001002,SMA  NEGERI  9  KENDARI,40403136,N,166,65.19,48.39,31.4,33.31,45.2,43.38,0.0,20,1,2,2017,SULAWESI TENGGARA,KOTA KENDARI
3,2001003,SMA PGRI KENDARI,40402621,S,8,57.25,48.5,25.94,0.0,27.5,27.5,0.0,20,1,3,2017,SULAWESI TENGGARA,KOTA KENDARI
4,2001004,SMA SEJAHTERA KENDARI,40402620,S,5,54.0,78.4,91.5,0.0,0.0,49.0,0.0,20,1,4,2017,SULAWESI TENGGARA,KOTA KENDARI
5,2001005,SMA  NEGERI  3  KENDARI,40402617,N,125,63.28,71.73,87.6,79.34,88.61,75.05,0.0,20,1,5,2017,SULAWESI TENGGARA,KOTA KENDARI
6,2001006,SMA SWASTA DDI KENDARI,40402558,S,33,51.27,54.06,33.48,0.0,0.0,67.35,0.0,20,1,6,2017,SULAWESI TENGGARA,KOTA KENDARI
7,2001007,SMA SWASTA MUHAMMADIYAH KENDARI,40402635,S,20,63.3,39.1,27.75,0.0,24.17,48.68,0.0,20,1,7,2017,SULAWESI TENGGARA,KOTA KENDARI
8,2001008,SMA  NEGERI  4  KENDARI,40402616,N,431,72.15,64.87,47.08,46.16,67.1,52.29,0.0,20,1,8,2017,SULAWESI TENGGARA,KOTA KENDARI
9,2001009,SMA OIKUMENE KENDARI,40402622,S,18,49.22,63.89,22.08,77.5,52.08,56.36,0.0,20,1,9,2017,SULAWESI TENGGARA,KOTA KENDARI
10,2001010,SMA KARYA PURNAWIRAWAN KENDARI,40403186,S,12,45.33,30.0,20.63,28.75,0.0,19.25,0.0,20,1,10,2017,SULAWESI TENGGARA,KOTA KENDARI
11,2001011,SMA NEGERI 5 KENDARI,40402615,N,230,67.92,76.08,80.79,69.37,77.5,76.11,0.0,20,1,11,2017,SULAWESI TENGGARA,KOTA KENDARI
12,2001012,SMA IDHATA KENDARI,40402556,S,37,51.95,52.43,31.76,35.0,70.58,53.91,0.0,20,1,12,2017,SULAWESI TENGGARA,KOTA KENDARI
13,2001014,SMA ILMIAH KENDARI,40402554,S,55,49.09,74.51,84.64,0.0,0.0,79.86,0.0,20,1,14,2017,SULAWESI TENGGARA,KOTA KENDARI
14,2001015,SMA NEGERI 7 KENDARI,40402623,N,80,69.35,61.35,78.03,76.94,78.33,77.5,0.0,20,1,15,2017,SULAWESI TENGGARA,KOTA KENDARI
15,2001016,SMA NEGERI 6 KENDARI,40402614,N,135,62.16,66.33,64.3,71.71,75.0,55.19,0.0,20,1,16,2017,SULAWESI TENGGARA,KOTA KENDARI
16,2001017,SMA ALJABAR KENDARI,69822768,S,5,46.0,57.2,25.5,0.0,0.0,32.5,0.0,20,1,17,2017,SULAWESI TENGGARA,KOTA KENDARI
17,2001018,SMA NEGERI 2 KENDARI,40402618,N,237,67.54,85.03,89.35,81.29,86.14,81.27,0.0,20,1,18,2017,SULAWESI TENGGARA,KOTA KENDARI
18,2001019,SMA NEGERI 8 KENDARI,40402624,N,68,68.94,66.18,60.37,74.38,37.5,76.36,0.0,20,1,19,2017,SULAWESI TENGGARA,KOTA KENDARI
19,2001021,SMA  KARTIKA XX-2 KENDARI,40402589,S,105,67.92,66.78,70.38,68.18,71.25,75.0,0.0,20,1,21,2017,SULAWESI TENGGARA,KOTA KENDARI
20,2001022,SMA SATRIA KENDARI,40403135,S,21,53.05,60.0,80.83,0.0,0.0,34.4,0.0,20,1,22,2017,SULAWESI TENGGARA,KOTA KENDARI
21,2001023,SMA HASRATI KENDARI,40402557,S,15,48.27,44.27,80.33,0.0,0.0,44.33,0.0,20,1,23,2017,SULAWESI TENGGARA,KOTA KENDARI
22,2001024,MAN 1 KENDARI,40405909,N,111,62.99,67.42,65.81,59.55,66.07,68.37,0.0,20,1,24,2017,SULAWESI TENGGARA,KOTA KENDARI
23,2001025,MA PESRI KENDARI,60730007,S,24,61.42,65.17,84.38,80.83,77.08,75.42,0.0,20,1,25,2017,SULAWESI TENGGARA,KOTA KENDARI
24,2001026,MA  DDI LABIBIA,60730008,S,12,60.17,45.17,35.21,0.0,0.0,70.0,0.0,20,1,26,2017,SULAWESI TENGGARA,KOTA KENDARI
25,2001028,MA DARUL MUKHLISIN,60730010,S,38,56.47,37.74,24.01,0.0,35.0,26.64,0.0,20,1,28,2017,SULAWESI TENGGARA,KOTA KENDARI
26,2001031,MA ASY-SYAFIIYAH KENDARI,60729403,S,18,62.44,67.33,55.42,0.0,0.0,71.11,0.0,20,1,31,2017,SULAWESI TENGGARA,KOTA KENDARI
27,2001032,MA AL-FATH,69788228,S,2,51.0,40.0,16.25,0.0,0.0,33.75,0.0,20,1,32,2017,SULAWESI TENGGARA,KOTA KENDARI
28,2001033,SMA NEGERI 10 KENDARI,69762786,N,58,60.86,66.79,72.84,60.0,80.91,77.55,0.0,20,1,33,2017,SULAWESI TENGGARA,KOTA KENDARI
29,2001034,SMA AL QURAN WAHDAH ISLAMIYAH,69953890,S,8,63.5,38.5,26.88,0.0,37.5,23.0,0.0,20,1,34,2017,SULAWESI TENGGARA,KOTA KENDARI
30,2002001,SMA NEGERI 1 BAUBAU,40402755,N,359,73.79,58.29,42.87,47.72,51.52,50.98,0.0,20,2,1,2017,SULAWESI TENGGARA,KOTA BAUBAU
31,2002002,SMA NEGERI 5 BAUBAU,40402977,N,113,61.42,71.89,73.96,74.87,0.0,74.12,0.0,20,2,2,2017,SULAWESI TENGGARA,KOTA BAUBAU
32,2002003,SMA NEGERI 6 BAUBAU,40402978,N,80,66.55,77.5,87.09,70.0,46.67,76.58,0.0,20,2,3,2017,SULAWESI TENGGARA,KOTA BAUBAU
33,2002004,SMA SWASTA 1 MUHAMMADIYAH BAUBAU,40402980,S,38,41.16,68.79,86.45,0.0,0.0,75.53,0.0,20,2,4,2017,SULAWESI TENGGARA,KOTA BAUBAU
34,2002006,SMA SWASTA DARUSSALAM,40404151,S,26,56.08,45.15,24.71,0.0,0.0,31.73,0.0,20,2,6,2017,SULAWESI TENGGARA,KOTA BAUBAU
35,2002007,SMA NEGERI 2 BAUBAU,40402768,N,359,69.12,78.09,83.15,68.87,78.58,77.49,0.0,20,2,7,2017,SULAWESI TENGGARA,KOTA BAUBAU
36,2002008,SMA NEGERI 3 BAUBAU,40402769,N,98,58.88,77.12,81.81,75.0,82.76,75.39,0.0,20,2,8,2017,SULAWESI TENGGARA,KOTA BAUBAU
37,2002009,SMA NEGERI 4 BAUBAU,40402770,N,113,60.8,59.17,63.85,58.89,89.58,72.53,0.0,20,2,9,2017,SULAWESI TENGGARA,KOTA BAUBAU
38,2002010,SMA SWASTA BATARAGURU BAUBAU,40402771,S,160,49.06,77.24,80.7,58.33,71.19,72.47,0.0,20,2,10,2017,SULAWESI TENGGARA,KOTA BAUBAU
39,2002011,SMA SWASTA MUTIARA BAUBAU,40402981,S,54,44.89,60.93,57.41,0.0,0.0,58.89,0.0,20,2,11,2017,SULAWESI TENGGARA,KOTA BAUBAU
40,2002013,MAN 1 BAUBAU,40405907,N,114,61.56,74.42,85.53,70.23,0.0,79.05,0.0,20,2,13,2017,SULAWESI TENGGARA,KOTA BAUBAU
41,2002014,MA AL-SYAIKH ABDUL WAHID,69725521,S,28,50.93,37.0,24.64,0.0,0.0,27.68,0.0,20,2,14,2017,SULAWESI TENGGARA,KOTA BAUBAU
42,2002015,MA AL-AMANAH BAUBAU,40405905,S,58,54.97,50.59,30.09,52.5,51.25,61.93,0.0,20,2,15,2017,SULAWESI TENGGARA,KOTA BAUBAU
43,2002018,MA AL-FATAH WABOROBO,40405904,S,9,44.44,36.0,53.89,0.0,0.0,62.5,0.0,20,2,18,2017,SULAWESI TENGGARA,KOTA BAUBAU
44,2003001,SMA NEGERI 1 UNAAHA,40400242,N,187,69.56,74.55,85.6,0.0,80.01,74.17,0.0,20,3,1,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
45,2003002,SMA NEGERI 2 UNAAHA,40400232,N,58,58.83,59.86,56.38,74.5,0.0,73.62,0.0,20,3,2,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
46,2003003,SMA NEGERI 1 ANGGABERI,40403658,N,32,60.38,39.19,22.19,32.5,32.5,27.75,0.0,20,3,3,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
47,2003004,SMA NEGERI 1 ABUKI,40402857,N,39,53.85,46.26,26.22,74.29,0.0,72.66,0.0,20,3,4,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
48,2003005,SMA NEGERI 1 LAMBUYA,40400238,N,41,66.59,70.15,59.09,0.0,75.0,55.0,0.0,20,3,5,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
49,2003007,SMA NEGERI 1 UEPAI,40403663,N,45,62.62,80.22,56.22,72.0,72.5,59.29,0.0,20,3,7,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
50,2003008,SMA NEGERI PURIALA,40404028,N,30,69.13,71.0,80.92,0.0,0.0,67.67,0.0,20,3,8,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
51,2003009,SMA NEGERI 1 WAWOTOBI,40400244,N,145,64.46,65.82,66.38,74.03,59.46,39.67,0.0,20,3,9,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
52,2003011,SMA CENDEKIA TUDAONE,40402864,S,32,44.06,54.63,56.09,0.0,0.0,37.66,0.0,20,3,11,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
53,2003012,SMA NEGERI 2 WAWOTOBI,40403355,N,17,52.35,57.41,46.18,37.5,0.0,46.96,0.0,20,3,12,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
54,2003014,SMA NEGERI 1 KONAWE,40403668,N,23,62.35,57.39,41.09,0.0,66.25,51.45,0.0,20,3,14,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
55,2003015,SMA NEGERI 1 WONGGEDUKU,40403665,N,76,68.82,69.68,58.22,71.54,85.0,68.98,0.0,20,3,15,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
56,2003016,SMA SWASTA NASIONAL WAWOTOBI,40402868,S,38,40.68,41.79,56.25,0.0,0.0,61.32,0.0,20,3,16,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
57,2003017,SMA NEGERI 1 PONDIDAHA,40400240,N,68,59.94,54.82,67.35,64.58,63.21,52.76,0.0,20,3,17,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
58,2003018,SMA NEGERI 1 AMONGGEDO,40404643,N,54,62.74,70.89,55.05,59.17,72.5,56.95,0.0,20,3,18,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
59,2003021,SMA NEGERI 1 SAMPARA,40400241,N,93,61.16,50.09,43.52,44.92,84.72,67.59,0.0,20,3,21,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
60,2003022,SMA NEGERI 1 BONDOALA,40403660,N,23,59.91,64.78,24.13,28.75,58.93,33.57,0.0,20,3,22,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
61,2003023,SMA NEGERI 1 BESULUTU,40402858,N,24,61.83,71.08,63.23,75.0,68.13,77.24,0.0,20,3,23,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
62,2003024,SMA NEGERI 1 SOROPIA,40402860,N,15,73.07,60.8,52.0,72.5,0.0,55.0,0.0,20,3,24,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
63,2003029,MAN 1 KONAWE,40405885,N,52,64.92,70.12,81.88,45.5,83.5,78.65,0.0,20,3,29,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
64,2003032,MA ANNUR AZZUBAIDI,69728216,S,16,78.13,80.38,68.75,0.0,56.25,57.68,0.0,20,3,32,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
65,2003033,MA  AL-MUHAJIRIN PONDIDAHA,60730189,S,36,81.17,74.28,71.67,46.25,45.0,57.73,0.0,20,3,33,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
66,2003035,MA HUBBUL WATHAN KONAWE,60730191,S,24,72.25,65.42,78.02,73.0,56.67,73.27,0.0,20,3,35,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
67,2003036,MA AL-IRSYAD LALONGGASUMEETO,60730192,S,22,59.45,63.09,65.11,61.07,0.0,77.5,0.0,20,3,36,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
68,2003037,MA BAHRUL MUBARAK TORONIPA,60730190,S,18,63.78,60.67,44.86,36.43,0.0,55.68,0.0,20,3,37,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
69,2003038,SMA NEGERI 1 KAPOIALA,40404159,N,44,56.5,48.91,40.34,0.0,0.0,42.84,0.0,20,3,38,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
70,2003040,SMAN 1 TONGAUNA,60726579,N,77,51.35,66.49,43.44,81.88,0.0,41.23,0.0,20,3,40,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
71,2003041,SMAN 1 ASINUA,60726578,N,43,44.37,42.05,31.4,0.0,0.0,27.62,0.0,20,3,41,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
72,2003042,MA AL-IKHLAS AMBERI,60730193,S,14,63.71,81.71,46.43,44.5,0.0,26.39,0.0,20,3,42,2017,SULAWESI TENGGARA,KABUPATEN KONAWE
