No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2801001,"SMA NEGERI 1 TAMANSARI, PANGKALPINANG",10901104,N,182,74.14,63.36,59.84,58.41,54.92,67.88,0.0,28,1,1,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
2,2801002,"SMA NEGERI 2 BUKIT INTAN, PANGKALPINANG",10901134,N,77,70.34,54.29,42.6,44.68,39.45,46.23,0.0,28,1,2,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
3,2801003,"SMA NEGERI 3 RANGKUI, PANGKALPINANG",10901135,N,124,68.56,50.19,38.17,45.46,48.35,57.98,0.0,28,1,3,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
4,2801004,"SMA NEGERI 4 GABEK, PANGKALPINANG",10901153,N,34,72.24,50.0,39.85,37.72,47.87,56.4,0.0,28,1,4,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
5,2801005,"SMA SANTO YOSEF RANGKUI, PANGKALPINANG",10901100,S,71,73.24,66.82,60.07,59.26,60.81,63.17,0.0,28,1,5,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
6,2801008,"SMA THB BUKIT INTAN, PANGKALPINANG",10901103,S,35,55.49,46.97,32.71,31.5,27.07,44.29,0.0,28,1,8,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
7,2801011,"MA NEGERI  RANGKUI, PANGKALPINANG",10901910,N,107,62.8,36.0,28.11,34.67,32.13,36.64,0.0,28,1,11,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
8,2802001,"SMA NEGERI 1 SUNGAILIAT, BANGKA",10900232,N,155,74.27,61.19,49.94,43.45,51.03,57.63,0.0,28,2,1,2016,BANGKA BELITUNG,KABUPATEN BANGKA
9,2802002,"SMA NEGERI 1 PEMALI, BANGKA",10900235,N,107,72.82,56.79,53.22,47.73,54.79,62.27,0.0,28,2,2,2016,BANGKA BELITUNG,KABUPATEN BANGKA
10,2802003,"SMA NEGERI 1 MERAWANG, BANGKA",10900236,N,63,63.56,34.63,26.98,26.07,35.56,36.03,0.0,28,2,3,2016,BANGKA BELITUNG,KABUPATEN BANGKA
11,2802004,"SMA NEGERI 1 BELINYU, BANGKA",10900238,N,87,73.38,46.21,43.85,32.59,46.18,44.83,0.0,28,2,4,2016,BANGKA BELITUNG,KABUPATEN BANGKA
12,2802005,"SMA NEGERI 1 PUDING BESAR, BANGKA",10900233,N,81,61.33,32.91,22.78,24.2,31.79,34.38,0.0,28,2,5,2016,BANGKA BELITUNG,KABUPATEN BANGKA
13,2802006,"SMA NEGERI 1 MENDO BARAT, BANGKA",10900237,N,63,66.54,35.68,28.41,25.4,36.39,42.58,0.0,28,2,6,2016,BANGKA BELITUNG,KABUPATEN BANGKA
14,2802007,"SMA BAKTI SUNGAILIAT, BANGKA",10900213,S,9,59.33,35.33,25.0,20.56,28.89,31.39,0.0,28,2,7,2016,BANGKA BELITUNG,KABUPATEN BANGKA
15,2802008,"SMA SETIA BUDI SUNGAILIAT, BANGKA",10900224,S,56,67.68,49.54,30.63,30.45,37.37,46.65,0.0,28,2,8,2016,BANGKA BELITUNG,KABUPATEN BANGKA
16,2802009,"SMA HARAPAN SUNGAILIAT, BANGKA",10900211,S,20,63.5,39.7,26.0,20.25,30.13,38.88,0.0,28,2,9,2016,BANGKA BELITUNG,KABUPATEN BANGKA
17,2802011,"SMA PLUS BAHRUL ULUM, BANGKA",10901371,S,27,68.67,46.3,30.65,30.56,43.61,42.04,0.0,28,2,11,2016,BANGKA BELITUNG,KABUPATEN BANGKA
18,2802014,"MA NEGERI SUNGAILIAT, BANGKA",10901897,N,39,61.9,33.44,24.29,24.55,30.0,35.26,0.0,28,2,14,2016,BANGKA BELITUNG,KABUPATEN BANGKA
19,2802015,"MA AL ISLAM KEMUJA MENDO BARAT, BANGKA",10901891,S,11,63.82,43.45,25.45,23.18,35.0,41.36,0.0,28,2,15,2016,BANGKA BELITUNG,KABUPATEN BANGKA
20,2802021,"SMA NEGERI 1 RIAUSILIP, BANGKA",10901465,N,13,64.62,37.69,24.42,24.04,35.58,35.77,0.0,28,2,21,2016,BANGKA BELITUNG,KABUPATEN BANGKA
21,2802022,"SMA NEGERI 1 BAKAM, BANGKA",10901559,N,15,62.13,38.13,30.17,26.0,36.17,38.83,0.0,28,2,22,2016,BANGKA BELITUNG,KABUPATEN BANGKA
22,2803001,"SMA NEGERI 1 MUNTOK, BANGKA BARAT",10900628,N,83,72.36,59.01,49.34,47.56,54.49,69.1,0.0,28,3,1,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
23,2803002,"SMA NEGERI 1 JEBUS, BANGKA BARAT",10900631,N,55,73.96,50.55,36.86,40.64,43.41,54.23,0.0,28,3,2,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
24,2803003,"SMA NEGERI 1 KELAPA, BANGKA BARAT",10900629,N,71,65.83,50.23,34.19,30.07,35.85,39.61,0.0,28,3,3,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
25,2803004,"SMA NEGERI 1 SIMPANG TERITIP, BANGKA BARAT",10900630,N,52,62.08,35.19,27.69,22.21,32.26,35.38,0.0,28,3,4,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
26,2803005,"SMA NEGERI 1 TEMPILANG, BANGKA BARAT",10901346,N,29,68.9,37.72,59.14,50.52,50.17,52.93,0.0,28,3,5,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
27,2803007,"SMA BAKTI PARITTIGA, BANGKA BARAT",10900625,S,22,64.64,43.36,27.84,34.66,33.3,38.64,0.0,28,3,7,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
28,2803008,"SMA MARI AYU KELAPA, BANGKA BARAT",10900634,S,28,55.5,47.43,20.63,20.09,26.88,32.32,0.0,28,3,8,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
29,2803009,"SMA SINAR JAYA TEMPILANG, BANGKA BARAT",10900632,S,21,56.57,34.67,26.55,22.74,27.5,31.79,0.0,28,3,9,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
30,2803010,"SMA NURUL HUDA TEMPILANG, BANGKA BARAT",10900633,S,10,63.8,35.6,41.0,28.0,41.25,47.5,0.0,28,3,10,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
31,2803011,"MAN MUNTOK, BANGKA BARAT",10901898,N,13,70.15,61.08,34.81,35.0,39.62,52.69,0.0,28,3,11,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
32,2803013,"MA AL IKHLAS BERAMAL SIMPANG TERITIP, BANGKA BARAT",10901900,S,38,54.53,29.84,19.41,20.66,27.37,30.53,0.0,28,3,13,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
33,2803014,SMA NEGERI 1 PARITTIGA,69760809,N,12,67.67,33.83,27.08,30.63,32.71,39.79,0.0,28,3,14,2016,BANGKA BELITUNG,KABUPATEN BANGKA BARAT
34,2804001,"SMA 1 KOBA, BANGKA TENGAH",10900778,N,96,68.77,44.17,42.58,41.88,43.28,48.7,0.0,28,4,1,2016,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
35,2804002,"SMA 1 NAMANG, BANGKA TENGAH",10900779,N,47,64.89,37.74,30.69,28.83,40.27,37.66,0.0,28,4,2,2016,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
36,2804003,"SMA 1 SUNGAISELAN, BANGKA TENGAH",10900766,N,49,65.84,33.06,27.24,25.82,36.84,39.69,0.0,28,4,3,2016,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
37,2804004,"SMA 2 SUNGAISELAN, BANGKA TENGAH",10901357,N,59,67.86,40.51,32.58,30.42,44.32,48.77,0.0,28,4,4,2016,BANGKA BELITUNG,KABUPATEN BANGKA TENGAH
