No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2301001,SMA NEGERI 1 MATARAM,50204503,N,265,82.71,80.81,65.18,61.56,70.14,68.79,0.0,23,1,1,2017,NUSA TENGGARA BARAT,KOTA MATARAM
2,2301002,SMA NW MATARAM,50204489,S,18,65.22,36.67,31.53,41.25,0.0,34.69,0.0,23,1,2,2017,NUSA TENGGARA BARAT,KOTA MATARAM
3,2301003,SMA MUHAMMADIYAH MATARAM,50204491,S,15,63.2,38.8,25.17,0.0,35.0,34.64,0.0,23,1,3,2017,NUSA TENGGARA BARAT,KOTA MATARAM
4,2301004,SMA NEGERI 2 MATARAM,50204517,N,303,75.52,67.82,40.22,43.62,58.26,51.65,0.0,23,1,4,2017,NUSA TENGGARA BARAT,KOTA MATARAM
5,2301007,SMA HANGTUAH MATARAM,50204497,S,14,64.57,44.0,28.93,0.0,0.0,34.46,0.0,23,1,7,2017,NUSA TENGGARA BARAT,KOTA MATARAM
6,2301008,SMA NEGERI 7 MATARAM,50204513,N,232,66.53,51.22,33.5,39.18,39.74,40.43,0.0,23,1,8,2017,NUSA TENGGARA BARAT,KOTA MATARAM
7,2301009,SMA NEGERI 3 MATARAM,50204497,N,266,74.16,59.44,37.46,43.2,52.25,41.67,0.0,23,1,9,2017,NUSA TENGGARA BARAT,KOTA MATARAM
8,2301012,SMA NEGERI 6 MATARAM,50204514,N,138,67.39,46.16,29.87,43.64,46.47,39.64,0.0,23,1,12,2017,NUSA TENGGARA BARAT,KOTA MATARAM
9,2301013,SMA NEGERI 4 MATARAM,50204516,N,123,71.12,51.35,32.89,38.0,0.0,42.68,0.0,23,1,13,2017,NUSA TENGGARA BARAT,KOTA MATARAM
10,2301017,SMAK KESUMA CAKRANEGARA,50204494,S,75,78.99,74.03,46.8,53.88,64.72,50.47,0.0,23,1,17,2017,NUSA TENGGARA BARAT,KOTA MATARAM
