No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,31010001,SMAN 1 TANJUNGPINANG,11000433,N,220,84.06,81.19,62.07,70.27,68.04,75.74,75.07,31,1,0,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
2,31010002,SMAN 2 TANJUNGPINANG,11000434,N,245,82.41,79.88,51.8,48.85,60.54,66.62,68.53,31,1,0,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
3,31010003,SMAN 3 TANJUNGPINANG,11000435,N,76,65.34,48.87,32.66,35.76,48.33,45.0,47.34,31,1,0,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
4,31010004,SMAN 4 TANJUNGPINANG,11000436,N,164,76.55,61.41,36.23,40.29,43.5,57.22,57.31,31,1,0,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
5,31010005,SMAN 5 TANJUNGPINANG,11000437,N,96,68.73,54.81,36.17,42.0,45.83,56.75,53.41,31,1,0,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
6,31010006,SMAN 6 TANJUNGPINANG,11001975,N,33,69.82,44.18,32.35,39.5,43.44,43.75,47.35,31,1,0,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
7,31010009,SMAK SANTA MARIA TANJUNGPINANG,11001977,S,12,81.0,83.33,52.08,67.5,87.5,69.25,71.76,31,1,0,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
8,31010010,SMA S PELITA NUSANTARA TANJUNGPINANG,11002361,S,6,75.67,70.0,42.5,0.0,0.0,55.0,60.79,31,1,1,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
9,31010012,SMA MAITREYAWIRA TANJUNGPINANG,11003244,S,23,82.26,79.83,55.0,54.38,54.06,71.07,69.11,31,1,1,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
10,31010013,SMA DJUWITA TANJUNGPINANG,69862668,S,8,80.0,89.0,43.13,0.0,52.5,56.0,66.71,31,1,1,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
11,31010101,MAN TANJUNGPINANG,11003330,N,54,72.85,47.26,35.32,46.25,49.72,49.19,51.15,31,1,10,2019,KEPULAUAN RIAU,KOTA TANJUNGPINANG
12,31020001,SMAN 1 BATAM,11000360,N,197,86.28,85.09,66.88,72.44,78.16,78.31,78.83,31,2,0,2019,KEPULAUAN RIAU,KOTA BATAM
13,31020002,SMAN 2 BATAM,11000359,N,35,77.2,53.54,40.14,36.11,40.6,53.5,53.05,31,2,0,2019,KEPULAUAN RIAU,KOTA BATAM
14,31020003,SMAN 3 BATAM,11002197,N,201,86.59,83.05,64.12,70.72,70.59,73.42,76.44,31,2,0,2019,KEPULAUAN RIAU,KOTA BATAM
15,31020004,SMAN 4 BATAM,11002198,N,207,74.44,61.75,34.35,43.56,53.85,47.5,54.09,31,2,0,2019,KEPULAUAN RIAU,KOTA BATAM
16,31020005,SMAN 5 BATAM,11002199,N,214,82.79,71.48,50.22,52.63,56.8,60.07,65.67,31,2,0,2019,KEPULAUAN RIAU,KOTA BATAM
17,31020008,SMAN 8 BATAM,11002202,N,383,76.19,63.37,39.92,47.59,56.13,51.26,57.94,31,2,0,2019,KEPULAUAN RIAU,KOTA BATAM
18,31020010,SMAN 10 BATAM,11002194,N,27,70.15,45.41,35.37,0.0,33.75,46.0,49.01,31,2,1,2019,KEPULAUAN RIAU,KOTA BATAM
19,31020011,SMAN 11 BATAM,11002195,N,33,67.52,43.09,33.79,42.5,41.25,40.83,46.42,31,2,1,2019,KEPULAUAN RIAU,KOTA BATAM
20,31020012,SMAN 12 BATAM,11002196,N,70,75.46,56.54,45.82,42.66,51.67,50.1,56.57,31,2,1,2019,KEPULAUAN RIAU,KOTA BATAM
21,31020014,SMAN 14 BATAM,11002457,N,74,68.32,48.46,32.84,31.75,43.39,41.2,47.49,31,2,1,2019,KEPULAUAN RIAU,KOTA BATAM
22,31020015,SMAN 15 BATAM,11002458,N,98,75.63,55.06,35.41,47.73,42.58,43.55,52.57,31,2,1,2019,KEPULAUAN RIAU,KOTA BATAM
23,31020016,SMAK YOS SUDARSO,11002204,S,96,86.25,90.23,72.58,90.0,81.43,79.81,83.45,31,2,1,2019,KEPULAUAN RIAU,KOTA BATAM
24,31020017,SMA MUHAMMADIYAH 1,11002192,S,14,73.57,48.29,38.93,41.25,47.5,48.86,52.12,31,2,1,2019,KEPULAUAN RIAU,KOTA BATAM
25,31020018,SMA AL-AZHAR,11002182,S,12,72.0,60.0,34.79,0.0,60.0,47.5,53.84,31,2,1,2019,KEPULAUAN RIAU,KOTA BATAM
26,31020019,SMA KARTINI,11002189,S,73,74.44,73.48,41.47,30.0,41.32,52.96,59.76,31,2,1,2019,KEPULAUAN RIAU,KOTA BATAM
27,31020020,SMA ANANDA,11002183,S,27,74.3,78.07,46.57,39.29,52.25,54.5,62.17,31,2,2,2019,KEPULAUAN RIAU,KOTA BATAM
28,31020022,SMA KRISTEN IMMANUEL,11002190,S,40,76.6,65.75,48.56,57.5,47.92,63.84,62.86,31,2,2,2019,KEPULAUAN RIAU,KOTA BATAM
29,31020023,SMA DJUWITA,11002184,S,20,81.5,87.8,60.13,60.42,70.5,75.28,74.77,31,2,2,2019,KEPULAUAN RIAU,KOTA BATAM
