No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1201001,SMAN 1 BANDAR LAMPUNG,10807020,N,137,78.5,71.66,51.46,53.61,69.38,71.35,0.0,12,1,1,2017,LAMPUNG,KOTA BANDAR LAMPUNG
2,1201002,SMAK BPK PENABUR BANDAR LAMPUNG,10807019,S,26,82.92,79.85,58.75,82.5,65.0,60.5,0.0,12,1,2,2017,LAMPUNG,KOTA BANDAR LAMPUNG
3,1201003,SMA UTAMA 2 BANDAR LAMPUNG,10807013,S,28,66.43,40.86,31.25,0.0,35.0,41.41,0.0,12,1,3,2017,LAMPUNG,KOTA BANDAR LAMPUNG
4,1201004,SMA NUSANTARA BANDAR LAMPUNG,10807037,S,17,56.82,44.94,31.76,0.0,35.59,0.0,0.0,12,1,4,2017,LAMPUNG,KOTA BANDAR LAMPUNG
5,1201006,SMAN 10 BANDAR LAMPUNG,10807021,N,218,75.18,60.5,46.86,51.86,64.09,59.18,0.0,12,1,6,2017,LAMPUNG,KOTA BANDAR LAMPUNG
6,1201007,SMAN 6 BANDAR LAMPUNG,10807067,N,93,55.35,50.69,36.02,42.31,28.33,51.01,0.0,12,1,7,2017,LAMPUNG,KOTA BANDAR LAMPUNG
7,1201008,SMA XAVERIUS BANDAR LAMPUNG,10807016,S,96,81.6,73.52,59.97,56.88,75.0,61.45,0.0,12,1,8,2017,LAMPUNG,KOTA BANDAR LAMPUNG
8,1201009,SMA UTAMA 1 BANDAR LAMPUNG,10807005,S,17,52.47,39.41,35.44,0.0,0.0,46.91,0.0,12,1,9,2017,LAMPUNG,KOTA BANDAR LAMPUNG
9,1201010,SMA UTAMA 3 BANDAR LAMPUNG,10807014,S,31,51.87,40.65,39.35,0.0,23.75,50.09,0.0,12,1,10,2017,LAMPUNG,KOTA BANDAR LAMPUNG
10,1201012,SMAN 2 BANDAR LAMPUNG,10807063,N,322,81.27,76.92,58.32,58.75,70.71,69.62,0.0,12,1,12,2017,LAMPUNG,KOTA BANDAR LAMPUNG
11,1201013,SMA IMMANUEL BANDAR LAMPUNG,10807032,S,50,69.68,52.76,36.45,37.34,53.13,51.73,0.0,12,1,13,2017,LAMPUNG,KOTA BANDAR LAMPUNG
12,1201015,SMA SRIWIJAYA KEDATON,10807010,S,14,59.0,63.71,38.57,0.0,0.0,68.75,0.0,12,1,15,2017,LAMPUNG,KOTA BANDAR LAMPUNG
13,1201018,SMAN 3 BANDAR LAMPUNG,10807064,N,208,77.69,69.27,55.25,53.9,66.05,66.58,0.0,12,1,18,2017,LAMPUNG,KOTA BANDAR LAMPUNG
14,1201019,SMA YP UNILA TANJUNGKARANG,10807017,S,220,73.83,57.37,41.39,43.5,48.33,53.06,0.0,12,1,19,2017,LAMPUNG,KOTA BANDAR LAMPUNG
15,1201020,SMA PERINTIS 1 BANDAR LAMPUNG,10807023,S,100,67.22,54.12,47.05,29.38,70.0,66.03,0.0,12,1,20,2017,LAMPUNG,KOTA BANDAR LAMPUNG
16,1201021,SMA ADIGUNA BANDAR LAMPUNG,10807143,S,21,54.67,37.05,27.62,0.0,0.0,41.43,0.0,12,1,21,2017,LAMPUNG,KOTA BANDAR LAMPUNG
17,1201022,SMA PERSADA BANDAR LAMPUNG,10807022,S,44,65.73,40.95,30.57,34.29,40.0,44.38,0.0,12,1,22,2017,LAMPUNG,KOTA BANDAR LAMPUNG
18,1201023,SMAN 9 BANDAR LAMPUNG,10807070,N,249,80.31,73.37,61.16,62.44,76.25,72.01,0.0,12,1,23,2017,LAMPUNG,KOTA BANDAR LAMPUNG
19,1201024,SMAN 7 BANDAR LAMPUNG,10807068,N,177,72.51,58.61,41.06,45.33,52.98,54.55,0.0,12,1,24,2017,LAMPUNG,KOTA BANDAR LAMPUNG
20,1201025,SMA WIJAYA BANDAR LAMPUNG,10807015,S,14,56.71,31.71,23.75,0.0,0.0,33.75,0.0,12,1,25,2017,LAMPUNG,KOTA BANDAR LAMPUNG
21,1201026,SMA BINA MULYA BANDAR LAMPUNG,10807026,S,20,56.1,38.9,24.13,40.0,0.0,33.06,0.0,12,1,26,2017,LAMPUNG,KOTA BANDAR LAMPUNG
22,1201027,SMA TUNAS HARAPAN BANDAR LAMPUNG,10807006,S,21,54.86,49.71,35.24,0.0,0.0,52.5,0.0,12,1,27,2017,LAMPUNG,KOTA BANDAR LAMPUNG
23,1201029,SMA MUHAMMADIYAH 2 BANDAR LAMPUNG,10807035,S,79,73.29,49.72,35.47,25.0,42.5,58.12,0.0,12,1,29,2017,LAMPUNG,KOTA BANDAR LAMPUNG
24,1201030,SMA BUDAYA BANDAR LAMPUNG,10807028,S,15,48.8,44.93,40.17,0.0,0.0,53.67,0.0,12,1,30,2017,LAMPUNG,KOTA BANDAR LAMPUNG
25,1201031,SMAN 4 BANDAR LAMPUNG,10807065,N,108,72.04,58.13,42.5,40.83,45.6,49.37,0.0,12,1,31,2017,LAMPUNG,KOTA BANDAR LAMPUNG
26,1201033,SMAN 8 BANDAR LAMPUNG,10807069,N,179,66.06,44.87,29.76,42.22,36.5,44.19,0.0,12,1,33,2017,LAMPUNG,KOTA BANDAR LAMPUNG
27,1201035,SMA ISLAMIYAH TELUKBETUNG,10807033,S,17,59.18,40.71,45.0,0.0,0.0,29.71,0.0,12,1,35,2017,LAMPUNG,KOTA BANDAR LAMPUNG
28,1201036,SMAN 11 BANDAR LAMPUNG,10807040,N,76,54.66,40.79,39.51,17.5,64.06,60.72,0.0,12,1,36,2017,LAMPUNG,KOTA BANDAR LAMPUNG
29,1201037,SMA TAMAN MADYA TELUKBETUNG,10807007,S,34,65.35,41.0,28.01,0.0,0.0,35.29,0.0,12,1,37,2017,LAMPUNG,KOTA BANDAR LAMPUNG
30,1201038,SMA Y P P L,10807018,S,28,54.71,35.64,40.27,0.0,0.0,26.88,0.0,12,1,38,2017,LAMPUNG,KOTA BANDAR LAMPUNG
31,1201040,SMAN 5 BANDAR LAMPUNG,10807066,N,186,77.4,64.04,50.69,54.46,67.12,58.99,0.0,12,1,40,2017,LAMPUNG,KOTA BANDAR LAMPUNG
32,1201041,SMA AL-AZHAR 3 BANDAR LAMPUNG,10807039,S,255,71.04,53.69,39.82,38.79,44.57,53.97,0.0,12,1,41,2017,LAMPUNG,KOTA BANDAR LAMPUNG
33,1201042,SMAN 12 BANDAR LAMPUNG,10807058,N,152,69.12,60.75,50.31,35.28,46.88,63.29,0.0,12,1,42,2017,LAMPUNG,KOTA BANDAR LAMPUNG
34,1201043,SMA GAJAH MADA BANDAR LAMPUNG,10807031,S,71,71.15,42.73,31.27,40.0,0.0,49.41,0.0,12,1,43,2017,LAMPUNG,KOTA BANDAR LAMPUNG
35,1201045,SMA SURYA DHARMA 2 KEDATON,10807008,S,26,55.46,43.15,36.92,0.0,0.0,37.88,0.0,12,1,45,2017,LAMPUNG,KOTA BANDAR LAMPUNG
36,1201046,SMA PANGUDI LUHUR BANDAR LAMPUNG,10807038,S,25,61.52,36.48,25.2,30.63,0.0,37.62,0.0,12,1,46,2017,LAMPUNG,KOTA BANDAR LAMPUNG
37,1201047,SMA AL-KAUTSAR BANDAR LAMPUNG,10807024,S,143,82.87,71.61,61.7,65.0,78.38,73.86,0.0,12,1,47,2017,LAMPUNG,KOTA BANDAR LAMPUNG
38,1201048,MAN 1 BANDAR LAMPUNG,10648360,N,165,79.33,61.19,44.97,49.09,54.89,59.38,0.0,12,1,48,2017,LAMPUNG,KOTA BANDAR LAMPUNG
39,1201049,MAS AL HIKMAH,10648356,S,34,66.71,37.76,26.4,0.0,0.0,35.96,0.0,12,1,49,2017,LAMPUNG,KOTA BANDAR LAMPUNG
40,1201064,MAN 2 BANDAR LAMPUNG,10648367,N,148,72.58,50.58,39.85,44.38,47.06,52.68,0.0,12,1,64,2017,LAMPUNG,KOTA BANDAR LAMPUNG
