No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2701001,SMA NEGERI 1 KOTA TERNATE,60200723,N,155,64.08,48.25,35.63,35.66,42.9,58.27,0.0,27,1,1,2016,MALUKU UTARA,KOTA TERNATE
2,2701002,SMA NEGERI 2 KOTA TERNATE,60200722,N,143,54.59,36.71,23.81,25.87,28.36,36.63,0.0,27,1,2,2016,MALUKU UTARA,KOTA TERNATE
3,2701003,SMA NEGERI 3 KOTA TERNATE,60200721,N,95,57.64,50.8,53.53,68.21,26.5,70.55,0.0,27,1,3,2016,MALUKU UTARA,KOTA TERNATE
4,2701004,SMA NEGERI 4 KOTA TERNATE,60200720,N,127,56.91,38.13,31.57,31.99,65.35,57.2,0.0,27,1,4,2016,MALUKU UTARA,KOTA TERNATE
5,2701005,SMA NEGERI 5 KOTA  TERNATE,60200796,N,110,55.15,50.64,53.66,66.41,80.59,70.09,0.0,27,1,5,2016,MALUKU UTARA,KOTA TERNATE
6,2701006,SMA NEGERI 10 KOTA TERNATE,60200727,N,61,54.89,37.02,23.28,22.25,25.49,27.09,0.0,27,1,6,2016,MALUKU UTARA,KOTA TERNATE
7,2701007,SMA MUHAMMADIYAH KOTA TERNATE,60200728,S,44,50.64,30.32,20.74,22.33,27.16,30.63,0.0,27,1,7,2016,MALUKU UTARA,KOTA TERNATE
8,2701008,SMA ALKHAIRAT KOTA TERNATE,60200711,S,40,72.55,48.3,55.13,67.69,81.94,69.94,0.0,27,1,8,2016,MALUKU UTARA,KOTA TERNATE
9,2701009,SMA ISLAM KOTA TERNATE,60200709,S,77,74.08,50.81,55.94,70.03,66.79,82.66,0.0,27,1,9,2016,MALUKU UTARA,KOTA TERNATE
10,2701010,SMA NEGERI 11 KOTA TERNATE,60202499,N,21,62.57,44.19,23.33,33.21,41.9,41.31,0.0,27,1,10,2016,MALUKU UTARA,KOTA TERNATE
11,2701011,SMA NEGERI 6 KOTA TERNATE,60200783,N,29,56.28,49.31,49.48,59.31,67.07,61.64,0.0,27,1,11,2016,MALUKU UTARA,KOTA TERNATE
12,2701012,SMA NEGERI 9 KOTA TERNATE,60202502,N,25,70.96,48.72,55.6,65.2,70.3,64.8,0.0,27,1,12,2016,MALUKU UTARA,KOTA TERNATE
13,2701013,SMA NEGERI 7 KOTA TERNATE,60200782,N,28,55.64,36.36,35.54,33.39,47.68,42.68,0.0,27,1,13,2016,MALUKU UTARA,KOTA TERNATE
14,2701014,SMA AL-IRSYAD KOTA TERNATE,60203813,S,13,42.62,30.92,20.96,23.08,20.96,21.92,0.0,27,1,14,2016,MALUKU UTARA,KOTA TERNATE
15,2701015,SMA NEGERI 8 KOTA TERNATE,60202317,N,76,68.32,52.11,52.27,56.25,54.34,63.55,0.0,27,1,15,2016,MALUKU UTARA,KOTA TERNATE
16,2701016,SMA ISLAM TERPADU NURUL HASAN KOTA TERNATE,60202572,S,25,62.16,29.68,26.4,22.3,28.2,28.7,0.0,27,1,16,2016,MALUKU UTARA,KOTA TERNATE
17,2701017,SMA IT ALBINA KOTA TERNATE,60203607,S,5,54.8,38.0,25.0,22.5,25.0,27.0,0.0,27,1,17,2016,MALUKU UTARA,KOTA TERNATE
18,2701021,SMA KATOLIK BINTANG LAUT KOTA TERNATE,69759245,S,12,64.83,46.67,49.58,55.83,73.54,63.13,0.0,27,1,21,2016,MALUKU UTARA,KOTA TERNATE
19,2701022,SMA MAFAKATI KOTA TERNATE,69786503,S,22,39.18,21.64,21.93,22.39,23.41,20.57,0.0,27,1,22,2016,MALUKU UTARA,KOTA TERNATE
20,2701301,MA NEGERI MODEL  TERNATE,60205623,N,70,53.94,35.46,20.57,25.61,26.54,41.57,0.0,27,1,301,2016,MALUKU UTARA,KOTA TERNATE
21,2701302,MA SWASTA ALKHAIRAAT KOTA TERNATE,60205622,S,31,61.61,32.97,22.42,23.95,28.63,28.87,0.0,27,1,302,2016,MALUKU UTARA,KOTA TERNATE
22,2701303,MAS DARUL ULUM SASA,60200827,S,41,43.41,48.68,50.98,62.38,73.54,63.6,0.0,27,1,303,2016,MALUKU UTARA,KOTA TERNATE
