No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3101001,SMAN 1 TANJUNGPINANG,11000433,N,201,84.49,80.17,53.12,70.84,69.12,72.6,0.0,31,1,1,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
2,3101002,SMAN 2 TANJUNGPINANG,11000434,N,201,77.3,67.66,35.36,54.55,55.21,59.7,0.0,31,1,2,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
3,3101003,SMAN 3 TANJUNGPINANG,11000435,N,59,69.58,55.77,28.27,44.5,35.93,47.5,0.0,31,1,3,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
4,3101004,SMAN 4 TANJUNGPINANG,11000436,N,116,73.41,56.92,27.71,53.27,50.02,48.68,0.0,31,1,4,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
5,3101005,SMAN 5 TANJUNGPINANG,11000437,N,64,71.16,51.75,26.66,47.21,45.86,48.55,0.0,31,1,5,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
6,3101006,SMAN 6 TANJUNGPINANG,11001975,N,31,71.22,44.54,23.57,27.71,28.31,31.38,0.0,31,1,6,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
7,3101009,SMAK SANTA MARIA TANJUNGPINANG,11001977,S,16,76.29,66.85,36.68,47.17,53.59,56.24,0.0,31,1,9,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
8,3101010,SMA S PELITA NUSANTARA TANJUNGPINANG,11002361,S,10,73.32,71.72,29.85,50.19,39.75,45.6,0.0,31,1,10,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
9,3101012,SMA MAITREYAWIRA TANJUNGPINANG,11003244,S,9,76.53,75.5,48.3,56.81,61.67,53.61,0.0,31,1,12,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
10,3101013,SMA DJUWITA TANJUNGPINANG,69862668,S,1,72.0,88.0,67.5,47.4,70.0,53.8,0.0,31,1,13,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
11,3101101,MAN TANJUNGPINANG,11003330,N,37,69.96,47.16,26.87,47.8,54.66,46.74,0.0,31,1,101,2015,KEPULAUAN RIAU,KOTA TANJUNGPINANG
12,3102001,SMAN 1 BATAM,11000360,N,182,83.73,77.82,61.26,78.2,72.94,78.25,0.0,31,2,1,2015,KEPULAUAN RIAU,KOTA BATAM
13,3102002,SMAN 2 BATAM,11000360,N,41,76.6,58.35,31.03,49.62,39.15,53.22,0.0,31,2,2,2015,KEPULAUAN RIAU,KOTA BATAM
14,3102003,SMAN 3 BATAM,11002197,N,163,84.23,73.98,55.35,71.33,60.81,70.15,0.0,31,2,3,2015,KEPULAUAN RIAU,KOTA BATAM
15,3102004,SMAN 4 BATAM,11002198,N,110,77.7,72.15,50.71,83.1,61.16,72.64,0.0,31,2,4,2015,KEPULAUAN RIAU,KOTA BATAM
16,3102005,SMAN 5 BATAM,11002199,N,214,79.04,66.7,41.83,60.94,50.68,57.13,0.0,31,2,5,2015,KEPULAUAN RIAU,KOTA BATAM
17,3102008,SMAN 8 BATAM,11002202,N,221,75.9,66.97,39.72,71.87,44.5,60.4,0.0,31,2,8,2015,KEPULAUAN RIAU,KOTA BATAM
18,3102012,SMAN 12 BATAM,11002196,N,28,81.12,64.56,56.88,73.6,55.27,63.22,0.0,31,2,12,2015,KEPULAUAN RIAU,KOTA BATAM
19,3102014,SMAN 14 BATAM,11002457,N,59,76.26,53.74,33.75,61.86,38.77,52.09,0.0,31,2,14,2015,KEPULAUAN RIAU,KOTA BATAM
20,3102015,SMAN 15 BATAM,11002458,N,61,79.44,55.4,41.21,56.22,55.33,41.22,0.0,31,2,15,2015,KEPULAUAN RIAU,KOTA BATAM
21,3102016,SMAK YOS SUDARSO,11002204,S,71,85.51,82.58,72.05,90.01,75.42,80.39,0.0,31,2,16,2015,KEPULAUAN RIAU,KOTA BATAM
22,3102017,SMA MUHAMMADIYAH 1,11002192,S,9,70.14,44.57,22.62,43.38,33.33,33.27,0.0,31,2,17,2015,KEPULAUAN RIAU,KOTA BATAM
23,3102019,SMA KARTINI,11002189,S,56,79.51,70.11,37.09,61.67,45.71,59.94,0.0,31,2,19,2015,KEPULAUAN RIAU,KOTA BATAM
24,3102020,SMA ANANDA,11002183,S,17,77.12,66.94,41.15,56.08,39.85,60.8,0.0,31,2,20,2015,KEPULAUAN RIAU,KOTA BATAM
25,3102022,SMAK IMMANUEL,11002190,S,17,81.17,70.81,44.32,54.69,53.09,57.14,0.0,31,2,22,2015,KEPULAUAN RIAU,KOTA BATAM
26,3102023,SMA DJUWITA,11002148,S,11,83.68,85.42,62.81,71.09,71.36,63.15,0.0,31,2,23,2015,KEPULAUAN RIAU,KOTA BATAM
27,3102025,SMA MONDIAL,11002191,S,28,83.29,84.11,74.44,85.79,78.04,73.67,0.0,31,2,25,2015,KEPULAUAN RIAU,KOTA BATAM
28,3102028,SMA HARAPAN UTAMA,11003004,S,37,73.82,73.01,38.08,47.82,38.18,52.05,0.0,31,2,28,2015,KEPULAUAN RIAU,KOTA BATAM
29,3102029,SMA ADVENT,11002569,S,20,64.04,50.97,25.26,35.8,29.38,41.41,0.0,31,2,29,2015,KEPULAUAN RIAU,KOTA BATAM
30,3102031,SMA INTEGRAL HIDAYATULLAH,11002579,S,18,78.77,57.68,32.28,35.91,60.14,46.88,0.0,31,2,31,2015,KEPULAUAN RIAU,KOTA BATAM
31,3102033,SMA MAITREYAWIRA,11002581,S,34,81.87,75.53,55.14,75.84,65.22,57.48,0.0,31,2,33,2015,KEPULAUAN RIAU,KOTA BATAM
32,3102034,SMA TUNAS BARU JIN SEUNG BATAM,11003261,S,27,75.73,59.51,50.1,61.51,51.39,55.78,0.0,31,2,34,2015,KEPULAUAN RIAU,KOTA BATAM
33,3102035,SMAN 16 BATAM,60728418,N,28,80.94,65.13,42.41,50.1,46.07,58.5,0.0,31,2,35,2015,KEPULAUAN RIAU,KOTA BATAM
34,3102036,SMA GLOBAL INDO ASIA,11002185,S,7,78.24,84.64,43.77,45.94,55.36,52.11,0.0,31,2,36,2015,KEPULAUAN RIAU,KOTA BATAM
35,3102037,SMA GLOBE NATIONAL PLUS,60728420,S,3,65.17,71.03,34.83,54.7,35.83,38.93,0.0,31,2,37,2015,KEPULAUAN RIAU,KOTA BATAM
36,3102038,SMAN 17 BATAM,60728419,N,40,81.05,60.36,43.55,49.13,44.56,47.26,0.0,31,2,38,2015,KEPULAUAN RIAU,KOTA BATAM
37,3102039,SMA KALISTA,69774886,S,3,80.37,81.23,39.87,55.57,56.67,55.33,0.0,31,2,39,2015,KEPULAUAN RIAU,KOTA BATAM
38,3102040,SMA PERMATA HARAPAN,69815387,S,16,76.09,68.44,32.24,40.08,47.97,36.98,0.0,31,2,40,2015,KEPULAUAN RIAU,KOTA BATAM
39,3102101,MAN 1 BATAM,11003325,N,41,79.85,56.25,35.95,48.12,43.9,52.1,0.0,31,2,101,2015,KEPULAUAN RIAU,KOTA BATAM
40,3102102,MA UNIT SEKOLAH BARU (USB),11003322,N,12,76.92,53.14,30.83,51.64,49.17,51.38,0.0,31,2,102,2015,KEPULAUAN RIAU,KOTA BATAM
41,3103001,SMAN 1 BINTAN,11002255,N,82,79.16,56.28,36.45,42.97,47.65,57.85,0.0,31,3,1,2015,KEPULAUAN RIAU,KABUPATEN BINTAN
42,3103002,SMAN 2 BINTAN,11002257,N,57,77.64,58.91,30.96,47.52,44.43,54.89,0.0,31,3,2,2015,KEPULAUAN RIAU,KABUPATEN BINTAN
