No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,301001,SMA NEGERI 1 SEMARANG,20328867,N,417,82.47,76.95,62.69,64.47,65.72,71.33,0.0,3,1,1,2017,JAWA TENGAH,KOTA SEMARANG
2,301002,SMA NEGERI 2 SEMARANG,20328896,N,420,83.58,71.7,62.65,62.12,67.43,71.16,0.0,3,1,2,2017,JAWA TENGAH,KOTA SEMARANG
3,301003,SMA NEGERI 3 SEMARANG,20328895,N,448,86.25,80.72,77.85,74.14,80.4,78.39,0.0,3,1,3,2017,JAWA TENGAH,KOTA SEMARANG
4,301004,SMA NEGERI 4 SEMARANG,20328894,N,337,82.37,76.03,60.96,63.37,61.97,63.96,0.0,3,1,4,2017,JAWA TENGAH,KOTA SEMARANG
5,301005,SMA NEGERI 5 SEMARANG,20328893,N,326,84.64,72.34,60.14,58.88,70.76,70.6,0.0,3,1,5,2017,JAWA TENGAH,KOTA SEMARANG
6,301006,SMA NEGERI 6 SEMARANG,20328892,N,258,82.5,65.17,52.77,48.83,59.22,63.27,0.0,3,1,6,2017,JAWA TENGAH,KOTA SEMARANG
7,301007,SMA NEGERI 7 SEMARANG,20328891,N,219,78.09,57.33,42.71,53.65,52.54,54.73,0.0,3,1,7,2017,JAWA TENGAH,KOTA SEMARANG
8,301008,SMA NEGERI 8 SEMARANG,20328866,N,150,78.55,54.67,41.67,55.68,61.72,61.53,0.0,3,1,8,2017,JAWA TENGAH,KOTA SEMARANG
9,301009,SMA NEGERI 9 SEMARANG,20328939,N,254,78.24,66.45,48.46,53.22,51.98,64.17,0.0,3,1,9,2017,JAWA TENGAH,KOTA SEMARANG
10,301010,SMA NEGERI 10 SEMARANG,20328878,N,177,78.84,55.23,42.98,43.48,48.84,56.58,0.0,3,1,10,2017,JAWA TENGAH,KOTA SEMARANG
11,301011,SMA NEGERI 11 SEMARANG,20328879,N,264,81.01,65.36,50.04,48.7,55.13,62.35,0.0,3,1,11,2017,JAWA TENGAH,KOTA SEMARANG
12,301012,SMA NEGERI 12 SEMARANG,20328911,N,173,80.65,60.59,45.45,52.89,55.22,57.07,0.0,3,1,12,2017,JAWA TENGAH,KOTA SEMARANG
13,301013,SMA NEGERI 13 SEMARANG,20328910,N,141,75.74,53.33,36.52,41.96,42.18,50.84,0.0,3,1,13,2017,JAWA TENGAH,KOTA SEMARANG
14,301014,SMA NEGERI 14 SEMARANG,20328899,N,181,74.78,53.29,38.47,47.56,53.88,50.46,0.0,3,1,14,2017,JAWA TENGAH,KOTA SEMARANG
15,301015,SMA NEGERI 15 SEMARANG,20328898,N,203,79.1,59.79,46.15,47.1,54.65,54.86,0.0,3,1,15,2017,JAWA TENGAH,KOTA SEMARANG
16,301016,SMA NEGERI 16 SEMARANG,20328897,N,101,69.98,43.13,31.83,27.5,55.0,47.55,0.0,3,1,16,2017,JAWA TENGAH,KOTA SEMARANG
17,301201,SMA ADVENT,20328938,S,3,82.0,72.0,52.5,0.0,53.33,0.0,0.0,3,1,201,2017,JAWA TENGAH,KOTA SEMARANG
18,301205,SMA AT THOHIRIYYAH SEMARANG,20328924,S,10,64.2,37.6,27.0,0.0,0.0,43.25,0.0,3,1,205,2017,JAWA TENGAH,KOTA SEMARANG
19,301206,SMA CITISCHOOL,20331897,S,6,73.67,49.33,37.92,0.0,0.0,57.92,0.0,3,1,206,2017,JAWA TENGAH,KOTA SEMARANG
20,301209,SMA DON BOSKO,20331899,S,94,77.49,65.53,44.44,51.67,52.5,60.72,0.0,3,1,209,2017,JAWA TENGAH,KOTA SEMARANG
21,301210,SMA GITA BAHARI,20328922,S,42,71.19,46.19,31.73,37.92,36.25,43.24,0.0,3,1,210,2017,JAWA TENGAH,KOTA SEMARANG
22,301212,SMA IBU KARTINI,20328921,S,24,67.5,42.92,28.54,43.75,32.5,40.6,0.0,3,1,212,2017,JAWA TENGAH,KOTA SEMARANG
23,301213,SMA INSTITUT INDONESIA SEMARANG,20331900,S,89,68.22,45.42,33.01,35.63,40.33,43.71,0.0,3,1,213,2017,JAWA TENGAH,KOTA SEMARANG
24,301214,SMA ISLAM HIDAYATULLAH,20328920,S,56,79.61,70.36,47.95,57.5,55.67,64.23,0.0,3,1,214,2017,JAWA TENGAH,KOTA SEMARANG
25,301216,SMA ISLAM SULTAN AGUNG 1,20328918,S,154,73.57,55.03,36.14,38.56,45.24,47.88,0.0,3,1,216,2017,JAWA TENGAH,KOTA SEMARANG
26,301217,SMA ISLAM SULTAN AGUNG 3,20328917,S,28,76.71,47.64,34.46,30.0,48.5,46.91,0.0,3,1,217,2017,JAWA TENGAH,KOTA SEMARANG
27,301218,SMA KARANGTURI,20328916,S,112,82.38,80.89,69.67,68.52,77.24,71.98,0.0,3,1,218,2017,JAWA TENGAH,KOTA SEMARANG
28,301219,SMA KEBON DALEM,20331902,S,24,79.83,69.75,48.33,54.81,57.5,48.06,0.0,3,1,219,2017,JAWA TENGAH,KOTA SEMARANG
29,301220,SMA KESATRIAN 1,20331903,S,200,73.77,51.74,37.58,46.67,53.81,46.93,0.0,3,1,220,2017,JAWA TENGAH,KOTA SEMARANG
30,301221,SMA KESATRIAN 2,20331904,S,172,75.31,54.14,37.15,41.43,54.78,48.68,0.0,3,1,221,2017,JAWA TENGAH,KOTA SEMARANG
31,301222,SMA KOLESE LOYOLA,20328915,S,182,83.21,82.32,76.06,75.98,85.04,77.63,0.0,3,1,222,2017,JAWA TENGAH,KOTA SEMARANG
32,301223,SMA KRISTA MITRA SEMARANG,20328914,S,43,83.21,78.28,60.17,64.06,58.19,71.32,0.0,3,1,223,2017,JAWA TENGAH,KOTA SEMARANG
33,301224,SMA KRISTEN YSKI,20328925,S,45,82.84,71.56,54.17,63.21,70.91,62.5,0.0,3,1,224,2017,JAWA TENGAH,KOTA SEMARANG
34,301227,SMA MARDISISWA,20328926,S,32,74.06,47.13,33.52,46.07,0.0,48.61,0.0,3,1,227,2017,JAWA TENGAH,KOTA SEMARANG
35,301228,SMA MASEHI 1 PSAK SEMARANG,20328937,S,20,74.5,45.6,29.25,45.0,40.63,50.56,0.0,3,1,228,2017,JAWA TENGAH,KOTA SEMARANG
36,301229,SMA MASEHI 2 PSAK SEMARANG,20331907,S,22,68.27,44.27,34.89,0.0,43.19,53.13,0.0,3,1,229,2017,JAWA TENGAH,KOTA SEMARANG
