No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3001001,SMA NEGERI 1 KOTA SERANG,20605093,N,328,82.2,71.53,57.87,66.25,59.86,65.83,0.0,30,1,1,2017,BANTEN,KOTA SERANG
2,3001002,SMA NEGERI 2 KOTA SERANG,20605103,N,342,72.2,55.32,42.0,53.89,45.57,51.35,0.0,30,1,2,2017,BANTEN,KOTA SERANG
3,3001003,SMA NEGERI 3 KOTA SERANG,20605094,N,272,67.77,42.79,31.87,40.32,41.18,46.34,0.0,30,1,3,2017,BANTEN,KOTA SERANG
4,3001004,SMA NEGERI 4 KOTA SERANG,20605106,N,170,66.84,39.47,30.13,38.85,39.32,37.85,0.0,30,1,4,2017,BANTEN,KOTA SERANG
5,3001005,SMA NEGERI 5 KOTA SERANG,20605327,N,189,64.33,38.29,31.65,44.38,48.75,43.31,0.0,30,1,5,2017,BANTEN,KOTA SERANG
6,3001006,SMA NEGERI 6 KOTA SERANG,20607979,N,128,66.72,38.66,29.34,37.5,42.17,39.05,0.0,30,1,6,2017,BANTEN,KOTA SERANG
7,3001007,SMA MUHAMMADIYAH SERANG,20605359,S,14,63.29,41.71,30.18,0.0,55.0,37.69,0.0,30,1,7,2017,BANTEN,KOTA SERANG
8,3001008,SMA MARDIYUANA SERANG,20605357,S,9,83.78,72.89,37.78,0.0,0.0,58.61,0.0,30,1,8,2017,BANTEN,KOTA SERANG
9,3001012,SMA PRISMA SERANG,20605347,S,78,69.87,51.26,37.15,35.0,51.13,51.45,0.0,30,1,12,2017,BANTEN,KOTA SERANG
10,3001013,SMA INFORMATIKA SERANG,20605432,S,7,69.14,54.86,28.93,0.0,0.0,46.07,0.0,30,1,13,2017,BANTEN,KOTA SERANG
11,3001014,SMA NURUL ISLAM SERANG,20605362,S,16,52.25,31.38,27.34,0.0,0.0,35.16,0.0,30,1,14,2017,BANTEN,KOTA SERANG
12,3001015,SMA AGRO TAKTAKAN,20605336,S,6,44.67,28.0,30.0,30.42,0.0,0.0,0.0,30,1,15,2017,BANTEN,KOTA SERANG
13,3001016,SMA AL - MUBAROK,20605321,S,31,67.68,38.58,27.5,0.0,0.0,38.79,0.0,30,1,16,2017,BANTEN,KOTA SERANG
14,3001020,SMA DAARURRAHMAN WALANTAKA,20607910,S,24,48.5,28.92,27.08,0.0,0.0,32.19,0.0,30,1,20,2017,BANTEN,KOTA SERANG
15,3001022,SMA MAULANA YUSUF SERANG,20613488,S,14,61.71,30.71,25.36,0.0,0.0,36.25,0.0,30,1,22,2017,BANTEN,KOTA SERANG
16,3001025,SMA NUUR EL-BANTANY,20614415,S,9,63.33,30.44,30.0,0.0,0.0,40.0,0.0,30,1,25,2017,BANTEN,KOTA SERANG
17,3001027,MA NEGERI 1 KOTA SERANG,20623274,N,110,68.38,42.95,30.14,33.75,45.63,38.02,0.0,30,1,27,2017,BANTEN,KOTA SERANG
