No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1801001,SMA NEGERI  1 PALU,40203524,N,359,73.23,67.08,41.39,39.81,66.05,51.93,0.0,18,1,1,2017,SULAWESI TENGAH,KOTA PALU
2,1801003,SMA NEGERI 3 PALU,40203612,N,275,70.28,54.95,33.04,40.16,47.85,46.21,0.0,18,1,3,2017,SULAWESI TENGAH,KOTA PALU
3,1801004,SMA NEGERI 5 PALU,40203610,N,121,63.69,41.36,30.6,35.89,37.5,37.08,0.0,18,1,4,2017,SULAWESI TENGAH,KOTA PALU
4,1801005,SMA KARYA BHAKTI MAMBORO,40203518,S,18,54.0,32.33,24.17,0.0,25.0,22.67,0.0,18,1,5,2017,SULAWESI TENGAH,KOTA PALU
5,1801006,SMA NEGERI 7 PALU,40203608,N,127,61.95,37.57,28.44,50.0,48.5,34.55,0.0,18,1,6,2017,SULAWESI TENGAH,KOTA PALU
6,1801007,SMA NEGERI 9 PALU,40203875,N,55,59.49,32.65,26.5,29.0,30.63,35.27,0.0,18,1,7,2017,SULAWESI TENGAH,KOTA PALU
7,1801008,SMA KRISTEN BALA KESELAMATAN PALU,40203515,S,88,68.7,43.3,29.8,36.61,51.25,34.67,0.0,18,1,8,2017,SULAWESI TENGAH,KOTA PALU
8,1801009,SMA GKST PALU,40203514,S,13,70.62,39.38,21.35,0.0,42.5,37.73,0.0,18,1,9,2017,SULAWESI TENGAH,KOTA PALU
9,1801010,SMA MUHAMMADIYAH I PALU,40203512,S,7,50.57,36.57,22.5,27.5,0.0,0.0,0.0,18,1,10,2017,SULAWESI TENGAH,KOTA PALU
10,1801011,SMA ADVENT PALU,40203522,S,12,60.67,52.33,25.0,35.0,0.0,23.0,0.0,18,1,11,2017,SULAWESI TENGAH,KOTA PALU
11,1801012,SMA NEGERI 2 PALU,40203631,N,254,67.27,61.57,47.49,41.85,55.43,44.7,0.0,18,1,12,2017,SULAWESI TENGAH,KOTA PALU
12,1801013,SMA NEGERI 4 PALU,40203611,N,208,61.84,42.86,25.69,27.08,35.25,33.42,0.0,18,1,13,2017,SULAWESI TENGAH,KOTA PALU
13,1801015,SMA PGRI 2 PALU,40203510,S,9,44.22,39.33,23.33,0.0,0.0,20.28,0.0,18,1,15,2017,SULAWESI TENGAH,KOTA PALU
14,1801016,SMA NEGERI 6 PALU,40203609,N,43,65.21,41.12,29.71,36.25,31.79,39.3,0.0,18,1,16,2017,SULAWESI TENGAH,KOTA PALU
15,1801017,SMA NEGERI 8 PALU,40203607,N,20,56.6,38.4,22.13,21.59,47.5,21.88,0.0,18,1,17,2017,SULAWESI TENGAH,KOTA PALU
16,1801018,SMA ALKHAIRAAT PALU,40203521,S,29,59.72,40.07,28.53,0.0,32.5,36.15,0.0,18,1,18,2017,SULAWESI TENGAH,KOTA PALU
17,1801019,SMA SWADAYA PALU,40203509,S,2,68.0,29.0,16.25,0.0,0.0,28.75,0.0,18,1,19,2017,SULAWESI TENGAH,KOTA PALU
18,1801020,SMA KARUNA DIPA PALU,40203519,S,23,74.09,72.09,49.57,48.13,70.0,49.67,0.0,18,1,20,2017,SULAWESI TENGAH,KOTA PALU
19,1801021,SMA KATOLIK SANTO ANDREAS PALU,40203516,S,52,70.23,58.69,31.2,43.93,0.0,42.61,0.0,18,1,21,2017,SULAWESI TENGAH,KOTA PALU
20,1801022,SMA GPID PALU,40203513,S,19,57.37,52.0,23.55,0.0,0.0,29.87,0.0,18,1,22,2017,SULAWESI TENGAH,KOTA PALU
21,1801023,SMA NEGERI MODEL TERPADU MADANI PALU,40203776,N,144,75.53,76.89,53.09,54.38,65.49,63.23,0.0,18,1,23,2017,SULAWESI TENGAH,KOTA PALU
22,1801024,MA NEGERI 2 MODEL PALU,40209856,N,115,69.84,60.12,31.39,38.75,40.25,52.5,0.0,18,1,24,2017,SULAWESI TENGAH,KOTA PALU
23,1801029,MA NEGERI 1 PALU,40209851,N,75,62.56,37.23,27.6,35.0,38.5,43.37,0.0,18,1,29,2017,SULAWESI TENGAH,KOTA PALU
24,1801032,MA ALKHAIRAAT PUSAT PALU,40209853,S,51,66.94,45.45,28.28,35.83,27.5,41.49,0.0,18,1,32,2017,SULAWESI TENGAH,KOTA PALU
25,1801035,SMA AL-AZHAR,69756117,S,106,83.21,88.47,73.0,73.88,90.67,79.28,0.0,18,1,35,2017,SULAWESI TENGAH,KOTA PALU
26,1801036,SMA LABSCHOOL UNTAD,69770323,S,43,72.37,62.23,31.22,42.5,52.5,54.51,0.0,18,1,36,2017,SULAWESI TENGAH,KOTA PALU
27,1801037,SMAN OLAHRAGA TADULAKO PALU,69878007,N,23,64.96,39.39,26.52,24.17,0.0,42.0,0.0,18,1,37,2017,SULAWESI TENGAH,KOTA PALU
28,1802001,SMA NEGERI 1 BANAWA,40200725,N,133,65.97,45.85,30.32,37.33,54.58,40.54,0.0,18,2,1,2017,SULAWESI TENGAH,KABUPATEN DONGGALA
29,1802002,SMA NEGERI 1 BANAWA TENGAH,40200728,N,82,53.8,45.39,21.19,25.56,30.83,27.5,0.0,18,2,2,2017,SULAWESI TENGAH,KABUPATEN DONGGALA
