No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,4010001,SMA NEGERI 3 YOGYAKARTA,20403178,N,207,89.93,90.87,78.78,84.48,85.63,86.36,86.31,4,1,0,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
2,4010002,SMA NEGERI 4 YOGYAKARTA,20403179,N,171,86.05,81.81,59.87,60.75,72.29,77.63,74.66,4,1,0,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
3,4010003,SMA NEGERI 6 YOGYAKARTA,20403171,N,204,87.85,86.53,69.78,67.97,77.4,80.97,80.22,4,1,0,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
4,4010004,SMA NEGERI 9 YOGYAKARTA,20403162,N,158,86.7,84.85,66.04,65.06,71.64,78.61,77.75,4,1,0,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
5,4010005,SMA NEGERI 11 YOGYAKARTA,20403176,N,191,85.84,79.61,62.2,61.16,69.88,73.94,74.39,4,1,0,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
6,4010006,SMA STELLA DUCE 1 YOGYAKARTA,20403145,S,164,84.54,80.35,56.25,53.14,67.72,69.65,71.58,4,1,0,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
7,4010007,SMA BOPKRI 1 YOGYAKARTA,20403227,S,128,81.5,76.03,48.01,48.67,55.85,58.05,65.14,4,1,0,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
8,4010008,SMA BOPKRI 2 YOGYAKARTA,20403182,S,49,78.45,65.88,38.88,32.5,49.32,58.75,59.3,4,1,0,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
9,4010009,SMA BUDYA WACANA YOGYAKARTA,20403151,S,23,79.3,75.3,48.04,47.14,75.0,64.42,65.8,4,1,0,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
10,4010011,SMA TAMAN MADYA JETIS YOGYAKARTA,20404178,S,16,67.63,52.25,29.06,0.0,43.5,45.0,48.37,4,1,1,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
11,4010012,SMA MUHAMMADIYAH 1 YOGYAKARTA,20403157,S,273,80.97,71.84,46.99,47.05,50.03,62.84,63.86,4,1,1,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
12,4010013,MAN 1 YOGYAKARTA,20403375,N,92,85.52,77.89,56.06,58.17,62.25,71.92,71.62,4,1,1,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
13,4010015,SMA NEGERI 1 YOGYAKARTA,20403174,N,265,89.49,88.58,81.61,84.49,79.66,84.34,85.63,4,1,1,2019,DI YOGYAKARTA,KOTA YOGYAKARTA
