No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1010001,SMA NEGERI 68,20100199,N,179,88.82,89.4,76.94,84.77,84.18,79.7,84.47,1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
2,1010002,SMA FRANSISKUS I,20100489,S,3,72.67,60.67,32.5,0.0,0.0,45.83,52.92,1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
3,1010003,SMA MUHAMMADIYAH 16,20100183,S,29,61.52,43.17,27.93,30.83,32.5,44.4,43.8,1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
4,1010004,SMA MUHAMMADIYAH I,20100195,S,55,67.56,50.69,33.32,32.19,46.25,43.72,48.43,1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
5,1010006,SMA PERGURUAN ADVENT SALEMBA,20100175,S,25,81.36,82.4,49.4,57.0,60.0,56.07,67.44,1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
6,1010007,SMA PERGURUAN ADVENT I,20108498,S,34,76.29,65.41,39.85,41.25,48.46,62.5,58.11,1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
7,1010008,SMA PSKD 1,20100490,S,13,74.46,66.62,40.58,45.63,0.0,43.33,56.43,1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
8,1010009,SMA PSKD 3,20100483,S,3,68.0,64.67,29.17,0.0,0.0,46.67,52.13,1,1,0,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
9,1010012,SMA NEGERI 5,20100210,N,143,83.62,74.64,48.37,60.0,59.81,63.63,67.17,1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
10,1010013,SMA NEGERI 27,20100223,N,106,82.3,72.04,48.23,46.35,60.88,63.63,65.44,1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
11,1010014,SMA NEGERI 30,20100224,N,141,83.79,79.16,52.77,50.22,52.5,60.34,67.68,1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
12,1010015,SMA NEGERI 77,20100201,N,107,86.5,87.66,67.97,85.54,70.81,79.17,80.02,1,1,1,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
13,1010020,SMA KRISTEN KANAAN,20100189,S,31,84.32,84.45,55.48,67.5,63.75,66.46,72.54,1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
14,1010021,SMA KARTINI 1,20100185,S,27,69.48,59.63,37.04,38.75,42.5,46.38,52.81,1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
15,1010022,SMA KRISTEN 3 BPK PENABUR,20100187,S,124,86.94,91.61,85.34,89.95,86.22,81.7,87.66,1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
16,1010025,SMA MUHAMMADIYAH 2,20100182,S,35,67.2,46.8,32.29,40.0,40.11,47.08,47.2,1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
17,1010026,SMA PASKALIS,20100173,S,12,75.17,57.17,38.96,38.75,40.0,47.5,53.55,1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
18,1010027,SMA PERGURUAN KSATRYA,20100193,S,35,74.86,56.23,35.64,36.67,43.96,48.53,52.92,1,1,2,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
19,1010032,SMA TAMAN MADYA 1,20100181,S,35,68.69,48.8,33.07,40.5,47.0,58.0,51.12,1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
20,1010033,SMA TAMAN MADYA 5,20100196,S,21,62.57,45.43,37.98,35.71,0.0,0.0,45.43,1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
21,1010038,SMA NEGERI 1,20100216,N,145,86.15,84.14,59.34,65.64,67.5,65.33,73.87,1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
22,1010039,SMA NEGERI 10,20100217,N,71,79.24,62.54,38.24,41.25,49.58,53.53,57.36,1,1,3,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
23,1010040,SMA NEGERI 20,20100218,N,69,80.61,65.68,40.76,40.31,46.72,49.73,58.48,1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
24,1010041,SMA ATTAQWA,20100484,S,36,65.17,44.22,31.74,40.0,36.82,41.85,45.34,1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
25,1010042,SMA BUDI MULIA,20107249,S,104,84.48,84.94,60.48,58.38,63.63,71.56,73.34,1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
26,1010043,SMA KRISTEN 2 BPK PENABUR,20100186,S,65,83.05,87.29,65.19,86.73,65.69,72.35,77.23,1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
27,1010044,SMA KRISTEN KARUNIA,20100190,S,8,83.5,90.75,78.75,86.67,90.0,83.33,84.81,1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
28,1010048,SMA SANTA URSULA,20108383,S,111,88.02,93.68,87.66,90.58,86.34,91.25,89.78,1,1,4,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
29,1010050,SMA NEGERI 4,20100211,N,107,80.69,75.76,46.14,50.38,59.89,60.74,65.31,1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
30,1010051,SMA NEGERI 7,20100200,N,139,77.42,61.73,37.64,39.17,49.06,48.46,55.99,1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
31,1010052,SMA NEGERI 24,20100219,N,108,79.87,71.72,44.31,39.79,65.0,54.08,61.39,1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
32,1010053,SMA NEGERI 25,20100221,N,72,79.97,66.86,42.95,48.97,52.5,57.13,61.02,1,1,5,2019,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA PUSAT
