No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3201001,SMA NEGERI 1 MAMUJU,40600227,N,181,70.76,59.12,41.01,37.74,49.46,50.89,0.0,32,1,1,2018,SULAWESI BARAT,KABUPATEN MAMUJU
2,3201002,SMA NEGERI 2 MAMUJU,40600229,N,124,53.08,34.74,21.83,0.0,0.0,37.36,0.0,32,1,2,2018,SULAWESI BARAT,KABUPATEN MAMUJU
3,3201003,SMA NEGERI 1 TAPALANG,40600228,N,86,55.49,35.93,29.39,32.35,0.0,33.48,0.0,32,1,3,2018,SULAWESI BARAT,KABUPATEN MAMUJU
4,3201004,SMA NEGERI 1 KALUKKU,40600226,N,157,60.2,45.21,27.29,0.0,0.0,35.48,0.0,32,1,4,2018,SULAWESI BARAT,KABUPATEN MAMUJU
5,3201005,SMAN 2 TOMMO,69774910,N,26,51.23,36.54,22.98,0.0,0.0,26.92,0.0,32,1,5,2018,SULAWESI BARAT,KABUPATEN MAMUJU
6,3201009,SMA NEGERI 1 BONEHAU,40604570,N,22,53.45,35.27,27.84,0.0,0.0,32.39,0.0,32,1,9,2018,SULAWESI BARAT,KABUPATEN MAMUJU
7,3201010,SMA NEGERI 1 TOMMO,40604642,N,31,54.13,35.94,22.34,34.17,0.0,28.9,0.0,32,1,10,2018,SULAWESI BARAT,KABUPATEN MAMUJU
8,3201011,SMA NEGERI 1 SAMPAGA,40604353,N,33,49.52,33.21,21.74,0.0,0.0,37.95,0.0,32,1,11,2018,SULAWESI BARAT,KABUPATEN MAMUJU
9,3201012,SMA BUDI MULIA KALUKKU,40600210,S,21,45.62,31.14,22.74,0.0,0.0,30.6,0.0,32,1,12,2018,SULAWESI BARAT,KABUPATEN MAMUJU
10,3201015,SMA NEGERI 1 PAPALANG,40605304,N,23,62.26,37.22,23.04,27.5,45.0,36.39,0.0,32,1,15,2018,SULAWESI BARAT,KABUPATEN MAMUJU
11,3201018,SMA SWASTA  BUTTUADA,40605476,S,19,47.68,27.79,41.58,0.0,0.0,29.08,0.0,32,1,18,2018,SULAWESI BARAT,KABUPATEN MAMUJU
12,3201021,MA NEGERI MAMUJU,60404205,N,49,63.43,43.92,25.41,40.0,45.83,42.67,0.0,32,1,21,2018,SULAWESI BARAT,KABUPATEN MAMUJU
13,3201024,MA DDI LOMBANG-LOMBANG,60404202,S,27,52.89,41.11,24.44,0.0,38.75,30.6,0.0,32,1,24,2018,SULAWESI BARAT,KABUPATEN MAMUJU
14,3201038,SMA NEGERI 3 MAMUJU,40604655,N,47,55.4,30.17,26.33,0.0,0.0,31.91,0.0,32,1,38,2018,SULAWESI BARAT,KABUPATEN MAMUJU
15,3201040,SMA NEGERI 2 KALUKKU,40605302,N,54,47.48,29.11,26.53,0.0,0.0,31.94,0.0,32,1,40,2018,SULAWESI BARAT,KABUPATEN MAMUJU
16,3201045,SMA NEGERI 2 TAPALANG,40605658,N,22,44.73,28.55,23.3,38.75,35.0,28.09,0.0,32,1,45,2018,SULAWESI BARAT,KABUPATEN MAMUJU
17,3201046,SMA NEGERI 1 KALUMPANG,40605303,N,23,52.43,30.61,28.7,0.0,0.0,41.96,0.0,32,1,46,2018,SULAWESI BARAT,KABUPATEN MAMUJU
18,3201053,SMAN 2 BONEHAU,60728431,N,17,44.59,30.71,32.5,0.0,0.0,26.47,0.0,32,1,53,2018,SULAWESI BARAT,KABUPATEN MAMUJU
19,3202001,SMA NEGERI 2 MAJENE,40601311,N,125,68.56,51.78,29.58,36.83,37.84,47.23,0.0,32,2,1,2018,SULAWESI BARAT,KABUPATEN MAJENE
20,3202002,SMA NEGERI 1 MAJENE,40601308,N,140,67.46,47.9,29.75,36.92,37.5,51.02,0.0,32,2,2,2018,SULAWESI BARAT,KABUPATEN MAJENE
21,3202003,SMA NEGERI 3 MAJENE,40602586,N,23,57.74,30.35,24.46,0.0,33.33,29.71,0.0,32,2,3,2018,SULAWESI BARAT,KABUPATEN MAJENE
22,3202004,SMA NEGERI 1 PAMBOANG,40601309,N,86,60.77,44.05,29.62,40.0,39.58,40.1,0.0,32,2,4,2018,SULAWESI BARAT,KABUPATEN MAJENE
23,3202005,SMA NEGERI 1 SENDANA,40601310,N,103,55.86,47.26,29.73,43.08,0.0,37.92,0.0,32,2,5,2018,SULAWESI BARAT,KABUPATEN MAJENE
24,3202007,SMA NEGERI 1 MALUNDA,40601488,N,93,55.7,32.62,28.74,32.88,30.46,30.71,0.0,32,2,7,2018,SULAWESI BARAT,KABUPATEN MAJENE
25,3202008,MAN MAJENE,60404188,N,18,68.89,46.89,29.44,44.29,37.95,0.0,0.0,32,2,8,2018,SULAWESI BARAT,KABUPATEN MAJENE
26,3202009,MA BP II PAMBOANG,40605959,S,36,48.72,26.28,21.25,0.0,0.0,33.13,0.0,32,2,9,2018,SULAWESI BARAT,KABUPATEN MAJENE
