No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,901001,SMA NEGERI 1 PEKANBARU,10403985,N,250,79.81,74.23,54.0,47.66,68.33,67.6,0.0,9,1,1,2017,RIAU,KOTA PEKANBARU
2,901002,SMA NEGERI 2 PEKANBARU,10404013,N,150,76.96,59.21,44.43,42.5,52.08,61.01,0.0,9,1,2,2017,RIAU,KOTA PEKANBARU
3,901003,SMA NEGERI 3 PEKANBARU,10404014,N,169,76.05,57.67,41.26,32.5,75.58,56.29,0.0,9,1,3,2017,RIAU,KOTA PEKANBARU
4,901004,SMA NEGERI 4 PEKANBARU,10404015,N,177,82.07,71.39,58.16,57.5,63.8,70.58,0.0,9,1,4,2017,RIAU,KOTA PEKANBARU
5,901005,SMA NEGERI 5 PEKANBARU,10404016,N,279,77.83,67.58,43.85,46.7,46.84,54.02,0.0,9,1,5,2017,RIAU,KOTA PEKANBARU
6,901006,SMA NEGERI 6 PEKANBARU,10404017,N,189,69.85,47.78,33.97,37.67,46.75,45.72,0.0,9,1,6,2017,RIAU,KOTA PEKANBARU
7,901007,SMA NEGERI 7 PEKANBARU,10404018,N,111,74.97,52.13,38.76,43.75,64.5,50.25,0.0,9,1,7,2017,RIAU,KOTA PEKANBARU
8,901008,SMA NEGERI 8 PEKANBARU,10404019,N,367,84.3,76.9,71.04,67.5,73.52,75.47,0.0,9,1,8,2017,RIAU,KOTA PEKANBARU
9,901009,SMA NEGERI 9 PEKANBARU,10404031,N,174,79.1,67.85,50.78,48.82,56.38,64.55,0.0,9,1,9,2017,RIAU,KOTA PEKANBARU
10,901010,SMA NEGERI 10 PEKANBARU,10404020,N,187,72.29,54.86,38.81,37.31,51.48,48.87,0.0,9,1,10,2017,RIAU,KOTA PEKANBARU
11,901011,SMA NEGERI 11 PEKANBARU,10404010,N,129,72.03,61.26,41.74,45.0,43.26,50.37,0.0,9,1,11,2017,RIAU,KOTA PEKANBARU
12,901012,SMA NEGERI 12 PEKANBARU,10404011,N,190,74.72,52.51,40.3,40.66,44.76,50.03,0.0,9,1,12,2017,RIAU,KOTA PEKANBARU
13,901013,SMA NEGERI 13 PEKANBARU,10494617,N,22,77.64,47.82,32.5,41.25,77.5,64.74,0.0,9,1,13,2017,RIAU,KOTA PEKANBARU
14,901014,SMAN PLUS PROVINSI RIAU,10404453,N,144,81.93,74.5,70.82,70.74,73.6,71.32,0.0,9,1,14,2017,RIAU,KOTA PEKANBARU
15,901015,SMA SANTA MARIA PEKANBARU,10404022,S,175,81.39,72.69,62.4,57.34,61.67,69.54,0.0,9,1,15,2017,RIAU,KOTA PEKANBARU
16,901016,SMA SETIA DHARMA PEKANBARU,10404026,S,28,67.29,38.43,27.5,0.0,0.0,41.07,0.0,9,1,16,2017,RIAU,KOTA PEKANBARU
17,901017,SMA CENDANA PEKANBARU,10403996,S,79,78.73,74.05,55.13,54.29,60.23,62.63,0.0,9,1,17,2017,RIAU,KOTA PEKANBARU
18,901018,SMA MUHAMMADIYAH PEKANBARU,10403993,S,115,72.83,50.23,34.24,39.91,55.0,47.66,0.0,9,1,18,2017,RIAU,KOTA PEKANBARU
19,901019,SMA SERIRAMA YLPI PEKANBARU,10404024,S,38,72.63,49.32,39.93,0.0,63.75,44.42,0.0,9,1,19,2017,RIAU,KOTA PEKANBARU
20,901020,SMA PGRI PEKANBARU,10404008,S,53,69.36,41.09,33.11,47.5,40.5,43.33,0.0,9,1,20,2017,RIAU,KOTA PEKANBARU
21,901021,SMA WIDYA GRAHA (YKWI) PEKANBARU,10404030,S,4,65.0,36.5,26.88,0.0,0.0,27.5,0.0,9,1,21,2017,RIAU,KOTA PEKANBARU
22,901022,SMA HANDAYANI PEKANBARU,10403987,S,82,71.07,51.83,36.4,36.25,55.63,53.03,0.0,9,1,22,2017,RIAU,KOTA PEKANBARU
23,901023,SMA DATUK BATU HAMPAR PEKANBARU,10403995,S,19,55.05,40.74,20.66,0.0,0.0,26.97,0.0,9,1,23,2017,RIAU,KOTA PEKANBARU
24,901024,SMA BUDHI LUHUR PEKANBARU,10404007,S,26,71.08,34.0,35.58,44.17,30.42,40.74,0.0,9,1,24,2017,RIAU,KOTA PEKANBARU
25,901025,SMA BABUSSALAM PEKANBARU,10404006,S,61,74.0,47.77,42.75,36.83,37.5,58.69,0.0,9,1,25,2017,RIAU,KOTA PEKANBARU
26,901027,SMA NURUL FALAH PEKANBARU,10403994,S,46,70.22,37.61,29.4,41.0,46.25,39.05,0.0,9,1,27,2017,RIAU,KOTA PEKANBARU
27,901028,SMA TRI BHAKTI PEKANBARU,10404028,S,44,69.18,43.27,39.77,36.92,49.38,39.26,0.0,9,1,28,2017,RIAU,KOTA PEKANBARU
28,901029,SMA AN-NAAS PEKANBARU,10404002,S,15,58.93,29.07,32.17,0.0,0.0,31.83,0.0,9,1,29,2017,RIAU,KOTA PEKANBARU
29,901030,SMA ISLAM AS-SHOFA PEKANBARU,10494618,S,54,78.0,66.59,55.88,49.63,61.56,57.37,0.0,9,1,30,2017,RIAU,KOTA PEKANBARU
30,901031,SMA KRISTEN KALAM KUDUS PEKANBARU,10403989,S,34,80.24,76.18,65.44,60.27,73.75,43.13,0.0,9,1,31,2017,RIAU,KOTA PEKANBARU
31,901032,SMA YLPI PERHENTIAN MARPOYAN PEKANBARU,10404021,S,68,69.26,45.76,30.96,38.33,46.79,40.23,0.0,9,1,32,2017,RIAU,KOTA PEKANBARU
32,901033,SMA AL-HUDA PEKANBARU,10403998,S,57,70.25,39.16,34.56,37.5,46.88,40.05,0.0,9,1,33,2017,RIAU,KOTA PEKANBARU
33,901034,SMA PLUS BINABANGSA,10404454,S,18,70.33,44.67,38.19,36.56,43.75,44.38,0.0,9,1,34,2017,RIAU,KOTA PEKANBARU
34,901035,SMA TARUNA MANDIRI PEKANBARU,10404027,S,31,66.77,46.71,27.02,29.17,0.0,37.05,0.0,9,1,35,2017,RIAU,KOTA PEKANBARU
35,901036,SMA INSAN TERPUJI PEKANBARU,10496497,S,3,58.0,35.33,21.67,0.0,35.83,0.0,0.0,9,1,36,2017,RIAU,KOTA PEKANBARU
36,901037,SMA SWASTA DJUWITA,10495231,S,5,80.4,76.8,62.5,55.0,77.5,82.5,0.0,9,1,37,2017,RIAU,KOTA PEKANBARU
37,901038,SMA SWASTA DHARMA LOKA,10496495,S,105,76.44,60.65,48.69,46.17,60.58,55.15,0.0,9,1,38,2017,RIAU,KOTA PEKANBARU
38,901039,SMA SWASTA WITAMA NASIONAL PLUS,10495030,S,24,84.17,81.92,67.19,48.75,71.53,63.75,0.0,9,1,39,2017,RIAU,KOTA PEKANBARU
39,901040,SMA NEGERI 14 PEKANBARU,10495226,N,121,78.1,53.92,39.36,38.13,55.0,56.41,0.0,9,1,40,2017,RIAU,KOTA PEKANBARU
40,901041,SMA KUSUMA,10496498,S,16,80.5,72.13,60.16,47.81,70.83,62.5,0.0,9,1,41,2017,RIAU,KOTA PEKANBARU
41,901042,SMA NEGERI OLAHRAGA PROVINSI RIAU,10497416,N,26,68.77,55.08,35.67,0.0,0.0,53.37,0.0,9,1,42,2017,RIAU,KOTA PEKANBARU
42,901043,SMA AL-AZHAR SYIFA BUDHI,10496496,S,26,75.92,66.69,41.06,41.67,37.5,43.52,0.0,9,1,43,2017,RIAU,KOTA PEKANBARU
43,901045,SMAIT AL-ITTIHAD,10497552,S,33,79.88,67.64,59.09,55.0,52.5,51.83,0.0,9,1,45,2017,RIAU,KOTA PEKANBARU
44,901046,SMA BINA MITRA WAHANA,60728998,S,8,68.25,42.0,30.31,0.0,50.0,33.33,0.0,9,1,46,2017,RIAU,KOTA PEKANBARU
45,901047,SMA DARMA YUDHA,60724799,S,83,83.66,84.55,71.02,69.34,83.21,71.56,0.0,9,1,47,2017,RIAU,KOTA PEKANBARU
46,901049,SMAIT AL-FITYAH,69728524,S,17,81.76,57.76,45.88,53.13,44.38,50.0,0.0,9,1,49,2017,RIAU,KOTA PEKANBARU
47,901050,SMAIT AZ ZUHRA ISLAMIC SCHOOL.,69756683,S,8,78.0,54.0,38.44,0.0,0.0,51.56,0.0,9,1,50,2017,RIAU,KOTA PEKANBARU
48,901051,SMA IT AL BAYYINAH,69816324,S,27,81.48,63.85,53.06,55.21,70.0,68.75,0.0,9,1,51,2017,RIAU,KOTA PEKANBARU
49,901052,SMA SWASTA ADVENT,69774623,S,17,58.12,36.59,29.71,28.75,40.83,38.96,0.0,9,1,52,2017,RIAU,KOTA PEKANBARU
50,901053,SMA SWASTA EDUCATION,69790716,S,5,84.8,85.2,88.5,71.67,85.0,85.0,0.0,9,1,53,2017,RIAU,KOTA PEKANBARU
51,901054,SMAIT INSAN UTAMA,69878236,S,8,56.75,27.0,25.31,0.0,18.75,28.75,0.0,9,1,54,2017,RIAU,KOTA PEKANBARU
52,901055,SMA NEGERI 15 PEKANBARU,69855691,N,43,80.23,56.74,40.99,46.43,52.68,54.69,0.0,9,1,55,2017,RIAU,KOTA PEKANBARU
53,901056,SMA PLUS TERPADU,69900223,S,4,59.0,41.5,23.13,32.5,0.0,28.33,0.0,9,1,56,2017,RIAU,KOTA PEKANBARU
54,901101,MAN 1 PEKANBARU,10498808,N,155,76.23,55.54,39.13,41.5,51.23,57.44,0.0,9,1,101,2017,RIAU,KOTA PEKANBARU
55,901102,MAN 2 MODEL PEKANBARU,10498812,N,194,79.52,65.88,62.22,53.97,64.63,65.98,0.0,9,1,102,2017,RIAU,KOTA PEKANBARU
56,901103,MA MUHAMMADIYAH PEKANBARU,10498815,S,11,74.0,40.91,29.32,0.0,41.5,39.58,0.0,9,1,103,2017,RIAU,KOTA PEKANBARU
57,901104,MA DINIYAH PUTERI PEKANBARU,10498813,S,12,73.17,44.83,33.54,32.5,43.75,45.36,0.0,9,1,104,2017,RIAU,KOTA PEKANBARU
58,901107,MA DARUL HIKMAH PEKANBARU,10498816,S,74,74.41,42.57,29.53,0.0,36.25,42.46,0.0,9,1,107,2017,RIAU,KOTA PEKANBARU
59,901108,MA PP. ALMUNAWWARAH PEKANBARU,10498817,S,31,67.68,34.77,22.9,0.0,28.41,35.63,0.0,9,1,108,2017,RIAU,KOTA PEKANBARU
60,901112,MA UMMATAN WASATHAN PESANTREN TEKNOLOGI RIAU,10498819,S,14,71.14,45.29,22.5,42.5,33.75,35.28,0.0,9,1,112,2017,RIAU,KOTA PEKANBARU
61,902001,SMA NEGERI 1 DUMAI,10404296,N,120,78.52,57.18,47.08,49.62,58.98,49.17,0.0,9,2,1,2017,RIAU,KOTA D U M A I
62,902002,SMA NEGERI 2 DUMAI,10404314,N,157,75.97,57.85,46.61,44.36,47.8,48.33,0.0,9,2,2,2017,RIAU,KOTA D U M A I
63,902003,SMA NEGERI 3 DUMAI,10405038,N,105,77.3,41.71,34.02,37.08,38.75,44.03,0.0,9,2,3,2017,RIAU,KOTA D U M A I
64,902004,SMA NEGERI 4 DUMAI,10404989,N,53,74.79,40.38,32.45,34.56,43.75,45.83,0.0,9,2,4,2017,RIAU,KOTA D U M A I
65,902005,SMA NEGERI 5 DUMAI,10404985,N,41,68.54,42.0,22.44,25.94,28.5,36.3,0.0,9,2,5,2017,RIAU,KOTA D U M A I
66,902006,SMA NEGERI BINAAN KHUSUS DUMAI,10404988,N,119,81.34,65.56,51.34,43.56,56.77,61.25,0.0,9,2,6,2017,RIAU,KOTA D U M A I
67,902007,SMA SWASTA PGRI DUMAI,10404986,S,19,59.58,39.16,49.87,25.0,38.75,51.25,0.0,9,2,7,2017,RIAU,KOTA D U M A I
68,902008,SMA SWASTA  LANCANG KUNING DUMAI,10404297,S,9,68.22,34.22,18.33,0.0,0.0,37.78,0.0,9,2,8,2017,RIAU,KOTA D U M A I
69,902009,SMA SWASTA  SANTO TARCISIUS DUMAI,10404299,S,62,79.71,66.06,56.09,51.2,62.66,60.36,0.0,9,2,9,2017,RIAU,KOTA D U M A I
70,902010,SMA SWASTA YKPP DUMAI,10404987,S,198,73.56,53.75,39.14,41.52,40.73,48.37,0.0,9,2,10,2017,RIAU,KOTA D U M A I
71,902011,SMA SWASTA BUDI DHARMA DUMAI,10404984,S,71,64.48,36.11,20.7,24.55,45.0,38.15,0.0,9,2,11,2017,RIAU,KOTA D U M A I
72,902101,MA NEGERI DUMAI,10498803,N,80,73.13,48.75,33.75,37.5,43.13,43.33,0.0,9,2,101,2017,RIAU,KOTA D U M A I
73,902108,MA SWASTA  AL HUDA DUMAI,10498805,S,6,75.67,36.0,36.25,0.0,42.08,0.0,0.0,9,2,108,2017,RIAU,KOTA D U M A I
74,903001,SMA NEGERI 1 BANGKINANG KOTA,10400365,N,197,80.53,62.34,57.55,57.5,62.73,60.35,0.0,9,3,1,2017,RIAU,KABUPATEN K A M P A R
75,903002,SMA NEGERI 2 BANGKINANG KOTA,10400358,N,157,69.77,38.87,33.65,44.43,55.31,45.31,0.0,9,3,2,2017,RIAU,KABUPATEN K A M P A R
76,903003,SMA NEGERI 1 SALO,10400347,N,68,63.12,50.32,29.85,0.0,0.0,35.63,0.0,9,3,3,2017,RIAU,KABUPATEN K A M P A R
77,903004,SMA NEGERI 1 KUOK,10400366,N,38,63.63,47.47,33.75,0.0,28.0,46.67,0.0,9,3,4,2017,RIAU,KABUPATEN K A M P A R
78,903005,SMA NEGERI 2 KUOK,10400351,N,20,61.7,42.2,22.88,25.0,0.0,36.18,0.0,9,3,5,2017,RIAU,KABUPATEN K A M P A R
79,903006,SMA NEGERI 1 SIAK HULU,10400370,N,85,64.26,42.14,26.59,30.0,70.0,43.58,0.0,9,3,6,2017,RIAU,KABUPATEN K A M P A R
80,903007,SMA NEGERI 2 SIAK HULU,10494911,N,125,75.3,45.92,34.66,49.5,48.33,48.38,0.0,9,3,7,2017,RIAU,KABUPATEN K A M P A R
