No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1001001,SMA NEGERI 1 JAMBI,10504684,N,205,71.25,68.02,61.06,59.39,60.02,69.3,0.0,10,1,1,2016,JAMBI,KOTA JAMBI
2,1001002,SMA NEGERI 2 JAMBI,10504623,N,181,66.94,46.93,40.51,44.5,44.19,51.59,0.0,10,1,2,2016,JAMBI,KOTA JAMBI
3,1001003,SMA NEGERI 3 JAMBI,10504553,N,210,73.44,70.6,66.32,65.55,64.35,77.17,0.0,10,1,3,2016,JAMBI,KOTA JAMBI
4,1001004,SMA NEGERI 4 JAMBI,10504580,N,224,68.45,56.53,38.05,48.07,42.71,54.32,0.0,10,1,4,2016,JAMBI,KOTA JAMBI
5,1001005,SMA NEGERI 5 JAMBI,10504581,N,214,65.5,50.08,45.49,45.48,44.53,54.91,0.0,10,1,5,2016,JAMBI,KOTA JAMBI
6,1001006,SMA NEGERI 6 JAMBI,10504582,N,111,67.03,52.99,37.05,43.63,46.13,53.31,0.0,10,1,6,2016,JAMBI,KOTA JAMBI
7,1001007,SMA NEGERI 7 JAMBI,10504583,N,49,62.29,46.2,39.49,43.98,40.36,54.03,0.0,10,1,7,2016,JAMBI,KOTA JAMBI
8,1001008,SMA NEGERI 8 JAMBI,10504584,N,184,70.1,48.09,41.75,41.37,47.65,54.24,0.0,10,1,8,2016,JAMBI,KOTA JAMBI
9,1001009,SMA NEGERI 9 JAMBI,10504585,N,101,65.58,44.08,38.42,37.1,40.52,47.35,0.0,10,1,9,2016,JAMBI,KOTA JAMBI
10,1001010,SMA NEGERI 10 JAMBI,10504586,N,96,62.75,51.46,41.3,50.0,44.3,52.4,0.0,10,1,10,2016,JAMBI,KOTA JAMBI
11,1001011,SMA NEGERI 11 JAMBI,10504587,N,117,63.59,44.12,38.65,47.5,43.65,53.23,0.0,10,1,11,2016,JAMBI,KOTA JAMBI
12,1001012,SMA SWASTA XAVERIUS 1 JAMBI,10504594,S,92,75.85,68.96,59.08,53.45,59.13,58.51,0.0,10,1,12,2016,JAMBI,KOTA JAMBI
13,1001013,SMA SWASTA XAVERIUS 2 JAMBI,10504610,S,35,75.89,52.17,43.93,44.64,53.64,55.29,0.0,10,1,13,2016,JAMBI,KOTA JAMBI
14,1001014,SMA SWASTA ADHYAKSA 1 JAMBI,10504588,S,77,63.12,44.13,41.59,44.58,42.73,48.25,0.0,10,1,14,2016,JAMBI,KOTA JAMBI
15,1001015,SMA SWASTA NUSANTARA JAMBI,10504570,S,64,57.56,44.03,40.39,36.88,41.02,51.56,0.0,10,1,15,2016,JAMBI,KOTA JAMBI
16,1001016,SMA SWASTA FERDY FERRY PUTRA,10504554,S,56,65.04,51.39,44.69,45.85,40.04,51.79,0.0,10,1,16,2016,JAMBI,KOTA JAMBI
17,1001018,SMA SWASTA DHARMA BHAKTI 2 JAMBI,10504591,S,15,68.4,56.0,49.67,52.33,53.33,67.0,0.0,10,1,18,2016,JAMBI,KOTA JAMBI
18,1001019,SMA SWASTA DHARMA BHAKTI 3 JAMBI,10504579,S,10,53.6,43.0,31.25,38.25,32.75,41.25,0.0,10,1,19,2016,JAMBI,KOTA JAMBI
19,1001020,SMA SWASTA DHARMA BHAKTI 4 JAMBI,10504578,S,13,57.85,30.0,28.65,40.38,35.96,50.77,0.0,10,1,20,2016,JAMBI,KOTA JAMBI
20,1001021,SMA SWASTA ISLAM AL-FALAH,10504556,S,106,67.55,54.72,49.81,44.48,43.63,51.82,0.0,10,1,21,2016,JAMBI,KOTA JAMBI
21,1001023,SMA SWASTA PERTIWI,10504571,S,12,56.17,31.5,26.46,35.83,36.88,37.08,0.0,10,1,23,2016,JAMBI,KOTA JAMBI
22,1001024,SMA SWASTA PGRI 2 JAMBI,10504572,S,36,64.0,39.89,43.33,38.47,43.26,51.88,0.0,10,1,24,2016,JAMBI,KOTA JAMBI
23,1001027,SMA SWASTA UNGGUL SAKTI,10504593,S,34,71.94,59.47,40.37,41.25,51.03,55.88,0.0,10,1,27,2016,JAMBI,KOTA JAMBI
24,1001028,SMA SWASTA YPWI,10504611,S,10,66.2,42.8,30.25,41.5,34.75,42.0,0.0,10,1,28,2016,JAMBI,KOTA JAMBI
25,1001030,SMA SWASTA NOMENSEN,10504559,S,17,68.59,53.18,52.5,41.47,43.97,47.79,0.0,10,1,30,2016,JAMBI,KOTA JAMBI
