No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,32010001,SMA NEGERI 1 MAMUJU,40600227,N,178,73.24,51.33,42.05,45.29,51.07,51.93,54.37,32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
2,32010002,SMA NEGERI 2 MAMUJU,40600229,N,93,58.62,38.65,29.54,37.5,34.12,40.5,41.53,32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
3,32010003,SMA NEGERI 1 TAPALANG,40600228,N,101,57.88,38.16,30.15,33.03,0.0,39.23,40.85,32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
4,32010004,SMA NEGERI 1 KALUKKU,40600226,N,148,62.59,40.35,30.78,0.0,0.0,42.94,44.17,32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
5,32010005,SMAN 2 TOMMO,69774910,N,26,57.62,39.31,28.17,0.0,0.0,40.19,41.32,32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
6,32010006,SMA NEGERI 1 BONEHAU,40604570,N,24,52.33,37.0,27.08,0.0,55.0,39.2,39.24,32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
7,32010007,SMA NEGERI 1 TOMMO,40604642,N,39,66.36,40.41,33.46,33.75,0.0,44.46,46.04,32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
8,32010008,SMA NEGERI 1 SAMPAGA,40604353,N,26,65.77,42.92,26.35,0.0,0.0,48.75,45.95,32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
9,32010009,SMA BUDI MULIA KALUKKU,40600210,S,19,49.16,34.74,29.34,0.0,0.0,36.45,37.42,32,1,0,2019,SULAWESI BARAT,KABUPATEN MAMUJU
10,32010012,SMA NEGERI 1 PAPALANG,40605304,N,22,64.64,41.91,32.27,35.0,32.0,47.83,45.47,32,1,1,2019,SULAWESI BARAT,KABUPATEN MAMUJU
11,32010014,SMA SWASTA  BUTTUADA,40605476,S,17,53.41,38.35,28.38,0.0,0.0,39.85,40.0,32,1,1,2019,SULAWESI BARAT,KABUPATEN MAMUJU
12,32010016,MA NEGERI 1 MAMUJU,60404205,N,45,63.38,41.78,32.78,43.13,41.0,44.03,45.39,32,1,1,2019,SULAWESI BARAT,KABUPATEN MAMUJU
13,32010019,MA DDI LOMBANG-LOMBANG,60404202,S,23,53.04,36.09,28.26,0.0,0.0,38.15,38.89,32,1,1,2019,SULAWESI BARAT,KABUPATEN MAMUJU
14,32010028,SMA NEGERI 3 MAMUJU,40604655,N,37,60.22,38.49,37.36,0.0,45.63,44.02,45.07,32,1,2,2019,SULAWESI BARAT,KABUPATEN MAMUJU
15,32010029,SMA NEGERI 2 KALUKKU,40605302,N,40,49.5,41.4,39.31,0.0,0.0,39.63,42.46,32,1,2,2019,SULAWESI BARAT,KABUPATEN MAMUJU
16,32010032,SMA NEGERI 2 TAPALANG,40605658,N,19,50.74,35.47,31.84,0.0,0.0,38.42,39.12,32,1,3,2019,SULAWESI BARAT,KABUPATEN MAMUJU
17,32010033,SMA NEGERI 1 KALUMPANG,40605303,N,39,34.11,34.26,27.63,0.0,0.0,32.83,31.56,32,1,3,2019,SULAWESI BARAT,KABUPATEN MAMUJU
18,32010039,SMAN 2 BONEHAU,60728431,N,11,40.0,35.82,25.91,0.0,0.0,32.95,33.67,32,1,3,2019,SULAWESI BARAT,KABUPATEN MAMUJU
19,32020001,SMA NEGERI 2 MAJENE,40601311,N,157,70.68,45.4,33.55,47.05,44.64,44.92,48.71,32,2,0,2019,SULAWESI BARAT,KABUPATEN MAJENE
20,32020002,SMA NEGERI 1 MAJENE,40601308,N,135,69.6,47.16,32.74,36.12,49.38,47.61,48.5,32,2,0,2019,SULAWESI BARAT,KABUPATEN MAJENE
21,32020003,SMA NEGERI 3 MAJENE,40602586,N,46,58.57,39.3,32.34,42.5,40.83,40.0,42.69,32,2,0,2019,SULAWESI BARAT,KABUPATEN MAJENE
22,32020004,SMA NEGERI 1 PAMBOANG,40601309,N,73,65.42,40.55,30.65,52.5,43.75,46.93,45.89,32,2,0,2019,SULAWESI BARAT,KABUPATEN MAJENE
23,32020005,SMA NEGERI 1 SENDANA,40601310,N,86,65.23,41.12,30.2,38.33,43.75,42.57,44.61,32,2,0,2019,SULAWESI BARAT,KABUPATEN MAJENE
24,32020007,SMA NEGERI 1 MALUNDA,40601488,N,92,59.91,38.93,31.52,33.44,32.27,40.98,41.9,32,2,0,2019,SULAWESI BARAT,KABUPATEN MAJENE
25,32020008,MAN 1 MAJENE,60404188,N,18,68.67,43.33,32.22,38.5,40.0,50.68,47.59,32,2,0,2019,SULAWESI BARAT,KABUPATEN MAJENE
26,32020009,MA BPII PAMBOANG,40605959,S,30,42.13,34.13,29.08,0.0,0.0,37.0,35.59,32,2,0,2019,SULAWESI BARAT,KABUPATEN MAJENE
27,32020014,MA DDI BARUGA,60404189,S,10,72.4,43.0,31.75,0.0,0.0,55.75,50.73,32,2,1,2019,SULAWESI BARAT,KABUPATEN MAJENE
28,32020017,MA P3A GUPPI RANGAS,60404187,S,20,53.5,37.6,27.0,0.0,0.0,39.63,39.43,32,2,1,2019,SULAWESI BARAT,KABUPATEN MAJENE
