No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,30010001,SMA NEGERI 1 KOTA SERANG,20605093,N,444,80.57,73.68,52.02,60.5,60.14,65.87,67.38,30,1,0,2019,BANTEN,KOTA SERANG
2,30010002,SMA NEGERI 2 KOTA SERANG,20605103,N,464,73.01,58.12,41.72,44.71,47.16,51.1,55.64,30,1,0,2019,BANTEN,KOTA SERANG
3,30010003,SMA NEGERI 3 KOTA SERANG,20605094,N,290,70.93,53.81,35.66,40.3,46.17,50.64,52.19,30,1,0,2019,BANTEN,KOTA SERANG
4,30010004,SMA NEGERI 4 KOTA SERANG,20605106,N,214,67.43,46.32,33.66,35.36,43.13,45.34,47.87,30,1,0,2019,BANTEN,KOTA SERANG
5,30010005,SMA NEGERI 5 KOTA SERANG,20605327,N,192,65.36,45.98,33.29,38.75,41.0,45.93,47.46,30,1,0,2019,BANTEN,KOTA SERANG
6,30010006,SMA NEGERI 6 KOTA SERANG,20607979,N,181,65.64,47.38,33.26,35.33,43.1,43.25,47.21,30,1,0,2019,BANTEN,KOTA SERANG
7,30010007,SMA MUHAMMADIYAH SERANG,20605359,S,11,58.55,46.18,32.73,0.0,0.0,40.45,44.48,30,1,0,2019,BANTEN,KOTA SERANG
8,30010008,SMA MARDIYUANA SERANG,20605357,S,8,82.75,74.75,36.25,0.0,0.0,52.5,61.57,30,1,0,2019,BANTEN,KOTA SERANG
9,30010010,SMA PGRI 1 SERANG,20605363,S,15,55.87,39.6,29.0,0.0,0.0,44.5,42.24,30,1,1,2019,BANTEN,KOTA SERANG
10,30010012,SMA PRISMA SERANG,20605347,S,54,67.19,51.41,33.84,43.0,40.28,48.06,49.69,30,1,1,2019,BANTEN,KOTA SERANG
11,30010013,SMA INFORMATIKA SERANG,20605432,S,12,67.83,60.67,33.13,0.0,46.0,45.0,51.76,30,1,1,2019,BANTEN,KOTA SERANG
12,30010014,SMA NURUL ISLAM SERANG,20605362,S,16,49.75,38.38,30.16,0.0,0.0,36.09,38.6,30,1,1,2019,BANTEN,KOTA SERANG
13,30010016,SMA AL - MUBAROK,20605321,S,26,66.69,41.23,32.21,33.75,48.13,47.32,46.41,30,1,1,2019,BANTEN,KOTA SERANG
14,30010020,SMA DAARURRAHMAN WALANTAKA,20607910,S,33,50.91,37.52,29.17,0.0,0.0,41.14,39.68,30,1,2,2019,BANTEN,KOTA SERANG
15,30010022,SMA MAULANA YUSUF SERANG,20613488,S,33,48.67,37.64,26.89,0.0,0.0,37.95,37.79,30,1,2,2019,BANTEN,KOTA SERANG
16,30010025,SMA NUUR EL-BANTANY,20614415,S,14,68.29,47.57,29.11,0.0,0.0,46.79,47.94,30,1,2,2019,BANTEN,KOTA SERANG
17,30010027,MA NEGERI 1 KOTA SERANG,20623274,N,151,73.71,51.32,37.12,37.15,47.05,51.01,52.39,30,1,2,2019,BANTEN,KOTA SERANG
18,30010028,MA AL KHAIRIYAH PIPITAN SERANG,20623284,S,20,66.8,39.1,34.13,0.0,41.25,48.89,47.04,30,1,2,2019,BANTEN,KOTA SERANG
19,30010032,MA DAAR AL - ILMI CIKULUR SERANG,20623280,S,56,78.29,57.75,45.63,44.04,42.25,64.62,59.38,30,1,3,2019,BANTEN,KOTA SERANG
