No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,601001,SMA NEGERI 1 BANDA ACEH,10105389,N,127,80.93,81.22,83.69,89.7,74.41,81.27,0.0,6,1,1,2015,ACEH,KOTA BANDA ACEH
2,601002,SMA NEGERI 6 BANDA ACEH,10105397,N,92,86.7,73.67,90.65,90.86,75.9,88.47,0.0,6,1,2,2015,ACEH,KOTA BANDA ACEH
3,601003,SMA NEGERI 7 BANDA ACEH,10105396,N,145,85.13,74.21,82.78,91.02,90.67,79.56,0.0,6,1,3,2015,ACEH,KOTA BANDA ACEH
4,601004,SMA NEGERI 9  BANDA ACEH,10107197,N,93,84.67,78.01,48.36,80.73,81.72,70.25,0.0,6,1,4,2015,ACEH,KOTA BANDA ACEH
5,601005,SMA NEGERI 10 FAJAR HARAPAN,10107194,N,85,88.27,80.76,89.04,88.97,86.09,87.6,0.0,6,1,5,2015,ACEH,KOTA BANDA ACEH
6,601006,SMA AL MISBAH BANDA ACEH,10105404,S,12,38.26,78.28,46.09,79.68,74.38,64.48,0.0,6,1,6,2015,ACEH,KOTA BANDA ACEH
7,601007,SMA FATIH BILINGUAL SCHOOL,10107309,S,37,83.82,78.08,81.28,89.68,82.3,78.05,0.0,6,1,7,2015,ACEH,KOTA BANDA ACEH
8,601008,SMA KATOLIK BANDA ACEH,10105394,S,6,76.82,77.23,50.68,71.38,82.08,69.75,0.0,6,1,8,2015,ACEH,KOTA BANDA ACEH
9,601009,SMA MUHAMMADIYAH 1 BANDA ACEH,10105407,S,14,86.31,79.1,48.46,79.79,83.39,69.31,0.0,6,1,9,2015,ACEH,KOTA BANDA ACEH
10,601010,SMA TEUKU NYAK ARIEF BANDA ACEH,10105406,S,18,77.16,78.81,86.28,81.89,80.83,87.01,0.0,6,1,10,2015,ACEH,KOTA BANDA ACEH
11,601011,SMA NEGERI 13 BANDA ACEH,10106291,N,29,66.1,76.06,46.72,72.56,68.02,72.03,0.0,6,1,11,2015,ACEH,KOTA BANDA ACEH
12,601012,MA NEGERI 2 BANDA ACEH,10113769,N,52,80.9,75.75,70.88,78.28,75.24,65.58,0.0,6,1,12,2015,ACEH,KOTA BANDA ACEH
13,601013,MA SWASTA BABUN NAJAH BANDA ACEH,10113773,S,50,68.83,70.52,71.81,69.22,59.1,71.55,0.0,6,1,13,2015,ACEH,KOTA BANDA ACEH
14,601014,MA SWASTA DARUSSYARIAH BANDA ACEH,10113770,S,19,70.69,73.75,77.94,79.78,70.53,77.79,0.0,6,1,14,2015,ACEH,KOTA BANDA ACEH
15,601015,SMA NEGERI 2 BANDA ACEH,10105399,N,149,85.68,81.16,61.59,82.84,81.88,76.19,0.0,6,1,15,2015,ACEH,KOTA BANDA ACEH
16,601016,SMA NEGERI 3 BANDA ACEH,10105388,N,209,87.9,77.82,86.12,90.73,88.74,85.14,0.0,6,1,16,2015,ACEH,KOTA BANDA ACEH
17,601017,SMA NEGERI 11 BANDA ACEH,10107195,N,100,84.93,76.95,84.26,88.65,76.85,86.08,0.0,6,1,17,2015,ACEH,KOTA BANDA ACEH
18,601018,SMA NEGERI 15 ADIDARMA BANDA ACEH,10105386,N,21,80.93,77.71,76.72,84.79,69.05,78.5,0.0,6,1,18,2015,ACEH,KOTA BANDA ACEH
19,601019,SMA METHODIST BANDA ACEH,10105395,S,16,83.54,70.83,51.38,64.4,68.75,57.19,0.0,6,1,19,2015,ACEH,KOTA BANDA ACEH
20,601020,SMA SAFIATUDDIN BANDA ACEH,10105405,S,13,82.28,77.77,69.13,79.83,79.42,84.71,0.0,6,1,20,2015,ACEH,KOTA BANDA ACEH
21,601022,MAN BANDA ACEH 1,10113769,N,143,84.75,73.6,48.65,75.63,77.31,66.73,0.0,6,1,22,2015,ACEH,KOTA BANDA ACEH
22,601023,MA SWASTA DARUL ULUM BANDA ACEH,10106286,S,58,84.53,74.5,45.49,77.28,77.2,66.16,0.0,6,1,23,2015,ACEH,KOTA BANDA ACEH
23,601024,MA SWASTA ULUMUL QURAN BANDA ACEH,10113771,S,32,80.49,73.69,54.83,75.28,81.56,68.03,0.0,6,1,24,2015,ACEH,KOTA BANDA ACEH
24,601025,SMA NEGERI 4 BANDA ACEH,10105387,N,185,86.73,79.68,79.21,91.33,82.86,83.18,0.0,6,1,25,2015,ACEH,KOTA BANDA ACEH
25,601026,SMA NEGERI 5 BANDA ACEH,10105398,N,124,79.32,79.66,58.18,77.76,85.95,64.97,0.0,6,1,26,2015,ACEH,KOTA BANDA ACEH
26,601027,SMA NEGERI 8 BANDA ACEH,10105340,N,147,79.72,76.51,49.6,79.05,80.15,66.85,0.0,6,1,27,2015,ACEH,KOTA BANDA ACEH
27,601028,SMA NEGERI 12 BANDA ACEH,10107196,N,94,65.08,77.78,61.5,82.09,78.91,68.76,0.0,6,1,28,2015,ACEH,KOTA BANDA ACEH
28,601029,SMA CUT MEUTIA BANDA ACEH,10105385,S,14,79.3,68.09,73.78,77.49,71.61,73.62,0.0,6,1,29,2015,ACEH,KOTA BANDA ACEH
29,601030,SMA GRANADA PGRI BANDA ACEH,10105384,S,13,62.54,81.08,76.33,67.61,73.27,67.9,0.0,6,1,30,2015,ACEH,KOTA BANDA ACEH
30,601031,SMA KARTIKA XIV-1 BANDA ACEH,10105381,S,21,61.63,77.99,73.34,79.96,75.71,70.44,0.0,6,1,31,2015,ACEH,KOTA BANDA ACEH
31,601032,SMA INSHAFUDDIN BANDA ACEH,10105342,S,60,80.26,77.48,63.76,79.49,81.0,67.69,0.0,6,1,32,2015,ACEH,KOTA BANDA ACEH
32,601034,MA NEGERI RUKOH BANDA ACEH,10113769,N,92,83.75,81.05,61.17,75.99,85.87,69.19,0.0,6,1,34,2015,ACEH,KOTA BANDA ACEH
33,601036,SMA LABORATORIUM UNIVERSITAS SYIAH KUALA,10107310,S,92,86.42,77.11,74.96,87.18,87.64,83.82,0.0,6,1,36,2015,ACEH,KOTA BANDA ACEH
34,601037,SMA TEUKU NYAK ARIF FATIH BILINGUAL SCHOOL,10111885,S,36,83.66,78.46,61.41,64.56,63.96,70.47,0.0,6,1,37,2015,ACEH,KOTA BANDA ACEH
35,601039,SMA NEGERI 14 ISKANDAR MUDA,10113048,N,23,81.36,64.7,46.51,90.13,77.17,67.01,0.0,6,1,39,2015,ACEH,KOTA BANDA ACEH
36,601040,SMA NEGERI 16 BANDA ACEH,10113599,N,41,69.04,75.28,69.19,70.77,65.61,68.26,0.0,6,1,40,2015,ACEH,KOTA BANDA ACEH
37,601041,MA SWASTA AL-ISHLAH AL-AZIZIYAH,10113600,S,14,56.81,68.46,40.67,74.59,25.89,52.44,0.0,6,1,41,2015,ACEH,KOTA BANDA ACEH
38,602001,SMA NEGERI 1 SABANG,10105273,N,77,81.3,79.82,48.91,78.63,81.07,68.04,0.0,6,2,1,2015,ACEH,KOTA SABANG
39,602002,SMA NEGERI 2 SABANG,10105272,N,73,72.86,80.26,47.81,79.43,77.6,67.76,0.0,6,2,2,2015,ACEH,KOTA SABANG
40,602003,MAN SABANG,10113789,N,22,69.8,55.3,36.02,59.53,60.91,56.62,0.0,6,2,3,2015,ACEH,KOTA SABANG
41,602004,SMA ISLAM AL-MUJADDID,10110706,S,14,69.09,45.21,29.59,29.23,34.29,33.8,0.0,6,2,4,2015,ACEH,KOTA SABANG
42,603001,SMA NEGERI 1 LHOKSEUMAWE,10105619,N,268,81.83,71.2,71.75,72.11,77.47,67.96,0.0,6,3,1,2015,ACEH,KOTA LHOKSEUMAWE
43,603002,SMA NEGERI 2 LHOKSEUMAWE,10105620,N,228,70.0,68.9,64.03,66.9,73.86,68.06,0.0,6,3,2,2015,ACEH,KOTA LHOKSEUMAWE
44,603003,SMA NEGERI 3 LHOKSEUMAWE,10105621,N,46,60.72,65.16,55.41,62.83,61.41,71.17,0.0,6,3,3,2015,ACEH,KOTA LHOKSEUMAWE
45,603004,SMA NEGERI 4 LHOKSEUMAWE,10105622,N,42,56.45,59.43,50.75,57.46,46.07,62.9,0.0,6,3,4,2015,ACEH,KOTA LHOKSEUMAWE
