No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1201001,SMAN 1 BANDAR LAMPUNG,10807020,N,117,72.02,72.68,72.01,89.23,61.13,87.33,0.0,12,1,1,2016,LAMPUNG,KOTA BANDAR LAMPUNG
2,1201002,SMAK BPK PENABUR BANDAR LAMPUNG,10807019,S,24,75.75,74.5,60.52,57.6,61.67,68.33,0.0,12,1,2,2016,LAMPUNG,KOTA BANDAR LAMPUNG
3,1201003,SMA UTAMA 2 BANDAR LAMPUNG,10807013,S,36,60.67,60.28,56.25,73.82,40.83,69.17,0.0,12,1,3,2016,LAMPUNG,KOTA BANDAR LAMPUNG
4,1201004,SMA NUSANTARA BANDAR LAMPUNG,10807037,S,29,53.72,58.76,49.31,47.67,43.97,59.05,0.0,12,1,4,2016,LAMPUNG,KOTA BANDAR LAMPUNG
5,1201005,SMA ARJUNA BANDAR LAMPUNG,10807025,S,16,52.5,51.5,40.47,41.72,42.81,55.78,0.0,12,1,5,2016,LAMPUNG,KOTA BANDAR LAMPUNG
6,1201006,SMAN 10 BANDAR LAMPUNG,10807021,N,224,70.52,62.77,49.5,46.65,57.49,66.79,0.0,12,1,6,2016,LAMPUNG,KOTA BANDAR LAMPUNG
7,1201007,SMAN 6 BANDAR LAMPUNG,10807067,N,92,64.76,54.74,55.33,65.92,40.92,69.32,0.0,12,1,7,2016,LAMPUNG,KOTA BANDAR LAMPUNG
8,1201008,SMA XAVERIUS BANDAR LAMPUNG,10807016,S,108,71.07,68.89,66.9,61.48,58.98,70.09,0.0,12,1,8,2016,LAMPUNG,KOTA BANDAR LAMPUNG
9,1201009,SMA UTAMA 1 BANDAR LAMPUNG,10807005,S,12,60.83,63.83,64.38,76.04,54.17,81.25,0.0,12,1,9,2016,LAMPUNG,KOTA BANDAR LAMPUNG
10,1201010,SMA UTAMA 3 BANDAR LAMPUNG,10807014,S,8,54.75,56.25,39.06,50.0,54.38,54.69,0.0,12,1,10,2016,LAMPUNG,KOTA BANDAR LAMPUNG
