No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1301001,SMA NEGERI 1 PONTIANAK,30105210,N,246,85.59,78.49,72.5,63.98,77.15,71.19,0.0,13,1,1,2017,KALIMANTAN BARAT,KOTA PONTIANAK
2,1301002,SMA NEGERI 2 PONTIANAK,30105211,N,157,76.96,62.64,42.5,46.44,50.19,58.94,0.0,13,1,2,2017,KALIMANTAN BARAT,KOTA PONTIANAK
3,1301003,SMA NEGERI 3 PONTIANAK,30105212,N,186,82.48,68.94,48.95,52.25,58.78,60.38,0.0,13,1,3,2017,KALIMANTAN BARAT,KOTA PONTIANAK
4,1301004,SMA NEGERI 4 PONTIANAK,30105213,N,186,73.11,51.41,39.1,46.95,59.03,55.39,0.0,13,1,4,2017,KALIMANTAN BARAT,KOTA PONTIANAK
5,1301005,SMA NEGERI 5 PONTIANAK,30105214,N,153,67.52,45.5,34.41,43.64,56.59,48.67,0.0,13,1,5,2017,KALIMANTAN BARAT,KOTA PONTIANAK
6,1301006,SMA NEGERI 6 PONTIANAK,30105215,N,140,63.89,38.86,30.05,37.13,57.5,41.69,0.0,13,1,6,2017,KALIMANTAN BARAT,KOTA PONTIANAK
7,1301007,SMA NEGERI 7 PONTIANAK,30105205,N,157,77.07,59.58,49.25,42.86,52.08,52.12,0.0,13,1,7,2017,KALIMANTAN BARAT,KOTA PONTIANAK
8,1301008,SMA NEGERI 8 PONTIANAK,30105204,N,142,71.15,45.08,33.84,37.22,40.08,41.58,0.0,13,1,8,2017,KALIMANTAN BARAT,KOTA PONTIANAK
9,1301009,SMA NEGERI 9 PONTIANAK,30105203,N,112,67.7,41.77,32.01,42.17,51.56,50.65,0.0,13,1,9,2017,KALIMANTAN BARAT,KOTA PONTIANAK
10,1301010,SMA SANTO FRANSISKUS ASISI PONTIANAK,30105072,S,24,77.5,54.58,35.1,55.0,0.0,48.7,0.0,13,1,10,2017,KALIMANTAN BARAT,KOTA PONTIANAK
11,1301013,SMA KRISTEN MARANATHA PONTIANAK,30105209,S,22,72.45,36.64,33.07,38.33,45.0,33.97,0.0,13,1,13,2017,KALIMANTAN BARAT,KOTA PONTIANAK
12,1301014,SMA YPK PONTIANAK,30105208,S,10,66.2,36.8,30.5,35.0,0.0,37.5,0.0,13,1,14,2017,KALIMANTAN BARAT,KOTA PONTIANAK
13,1301015,SMA SANTO PETRUS PONTIANAK,30105074,S,209,79.03,73.28,59.77,55.18,59.5,58.08,0.0,13,1,15,2017,KALIMANTAN BARAT,KOTA PONTIANAK
14,1301016,SMA MUHAMMADIYAH 1 PONTIANAK,30105066,S,102,69.82,49.53,30.34,39.57,37.31,42.63,0.0,13,1,16,2017,KALIMANTAN BARAT,KOTA PONTIANAK
15,1301017,SMA MUJAHIDIN PONTIANAK,30105067,S,86,67.44,40.49,30.23,35.71,35.43,39.18,0.0,13,1,17,2017,KALIMANTAN BARAT,KOTA PONTIANAK
16,1301019,SMA KRISTEN  ABDI WACANA PONTIANAK,30105193,S,29,63.24,34.48,26.47,34.38,26.25,36.41,0.0,13,1,19,2017,KALIMANTAN BARAT,KOTA PONTIANAK
17,1301020,SMA WISUDA PONTIANAK,30105207,S,10,64.2,31.2,25.5,0.0,0.0,30.25,0.0,13,1,20,2017,KALIMANTAN BARAT,KOTA PONTIANAK
18,1301022,SMA SANTUN UNTAN PONTIANAK,30105140,S,21,58.57,31.43,27.26,0.0,31.25,36.97,0.0,13,1,22,2017,KALIMANTAN BARAT,KOTA PONTIANAK
19,1301023,SMA GEMBALA BAIK PONTIANAK,30105075,S,68,81.85,76.15,59.01,55.45,81.05,63.24,0.0,13,1,23,2017,KALIMANTAN BARAT,KOTA PONTIANAK
20,1301024,SMA SANTO PAULUS PONTIANAK,30105086,S,113,76.51,63.4,44.98,56.88,56.78,48.99,0.0,13,1,24,2017,KALIMANTAN BARAT,KOTA PONTIANAK
21,1301025,SMA KAPUAS PONTIANAK,30105085,S,21,64.95,35.62,27.98,34.17,0.0,37.64,0.0,13,1,25,2017,KALIMANTAN BARAT,KOTA PONTIANAK
