No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,33010001,SMA NEGERI 1 MANOKWARI,60400133,N,323,68.61,51.62,34.36,35.78,44.55,46.39,49.33,33,1,0,2019,PAPUA BARAT,KABUPATEN MANOKWARI
2,33010002,SMA ST. PAULUS MANOKWARI,60400139,S,8,33.5,30.5,32.5,0.0,0.0,34.69,32.8,33,1,0,2019,PAPUA BARAT,KABUPATEN MANOKWARI
3,33010003,SMA YABT MANOKWARI,60401551,S,42,37.29,29.71,31.25,0.0,0.0,32.38,32.66,33,1,0,2019,PAPUA BARAT,KABUPATEN MANOKWARI
4,33010004,SMA YPK IMANUEL PASIR PUTIH,60402064,S,38,40.42,34.74,28.68,0.0,0.0,38.22,35.52,33,1,0,2019,PAPUA BARAT,KABUPATEN MANOKWARI
5,33010005,SMA NEGERI 2 MANOKWARI,60400131,N,186,62.7,42.96,31.6,35.44,43.13,48.73,46.16,33,1,0,2019,PAPUA BARAT,KABUPATEN MANOKWARI
6,33010006,SMA OIKUMENE MANOKWARI,60400136,S,51,40.71,34.35,32.65,30.0,33.33,33.98,35.34,33,1,0,2019,PAPUA BARAT,KABUPATEN MANOKWARI
7,33010007,SMA YAPIS MANOKWARI,60401552,S,27,53.19,35.56,29.44,38.75,40.0,39.02,39.32,33,1,0,2019,PAPUA BARAT,KABUPATEN MANOKWARI
8,33010008,SMA ADVENT MANOKWARI,60401549,S,23,49.39,46.78,28.48,45.31,60.63,41.82,42.74,33,1,0,2019,PAPUA BARAT,KABUPATEN MANOKWARI
9,33010009,SMA YPPGI WOSI MANOKWARI,60402063,S,7,34.57,29.43,37.14,0.0,0.0,54.64,38.95,33,1,0,2019,PAPUA BARAT,KABUPATEN MANOKWARI
10,33010010,SMA NEGERI 1 PRAFI,60400132,N,105,61.77,38.3,30.38,0.0,37.5,43.82,43.56,33,1,1,2019,PAPUA BARAT,KABUPATEN MANOKWARI
11,33010012,MA NEGERI MANOKWARI,11003342,N,21,63.33,40.95,31.79,42.5,46.25,45.47,45.3,33,1,1,2019,PAPUA BARAT,KABUPATEN MANOKWARI
12,33010013,SMA NEGERI 1 WARMARE,60403426,N,20,56.0,52.1,51.0,0.0,0.0,66.0,56.28,33,1,1,2019,PAPUA BARAT,KABUPATEN MANOKWARI
13,33010014,SMA NEGERI 1 MASNI,60400108,N,54,69.48,61.04,41.3,0.0,0.0,39.4,52.81,33,1,1,2019,PAPUA BARAT,KABUPATEN MANOKWARI
14,33010018,SMA NEGERI 3 MANOKWARI,69856650,N,17,70.24,45.41,49.56,57.25,0.0,68.93,56.82,33,1,1,2019,PAPUA BARAT,KABUPATEN MANOKWARI
15,33010020,SMA KATHOLIK VILLANOVA,60403908,S,33,66.48,49.39,31.82,30.36,36.25,46.0,46.42,33,1,2,2019,PAPUA BARAT,KABUPATEN MANOKWARI
