No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,9010001,SMA NEGERI 1 PEKANBARU,10403985,N,322,81.04,77.8,56.08,63.37,71.37,67.03,70.52,9,1,0,2019,RIAU,KOTA PEKANBARU
2,9010002,SMA NEGERI 2 PEKANBARU,10404013,N,169,74.39,61.99,43.99,46.76,51.43,56.64,58.85,9,1,0,2019,RIAU,KOTA PEKANBARU
3,9010003,SMA NEGERI 3 PEKANBARU,10404014,N,156,76.12,58.54,42.85,37.92,62.86,57.11,58.6,9,1,0,2019,RIAU,KOTA PEKANBARU
4,9010004,SMA NEGERI 4 PEKANBARU,10404015,N,226,80.12,73.35,59.83,60.26,69.67,68.75,70.11,9,1,0,2019,RIAU,KOTA PEKANBARU
5,9010005,SMA NEGERI 5 PEKANBARU,10404016,N,271,75.58,65.96,43.32,35.42,53.8,57.32,60.35,9,1,0,2019,RIAU,KOTA PEKANBARU
6,9010006,SMA NEGERI 6 PEKANBARU,10404017,N,200,74.17,59.09,39.81,41.0,46.04,56.9,56.41,9,1,0,2019,RIAU,KOTA PEKANBARU
7,9010007,SMA NEGERI 7 PEKANBARU,10404018,N,103,77.36,59.71,37.4,42.71,52.19,59.7,57.76,9,1,0,2019,RIAU,KOTA PEKANBARU
8,9010008,SMA NEGERI 8 PEKANBARU,10404019,N,407,85.14,82.94,63.6,70.66,74.19,73.73,76.29,9,1,0,2019,RIAU,KOTA PEKANBARU
9,9010009,SMA NEGERI 9 PEKANBARU,10404031,N,228,78.11,64.58,43.59,43.75,54.56,60.94,61.49,9,1,0,2019,RIAU,KOTA PEKANBARU
10,9010010,SMA NEGERI 10 PEKANBARU,10404020,N,224,78.53,63.23,41.37,43.0,53.54,56.74,59.37,9,1,1,2019,RIAU,KOTA PEKANBARU
11,9010011,SMA NEGERI 11 PEKANBARU,10404010,N,148,72.11,52.01,38.55,53.5,48.06,47.82,52.69,9,1,1,2019,RIAU,KOTA PEKANBARU
12,9010012,SMA NEGERI 12 PEKANBARU,10404011,N,190,74.68,57.44,39.42,38.2,49.55,55.68,56.15,9,1,1,2019,RIAU,KOTA PEKANBARU
13,9010013,SMA NEGERI 13 PEKANBARU,10494617,N,26,74.0,49.15,31.73,36.5,43.75,50.39,50.53,9,1,1,2019,RIAU,KOTA PEKANBARU
14,9010014,SMAN PLUS PROVINSI RIAU,10404453,N,92,84.59,81.07,66.3,66.03,72.03,77.62,75.76,9,1,1,2019,RIAU,KOTA PEKANBARU
15,9010015,SMA SANTA MARIA PEKANBARU,10404022,S,150,81.28,79.07,56.77,60.44,64.36,66.94,70.5,9,1,1,2019,RIAU,KOTA PEKANBARU
16,9010016,SMA SETIA DHARMA PEKANBARU,10404026,S,21,68.67,48.48,30.48,0.0,50.0,49.75,49.35,9,1,1,2019,RIAU,KOTA PEKANBARU
17,9010017,SMA CENDANA PEKANBARU,10403996,S,60,79.97,75.57,43.96,49.81,45.91,64.51,64.35,9,1,1,2019,RIAU,KOTA PEKANBARU
18,9010018,SMA MUHAMMADIYAH PEKANBARU,10403993,S,160,72.8,55.8,33.8,39.27,40.0,47.42,51.69,9,1,1,2019,RIAU,KOTA PEKANBARU
19,9010019,SMA SERIRAMA YLPI PEKANBARU,10404024,S,32,68.13,48.75,33.59,0.0,56.25,44.89,49.73,9,1,1,2019,RIAU,KOTA PEKANBARU
20,9010020,SMA PGRI PEKANBARU,10404008,S,55,72.22,50.33,32.68,45.42,50.25,44.36,50.2,9,1,2,2019,RIAU,KOTA PEKANBARU
21,9010022,SMA HANDAYANI PEKANBARU,10403987,S,48,69.13,49.71,33.96,39.58,44.0,47.64,49.76,9,1,2,2019,RIAU,KOTA PEKANBARU
22,9010023,SMA DATUK BATU HAMPAR PEKANBARU,10403995,S,15,57.87,35.6,27.0,32.88,0.0,35.0,38.41,9,1,2,2019,RIAU,KOTA PEKANBARU
23,9010025,SMA BABUSSALAM PEKANBARU,10404006,S,61,72.72,56.69,38.73,34.42,44.4,48.15,52.96,9,1,2,2019,RIAU,KOTA PEKANBARU
24,9010027,SMA NURUL FALAH PEKANBARU,10403994,S,38,68.16,49.0,34.08,38.33,45.0,45.5,48.9,9,1,2,2019,RIAU,KOTA PEKANBARU
25,9010028,SMA TRI BHAKTI PEKANBARU,10404028,S,38,67.79,55.89,40.66,43.57,41.88,54.72,53.92,9,1,2,2019,RIAU,KOTA PEKANBARU
26,9010030,SMA ISLAM AS-SHOFA PEKANBARU,10494618,S,51,76.27,68.16,42.6,63.75,50.17,53.17,60.14,9,1,3,2019,RIAU,KOTA PEKANBARU
27,9010031,SMA KRISTEN KALAM KUDUS PEKANBARU,10403989,S,57,79.96,80.84,52.5,57.92,57.5,68.64,69.88,9,1,3,2019,RIAU,KOTA PEKANBARU
28,9010032,SMA YLPI PERHENTIAN MARPOYAN PEKANBARU,10404021,S,69,68.52,54.35,35.04,31.25,49.38,50.44,51.78,9,1,3,2019,RIAU,KOTA PEKANBARU
29,9010033,SMA AL-HUDA PEKANBARU,10403998,S,44,66.23,41.09,30.28,0.0,0.0,43.07,45.17,9,1,3,2019,RIAU,KOTA PEKANBARU
30,9010034,SMA PLUS BINABANGSA,10404454,S,29,74.83,60.34,43.88,0.0,0.0,55.78,58.71,9,1,3,2019,RIAU,KOTA PEKANBARU
31,9010035,SMA TARUNA MANDIRI PEKANBARU,10404027,S,34,68.88,45.65,33.75,40.63,53.13,44.04,48.25,9,1,3,2019,RIAU,KOTA PEKANBARU
32,9010038,SMA SWASTA DHARMA LOKA,10496495,S,135,77.41,72.3,50.37,53.17,53.05,64.39,64.15,9,1,3,2019,RIAU,KOTA PEKANBARU
33,9010039,SMA SWASTA WITAMA NASIONAL PLUS,10495030,S,15,80.93,87.87,52.33,56.5,58.93,69.17,70.33,9,1,3,2019,RIAU,KOTA PEKANBARU
34,9010040,SMA NEGERI 14 PEKANBARU,10495226,N,138,76.99,61.42,42.39,35.0,51.67,63.85,60.91,9,1,4,2019,RIAU,KOTA PEKANBARU
35,9010041,SMA KUSUMA,10496498,S,18,82.44,74.67,56.25,75.83,57.14,63.44,69.11,9,1,4,2019,RIAU,KOTA PEKANBARU
36,9010042,SMA NEGERI OLAHRAGA PROVINSI RIAU,10497416,N,50,63.84,43.28,31.4,55.0,49.17,42.5,45.42,9,1,4,2019,RIAU,KOTA PEKANBARU
37,9010043,SMA AL-AZHAR SYIFA BUDHI,10496496,S,27,73.85,64.44,37.69,31.25,50.83,47.81,54.81,9,1,4,2019,RIAU,KOTA PEKANBARU
38,9010045,SMAIT AL-ITTIHAD,10497552,S,26,76.92,66.85,44.62,52.5,50.0,56.81,60.92,9,1,4,2019,RIAU,KOTA PEKANBARU
39,9010046,SMA BINA MITRA WAHANA,60728998,S,12,78.33,79.83,50.0,48.13,68.75,70.0,67.62,9,1,4,2019,RIAU,KOTA PEKANBARU
40,9010047,SMA DARMA YUDHA,60724799,S,141,84.48,89.23,73.88,76.58,74.17,69.12,79.79,9,1,4,2019,RIAU,KOTA PEKANBARU
41,9010049,SMAIT AL-FITYAH,69728524,S,29,76.9,58.34,37.76,46.43,50.0,55.71,56.23,9,1,4,2019,RIAU,KOTA PEKANBARU
42,9010050,SMAIT AZ ZUHRA ISLAMIC SCHOOL.,69756683,S,21,78.67,55.52,37.02,52.5,0.0,56.63,56.91,9,1,5,2019,RIAU,KOTA PEKANBARU
43,9010051,SMA IT AL BAYYINAH,69816324,S,28,79.57,63.43,38.48,69.0,66.88,56.71,60.46,9,1,5,2019,RIAU,KOTA PEKANBARU
44,9010052,SMA SWASTA ADVENT,69774623,S,16,68.0,48.75,31.72,0.0,0.0,46.41,48.72,9,1,5,2019,RIAU,KOTA PEKANBARU
45,9010053,SMA SWASTA EDUCATION,69790716,S,11,84.36,87.09,73.41,81.25,58.33,71.88,79.12,9,1,5,2019,RIAU,KOTA PEKANBARU
46,9010055,SMA NEGERI 15 PEKANBARU,69855691,N,86,78.0,56.14,38.52,40.45,40.77,53.06,54.63,9,1,5,2019,RIAU,KOTA PEKANBARU
47,9010056,SMA PLUS TERPADU,69900223,S,24,62.0,46.33,32.29,0.0,40.83,44.52,46.17,9,1,5,2019,RIAU,KOTA PEKANBARU
48,9010057,SMA SWASTA SMART INDONESIA,69962641,S,17,67.29,45.53,29.41,43.75,45.0,43.27,46.44,9,1,5,2019,RIAU,KOTA PEKANBARU
49,9010058,SMA NEGERI 16 PEKANBARU,69899651,N,75,73.41,49.87,33.47,36.63,42.92,49.59,50.33,9,1,5,2019,RIAU,KOTA PEKANBARU
50,9010060,SMA IT IMAM SYAFII 2 PEKANBARU,69897198,S,27,77.7,64.59,39.91,30.0,52.5,53.7,58.73,9,1,6,2019,RIAU,KOTA PEKANBARU
51,9010061,SMA IT FADHILAH,69945165,S,6,67.33,40.33,34.58,0.0,0.0,48.75,47.75,9,1,6,2019,RIAU,KOTA PEKANBARU
52,9010062,SMA IT ABDURRAB,69947471,S,22,80.45,63.45,38.75,45.83,0.0,54.34,58.96,9,1,6,2019,RIAU,KOTA PEKANBARU
