No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1101001,SMAN 1 PALEMBANG,10603865,N,287,70.64,68.1,56.14,61.49,52.06,72.63,0.0,11,1,1,2016,SUMATERA SELATAN,KOTA PALEMBANG
2,1101002,SMAN 2 PALEMBANG,10603845,N,277,64.43,56.87,59.89,63.87,40.97,56.35,0.0,11,1,2,2016,SUMATERA SELATAN,KOTA PALEMBANG
3,1101003,SMAN 3 PALEMBANG,10603844,N,222,74.41,69.52,63.85,63.11,61.23,74.29,0.0,11,1,3,2016,SUMATERA SELATAN,KOTA PALEMBANG
4,1101004,SMAN 4 PALEMBANG,10603864,N,223,66.22,58.27,43.82,43.48,44.44,60.86,0.0,11,1,4,2016,SUMATERA SELATAN,KOTA PALEMBANG
5,1101005,SMAN 5 PALEMBANG,10603842,N,198,70.19,61.27,48.59,46.34,51.05,63.79,0.0,11,1,5,2016,SUMATERA SELATAN,KOTA PALEMBANG
6,1101006,SMAN 6 PALEMBANG,10603853,N,196,73.32,64.11,65.8,63.85,64.29,71.63,0.0,11,1,6,2016,SUMATERA SELATAN,KOTA PALEMBANG
7,1101007,SMAN 7 PALEMBANG,10603863,N,193,65.43,46.13,52.32,53.76,38.86,47.77,0.0,11,1,7,2016,SUMATERA SELATAN,KOTA PALEMBANG
8,1101008,SMAN 8 PALEMBANG,10603855,N,235,63.48,54.28,40.79,43.27,42.29,56.64,0.0,11,1,8,2016,SUMATERA SELATAN,KOTA PALEMBANG
9,1101009,SMAN 9 PALEMBANG,10603866,N,201,68.34,53.78,62.62,60.66,42.38,50.82,0.0,11,1,9,2016,SUMATERA SELATAN,KOTA PALEMBANG
10,1101010,SMAN 10 PALEMBANG,10603850,N,238,69.41,62.24,67.67,66.18,48.24,60.74,0.0,11,1,10,2016,SUMATERA SELATAN,KOTA PALEMBANG
