No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,14010001,SMA NEGERI 1 PALANGKA RAYA,30203479,N,296,73.37,59.2,37.85,40.77,51.21,49.86,54.82,14,1,0,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
2,14010002,SMA NEGERI 2 PALANGKA RAYA,30203478,N,326,78.55,69.93,42.35,43.79,52.38,54.62,60.76,14,1,0,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
3,14010003,SMA NEGERI 3 PALANGKA RAYA,30203477,N,182,67.26,47.07,31.88,36.43,36.82,45.28,47.49,14,1,0,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
4,14010004,SMA NEGERI 4 PALANGKA RAYA,30203488,N,244,65.27,46.42,30.8,33.63,33.93,44.85,46.2,14,1,0,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
5,14010005,SMA NEGERI 5 PALANGKA RAYA,30203489,N,124,73.58,57.0,35.63,39.22,46.92,53.83,53.25,14,1,0,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
6,14010006,SMA NEGERI 6 PALANGKA RAYA,30203500,N,59,63.66,43.69,29.92,35.0,38.89,40.74,44.29,14,1,0,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
7,14010007,SMA GARUDA PALANGKA RAYA,30203403,S,7,49.14,35.14,30.36,0.0,0.0,42.86,39.38,14,1,0,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
8,14010008,SMA ISEN MULANG PALANGKA RAYA,30203402,S,16,55.75,38.88,30.94,0.0,0.0,41.25,41.71,14,1,0,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
9,14010009,SMA KARYA PALANGKA RAYA,30203401,S,4,54.5,38.5,27.5,0.0,0.0,36.88,39.35,14,1,0,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
10,14010010,SMA KATOLIK PALANGKA RAYA,30203412,S,28,81.36,61.0,35.71,46.25,42.68,46.25,55.64,14,1,1,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
11,14010011,SMA KRISTEN PALANGKA RAYA,30203501,S,43,60.84,44.09,31.05,33.93,50.0,40.64,43.94,14,1,1,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
12,14010012,SMA MUHAMMADIYAH 1 PALANGKA RAYA,30203487,S,89,63.91,44.79,34.27,36.73,35.83,45.86,46.79,14,1,1,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
13,14010013,SMA MUHAMMADIYAH 2 PALANGKA RAYA,30203486,S,18,69.11,48.56,29.31,0.0,0.0,43.89,47.72,14,1,1,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
14,14010015,SMA NUSANTARA PALANGKA RAYA,30203484,S,19,62.32,43.16,29.34,37.92,0.0,41.92,43.87,14,1,1,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
15,14010016,SMA PANANTIRING TANGKILING,30203483,S,7,42.86,37.14,30.0,0.0,43.21,0.0,38.31,14,1,1,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
16,14010017,SMA PERINTIS BUKIT PINANG,30203482,S,8,63.25,43.5,31.25,0.0,0.0,50.31,47.08,14,1,1,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
17,14010018,SMA PGRI 1 PALANGKA RAYA,30203481,S,5,58.0,38.8,25.0,0.0,0.0,38.0,39.95,14,1,1,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
18,14010019,SMA PGRI 2 PALANGKA RAYA,30203706,S,10,61.0,38.8,29.75,0.0,0.0,38.5,42.02,14,1,1,2019,KALIMANTAN TENGAH,KOTA PALANGKA RAYA
