No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1701001,SMA NEGERI 4 MANADO,40102622,N,104,57.25,41.08,23.99,32.5,39.44,33.64,0.0,17,1,1,2018,SULAWESI UTARA,KOTA MANADO
2,1701006,SMA KRISTEN EMMANUEL MANADO,40102611,S,7,34.57,26.86,22.14,0.0,0.0,26.43,0.0,17,1,6,2018,SULAWESI UTARA,KOTA MANADO
3,1701007,SMA KRISTEN ELFATAH MANADO,40102610,S,11,45.27,28.55,21.82,0.0,0.0,28.41,0.0,17,1,7,2018,SULAWESI UTARA,KOTA MANADO
4,1701008,SMA KRISTEN YPKM MANADO,40102627,S,13,55.85,44.0,20.96,0.0,0.0,37.69,0.0,17,1,8,2018,SULAWESI UTARA,KOTA MANADO
5,1701009,SMA KATOLIK DON BOSCO MANADO,40102586,S,107,69.36,64.77,35.49,42.0,49.17,52.18,0.0,17,1,9,2018,SULAWESI UTARA,KOTA MANADO
6,1701010,SMA KATOLIK REX MUNDI MANADO,40102589,S,170,70.28,71.61,32.29,33.01,52.5,43.35,0.0,17,1,10,2018,SULAWESI UTARA,KOTA MANADO
7,1701011,SMA NEGERI 6 MANADO,40102747,N,12,63.17,52.17,25.42,0.0,0.0,46.88,0.0,17,1,11,2018,SULAWESI UTARA,KOTA MANADO
8,1701012,SMA BUDI UTOMO MANADO,40102584,S,5,42.0,35.2,24.0,0.0,0.0,28.5,0.0,17,1,12,2018,SULAWESI UTARA,KOTA MANADO
9,1701013,SMA KATOLIK LAURENTIUS MANADO,40102590,S,8,47.5,34.0,19.69,0.0,0.0,31.56,0.0,17,1,13,2018,SULAWESI UTARA,KOTA MANADO
10,1701014,SMA PRISMA PIONEER MANADO,40102613,S,22,69.36,68.82,28.75,35.5,41.25,48.67,0.0,17,1,14,2018,SULAWESI UTARA,KOTA MANADO
11,1701015,SMA ALKHAIRAT MANADO,40102597,S,15,41.73,30.13,24.5,0.0,0.0,38.33,0.0,17,1,15,2018,SULAWESI UTARA,KOTA MANADO
12,1701016,SMA ADVENT KLABAT MANADO,40102608,S,30,62.87,52.8,24.25,0.0,37.67,0.0,0.0,17,1,16,2018,SULAWESI UTARA,KOTA MANADO
13,1701017,SMA KATOLIK IGNATIUS MANADO,40102592,S,35,65.89,52.8,22.07,32.5,34.38,40.83,0.0,17,1,17,2018,SULAWESI UTARA,KOTA MANADO
14,1701018,SMA NEGERI 1 MANADO,40102618,N,473,69.32,64.05,27.95,37.37,40.57,39.87,0.0,17,1,18,2018,SULAWESI UTARA,KOTA MANADO
15,1701020,SMA KRISTEN IRENE MANADO,40102625,S,26,63.31,48.0,27.02,32.19,43.13,34.64,0.0,17,1,20,2018,SULAWESI UTARA,KOTA MANADO
16,1701021,SMA NEGERI 9 MANADO,40102763,N,384,70.7,63.55,35.87,41.01,46.37,46.11,0.0,17,1,21,2018,SULAWESI UTARA,KOTA MANADO
17,1701022,SMA SPEKTRUM MANADO,40102615,S,22,53.91,37.27,23.64,0.0,0.0,32.16,0.0,17,1,22,2018,SULAWESI UTARA,KOTA MANADO
18,1701024,SMA KARSIA MANADO,40102588,S,3,37.33,24.0,24.17,0.0,0.0,20.0,0.0,17,1,24,2018,SULAWESI UTARA,KOTA MANADO
19,1701025,SMA KATOLIK AQUINO MANADO,40102591,S,33,56.0,46.3,25.08,30.83,30.0,33.17,0.0,17,1,25,2018,SULAWESI UTARA,KOTA MANADO
20,1701026,SMA EL SHADDAI MANADO,40102585,S,16,51.75,58.0,25.0,25.63,31.25,39.06,0.0,17,1,26,2018,SULAWESI UTARA,KOTA MANADO
21,1701027,SMA SAMRAT PIM MANADO,40102612,S,9,45.78,29.11,24.72,0.0,0.0,28.61,0.0,17,1,27,2018,SULAWESI UTARA,KOTA MANADO
22,1701029,SMA NEGERI 2 MANADO,40102620,N,105,61.07,50.4,25.12,48.33,36.79,47.12,0.0,17,1,29,2018,SULAWESI UTARA,KOTA MANADO
23,1701032,SMA NEGERI 7 MANADO,40102761,N,192,63.56,57.78,28.39,38.24,39.38,39.06,0.0,17,1,32,2018,SULAWESI UTARA,KOTA MANADO
