No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2601001,SMA NEGERI 1 BENGKULU,10702416,N,107,71.36,68.43,41.62,80.86,50.79,76.95,0.0,26,1,1,2015,BENGKULU,KOTA BENGKULU
2,2601002,SMA NEGERI 2 BENGKULU,10702415,N,176,80.13,74.43,61.14,83.03,62.19,76.87,0.0,26,1,2,2015,BENGKULU,KOTA BENGKULU
3,2601003,SMA NEGERI 3 BENGKULU,10702414,N,122,75.11,63.74,59.28,75.31,66.31,74.39,0.0,26,1,3,2015,BENGKULU,KOTA BENGKULU
4,2601004,SMA NEGERI 4 BENGKULU,10702413,N,101,67.34,70.73,45.29,75.84,49.58,72.17,0.0,26,1,4,2015,BENGKULU,KOTA BENGKULU
5,2601005,SMA NEGERI 5 BENGKULU,10702412,N,146,82.94,77.99,53.78,83.41,65.45,75.31,0.0,26,1,5,2015,BENGKULU,KOTA BENGKULU
6,2601006,SMA NEGERI 6 BENGKULU,10702406,N,97,76.14,78.87,51.27,81.93,57.29,76.43,0.0,26,1,6,2015,BENGKULU,KOTA BENGKULU
7,2601007,SMA NEGERI 7 BENGKULU,10702407,N,170,79.42,68.73,45.43,80.52,63.9,74.37,0.0,26,1,7,2015,BENGKULU,KOTA BENGKULU
8,2601008,SMA NEGERI 8 BENGKULU,10702408,N,67,73.69,67.85,39.51,80.74,55.22,71.29,0.0,26,1,8,2015,BENGKULU,KOTA BENGKULU
9,2601009,SMA NEGERI 9 BENGKULU,10702711,N,60,69.48,59.37,42.37,73.73,51.96,67.73,0.0,26,1,9,2015,BENGKULU,KOTA BENGKULU
10,2601010,SMA NEGERI 10 BENGKULU,10703046,N,63,70.52,61.58,49.66,76.07,37.94,70.36,0.0,26,1,10,2015,BENGKULU,KOTA BENGKULU
11,2601012,SMA PGRI BENGKULU,10702418,S,7,60.7,48.66,19.76,23.01,24.64,42.63,0.0,26,1,12,2015,BENGKULU,KOTA BENGKULU
12,2601013,SMA PALLAWA BENGKULU,10702457,S,29,63.59,53.44,21.96,58.81,41.55,56.94,0.0,26,1,13,2015,BENGKULU,KOTA BENGKULU
13,2601014,SMA SINT CAROLUS BENGKULU,10702417,S,47,77.41,71.59,45.02,78.88,43.94,65.79,0.0,26,1,14,2015,BENGKULU,KOTA BENGKULU
14,2601016,SMA PANCASILA,10702438,S,22,71.33,51.21,25.7,67.1,27.27,49.59,0.0,26,1,16,2015,BENGKULU,KOTA BENGKULU
15,2601017,SMA MUHAMMADIYAH 1 BENGKULU,10702462,S,45,64.13,65.01,31.92,72.57,51.44,70.22,0.0,26,1,17,2015,BENGKULU,KOTA BENGKULU
16,2601018,SMA MUHAMMADIYAH 2 BENGKULU,10702461,S,7,57.1,55.4,35.94,61.4,36.79,68.64,0.0,26,1,18,2015,BENGKULU,KOTA BENGKULU
17,2601019,SMA MUHAMMADIYAH 4 BENGKULU,10702460,S,120,67.21,73.51,37.56,70.3,51.42,70.04,0.0,26,1,19,2015,BENGKULU,KOTA BENGKULU
18,2601022,SMA PEMBANGUNAN BENGKULU,10702419,S,50,56.87,55.16,30.32,67.36,48.6,62.66,0.0,26,1,22,2015,BENGKULU,KOTA BENGKULU
19,2601101,MA NEGERI 1 BENGKULU,10703996,N,97,74.11,64.58,59.82,79.04,61.24,77.68,0.0,26,1,101,2015,BENGKULU,KOTA BENGKULU
20,2601102,MA NEGERI 2 BENGKULU,10703997,N,124,69.7,60.25,42.54,70.12,49.84,67.52,0.0,26,1,102,2015,BENGKULU,KOTA BENGKULU
21,2601104,MA PANCASILA,10702709,S,13,65.97,66.17,27.72,70.95,35.19,63.19,0.0,26,1,104,2015,BENGKULU,KOTA BENGKULU
22,2601105,MA DARUSSALAM BENGKULU,10702582,S,11,51.93,55.42,20.33,63.09,56.36,57.55,0.0,26,1,105,2015,BENGKULU,KOTA BENGKULU
23,2601107,MA SWASTA  JA-ALHAQ,10703998,S,12,69.55,42.83,26.93,25.04,29.38,40.77,0.0,26,1,107,2015,BENGKULU,KOTA BENGKULU
24,2602001,SMA NEGERI 1 ARGA MAKMUR,10700286,N,125,78.0,63.15,37.19,56.79,40.66,58.27,0.0,26,2,1,2015,BENGKULU,KABUPATEN BENGKULU UTARA
25,2602002,SMA NEGERI 2 ARGAMAKMUR,10702983,N,97,73.23,57.87,74.24,73.68,68.76,73.4,0.0,26,2,2,2015,BENGKULU,KABUPATEN BENGKULU UTARA
26,2602003,SMA NEGERI 1 PADANG JAYA,10700299,N,83,78.65,66.17,34.38,50.79,45.03,61.13,0.0,26,2,3,2015,BENGKULU,KABUPATEN BENGKULU UTARA
27,2602004,SMA NEGERI 1 LAIS,10700284,N,86,72.12,66.99,41.72,44.86,46.48,61.12,0.0,26,2,4,2015,BENGKULU,KABUPATEN BENGKULU UTARA
28,2602005,SMA NEGERI 1 KERKAP,10700268,N,92,66.08,53.83,36.99,66.62,42.07,51.0,0.0,26,2,5,2015,BENGKULU,KABUPATEN BENGKULU UTARA
29,2602006,SMA NEGERI 1 HULU PALIK,10702981,N,18,67.03,47.5,27.57,45.77,37.08,39.79,0.0,26,2,6,2015,BENGKULU,KABUPATEN BENGKULU UTARA
30,2602007,SMA NEGERI 1 KETAHUN,10700298,N,103,73.13,66.03,28.53,61.1,39.47,69.35,0.0,26,2,7,2015,BENGKULU,KABUPATEN BENGKULU UTARA
31,2602008,SMA NEGERI 1 PUTRI HIJAU,10700295,N,92,74.5,68.29,29.09,56.73,37.83,54.8,0.0,26,2,8,2015,BENGKULU,KABUPATEN BENGKULU UTARA
32,2602010,SMA NEGERI 1 ULOK KUPAI,10702991,N,30,69.01,61.06,25.11,67.22,30.0,38.4,0.0,26,2,10,2015,BENGKULU,KABUPATEN BENGKULU UTARA
33,2602011,SMA NEGERI 1 AIR BESI,10702928,N,23,50.63,42.22,21.17,28.16,24.24,34.84,0.0,26,2,11,2015,BENGKULU,KABUPATEN BENGKULU UTARA
34,2602012,SMA NEGERI 1 GIRI MULYA,10702984,N,24,73.9,74.03,57.61,73.3,78.02,78.22,0.0,26,2,12,2015,BENGKULU,KABUPATEN BENGKULU UTARA
35,2602013,SMA PGRI ARGA MAKMUR,10703004,S,9,61.29,27.4,21.37,39.6,28.06,29.28,0.0,26,2,13,2015,BENGKULU,KABUPATEN BENGKULU UTARA
36,2602014,SMA MUHAMMADIYAH ARGA MAKMUR,10700300,S,7,58.89,52.3,36.61,31.7,36.43,43.04,0.0,26,2,14,2015,BENGKULU,KABUPATEN BENGKULU UTARA
37,2602015,SMA TENERA,10702993,S,11,79.67,62.45,41.77,58.55,44.55,66.77,0.0,26,2,15,2015,BENGKULU,KABUPATEN BENGKULU UTARA
38,2602201,MA NEGERI ARGAMAKMUR,10700359,N,22,68.4,51.15,21.37,27.92,26.59,36.99,0.0,26,2,201,2015,BENGKULU,KABUPATEN BENGKULU UTARA
39,2602205,MA DARUNAJA,10703773,S,17,73.17,45.34,31.26,35.84,29.41,38.4,0.0,26,2,205,2015,BENGKULU,KABUPATEN BENGKULU UTARA
40,2602206,MA NEGERI KETAHUN,10703769,N,11,70.78,46.3,21.98,35.35,32.5,35.1,0.0,26,2,206,2015,BENGKULU,KABUPATEN BENGKULU UTARA
41,2603001,SMA NEGERI 1 CURUP,10700669,N,145,86.22,76.16,72.3,82.03,65.05,83.8,0.0,26,3,1,2015,BENGKULU,KABUPATEN REJANG LEBONG
