No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,11010001,SMAN 1 PALEMBANG,10603865,N,307,78.01,73.5,46.92,51.05,58.18,63.43,64.68,11,1,0,2019,SUMATERA SELATAN,KOTA PALEMBANG
2,11010002,SMAN 2 PALEMBANG,10603845,N,240,68.58,53.33,35.75,37.0,56.25,47.69,51.27,11,1,0,2019,SUMATERA SELATAN,KOTA PALEMBANG
3,11010003,SMAN 3 PALEMBANG,10603844,N,279,75.97,70.24,43.64,46.41,58.31,63.57,62.96,11,1,0,2019,SUMATERA SELATAN,KOTA PALEMBANG
4,11010004,SMAN 4 PALEMBANG,10603864,N,186,78.05,63.74,43.88,55.94,52.5,65.72,62.62,11,1,0,2019,SUMATERA SELATAN,KOTA PALEMBANG
5,11010005,SMAN 5 PALEMBANG,10603842,N,229,77.64,70.44,48.14,44.91,57.59,56.35,62.47,11,1,0,2019,SUMATERA SELATAN,KOTA PALEMBANG
6,11010006,SMAN 6 PALEMBANG,10603853,N,211,83.39,78.11,57.64,54.92,65.34,71.96,71.95,11,1,0,2019,SUMATERA SELATAN,KOTA PALEMBANG
7,11010007,SMAN 7 PALEMBANG,10603863,N,233,70.27,55.19,39.32,42.32,41.38,55.25,53.95,11,1,0,2019,SUMATERA SELATAN,KOTA PALEMBANG
8,11010008,SMAN 8 PALEMBANG,10603855,N,211,73.05,62.32,41.35,56.04,55.58,59.07,58.85,11,1,0,2019,SUMATERA SELATAN,KOTA PALEMBANG
9,11010009,SMAN 9 PALEMBANG,10603866,N,207,67.96,46.54,35.86,41.32,38.18,50.65,49.88,11,1,0,2019,SUMATERA SELATAN,KOTA PALEMBANG
10,11010010,SMAN 10 PALEMBANG,10603850,N,292,69.98,55.47,36.44,39.9,50.58,48.94,52.35,11,1,1,2019,SUMATERA SELATAN,KOTA PALEMBANG
11,11010011,SMAN 11 PALEMBANG,10603849,N,221,68.04,50.68,41.26,35.74,44.82,47.84,51.4,11,1,1,2019,SUMATERA SELATAN,KOTA PALEMBANG
