No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2401001,SMA NEGERI 1 KUPANG,50304931,N,333,64.7,53.95,39.67,50.93,36.26,56.5,0.0,24,1,1,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
2,2401002,SMA NEGERI 2 KUPANG,50304930,N,380,59.03,40.74,33.43,49.55,27.87,55.49,0.0,24,1,2,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
3,2401003,SMA NEGERI 3 KUPANG,50305119,N,307,68.01,57.86,48.6,52.29,38.28,58.74,0.0,24,1,3,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
4,2401004,SMA NEGERI 4 KUPANG,50305120,N,172,62.63,44.59,29.04,49.22,33.88,40.32,0.0,24,1,4,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
5,2401005,SMA NEGERI 5 KUPANG,50304947,N,155,60.65,39.81,25.13,48.27,30.47,38.35,0.0,24,1,5,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
6,2401006,SMA NEGERI 6 KUPANG,50304946,N,162,54.15,40.56,22.19,44.09,27.53,30.97,0.0,24,1,6,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
7,2401007,SMA NEGERI 7 KUPANG,50304945,N,131,57.02,34.9,23.36,31.7,29.52,32.9,0.0,24,1,7,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
8,2401008,SMA KATOLIK GIOVANNI KUPANG,50304948,S,197,70.49,56.77,44.44,43.93,46.64,57.41,0.0,24,1,8,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
9,2401009,SMA KRISTEN 1 KUPANG,50305262,S,42,54.24,31.57,22.74,57.8,27.92,32.44,0.0,24,1,9,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
10,2401010,SMA MUHAMMADIYAH KUPANG,50304935,S,33,50.79,39.09,39.7,54.24,44.17,60.3,0.0,24,1,10,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
11,2401011,SMA SWASTA DIAKUI PGRI KUPANG,50304934,S,34,44.24,28.59,21.18,19.41,27.21,27.21,0.0,24,1,11,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
