No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,19010001,SMA NEGERI 1 MAKASSAR,40312010,N,299,70.57,59.1,35.57,41.32,43.02,44.57,52.23,19,1,0,2019,SULAWESI SELATAN,KOTA MAKASSAR
2,19010003,SMA COKROAMINOTO MAKASSAR,40311932,S,10,57.6,40.0,30.0,0.0,0.0,38.75,41.59,19,1,0,2019,SULAWESI SELATAN,KOTA MAKASSAR
3,19010004,SMA ABDI PEMBANGUNAN MAKASSAR,40313821,S,49,41.67,35.71,29.44,0.0,0.0,35.16,34.74,19,1,0,2019,SULAWESI SELATAN,KOTA MAKASSAR
4,19010006,SMA BAWAKARAENG MAKASSAR,40311931,S,12,41.33,34.67,26.67,0.0,0.0,34.58,34.32,19,1,0,2019,SULAWESI SELATAN,KOTA MAKASSAR
5,19010007,SMA NEGERI 2 MAKASSAR,40311889,N,346,71.92,61.2,40.74,42.07,49.71,50.85,55.95,19,1,0,2019,SULAWESI SELATAN,KOTA MAKASSAR
6,19010008,SMA DIAN HARAPAN MAKASSAR,40310211,S,54,83.44,87.63,52.96,60.49,0.0,68.89,71.83,19,1,0,2019,SULAWESI SELATAN,KOTA MAKASSAR
7,19010010,SMA FRATER MAKASSAR TERAKREDITASI A,40307236,S,106,75.66,58.11,38.99,40.45,43.89,53.37,55.48,19,1,1,2019,SULAWESI SELATAN,KOTA MAKASSAR
8,19010011,SMA MUHAMMADIYAH UNISMUH,40310217,S,10,73.2,52.6,32.5,0.0,47.5,46.25,51.27,19,1,1,2019,SULAWESI SELATAN,KOTA MAKASSAR
9,19010012,SMA NEGERI 3 MAKASSAR,40311891,N,301,67.78,53.48,32.84,36.81,42.75,47.23,49.52,19,1,1,2019,SULAWESI SELATAN,KOTA MAKASSAR
10,19010013,SMA LPP UMI TERAKREDITASI,40311942,S,14,62.71,41.43,29.11,0.0,0.0,43.04,44.07,19,1,1,2019,SULAWESI SELATAN,KOTA MAKASSAR
11,19010015,SMA JAYA NEGARA MAKASSAR,40313586,S,104,37.0,32.81,28.58,0.0,0.0,34.98,33.34,19,1,1,2019,SULAWESI SELATAN,KOTA MAKASSAR
12,19010017,SMA NEGERI 4 MAKASSAR,40311892,N,232,62.64,47.71,34.12,36.43,40.94,46.73,47.59,19,1,1,2019,SULAWESI SELATAN,KOTA MAKASSAR
13,19010018,SMA HANG TUAH MAKASSAR,40311937,S,59,45.08,36.58,27.42,0.0,0.0,37.2,36.57,19,1,1,2019,SULAWESI SELATAN,KOTA MAKASSAR
14,19010019,SMA MUHAMMADIYAH 7 MAKASSAR,40307362,S,18,57.78,37.78,30.97,33.75,38.75,38.57,41.15,19,1,1,2019,SULAWESI SELATAN,KOTA MAKASSAR
15,19010021,SMA DATUK RIBANDANG MAKASSAR,40311934,S,57,48.0,37.19,28.82,0.0,0.0,37.28,37.82,19,1,2,2019,SULAWESI SELATAN,KOTA MAKASSAR
16,19010023,SMA NEGERI 5 MAKASSAR,40307392,N,321,73.4,62.91,45.75,50.0,46.68,51.58,58.18,19,1,2,2019,SULAWESI SELATAN,KOTA MAKASSAR
17,19010024,SMA AMANNA GAPPA MAKASSAR,40313381,S,7,51.71,32.57,26.43,0.0,0.0,45.0,38.93,19,1,2,2019,SULAWESI SELATAN,KOTA MAKASSAR
18,19010025,SMA WAHYU MAKASSAR,40307359,S,20,55.5,43.5,42.38,0.0,0.0,57.75,49.78,19,1,2,2019,SULAWESI SELATAN,KOTA MAKASSAR
19,19010026,SMA HARAPAN BHAKTI MAKASSAR,40310212,S,12,40.0,35.0,24.17,0.0,0.0,29.79,32.24,19,1,2,2019,SULAWESI SELATAN,KOTA MAKASSAR
20,19010027,SMA SARIBUANA MAKASSAR,40307355,S,36,38.94,35.72,29.93,0.0,0.0,35.07,34.92,19,1,2,2019,SULAWESI SELATAN,KOTA MAKASSAR
21,19010028,SMA RAMA SEJAHTERA MAKASSAR,40307353,S,28,44.36,38.43,28.66,33.21,29.0,35.94,36.37,19,1,2,2019,SULAWESI SELATAN,KOTA MAKASSAR
22,19010029,SMA NEGERI 6 MAKASSAR,40311893,N,201,58.84,43.43,31.67,39.17,38.64,42.43,44.03,19,1,2,2019,SULAWESI SELATAN,KOTA MAKASSAR
23,19010030,SMA UMMUL MUKMININ MAKASSAR,40311958,S,91,74.51,56.26,36.35,37.31,54.17,50.71,53.59,19,1,3,2019,SULAWESI SELATAN,KOTA MAKASSAR
24,19010032,SMA KRISTEN ELIM MAKASSAR,40311939,S,44,68.73,48.82,32.39,39.25,40.0,50.68,48.78,19,1,3,2019,SULAWESI SELATAN,KOTA MAKASSAR
25,19010033,SMA KIHAJAR DEWANTARA MAKASSAR,40307371,S,24,42.08,37.58,28.54,0.0,0.0,33.54,35.44,19,1,3,2019,SULAWESI SELATAN,KOTA MAKASSAR
26,19010034,SMA NEGERI 8 MAKASSAR,40314020,N,212,64.62,47.97,34.92,36.07,72.5,46.92,48.55,19,1,3,2019,SULAWESI SELATAN,KOTA MAKASSAR
27,19010035,SMA MAKASSAR RAYA,40311943,S,80,40.85,37.1,31.5,0.0,0.0,35.88,36.33,19,1,3,2019,SULAWESI SELATAN,KOTA MAKASSAR
28,19010036,SMA YP PGRI 1 MAKASSAR,40311959,S,45,45.07,47.16,31.94,0.0,0.0,39.83,41.0,19,1,3,2019,SULAWESI SELATAN,KOTA MAKASSAR
29,19010037,SMA TAMAN SISWA MAKASSAR,40313916,S,35,41.0,34.76,30.07,0.0,0.0,34.85,34.38,19,1,3,2019,SULAWESI SELATAN,KOTA MAKASSAR
30,19010038,SMA YPLP  PGRI 1 BALANG BODDONG,40313132,S,53,42.15,37.25,29.72,0.0,0.0,37.78,36.73,19,1,3,2019,SULAWESI SELATAN,KOTA MAKASSAR
31,19010039,SMA NEGERI 9 MAKASSAR,40311896,N,213,66.38,47.19,34.25,37.84,42.5,44.8,47.76,19,1,3,2019,SULAWESI SELATAN,KOTA MAKASSAR
32,19010040,SMA ADDARAEN,40310209,S,66,49.94,35.82,30.68,0.0,0.0,36.63,38.27,19,1,4,2019,SULAWESI SELATAN,KOTA MAKASSAR
33,19010041,SMA MUHAMMADIYAH 9 MAKASSAR,40313258,S,28,46.36,35.93,28.66,0.0,0.0,35.63,36.65,19,1,4,2019,SULAWESI SELATAN,KOTA MAKASSAR
34,19010042,SMA NURKARYA TIDUNG MAKASSAR,40307361,S,19,58.53,47.16,30.0,0.0,0.0,53.95,47.41,19,1,4,2019,SULAWESI SELATAN,KOTA MAKASSAR
35,19010043,SMA DHARMA YADI MAKASSAR,40313357,S,36,39.5,34.78,29.51,0.0,0.0,35.35,34.79,19,1,4,2019,SULAWESI SELATAN,KOTA MAKASSAR
36,19010044,SMA PGRI 2 TAMALATE,40313228,S,41,48.59,36.15,27.2,0.0,0.0,39.45,37.85,19,1,4,2019,SULAWESI SELATAN,KOTA MAKASSAR
37,19010045,SMA NAHDIYAT MAKASSAR,40313197,S,19,47.68,41.47,28.29,0.0,0.0,40.26,39.43,19,1,4,2019,SULAWESI SELATAN,KOTA MAKASSAR
38,19010046,SMA NEGERI 10 MAKASSAR,40311885,N,253,58.23,43.98,34.66,36.41,36.25,39.71,43.96,19,1,4,2019,SULAWESI SELATAN,KOTA MAKASSAR
39,19010047,SMA MAKASSAR MULYA,40312633,S,33,46.61,52.24,30.91,0.0,0.0,41.59,42.84,19,1,4,2019,SULAWESI SELATAN,KOTA MAKASSAR
40,19010048,SMA ILHAM MAKASSAR,40307366,S,21,43.3,36.38,29.25,0.0,0.0,36.19,35.42,19,1,4,2019,SULAWESI SELATAN,KOTA MAKASSAR
41,19010050,SMA NEGERI 11 MAKASSAR,40307375,N,278,64.6,55.1,37.85,42.12,52.86,46.73,51.21,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
42,19010051,SMA NEGERI 20  MAKASSAR,40307377,N,101,57.58,40.53,30.89,36.32,36.69,42.83,42.22,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
43,19010052,SMA PEMBANGUNAN MAKASSAR,40313749,S,12,43.83,33.33,25.63,0.0,0.0,33.33,34.03,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
44,19010053,SMA TUT WURI HANDAYANI MAKASSAR,40311957,S,18,64.56,48.67,36.25,42.5,62.5,47.32,49.49,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
45,19010054,SMA RAIDERS MAKASSAR,40307352,S,26,40.23,32.54,29.33,0.0,0.0,32.4,33.63,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
46,19010055,SMA GUNUNG SARI MAKASSAR,40312651,S,26,46.46,37.77,29.04,0.0,0.0,38.75,38.01,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
47,19010056,SMA NEGERI 12 MAKASSAR,40312013,N,227,65.22,49.57,38.63,38.5,45.0,45.68,49.61,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
48,19010057,SMA KRISTEN SOLEMAN MAKASSAR,40311941,S,14,55.29,40.43,31.79,0.0,0.0,55.18,45.67,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
49,19010058,SMA ISLAM TERPADU WAHDAH ISLAMIYAH,40313135,S,81,72.37,55.14,33.02,42.5,45.0,48.13,51.88,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
50,19010059,SMA SANUR MAKASSAR,40307354,S,34,39.65,36.65,27.79,0.0,0.0,36.18,35.07,19,1,5,2019,SULAWESI SELATAN,KOTA MAKASSAR
51,19010061,SMA NEGERI 13 MAKASSAR,40312014,N,177,62.21,41.97,29.73,32.21,42.5,41.44,43.63,19,1,6,2019,SULAWESI SELATAN,KOTA MAKASSAR
52,19010062,SMA NEGERI 19 MAKASSAR,40307376,N,103,59.67,41.36,30.46,31.79,25.0,42.61,43.26,19,1,6,2019,SULAWESI SELATAN,KOTA MAKASSAR
53,19010063,SMA MANDIRI MAKASSAR,40313356,S,29,43.52,50.83,34.74,34.38,36.88,38.45,41.69,19,1,6,2019,SULAWESI SELATAN,KOTA MAKASSAR
54,19010064,SMA MAHA PUTRA TELLO MAKASSAR,40307373,S,92,47.54,45.09,28.8,0.0,0.0,38.61,40.01,19,1,6,2019,SULAWESI SELATAN,KOTA MAKASSAR
55,19010065,SMA NEGERI 14 MAKASSAR,40311948,N,166,58.35,42.53,32.88,36.84,43.75,43.63,44.16,19,1,6,2019,SULAWESI SELATAN,KOTA MAKASSAR
56,19010066,SMA BAJI MINASA MAKASSAR,40311930,S,29,56.14,42.62,29.4,0.0,0.0,54.48,45.66,19,1,6,2019,SULAWESI SELATAN,KOTA MAKASSAR
57,19010067,SMA PROTESTAN MAKASSAR,40307360,S,10,51.4,47.0,30.75,0.0,0.0,43.25,43.1,19,1,6,2019,SULAWESI SELATAN,KOTA MAKASSAR
58,19010068,SMA MUHAMMADIYAH 4 MAKASSAR,40311945,S,15,47.47,37.73,31.5,0.0,0.0,37.83,38.64,19,1,6,2019,SULAWESI SELATAN,KOTA MAKASSAR
59,19010069,SMA SATRIA MAKASSAR,40311955,S,31,44.0,38.39,29.19,0.0,0.0,38.95,37.64,19,1,6,2019,SULAWESI SELATAN,KOTA MAKASSAR
60,19010070,SMA NEGERI 15 MAKASSAR,40311949,N,166,64.65,48.72,33.13,37.88,36.81,42.9,46.38,19,1,7,2019,SULAWESI SELATAN,KOTA MAKASSAR
61,19010071,SMA NEGERI 7 MAKASSAR,40311894,N,212,62.77,45.91,31.89,35.27,36.45,44.33,45.44,19,1,7,2019,SULAWESI SELATAN,KOTA MAKASSAR
62,19010072,SMA NEGERI 22 MAKASSAR,40310219,N,243,64.62,43.63,30.6,34.69,37.86,42.38,44.77,19,1,7,2019,SULAWESI SELATAN,KOTA MAKASSAR
63,19010073,SMA BUQATUN MUBARAQAH MAKASSAR,40313559,S,66,70.06,51.3,31.82,34.69,36.92,44.28,48.71,19,1,7,2019,SULAWESI SELATAN,KOTA MAKASSAR
64,19010074,SMA NEGERI 16 MAKASSAR,40311950,N,251,65.66,48.44,32.62,36.09,40.23,42.86,47.02,19,1,7,2019,SULAWESI SELATAN,KOTA MAKASSAR
