No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,6010001,SMA NEGERI 1 BANDA ACEH,10105389,N,150,78.67,67.09,43.88,42.56,51.81,54.79,60.1,6,1,0,2019,ACEH,KOTA BANDA ACEH
2,6010002,SMA NEGERI 6 BANDA ACEH,10105397,N,91,52.11,40.02,29.92,34.44,36.25,42.89,40.78,6,1,0,2019,ACEH,KOTA BANDA ACEH
3,6010003,SMA NEGERI 7 BANDA ACEH,10105396,N,127,70.17,53.15,32.48,33.93,41.67,45.69,50.12,6,1,0,2019,ACEH,KOTA BANDA ACEH
4,6010004,SMA NEGERI 9 BANDA ACEH,10107197,N,117,54.77,37.78,29.68,35.87,35.56,36.62,39.66,6,1,0,2019,ACEH,KOTA BANDA ACEH
5,6010005,SMA NEGERI 10 FAJAR HARAPAN,10107194,N,139,80.33,72.46,52.75,63.17,58.51,65.31,67.02,6,1,0,2019,ACEH,KOTA BANDA ACEH
6,6010006,SMA AL-MISHBAH BANDA ACEH,10105404,S,9,50.44,45.78,26.67,0.0,0.0,37.22,40.03,6,1,0,2019,ACEH,KOTA BANDA ACEH
7,6010007,SMA FATIH BILINGUAL SCHOOL,10107309,S,23,79.13,84.0,54.02,52.08,49.38,72.12,70.02,6,1,0,2019,ACEH,KOTA BANDA ACEH
8,6010008,SMA KATOLIK BANDA ACEH,10105394,S,7,67.71,60.29,36.79,45.0,0.0,41.67,51.73,6,1,0,2019,ACEH,KOTA BANDA ACEH
9,6010009,SMA MUHAMMADIYAH 1 BANDA ACEH,10105407,S,12,39.0,38.0,29.58,0.0,0.0,38.33,36.23,6,1,0,2019,ACEH,KOTA BANDA ACEH
10,6010011,SMA NEGERI 13 BANDA ACEH,10106291,N,6,56.0,35.33,29.58,0.0,0.0,48.75,42.42,6,1,1,2019,ACEH,KOTA BANDA ACEH
11,6010012,MA NEGERI 2 BANDA ACEH,10113768,N,82,67.61,46.66,37.35,36.14,43.13,48.25,49.5,6,1,1,2019,ACEH,KOTA BANDA ACEH
12,6010013,MA SWASTA BABUN NAJAH BANDA ACEH,10113773,S,106,62.45,45.17,30.02,32.76,35.54,42.5,44.37,6,1,1,2019,ACEH,KOTA BANDA ACEH
13,6010014,MA SWASTA DARUSSYARIAH BANDA ACEH,10113770,S,23,53.04,37.3,30.33,0.0,0.0,43.8,41.12,6,1,1,2019,ACEH,KOTA BANDA ACEH
14,6010015,SMA NEGERI 2 BANDA ACEH,10105399,N,71,72.7,59.46,39.58,39.56,40.91,55.0,55.22,6,1,1,2019,ACEH,KOTA BANDA ACEH
15,6010016,SMA NEGERI 3 BANDA ACEH,10105388,N,222,78.45,68.85,41.68,44.42,50.19,55.77,60.69,6,1,1,2019,ACEH,KOTA BANDA ACEH
16,6010017,SMA NEGERI 11 BANDA ACEH,10107195,N,123,59.46,42.68,30.98,34.3,38.27,44.35,43.7,6,1,1,2019,ACEH,KOTA BANDA ACEH
17,6010018,SMA NEGERI 15 ADIDARMA BANDA ACEH,10105386,N,28,42.14,37.5,27.14,35.0,38.75,36.46,35.83,6,1,1,2019,ACEH,KOTA BANDA ACEH
18,6010019,SMA METHODIST BANDA ACEH,10105395,S,17,81.53,81.18,55.59,0.0,59.29,71.75,71.23,6,1,1,2019,ACEH,KOTA BANDA ACEH
19,6010022,MAN 1 BANDA ACEH,10113769,N,182,76.62,64.34,44.41,46.12,51.06,52.15,58.87,6,1,2,2019,ACEH,KOTA BANDA ACEH
20,6010023,MA SWASTA DARUL ULUM BANDA ACEH,10106286,S,77,75.97,56.44,37.24,41.56,41.67,49.89,54.59,6,1,2,2019,ACEH,KOTA BANDA ACEH
21,6010024,MA SWASTA ULUMUL QURAN BANDA ACEH,10113771,S,49,66.57,47.88,33.57,37.75,39.17,41.67,47.07,6,1,2,2019,ACEH,KOTA BANDA ACEH
22,6010025,SMA NEGERI 4 BANDA ACEH,10105387,N,162,76.98,65.3,41.96,46.88,47.65,58.22,59.94,6,1,2,2019,ACEH,KOTA BANDA ACEH
23,6010026,SMA NEGERI 5 BANDA ACEH,10105398,N,139,61.6,42.45,31.96,34.17,37.5,43.95,44.48,6,1,2,2019,ACEH,KOTA BANDA ACEH
24,6010027,SMA NEGERI 8 BANDA ACEH,10105340,N,154,61.23,43.81,30.89,35.38,30.0,43.88,44.75,6,1,2,2019,ACEH,KOTA BANDA ACEH
25,6010028,SMA NEGERI 12 BANDA ACEH,10107196,N,103,58.35,40.89,30.44,32.86,37.35,42.2,42.14,6,1,2,2019,ACEH,KOTA BANDA ACEH
26,6010029,SMA CUT MEUTIA BANDA ACEH,10105385,S,6,41.67,35.67,27.92,0.0,0.0,34.58,34.96,6,1,2,2019,ACEH,KOTA BANDA ACEH
27,6010030,SMA GRANADA PGRI BANDA ACEH,10105384,S,11,33.64,35.27,27.73,0.0,0.0,35.0,32.91,6,1,3,2019,ACEH,KOTA BANDA ACEH
28,6010031,SMA KARTIKA XIV-1 BANDA ACEH,10105381,S,31,44.32,35.87,27.74,0.0,0.0,38.39,36.58,6,1,3,2019,ACEH,KOTA BANDA ACEH
29,6010032,SMA INSHAFUDDIN BANDA ACEH,10105342,S,64,60.0,46.13,30.82,32.71,36.25,46.06,44.67,6,1,3,2019,ACEH,KOTA BANDA ACEH
30,6010034,MAN 3 KOTA BANDA ACEH,10113772,N,99,64.95,45.47,33.99,36.43,38.0,44.97,46.96,6,1,3,2019,ACEH,KOTA BANDA ACEH
31,6010036,SMA LABORATORIUM UNIVERSITAS SYIAH KUALA,10107310,S,117,69.18,64.56,42.63,41.36,48.42,54.74,57.21,6,1,3,2019,ACEH,KOTA BANDA ACEH
32,6010037,SMA TEUKU NYAK ARIF FATIH BILINGUAL SCHOOL,10111885,S,27,81.93,83.85,51.11,48.33,74.17,74.67,70.68,6,1,3,2019,ACEH,KOTA BANDA ACEH
33,6010039,SMA NEGERI 14 ISKANDAR MUDA,10113048,N,19,52.53,34.0,31.84,0.0,0.0,41.05,39.86,6,1,3,2019,ACEH,KOTA BANDA ACEH
34,6010040,SMA NEGERI 16 BANDA ACEH,10113599,N,46,56.52,40.35,29.35,30.68,37.0,39.83,40.89,6,1,4,2019,ACEH,KOTA BANDA ACEH
35,6010041,MA SWASTA AL-ISHLAH AL-AZIZIYAH,10113600,S,22,51.09,36.73,28.86,25.0,0.0,37.98,38.52,6,1,4,2019,ACEH,KOTA BANDA ACEH
36,6010042,SMA PLUS AL-ATHIYAH BANDA ACEH,69822495,S,39,71.03,51.23,33.65,30.63,49.06,51.3,50.63,6,1,4,2019,ACEH,KOTA BANDA ACEH
