KODE,NAMA PROVINSI,BAHASA INDONESIA,BAHASA INGGRIS,MATEMATIKA,EKONOMI,SOSIOLOGI,GEOGRAFI,RERATA NILAI,Tahun,Status
4,DI YOGYAKARTA,3.489999999999995,7.710000000000001,-3.8600000000000065,5.030000000000001,8.379999999999995,0.7199999999999989,2.1499999999999986,2016-2018,NS
5,JAWA TIMUR,-0.9600000000000009,-10.770000000000003,-22.259999999999998,-13.469999999999999,-0.4200000000000017,-6.920000000000002,-10.369999999999997,2016-2018,NS
6,ACEH,-3.4200000000000017,-12.86,-14.300000000000004,-15.829999999999998,-2.799999999999997,-12.07,-10.759999999999998,2016-2018,NS
7,SUMATERA UTARA,-11.07,-19.449999999999996,-37.44,-27.480000000000004,-8.75,-21.46,-21.519999999999996,2016-2018,NS
8,SUMATERA BARAT,1.9200000000000017,-3.5700000000000003,-14.5,-2.4399999999999977,1.259999999999998,-6.609999999999999,-5.329999999999998,2016-2018,NS
9,RIAU,-3.190000000000005,-5.600000000000001,-14.490000000000002,-8.979999999999997,0.730000000000004,-7.549999999999997,-7.470000000000006,2016-2018,NS
10,JAMBI,-1.5,-1.6300000000000026,-5.190000000000001,1.519999999999996,3.539999999999999,-2.789999999999999,-2.1899999999999977,2016-2018,NS
11,SUMATERA SELATAN,-3.1999999999999957,-6.650000000000006,-11.419999999999998,-3.8300000000000054,-0.8799999999999955,-8.07,-6.469999999999999,2016-2018,NS
12,LAMPUNG,-0.5900000000000034,-6.840000000000003,-11.999999999999996,-7.880000000000003,1.240000000000002,-8.220000000000006,-6.799999999999997,2016-2018,NS
13,KALIMANTAN BARAT,-2.989999999999995,-9.909999999999997,-24.79,-16.729999999999997,-2.5,-13.729999999999997,-12.86,2016-2018,NS
14,KALIMANTAN TENGAH,-2.1699999999999946,-5.399999999999999,-9.770000000000003,-5.240000000000002,1.4899999999999949,-9.32,-5.689999999999998,2016-2018,NS
15,KALIMANTAN SELATAN,2.280000000000001,-0.6400000000000006,-8.21,-0.14999999999999858,0.8400000000000034,-2.3700000000000045,-2.1799999999999997,2016-2018,NS
16,KALIMANTAN TIMUR,2.490000000000002,4.109999999999999,-3.6099999999999994,3.4099999999999966,1.0899999999999963,-0.6400000000000006,0.5899999999999963,2016-2018,NS
17,SULAWESI UTARA,-2.530000000000001,-11.770000000000003,-17.459999999999997,-11.809999999999995,-5.270000000000003,-7.329999999999998,-9.240000000000002,2016-2018,NS
18,SULAWESI TENGAH,0.4299999999999997,-5.119999999999997,-6.260000000000002,-1.2700000000000031,-3.020000000000003,-2.229999999999997,-3.710000000000001,2016-2018,NS
19,SULAWESI SELATAN,0.0899999999999963,-10.46,-24.26,-11.519999999999996,-6.559999999999995,-6.780000000000001,-10.480000000000004,2016-2018,NS
20,SULAWESI TENGGARA,0.17999999999999972,-5.68,-6.530000000000001,-1.6400000000000006,-4.219999999999999,0.6099999999999994,-3.809999999999995,2016-2018,NS
21,MALUKU,-0.05000000000000426,5.810000000000002,-0.8900000000000006,7.039999999999999,8.019999999999996,5.849999999999994,3.6400000000000006,2016-2018,NS
22,BALI,1.8900000000000006,0.1700000000000017,-12.96,-3.230000000000004,-3.4499999999999957,-5.140000000000001,-4.060000000000002,2016-2018,NS
23,NUSA TENGGARA BARAT,-1.3299999999999983,-4.880000000000003,-17.94,-9.079999999999998,-5.590000000000003,-5.239999999999995,-7.990000000000002,2016-2018,NS
24,NUSA TENGGARA TIMUR,3.0799999999999983,1.9100000000000037,1.5,4.149999999999999,-0.36999999999999744,2.450000000000003,1.4499999999999957,2016-2018,NS
25,PAPUA,-1.0700000000000003,1.0500000000000043,0.4299999999999997,8.970000000000006,3.8499999999999943,0.759999999999998,1.8399999999999963,2016-2018,NS
26,BENGKULU,-1.4099999999999966,-4.840000000000003,-2.5799999999999983,1.7999999999999972,3.8900000000000006,-1.0799999999999983,-1.9399999999999977,2016-2018,NS
27,MALUKU UTARA,-2.9399999999999977,1.9599999999999937,-3.8299999999999983,3.030000000000001,3.730000000000004,-1.2199999999999989,-0.07000000000000028,2016-2018,NS
28,BANGKA BELITUNG,2.710000000000001,2.6899999999999977,0.8799999999999955,6.910000000000004,8.329999999999998,0.240000000000002,2.3699999999999974,2016-2018,NS
29,GORONTALO,-4.399999999999999,-3.020000000000003,-8.650000000000002,-0.8900000000000006,-0.980000000000004,-2.1499999999999986,-4.489999999999995,2016-2018,NS
30,BANTEN,0.22000000000000597,-3.6000000000000014,-8.32,-4.039999999999999,2.3300000000000054,-4.009999999999998,-3.75,2016-2018,NS
31,KEPULAUAN RIAU,-0.35999999999999943,3.1799999999999997,-1.8599999999999994,6.740000000000002,6.269999999999996,-3.729999999999997,0.7000000000000028,2016-2018,NS
32,SULAWESI BARAT,0.240000000000002,-3.6899999999999977,-5.32,0.21999999999999886,-0.28999999999999915,0.8800000000000026,-2.1599999999999966,2016-2018,NS
33,PAPUA BARAT,-5.520000000000003,0.15000000000000568,-5.43,0.759999999999998,-0.10000000000000142,-2.520000000000003,-2.480000000000004,2016-2018,NS
34,KALIMANTAN UTARA,1.9500000000000028,0.8800000000000026,-2.5299999999999976,4.240000000000002,2.760000000000005,2.030000000000001,0.46999999999999886,2016-2018,NS
1,DKI JAKARTA,7.480000000000004,10.980000000000004,-3.780000000000001,9.170000000000002,9.009999999999998,-0.4299999999999926,4.329999999999998,2016-2019,NS
2,JAWA BARAT,-3.3200000000000003,-0.7100000000000009,-19.099999999999994,-4.670000000000002,-1.0500000000000043,-10.899999999999999,-7.790000000000006,2016-2019,NS
3,JAWA TENGAH,3.730000000000004,-0.4299999999999997,-10.189999999999998,4.109999999999999,1.2000000000000028,-6.710000000000001,-3.210000000000001,2016-2019,NS
4,DI YOGYAKARTA,6.039999999999992,9.29,-1.8900000000000006,12.350000000000001,8.75,0.480000000000004,4.100000000000001,2016-2019,NS
5,JAWA TIMUR,-0.8599999999999994,-9.160000000000004,-20.07,-8.410000000000004,-0.509999999999998,-6.759999999999998,-9.18,2016-2019,NS
6,ACEH,-4.659999999999997,-8.149999999999999,-10.930000000000003,-12.409999999999997,-3.5700000000000003,-10.64,-8.910000000000004,2016-2019,NS
7,SUMATERA UTARA,-12.469999999999999,-17.54,-36.029999999999994,-22.520000000000003,-9.610000000000007,-23.019999999999996,-21.0,2016-2019,NS
8,SUMATERA BARAT,2.490000000000002,-0.970000000000006,-11.560000000000002,2.6000000000000014,0.7299999999999969,-5.280000000000001,-3.6000000000000014,2016-2019,NS
9,RIAU,-4.560000000000002,-5.399999999999999,-14.490000000000002,-8.739999999999995,-0.75,-9.629999999999995,-8.100000000000001,2016-2019,NS
10,JAMBI,-1.9200000000000017,0.8599999999999994,-3.9499999999999993,4.189999999999998,2.8999999999999986,-3.520000000000003,-1.4099999999999966,2016-2019,NS
11,SUMATERA SELATAN,-3.719999999999999,-3.280000000000001,-9.68,-0.25,-0.5499999999999972,-7.490000000000002,-5.07,2016-2019,NS
12,LAMPUNG,-0.09000000000000341,-3.3500000000000014,-8.969999999999995,-2.8100000000000023,1.3599999999999994,-8.040000000000006,-4.869999999999997,2016-2019,NS
13,KALIMANTAN BARAT,-2.789999999999999,-6.439999999999998,-21.549999999999997,-13.329999999999998,-2.1400000000000006,-12.219999999999999,-10.82,2016-2019,NS
14,KALIMANTAN TENGAH,-2.4199999999999946,-2.469999999999999,-7.760000000000002,-1.7899999999999991,2.0700000000000003,-6.3700000000000045,-4.07,2016-2019,NS
15,KALIMANTAN SELATAN,4.330000000000005,-0.13000000000000256,-7.850000000000001,7.18,2.480000000000004,-0.8599999999999994,-0.8099999999999952,2016-2019,NS
16,KALIMANTAN TIMUR,4.57,3.8800000000000026,-4.669999999999995,6.229999999999997,2.1799999999999997,-0.8900000000000006,1.0399999999999991,2016-2019,NS
17,SULAWESI UTARA,-3.280000000000001,-8.760000000000005,-15.119999999999997,-5.909999999999997,-2.740000000000002,-5.390000000000001,-7.299999999999997,2016-2019,NS
18,SULAWESI TENGAH,-0.2600000000000051,-1.4200000000000017,-4.039999999999999,3.0700000000000003,-1.0900000000000034,-1.5399999999999991,-1.9699999999999989,2016-2019,NS
19,SULAWESI SELATAN,-0.480000000000004,-7.5,-22.110000000000003,-5.709999999999994,-5.719999999999999,-6.280000000000001,-8.96,2016-2019,NS
20,SULAWESI TENGGARA,-2.789999999999999,-5.779999999999994,-12.259999999999998,-2.240000000000002,-4.219999999999999,-3.8800000000000026,-6.32,2016-2019,NS
21,MALUKU,-13.68,-7.1399999999999935,-19.14,-4.240000000000002,-4.469999999999999,-6.810000000000002,-10.64,2016-2019,NS
22,BALI,3.9499999999999957,-0.4199999999999946,-13.780000000000001,5.390000000000001,-1.7399999999999949,-4.560000000000002,-3.210000000000001,2016-2019,NS
23,NUSA TENGGARA BARAT,-1.009999999999998,-0.5300000000000011,-15.73,-2.3799999999999955,-3.0700000000000003,-3.0899999999999963,-5.539999999999999,2016-2019,NS
24,NUSA TENGGARA TIMUR,2.3299999999999983,2.700000000000003,-0.120000000000001,5.93,-0.4200000000000017,0.6000000000000014,0.9899999999999949,2016-2019,NS
25,PAPUA,-6.07,1.8100000000000023,-2.210000000000001,4.510000000000005,3.0799999999999983,1.7999999999999972,-0.14000000000000057,2016-2019,NS
26,BENGKULU,-0.490000000000002,-1.0900000000000034,0.5200000000000031,7.939999999999998,3.8500000000000014,-1.0399999999999991,0.1600000000000037,2016-2019,NS
27,MALUKU UTARA,-12.839999999999996,-3.6200000000000045,-14.59,-0.8299999999999983,0.730000000000004,-8.11,-7.640000000000001,2016-2019,NS
28,BANGKA BELITUNG,4.289999999999999,5.230000000000004,3.469999999999999,12.080000000000005,7.710000000000001,1.4299999999999997,4.210000000000001,2016-2019,NS
29,GORONTALO,-2.719999999999999,1.9899999999999949,-6.180000000000003,5.0,-0.030000000000001137,-3.5999999999999943,-1.9799999999999969,2016-2019,NS
30,BANTEN,0.5300000000000011,0.3100000000000023,-5.32,1.6899999999999977,2.8000000000000043,-2.759999999999998,-1.5800000000000054,2016-2019,NS
31,KEPULAUAN RIAU,0.8999999999999986,3.289999999999999,-0.6799999999999997,6.960000000000001,4.939999999999998,-6.8899999999999935,0.9500000000000028,2016-2019,NS
32,SULAWESI BARAT,2.0900000000000034,0.28000000000000114,-4.41,4.589999999999996,2.1299999999999955,1.1899999999999977,0.060000000000002274,2016-2019,NS
33,PAPUA BARAT,-10.730000000000004,-1.4899999999999949,-11.509999999999998,0.4099999999999966,-2.1700000000000017,-9.14,-6.480000000000004,2016-2019,NS
34,KALIMANTAN UTARA,5.399999999999999,5.420000000000002,0.13000000000000256,9.740000000000002,5.260000000000005,3.230000000000004,3.8100000000000023,2016-2019,NS
1,DKI JAKARTA,-1.4500000000000028,4.329999999999998,-7.609999999999999,-5.280000000000001,-2.3399999999999963,0.5100000000000051,-1.7800000000000011,2017-2018,NS
2,JAWA BARAT,-2.0700000000000003,2.1099999999999994,-7.140000000000001,-3.6000000000000014,-4.239999999999995,-0.4200000000000017,-2.5899999999999963,2017-2018,NS
3,JAWA TENGAH,0.04999999999999716,5.240000000000002,-5.259999999999998,-5.550000000000004,-2.8299999999999983,1.490000000000002,-0.6000000000000014,2017-2018,NS
4,DI YOGYAKARTA,-0.6099999999999994,5.660000000000004,-8.030000000000001,-6.089999999999996,-2.8200000000000074,-0.14000000000000057,-1.4699999999999989,2017-2018,NS
5,JAWA TIMUR,-0.38000000000000256,3.490000000000002,-5.409999999999997,-3.9299999999999997,-3.4000000000000057,-0.0799999999999983,-1.2899999999999991,2017-2018,NS
6,ACEH,-0.6500000000000057,-0.5499999999999972,-3.460000000000001,-0.9399999999999977,-1.990000000000002,0.10999999999999943,-1.3999999999999986,2017-2018,NS
7,SUMATERA UTARA,-5.479999999999997,-9.100000000000001,-17.07,-9.800000000000004,-10.339999999999996,-5.980000000000004,-10.18,2017-2018,NS
8,SUMATERA BARAT,-0.6799999999999997,-4.589999999999996,-11.619999999999997,-2.239999999999995,-4.299999999999997,0.1600000000000037,-4.979999999999997,2017-2018,NS
9,RIAU,-2.4299999999999997,2.6899999999999977,-2.230000000000004,1.4600000000000009,-3.4199999999999946,1.269999999999996,-0.8500000000000014,2017-2018,NS
10,JAMBI,-1.3299999999999983,-0.35999999999999943,-4.7500000000000036,-1.720000000000006,-2.470000000000006,2.530000000000001,-1.8800000000000026,2017-2018,NS
11,SUMATERA SELATAN,-1.8699999999999974,2.6299999999999955,-1.1600000000000001,-0.990000000000002,-2.8399999999999963,0.7000000000000028,-0.46000000000000085,2017-2018,NS
12,LAMPUNG,-1.0900000000000034,0.8999999999999986,-3.7699999999999996,-3.0500000000000043,-3.0700000000000003,1.5999999999999943,-1.4499999999999957,2017-2018,NS
13,KALIMANTAN BARAT,-0.7999999999999972,4.810000000000002,-1.2199999999999989,-1.5899999999999963,-0.8699999999999974,2.5799999999999983,0.6700000000000017,2017-2018,NS
14,KALIMANTAN TENGAH,-3.0700000000000003,-3.3299999999999983,-7.719999999999999,-5.469999999999999,-4.210000000000001,-4.099999999999994,-4.579999999999998,2017-2018,NS
15,KALIMANTAN SELATAN,-0.6300000000000026,0.04999999999999716,-2.0700000000000003,-1.2800000000000011,-2.710000000000001,-1.970000000000006,-1.230000000000004,2017-2018,NS
16,KALIMANTAN TIMUR,-1.0,-1.6700000000000017,-2.469999999999999,-2.0600000000000023,-4.830000000000005,-4.089999999999996,-2.3600000000000065,2017-2018,NS
17,SULAWESI UTARA,-0.240000000000002,-6.32,-4.430000000000003,-4.8799999999999955,-5.210000000000001,-6.219999999999999,-4.030000000000001,2017-2018,NS
18,SULAWESI TENGAH,-2.25,-7.549999999999997,-3.530000000000001,-1.5499999999999972,-4.700000000000003,-4.119999999999997,-4.350000000000001,2017-2018,NS
19,SULAWESI SELATAN,-0.259999999999998,-10.46,-6.610000000000003,-4.719999999999999,-5.809999999999995,-5.759999999999998,-5.700000000000003,2017-2018,NS
20,SULAWESI TENGGARA,-2.280000000000001,-17.21,-9.580000000000005,-2.6000000000000014,-8.409999999999997,-4.300000000000004,-8.850000000000001,2017-2018,NS
21,MALUKU,5.920000000000002,-0.6099999999999994,2.5799999999999983,-0.05999999999999517,2.4399999999999977,2.9499999999999957,2.5,2017-2018,NS
22,BALI,-0.6699999999999946,-2.1499999999999986,0.030000000000001137,-2.6400000000000006,-3.979999999999997,-1.4399999999999977,-1.4699999999999989,2017-2018,NS
23,NUSA TENGGARA BARAT,2.4100000000000037,-2.780000000000001,-2.8500000000000014,-1.1300000000000026,-2.8599999999999994,-3.3899999999999935,-1.4699999999999989,2017-2018,NS
24,NUSA TENGGARA TIMUR,1.7199999999999989,-0.5899999999999963,1.1999999999999993,-0.37000000000000455,-2.6400000000000006,-1.6499999999999986,0.04999999999999716,2017-2018,NS
25,PAPUA,2.979999999999997,-1.6499999999999986,-1.3700000000000045,3.3900000000000006,-2.960000000000001,-0.7100000000000009,-0.25,2017-2018,NS
26,BENGKULU,-1.3699999999999974,3.3299999999999983,-0.5300000000000011,-2.289999999999999,-2.469999999999999,1.269999999999996,-0.04999999999999716,2017-2018,NS
27,MALUKU UTARA,3.770000000000003,0.10999999999999943,1.9500000000000028,0.7900000000000063,-3.269999999999996,1.7900000000000063,1.1900000000000048,2017-2018,NS
28,BANGKA BELITUNG,-1.4599999999999937,4.589999999999996,-5.060000000000002,-4.6299999999999955,-2.740000000000002,-2.5900000000000034,-1.2800000000000011,2017-2018,NS
29,GORONTALO,-2.259999999999998,-1.75,-5.309999999999999,-2.6499999999999986,-3.8200000000000003,-3.9100000000000037,-3.279999999999994,2017-2018,NS
30,BANTEN,-0.7099999999999937,3.8200000000000003,-2.3299999999999983,-2.1899999999999977,-2.5999999999999943,1.75,-0.18999999999999773,2017-2018,NS
31,KEPULAUAN RIAU,-1.7199999999999989,2.25,-5.340000000000003,-0.3299999999999983,-2.480000000000004,2.25,-1.3699999999999974,2017-2018,NS
32,SULAWESI BARAT,-0.6000000000000014,-2.8500000000000014,0.0,1.4200000000000017,-1.4899999999999949,1.7899999999999991,-0.9799999999999969,2017-2018,NS
33,PAPUA BARAT,2.469999999999999,-2.8200000000000003,-1.0900000000000034,-2.009999999999998,-5.219999999999999,0.9499999999999957,-1.0800000000000054,2017-2018,NS
34,KALIMANTAN UTARA,-2.0700000000000003,1.480000000000004,-4.109999999999999,-2.479999999999997,-3.1799999999999997,-1.8700000000000045,-1.9100000000000037,2017-2018,NS
1,DKI JAKARTA,1.1200000000000045,7.730000000000004,-6.030000000000001,0.45000000000000284,-1.4599999999999937,0.75,0.5699999999999932,2017-2019,NS
2,JAWA BARAT,-1.4299999999999997,4.609999999999999,-4.049999999999997,1.759999999999998,-4.109999999999999,-0.9500000000000028,-0.8200000000000003,2017-2019,NS
3,JAWA TENGAH,1.75,5.850000000000001,-3.539999999999999,0.5799999999999983,-2.8299999999999983,0.1600000000000037,0.6199999999999974,2017-2019,NS
4,DI YOGYAKARTA,1.9399999999999977,7.240000000000002,-6.059999999999995,1.230000000000004,-2.450000000000003,-0.37999999999999545,0.480000000000004,2017-2019,NS
5,JAWA TIMUR,-0.28000000000000114,5.100000000000001,-3.219999999999999,1.1299999999999955,-3.490000000000002,0.0800000000000054,-0.10000000000000142,2017-2019,NS
6,ACEH,-1.8900000000000006,4.160000000000004,-0.08999999999999986,2.480000000000004,-2.760000000000005,1.5399999999999991,0.44999999999999574,2017-2019,NS
7,SUMATERA UTARA,-6.8799999999999955,-7.190000000000005,-15.659999999999997,-4.840000000000003,-11.200000000000003,-7.539999999999999,-9.660000000000004,2017-2019,NS
8,SUMATERA BARAT,-0.10999999999999943,-1.990000000000002,-8.68,2.8000000000000043,-4.829999999999998,1.490000000000002,-3.25,2017-2019,NS
9,RIAU,-3.799999999999997,2.8900000000000006,-2.230000000000004,1.7000000000000028,-4.899999999999999,-0.8100000000000023,-1.4799999999999969,2017-2019,NS
10,JAMBI,-1.75,2.1300000000000026,-3.5100000000000016,0.9499999999999957,-3.1100000000000065,1.7999999999999972,-1.1000000000000014,2017-2019,NS
11,SUMATERA SELATAN,-2.3900000000000006,6.0,0.5799999999999983,2.5900000000000034,-2.509999999999998,1.2800000000000011,0.9399999999999977,2017-2019,NS
12,LAMPUNG,-0.5900000000000034,4.390000000000001,-0.7399999999999984,2.019999999999996,-2.950000000000003,1.779999999999994,0.480000000000004,2017-2019,NS
13,KALIMANTAN BARAT,-0.6000000000000014,8.280000000000001,2.020000000000003,1.8100000000000023,-0.509999999999998,4.089999999999996,2.710000000000001,2017-2019,NS
14,KALIMANTAN TENGAH,-3.3200000000000003,-0.3999999999999986,-5.709999999999997,-2.019999999999996,-3.6299999999999955,-1.1499999999999986,-2.960000000000001,2017-2019,NS
15,KALIMANTAN SELATAN,1.4200000000000017,0.5599999999999952,-1.7100000000000009,6.049999999999997,-1.0700000000000003,-0.46000000000000085,0.14000000000000057,2017-2019,NS
16,KALIMANTAN TIMUR,1.0799999999999983,-1.8999999999999986,-3.529999999999994,0.759999999999998,-3.740000000000002,-4.339999999999996,-1.9100000000000037,2017-2019,NS
17,SULAWESI UTARA,-0.990000000000002,-3.3100000000000023,-2.0900000000000034,1.0200000000000031,-2.6799999999999997,-4.280000000000001,-2.0899999999999963,2017-2019,NS
18,SULAWESI TENGAH,-2.940000000000005,-3.8500000000000014,-1.3099999999999987,2.7900000000000063,-2.770000000000003,-3.4299999999999997,-2.6099999999999994,2017-2019,NS
19,SULAWESI SELATAN,-0.8299999999999983,-7.5,-4.460000000000004,1.0900000000000034,-4.969999999999999,-5.259999999999998,-4.18,2017-2019,NS
20,SULAWESI TENGGARA,-5.25,-17.309999999999995,-15.310000000000002,-3.200000000000003,-8.409999999999997,-8.790000000000006,-11.360000000000007,2017-2019,NS
21,MALUKU,-7.709999999999994,-13.559999999999995,-15.670000000000002,-11.339999999999996,-10.049999999999997,-9.71,-11.780000000000001,2017-2019,NS
22,BALI,1.3900000000000006,-2.739999999999995,-0.7899999999999991,5.980000000000004,-2.269999999999996,-0.8599999999999994,-0.6199999999999974,2017-2019,NS
23,NUSA TENGGARA BARAT,2.730000000000004,1.5700000000000003,-0.6400000000000006,5.57,-0.3399999999999963,-1.2399999999999949,0.980000000000004,2017-2019,NS
24,NUSA TENGGARA TIMUR,0.9699999999999989,0.20000000000000284,-0.4200000000000017,1.4099999999999966,-2.690000000000005,-3.5,-0.4100000000000037,2017-2019,NS
25,PAPUA,-2.020000000000003,-0.8900000000000006,-4.010000000000005,-1.0700000000000003,-3.729999999999997,0.3299999999999983,-2.229999999999997,2017-2019,NS
26,BENGKULU,-0.45000000000000284,7.079999999999998,2.5700000000000003,3.8500000000000014,-2.509999999999998,1.3099999999999952,2.0500000000000043,2017-2019,NS
27,MALUKU UTARA,-6.1299999999999955,-5.469999999999999,-8.809999999999999,-3.069999999999993,-6.269999999999996,-5.099999999999994,-6.3799999999999955,2017-2019,NS
28,BANGKA BELITUNG,0.12000000000000455,7.130000000000003,-2.469999999999999,0.5400000000000063,-3.3599999999999994,-1.4000000000000057,0.5600000000000023,2017-2019,NS
29,GORONTALO,-0.5799999999999983,3.259999999999998,-2.84,3.240000000000002,-2.8699999999999974,-5.359999999999999,-0.769999999999996,2017-2019,NS
30,BANTEN,-0.3999999999999986,7.730000000000004,0.6700000000000017,3.539999999999999,-2.1299999999999955,3.0,1.9799999999999969,2017-2019,NS
31,KEPULAUAN RIAU,-0.46000000000000085,2.3599999999999994,-4.160000000000004,-0.10999999999999943,-3.8100000000000023,-0.9099999999999966,-1.1199999999999974,2017-2019,NS
32,SULAWESI BARAT,1.25,1.1199999999999974,0.9100000000000001,5.789999999999999,0.9299999999999997,2.0999999999999943,1.240000000000002,2017-2019,NS
33,PAPUA BARAT,-2.740000000000002,-4.460000000000001,-7.170000000000002,-2.3599999999999994,-7.289999999999999,-5.670000000000002,-5.080000000000005,2017-2019,NS
34,KALIMANTAN UTARA,1.3799999999999955,6.020000000000003,-1.4499999999999993,3.020000000000003,-0.6799999999999997,-0.6700000000000017,1.4299999999999997,2017-2019,NS
1,DKI JAKARTA,2.5700000000000074,3.4000000000000057,1.5799999999999983,5.730000000000004,0.8800000000000026,0.23999999999999488,2.3499999999999943,2018-2019,NS
2,JAWA BARAT,0.6400000000000006,2.5,3.0900000000000034,5.359999999999999,0.12999999999999545,-0.5300000000000011,1.769999999999996,2018-2019,NS
3,JAWA TENGAH,1.7000000000000028,0.6099999999999994,1.7199999999999989,6.130000000000003,0.0,-1.3299999999999983,1.2199999999999989,2018-2019,NS
4,DI YOGYAKARTA,2.549999999999997,1.5799999999999983,1.970000000000006,7.32,0.37000000000000455,-0.23999999999999488,1.9500000000000028,2018-2019,NS
5,JAWA TIMUR,0.10000000000000142,1.6099999999999994,2.1899999999999977,5.059999999999995,-0.0899999999999963,0.1600000000000037,1.1899999999999977,2018-2019,NS
6,ACEH,-1.2399999999999949,4.710000000000001,3.370000000000001,3.4200000000000017,-0.7700000000000031,1.4299999999999997,1.8499999999999943,2018-2019,NS
7,SUMATERA UTARA,-1.3999999999999986,1.9099999999999966,1.4100000000000037,4.960000000000001,-0.8600000000000065,-1.5599999999999952,0.519999999999996,2018-2019,NS
8,SUMATERA BARAT,0.5700000000000003,2.5999999999999943,2.9399999999999977,5.039999999999999,-0.5300000000000011,1.3299999999999983,1.7299999999999969,2018-2019,NS
9,RIAU,-1.3699999999999974,0.20000000000000284,0.0,0.240000000000002,-1.480000000000004,-2.0799999999999983,-0.6299999999999955,2018-2019,NS
10,JAMBI,-0.4200000000000017,2.490000000000002,1.240000000000002,2.6700000000000017,-0.6400000000000006,-0.730000000000004,0.7800000000000011,2018-2019,NS
11,SUMATERA SELATAN,-0.5200000000000031,3.3700000000000045,1.7399999999999984,3.5800000000000054,0.3299999999999983,0.5799999999999983,1.3999999999999986,2018-2019,NS
12,LAMPUNG,0.5,3.490000000000002,3.030000000000001,5.07,0.11999999999999744,0.17999999999999972,1.9299999999999997,2018-2019,NS
13,KALIMANTAN BARAT,0.19999999999999574,3.469999999999999,3.240000000000002,3.3999999999999986,0.35999999999999943,1.509999999999998,2.039999999999999,2018-2019,NS
14,KALIMANTAN TENGAH,-0.25,2.9299999999999997,2.0100000000000016,3.450000000000003,0.5800000000000054,2.9499999999999957,1.6199999999999974,2018-2019,NS
15,KALIMANTAN SELATAN,2.0500000000000043,0.509999999999998,0.35999999999999943,7.329999999999998,1.6400000000000006,1.5100000000000051,1.3700000000000045,2018-2019,NS
16,KALIMANTAN TIMUR,2.0799999999999983,-0.22999999999999687,-1.0599999999999952,2.8200000000000003,1.0900000000000034,-0.25,0.45000000000000284,2018-2019,NS
17,SULAWESI UTARA,-0.75,3.009999999999998,2.34,5.899999999999999,2.530000000000001,1.9399999999999977,1.9400000000000048,2018-2019,NS
18,SULAWESI TENGAH,-0.6900000000000048,3.6999999999999957,2.2200000000000024,4.340000000000003,1.9299999999999997,0.6899999999999977,1.740000000000002,2018-2019,NS
19,SULAWESI SELATAN,-0.5700000000000003,2.960000000000001,2.1499999999999986,5.810000000000002,0.8399999999999963,0.5,1.5200000000000031,2018-2019,NS
20,SULAWESI TENGGARA,-2.969999999999999,-0.09999999999999432,-5.729999999999997,-0.6000000000000014,0.0,-4.490000000000002,-2.510000000000005,2018-2019,NS
21,MALUKU,-13.629999999999995,-12.949999999999996,-18.25,-11.280000000000001,-12.489999999999995,-12.659999999999997,-14.280000000000001,2018-2019,NS
22,BALI,2.059999999999995,-0.5899999999999963,-0.8200000000000003,8.620000000000005,1.7100000000000009,0.5799999999999983,0.8500000000000014,2018-2019,NS
23,NUSA TENGGARA BARAT,0.3200000000000003,4.350000000000001,2.210000000000001,6.700000000000003,2.520000000000003,2.1499999999999986,2.450000000000003,2018-2019,NS
24,NUSA TENGGARA TIMUR,-0.75,0.7899999999999991,-1.620000000000001,1.7800000000000011,-0.05000000000000426,-1.8500000000000014,-0.46000000000000085,2018-2019,NS
25,PAPUA,-5.0,0.759999999999998,-2.6400000000000006,-4.460000000000001,-0.769999999999996,1.0399999999999991,-1.9799999999999969,2018-2019,NS
26,BENGKULU,0.9199999999999946,3.75,3.1000000000000014,6.140000000000001,-0.03999999999999915,0.03999999999999915,2.1000000000000014,2018-2019,NS
27,MALUKU UTARA,-9.899999999999999,-5.579999999999998,-10.760000000000002,-3.8599999999999994,-3.0,-6.890000000000001,-7.57,2018-2019,NS
28,BANGKA BELITUNG,1.5799999999999983,2.5400000000000063,2.5900000000000034,5.170000000000002,-0.6199999999999974,1.1899999999999977,1.8400000000000034,2018-2019,NS
29,GORONTALO,1.6799999999999997,5.009999999999998,2.469999999999999,5.890000000000001,0.9500000000000028,-1.4499999999999957,2.509999999999998,2018-2019,NS
30,BANTEN,0.30999999999999517,3.9100000000000037,3.0,5.729999999999997,0.46999999999999886,1.25,2.1699999999999946,2018-2019,NS
31,KEPULAUAN RIAU,1.259999999999998,0.10999999999999943,1.1799999999999997,0.21999999999999886,-1.3299999999999983,-3.1599999999999966,0.25,2018-2019,NS
32,SULAWESI BARAT,1.8500000000000014,3.969999999999999,0.9100000000000001,4.369999999999997,2.4199999999999946,0.30999999999999517,2.219999999999999,2018-2019,NS
33,PAPUA BARAT,-5.210000000000001,-1.6400000000000006,-6.079999999999998,-0.3500000000000014,-2.0700000000000003,-6.619999999999997,-4.0,2018-2019,NS
34,KALIMANTAN UTARA,3.4499999999999957,4.539999999999999,2.66,5.5,2.5,1.2000000000000028,3.3400000000000034,2018-2019,NS
