KODE,NAMA PROVINSI,BAHASA INDONESIA,BAHASA INGGRIS,MATEMATIKA,KOMPETENSI,RERATA NILAI,Tahun,Status
9,RIAU,3.229999999999997,-15.450000000000003,-7.719999999999999,-2.489999999999995,-5.6100000000000065,2015-2017,S
10,JAMBI,5.850000000000001,-8.580000000000005,-0.46000000000000085,-2.539999999999992,-1.4400000000000048,2015-2017,S
11,SUMATERA SELATAN,3.0800000000000054,-14.910000000000004,-7.169999999999998,-4.670000000000002,-5.919999999999995,2015-2017,S
12,LAMPUNG,2.8200000000000003,-9.089999999999996,-0.5199999999999996,-9.760000000000005,-4.140000000000001,2015-2017,S
13,KALIMANTAN BARAT,0.36999999999999744,-15.509999999999998,-9.25,-2.6300000000000097,-6.759999999999998,2015-2017,S
14,KALIMANTAN TENGAH,-0.00999999999999801,-10.030000000000001,-6.800000000000004,-4.8300000000000125,-5.420000000000002,2015-2017,S
15,KALIMANTAN SELATAN,0.8200000000000003,-8.129999999999995,-3.0999999999999943,-11.199999999999996,-5.409999999999997,2015-2017,S
16,KALIMANTAN TIMUR,-1.4200000000000017,-6.07,-3.259999999999998,-3.4599999999999937,-3.549999999999997,2015-2017,S
17,SULAWESI UTARA,-7.530000000000001,-16.630000000000003,-20.279999999999998,-9.179999999999993,-13.410000000000004,2015-2017,S
18,SULAWESI TENGAH,0.6300000000000026,-5.399999999999999,-0.5799999999999983,-2.1299999999999955,-1.8699999999999974,2015-2017,S
19,SULAWESI SELATAN,-6.579999999999998,-27.24000000000001,-25.740000000000002,-1.259999999999991,-15.209999999999994,2015-2017,S
20,SULAWESI TENGGARA,-2.4299999999999997,1.6599999999999966,-1.8299999999999983,-2.299999999999997,-1.230000000000004,2015-2017,S
21,MALUKU,-0.5900000000000034,-8.259999999999998,-4.32,-3.019999999999996,-4.049999999999997,2015-2017,S
22,BALI,-13.580000000000005,-29.54,-40.33,-3.969999999999999,-21.85,2015-2017,S
23,NUSA TENGGARA BARAT,-0.46000000000000085,-7.460000000000001,-7.720000000000002,-5.010000000000005,-5.159999999999997,2015-2017,S
24,NUSA TENGGARA TIMUR,-6.759999999999998,-5.329999999999998,-11.260000000000002,-7.140000000000001,-7.619999999999997,2015-2017,S
25,PAPUA,-3.1999999999999957,-4.030000000000001,-2.950000000000003,-2.8700000000000045,-3.260000000000005,2015-2017,S
26,BENGKULU,1.9500000000000028,-10.259999999999998,-3.0799999999999983,-1.289999999999992,-3.1700000000000017,2015-2017,S
27,MALUKU UTARA,-1.4699999999999989,-10.950000000000003,-10.5,-5.969999999999999,-7.220000000000006,2015-2017,S
28,BANGKA BELITUNG,2.1199999999999974,-6.410000000000004,-0.1599999999999966,-1.539999999999992,-1.5,2015-2017,S
29,GORONTALO,3.730000000000004,-6.880000000000003,-0.9299999999999997,-3.930000000000007,-2.0,2015-2017,S
30,BANTEN,2.309999999999995,-12.269999999999996,-5.570000000000004,-8.340000000000003,-5.959999999999994,2015-2017,S
31,KEPULAUAN RIAU,-0.009999999999990905,-10.719999999999999,-3.8200000000000003,-0.8199999999999932,-3.8400000000000034,2015-2017,S
32,SULAWESI BARAT,-5.729999999999997,-10.330000000000005,-9.309999999999999,-4.009999999999991,-7.350000000000001,2015-2017,S
33,PAPUA BARAT,-8.550000000000004,-12.659999999999997,-14.079999999999998,-6.219999999999999,-10.379999999999995,2015-2017,S
34,KALIMANTAN UTARA,5.039999999999999,0.15000000000000568,4.090000000000003,-1.9299999999999926,1.8400000000000034,2015-2017,S
1,DKI JAKARTA,2.4100000000000037,-18.25,-6.729999999999997,-42.56,-16.28,2015-2018,S
2,JAWA BARAT,-0.5799999999999983,-13.869999999999997,-13.130000000000003,-37.24999999999999,-16.21,2015-2018,S
3,JAWA TENGAH,-2.9200000000000017,-14.119999999999997,-16.57,-42.900000000000006,-19.13000000000001,2015-2018,S
4,DI YOGYAKARTA,-1.8200000000000074,-5.43,-7.979999999999997,-34.17000000000001,-12.350000000000001,2015-2018,S
5,JAWA TIMUR,-3.0400000000000063,-13.649999999999999,-12.589999999999996,-35.42999999999999,-16.18,2015-2018,S
6,ACEH,-3.8500000000000014,-22.189999999999998,-17.020000000000003,-41.96999999999999,-21.259999999999998,2015-2018,S
7,SUMATERA UTARA,-7.089999999999996,-29.960000000000008,-38.22,-40.800000000000004,-29.010000000000005,2015-2018,S
8,SUMATERA BARAT,2.0,-10.96,-4.809999999999995,-33.43000000000001,-11.800000000000004,2015-2018,S
9,RIAU,2.6799999999999997,-14.720000000000006,-11.04,-34.44,-14.380000000000003,2015-2018,S
10,JAMBI,4.850000000000001,-7.840000000000003,-2.6000000000000014,-32.68,-9.57,2015-2018,S
11,SUMATERA SELATAN,1.7900000000000063,-13.719999999999999,-8.349999999999998,-38.800000000000004,-14.769999999999996,2015-2018,S
12,LAMPUNG,2.4200000000000017,-8.770000000000003,-1.7899999999999991,-41.57,-12.43,2015-2018,S
13,KALIMANTAN BARAT,-0.20000000000000284,-13.96,-9.600000000000001,-31.770000000000003,-13.879999999999995,2015-2018,S
14,KALIMANTAN TENGAH,0.23000000000000398,-11.36,-11.09,-34.830000000000005,-14.259999999999998,2015-2018,S
15,KALIMANTAN SELATAN,2.0500000000000043,-8.799999999999997,-4.229999999999997,-29.389999999999993,-10.099999999999994,2015-2018,S
16,KALIMANTAN TIMUR,-1.1099999999999994,-8.189999999999998,-5.520000000000003,-35.129999999999995,-12.479999999999997,2015-2018,S
17,SULAWESI UTARA,-7.079999999999998,-20.630000000000003,-22.299999999999997,-41.089999999999996,-22.78,2015-2018,S
18,SULAWESI TENGAH,-0.28999999999999915,-8.82,-3.469999999999999,-34.559999999999995,-11.79,2015-2018,S
19,SULAWESI SELATAN,-8.11,-30.360000000000007,-28.03,-39.589999999999996,-26.519999999999996,2015-2018,S
20,SULAWESI TENGGARA,-4.399999999999999,-8.93,-14.299999999999997,-36.279999999999994,-15.980000000000004,2015-2018,S
21,MALUKU,0.509999999999998,-10.519999999999996,-10.089999999999996,-34.75,-13.71,2015-2018,S
22,BALI,-11.260000000000005,-30.83,-41.48,-33.03,-29.150000000000006,2015-2018,S
23,NUSA TENGGARA BARAT,0.14999999999999858,-11.530000000000001,-8.940000000000001,-40.760000000000005,-15.269999999999996,2015-2018,S
24,NUSA TENGGARA TIMUR,-2.3800000000000026,-8.230000000000004,-12.060000000000002,-39.4,-15.509999999999998,2015-2018,S
25,PAPUA,0.9299999999999997,-9.25,-7.590000000000003,-33.040000000000006,-12.240000000000002,2015-2018,S
26,BENGKULU,1.3500000000000014,-13.119999999999997,-5.689999999999998,-32.24999999999999,-12.43,2015-2018,S
27,MALUKU UTARA,1.8500000000000014,-13.660000000000004,-10.979999999999997,-37.32,-15.030000000000001,2015-2018,S
28,BANGKA BELITUNG,2.720000000000006,-5.380000000000003,-2.469999999999999,-32.61999999999999,-9.440000000000005,2015-2018,S
29,GORONTALO,1.1700000000000017,-10.580000000000005,-6.260000000000002,-35.31,-12.740000000000002,2015-2018,S
30,BANTEN,1.1400000000000006,-11.559999999999995,-6.460000000000001,-41.3,-14.54,2015-2018,S
31,KEPULAUAN RIAU,0.8500000000000085,-7.509999999999998,-3.8900000000000006,-29.269999999999996,-9.96,2015-2018,S
32,SULAWESI BARAT,-3.2099999999999937,-10.75,-9.920000000000002,-35.129999999999995,-14.760000000000005,2015-2018,S
33,PAPUA BARAT,-7.520000000000003,-20.059999999999995,-23.259999999999998,-36.51,-21.839999999999996,2015-2018,S
34,KALIMANTAN UTARA,5.239999999999995,-1.3599999999999994,2.3500000000000014,-30.949999999999996,-6.18,2015-2018,S
1,DKI JAKARTA,4.009999999999998,-17.589999999999996,-6.030000000000001,-42.48,-15.520000000000003,2015-2019,S
2,JAWA BARAT,1.3799999999999955,-11.93,-10.440000000000005,-35.51,-14.130000000000003,2015-2019,S
3,JAWA TENGAH,-1.1300000000000097,-13.54,-15.589999999999996,-41.480000000000004,-17.940000000000005,2015-2019,S
4,DI YOGYAKARTA,0.36999999999999034,-4.899999999999999,-6.75,-32.550000000000004,-10.96,2015-2019,S
5,JAWA TIMUR,-0.6500000000000057,-12.170000000000002,-10.299999999999997,-34.00999999999999,-14.280000000000001,2015-2019,S
6,ACEH,-2.960000000000001,-19.439999999999998,-13.11,-40.55,-19.009999999999998,2015-2019,S
7,SUMATERA UTARA,-6.25,-27.970000000000006,-34.970000000000006,-39.6,-27.190000000000005,2015-2019,S
8,SUMATERA BARAT,1.9399999999999977,-9.979999999999997,-3.5,-33.32,-11.219999999999999,2015-2019,S
9,RIAU,4.140000000000008,-14.100000000000001,-9.96,-33.949999999999996,-13.470000000000006,2015-2019,S
10,JAMBI,5.539999999999999,-6.93,-0.4299999999999997,-32.76,-8.650000000000006,2015-2019,S
11,SUMATERA SELATAN,3.3700000000000045,-11.36,-5.350000000000001,-37.43,-12.689999999999998,2015-2019,S
12,LAMPUNG,4.259999999999998,-6.530000000000001,0.7999999999999972,-40.04,-10.380000000000003,2015-2019,S
13,KALIMANTAN BARAT,1.519999999999996,-12.740000000000002,-7.490000000000002,-30.53,-12.309999999999995,2015-2019,S
14,KALIMANTAN TENGAH,1.6400000000000006,-9.850000000000001,-8.79,-34.27,-12.82,2015-2019,S
15,KALIMANTAN SELATAN,3.3500000000000014,-6.969999999999999,-4.979999999999997,-29.349999999999994,-9.489999999999995,2015-2019,S
16,KALIMANTAN TIMUR,-0.07000000000000028,-7.469999999999999,-7.030000000000001,-34.419999999999995,-12.239999999999995,2015-2019,S
17,SULAWESI UTARA,-5.549999999999997,-19.190000000000005,-22.019999999999996,-38.54,-21.330000000000005,2015-2019,S
18,SULAWESI TENGAH,0.3999999999999986,-7.140000000000001,-2.5799999999999983,-34.57,-10.969999999999999,2015-2019,S
19,SULAWESI SELATAN,-8.079999999999998,-29.60000000000001,-28.16,-38.599999999999994,-26.109999999999992,2015-2019,S
20,SULAWESI TENGGARA,-5.149999999999999,-12.899999999999999,-16.04,-36.48,-17.64,2015-2019,S
21,MALUKU,3.25,-13.389999999999993,-9.619999999999997,-36.9,-14.159999999999997,2015-2019,S
22,BALI,-8.990000000000009,-29.729999999999997,-40.38,-29.18,-27.070000000000007,2015-2019,S
23,NUSA TENGGARA BARAT,0.8699999999999974,-8.560000000000002,-7.320000000000004,-37.29,-13.07,2015-2019,S
24,NUSA TENGGARA TIMUR,-4.159999999999997,-8.939999999999998,-11.750000000000004,-37.06999999999999,-15.479999999999997,2015-2019,S
25,PAPUA,-0.1699999999999946,-9.100000000000001,-6.230000000000004,-32.93,-12.11,2015-2019,S
26,BENGKULU,2.0,-10.169999999999995,-2.5700000000000003,-30.989999999999995,-10.43,2015-2019,S
27,MALUKU UTARA,1.3599999999999994,-13.64,-11.979999999999997,-39.67,-15.980000000000004,2015-2019,S
28,BANGKA BELITUNG,4.119999999999997,-4.200000000000003,-0.5300000000000011,-29.129999999999995,-7.440000000000005,2015-2019,S
29,GORONTALO,3.4000000000000057,-6.330000000000005,-4.010000000000002,-34.970000000000006,-10.469999999999999,2015-2019,S
30,BANTEN,3.1199999999999974,-9.479999999999997,-3.8800000000000026,-39.919999999999995,-12.54,2015-2019,S
31,KEPULAUAN RIAU,2.200000000000003,-8.219999999999999,-5.030000000000001,-28.909999999999997,-9.990000000000002,2015-2019,S
32,SULAWESI BARAT,-3.8599999999999994,-13.330000000000005,-10.61,-38.49999999999999,-16.580000000000005,2015-2019,S
33,PAPUA BARAT,-7.950000000000003,-19.259999999999998,-23.86,-35.23,-21.57,2015-2019,S
34,KALIMANTAN UTARA,7.68,2.5800000000000054,4.690000000000001,-30.489999999999995,-3.8799999999999955,2015-2019,S
1,DKI JAKARTA,-0.9200000000000017,-10.409999999999997,-1.9199999999999946,-6.0,-4.809999999999995,2016-2017,S
2,JAWA BARAT,-3.6400000000000006,-14.18,-6.710000000000001,-3.0,-6.880000000000003,2016-2017,S
3,JAWA TENGAH,-2.219999999999999,-12.230000000000004,-0.6800000000000068,-3.1700000000000017,-4.57,2016-2017,S
4,DI YOGYAKARTA,-1.3599999999999994,-8.049999999999997,1.769999999999996,0.5400000000000063,-1.7700000000000031,2016-2017,S
5,JAWA TIMUR,-2.160000000000011,-12.18,-1.5599999999999952,-0.6500000000000057,-4.130000000000003,2016-2017,S
6,ACEH,-2.230000000000004,-13.329999999999998,-4.049999999999997,-3.719999999999999,-5.829999999999998,2016-2017,S
7,SUMATERA UTARA,-8.960000000000008,-21.599999999999994,-18.200000000000003,-2.3400000000000034,-12.780000000000001,2016-2017,S
8,SUMATERA BARAT,-2.0,-12.009999999999998,-3.0799999999999983,-0.8199999999999932,-4.480000000000004,2016-2017,S
9,RIAU,-1.740000000000009,-12.200000000000003,-2.559999999999995,0.12000000000000455,-4.100000000000001,2016-2017,S
10,JAMBI,0.9699999999999989,-8.75,1.4799999999999969,-0.030000000000001137,-1.5900000000000034,2016-2017,S
11,SUMATERA SELATAN,-0.4199999999999946,-11.740000000000002,-0.4499999999999993,-2.019999999999996,-3.6599999999999966,2016-2017,S
12,LAMPUNG,-2.3599999999999923,-10.329999999999998,-0.3099999999999987,-5.780000000000001,-4.689999999999998,2016-2017,S
13,KALIMANTAN BARAT,-2.6300000000000026,-9.04,0.8999999999999986,-1.7000000000000028,-3.1199999999999974,2016-2017,S
14,KALIMANTAN TENGAH,-2.5800000000000054,-11.540000000000006,-1.1500000000000057,-1.480000000000004,-4.190000000000005,2016-2017,S
15,KALIMANTAN SELATAN,1.5899999999999963,-10.089999999999996,-0.44999999999999574,-8.339999999999996,-4.329999999999998,2016-2017,S
16,KALIMANTAN TIMUR,2.0799999999999983,-8.620000000000005,0.25,-2.980000000000004,-2.3200000000000003,2016-2017,S
17,SULAWESI UTARA,0.3399999999999963,-8.950000000000003,-5.129999999999999,-5.349999999999994,-4.770000000000003,2016-2017,S
18,SULAWESI TENGAH,2.690000000000005,-9.270000000000003,0.1700000000000017,-1.3299999999999983,-1.9299999999999997,2016-2017,S
19,SULAWESI SELATAN,2.010000000000005,-15.220000000000006,-7.910000000000004,1.2900000000000063,-4.960000000000001,2016-2017,S
20,SULAWESI TENGGARA,0.18999999999999773,-6.6200000000000045,-0.990000000000002,-0.4399999999999977,-1.9699999999999989,2016-2017,S
21,MALUKU,-1.230000000000004,-10.370000000000005,1.9699999999999989,1.6299999999999955,-2.0,2016-2017,S
22,BALI,-0.8500000000000014,-20.059999999999995,-13.329999999999998,-0.06999999999999318,-8.579999999999998,2016-2017,S
23,NUSA TENGGARA BARAT,4.670000000000002,-5.960000000000001,-2.710000000000001,-6.900000000000006,-2.719999999999999,2016-2017,S
24,NUSA TENGGARA TIMUR,-3.3699999999999974,-10.899999999999999,-6.169999999999998,-3.6700000000000017,-6.029999999999994,2016-2017,S
25,PAPUA,-4.989999999999995,-4.479999999999997,-3.3900000000000006,-3.480000000000004,-4.080000000000005,2016-2017,S
26,BENGKULU,-3.769999999999996,-11.060000000000002,-2.460000000000001,-1.0100000000000051,-4.579999999999998,2016-2017,S
27,MALUKU UTARA,-1.4899999999999949,-5.700000000000003,2.3200000000000003,-2.6299999999999955,-1.8700000000000045,2016-2017,S
28,BANGKA BELITUNG,-0.1700000000000017,-7.600000000000001,2.5900000000000034,0.7999999999999972,-1.0899999999999963,2016-2017,S
29,GORONTALO,8.980000000000004,-10.829999999999998,-1.509999999999998,-1.6899999999999977,-1.259999999999998,2016-2017,S
30,BANTEN,-2.3300000000000054,-10.43,-0.990000000000002,-6.1200000000000045,-4.959999999999994,2016-2017,S
31,KEPULAUAN RIAU,-2.2099999999999937,-9.490000000000002,-0.6999999999999957,0.5600000000000023,-2.960000000000001,2016-2017,S
32,SULAWESI BARAT,-1.1700000000000017,-9.89,-3.379999999999999,-1.6599999999999966,-4.030000000000001,2016-2017,S
33,PAPUA BARAT,-9.060000000000002,-8.379999999999995,-11.089999999999996,-2.910000000000011,-7.859999999999999,2016-2017,S
34,KALIMANTAN UTARA,7.219999999999999,-8.089999999999996,2.9200000000000017,-1.1199999999999903,0.23000000000000398,2016-2017,S
1,DKI JAKARTA,0.010000000000005116,-7.789999999999999,-1.5999999999999943,-35.400000000000006,-11.189999999999998,2016-2018,S
2,JAWA BARAT,-4.559999999999995,-13.339999999999996,-8.969999999999999,-35.160000000000004,-15.509999999999998,2016-2018,S
3,JAWA TENGAH,-2.5799999999999983,-11.32,-5.260000000000005,-32.58,-12.93,2016-2018,S
4,DI YOGYAKARTA,-0.8100000000000023,-6.409999999999997,-2.240000000000002,-31.35,-10.200000000000003,2016-2018,S
5,JAWA TIMUR,-3.210000000000008,-11.39,-4.209999999999994,-32.67,-12.869999999999997,2016-2018,S
6,ACEH,-4.160000000000004,-17.189999999999998,-9.899999999999999,-40.21999999999999,-17.869999999999997,2016-2018,S
7,SUMATERA UTARA,-12.550000000000004,-26.04,-27.16,-37.14000000000001,-25.72,2016-2018,S
8,SUMATERA BARAT,-0.3100000000000023,-9.240000000000002,-2.8299999999999983,-32.84,-11.300000000000004,2016-2018,S
9,RIAU,-2.2900000000000063,-11.470000000000006,-5.8799999999999955,-31.83,-12.869999999999997,2016-2018,S
10,JAMBI,-0.030000000000001137,-8.009999999999998,-0.6600000000000037,-30.17000000000001,-9.719999999999999,2016-2018,S
11,SUMATERA SELATAN,-1.7099999999999937,-10.549999999999997,-1.629999999999999,-36.15,-12.509999999999998,2016-2018,S
12,LAMPUNG,-2.759999999999991,-10.010000000000005,-1.5799999999999983,-37.589999999999996,-12.979999999999997,2016-2018,S
13,KALIMANTAN BARAT,-3.200000000000003,-7.490000000000002,0.5499999999999972,-30.839999999999996,-10.239999999999995,2016-2018,S
14,KALIMANTAN TENGAH,-2.3400000000000034,-12.870000000000005,-5.440000000000001,-31.479999999999997,-13.030000000000001,2016-2018,S
15,KALIMANTAN SELATAN,2.8200000000000003,-10.759999999999998,-1.5799999999999983,-26.529999999999994,-9.019999999999996,2016-2018,S
16,KALIMANTAN TIMUR,2.3900000000000006,-10.740000000000002,-2.010000000000005,-34.650000000000006,-11.25,2016-2018,S
17,SULAWESI UTARA,0.7899999999999991,-12.950000000000003,-7.149999999999999,-37.26,-14.14,2016-2018,S
18,SULAWESI TENGAH,1.7700000000000031,-12.690000000000005,-2.719999999999999,-33.76,-11.850000000000001,2016-2018,S
19,SULAWESI SELATAN,0.480000000000004,-18.340000000000003,-10.200000000000003,-37.04,-16.270000000000003,2016-2018,S
20,SULAWESI TENGGARA,-1.7800000000000011,-17.21,-13.46,-34.419999999999995,-16.72,2016-2018,S
21,MALUKU,-0.13000000000000256,-12.630000000000003,-3.799999999999997,-30.10000000000001,-11.660000000000004,2016-2018,S
22,BALI,1.4699999999999989,-21.349999999999994,-14.479999999999997,-29.129999999999995,-15.880000000000003,2016-2018,S
23,NUSA TENGGARA BARAT,5.280000000000001,-10.030000000000001,-3.9299999999999997,-42.650000000000006,-12.829999999999998,2016-2018,S
24,NUSA TENGGARA TIMUR,1.009999999999998,-13.800000000000004,-6.969999999999999,-35.93,-13.919999999999995,2016-2018,S
25,PAPUA,-0.8599999999999994,-9.699999999999996,-8.030000000000001,-33.650000000000006,-13.060000000000002,2016-2018,S
26,BENGKULU,-4.369999999999997,-13.920000000000002,-5.07,-31.970000000000006,-13.839999999999996,2016-2018,S
27,MALUKU UTARA,1.8300000000000054,-8.410000000000004,1.8400000000000034,-33.98,-9.68,2016-2018,S
28,BANGKA BELITUNG,0.4300000000000068,-6.57,0.28000000000000114,-30.28,-9.030000000000001,2016-2018,S
29,GORONTALO,6.420000000000002,-14.530000000000001,-6.84,-33.06999999999999,-12.0,2016-2018,S
30,BANTEN,-3.5,-9.719999999999999,-1.879999999999999,-39.08,-13.54,2016-2018,S
31,KEPULAUAN RIAU,-1.3499999999999943,-6.280000000000001,-0.769999999999996,-27.89,-9.079999999999998,2016-2018,S
32,SULAWESI BARAT,1.3500000000000014,-10.309999999999995,-3.990000000000002,-32.78,-11.440000000000005,2016-2018,S
33,PAPUA BARAT,-8.030000000000001,-15.779999999999994,-20.269999999999996,-33.20000000000001,-19.32,2016-2018,S
34,KALIMANTAN UTARA,7.419999999999995,-9.600000000000001,1.1799999999999997,-30.139999999999993,-7.789999999999999,2016-2018,S
1,DKI JAKARTA,1.6099999999999994,-7.1299999999999955,-0.8999999999999986,-35.32,-10.43,2016-2019,S
2,JAWA BARAT,-2.6000000000000014,-11.399999999999999,-6.280000000000001,-33.42000000000001,-13.43,2016-2019,S
3,JAWA TENGAH,-0.7900000000000063,-10.740000000000002,-4.280000000000001,-31.159999999999997,-11.739999999999995,2016-2019,S
4,DI YOGYAKARTA,1.3799999999999955,-5.8799999999999955,-1.0100000000000051,-29.729999999999997,-8.810000000000002,2016-2019,S
5,JAWA TIMUR,-0.8200000000000074,-9.910000000000004,-1.9199999999999946,-31.25,-10.969999999999999,2016-2019,S
6,ACEH,-3.270000000000003,-14.439999999999998,-5.989999999999995,-38.8,-15.619999999999997,2016-2019,S
7,SUMATERA UTARA,-11.710000000000008,-24.049999999999997,-23.910000000000004,-35.940000000000005,-23.9,2016-2019,S
8,SUMATERA BARAT,-0.37000000000000455,-8.259999999999998,-1.5200000000000031,-32.73,-10.719999999999999,2016-2019,S
9,RIAU,-0.8299999999999983,-10.850000000000001,-4.799999999999997,-31.339999999999996,-11.96,2016-2019,S
10,JAMBI,0.6599999999999966,-7.099999999999994,1.509999999999998,-30.250000000000007,-8.800000000000004,2016-2019,S
11,SUMATERA SELATAN,-0.12999999999999545,-8.189999999999998,1.3699999999999974,-34.779999999999994,-10.43,2016-2019,S
12,LAMPUNG,-0.9199999999999946,-7.770000000000003,1.009999999999998,-36.059999999999995,-10.93,2016-2019,S
13,KALIMANTAN BARAT,-1.480000000000004,-6.270000000000003,2.6599999999999966,-29.599999999999994,-8.669999999999995,2016-2019,S
14,KALIMANTAN TENGAH,-0.9300000000000068,-11.360000000000007,-3.1400000000000006,-30.919999999999995,-11.590000000000003,2016-2019,S
15,KALIMANTAN SELATAN,4.119999999999997,-8.93,-2.3299999999999983,-26.489999999999995,-8.409999999999997,2016-2019,S
16,KALIMANTAN TIMUR,3.4299999999999997,-10.020000000000003,-3.520000000000003,-33.940000000000005,-11.009999999999998,2016-2019,S
17,SULAWESI UTARA,2.3200000000000003,-11.510000000000005,-6.869999999999997,-34.71,-12.690000000000005,2016-2019,S
