KODE,NAMA PROVINSI,BAHASA INDONESIA,BAHASA INGGRIS,MATEMATIKA,FISIKA,KIMIA,BIOLOGI,RERATA NILAI,Tahun,Status
3,JAWA TENGAH,4.3799999999999955,5.1100000000000065,-9.870000000000005,-6.990000000000002,0.01999999999999602,-3.9199999999999946,0.14000000000000057,2016-2018,N
4,DI YOGYAKARTA,4.72999999999999,9.550000000000004,-3.6499999999999986,-0.3299999999999983,3.969999999999999,3.3900000000000006,5.069999999999993,2016-2018,N
5,JAWA TIMUR,3.760000000000005,-1.0700000000000003,-18.5,-14.899999999999999,-7.009999999999998,-9.920000000000002,-5.659999999999997,2016-2018,N
6,ACEH,-1.259999999999998,-9.949999999999996,-18.49,-14.219999999999999,-2.3800000000000026,-12.86,-9.199999999999996,2016-2018,N
7,SUMATERA UTARA,-7.409999999999997,-14.36,-28.22,-31.259999999999998,-27.36,-22.200000000000003,-20.259999999999998,2016-2018,N
8,SUMATERA BARAT,3.3599999999999994,1.7899999999999991,-13.25,-17.129999999999995,-5.599999999999994,-3.9200000000000017,-4.32,2016-2018,N
9,RIAU,-0.5699999999999932,-2.289999999999999,-19.689999999999998,-17.259999999999998,-7.979999999999997,-11.170000000000002,-8.36,2016-2018,N
10,JAMBI,1.0499999999999972,2.9299999999999997,-10.290000000000003,-1.6200000000000045,3.210000000000001,-4.299999999999997,-0.21999999999999886,2016-2018,N
11,SUMATERA SELATAN,-0.9899999999999949,-3.8800000000000026,-16.0,-9.36,0.0799999999999983,-7.339999999999996,-4.880000000000003,2016-2018,N
12,LAMPUNG,2.3700000000000045,-2.729999999999997,-16.11,-12.68,-2.1700000000000017,-11.400000000000006,-5.160000000000004,2016-2018,N
13,KALIMANTAN BARAT,0.7400000000000091,-3.5400000000000063,-17.77,-16.71,-11.409999999999997,-8.850000000000001,-7.669999999999995,2016-2018,N
14,KALIMANTAN TENGAH,0.8399999999999892,-0.740000000000002,-10.16,-1.6599999999999966,-0.6999999999999957,-4.150000000000006,-0.8999999999999986,2016-2018,N
15,KALIMANTAN SELATAN,2.980000000000004,3.4399999999999977,-11.269999999999996,-7.609999999999999,-0.0899999999999963,-5.920000000000002,-1.0499999999999972,2016-2018,N
16,KALIMANTAN TIMUR,3.319999999999993,6.770000000000003,-7.140000000000001,1.1099999999999994,2.030000000000001,-4.090000000000003,2.6099999999999994,2016-2018,N
17,SULAWESI UTARA,0.36999999999999744,-8.729999999999997,-29.16,-22.5,-15.04,-17.29,-13.669999999999995,2016-2018,N
18,SULAWESI TENGAH,1.8900000000000006,-1.25,-7.27,-10.100000000000001,3.9599999999999937,-2.9100000000000037,-1.4699999999999989,2016-2018,N
19,SULAWESI SELATAN,1.4200000000000017,-8.909999999999997,-32.86,-27.789999999999992,-9.71,-17.990000000000002,-14.699999999999996,2016-2018,N
20,SULAWESI TENGGARA,1.0700000000000003,-4.609999999999999,-16.39,-23.300000000000004,-3.3800000000000026,-10.799999999999997,-9.159999999999997,2016-2018,N
21,MALUKU,0.0,6.700000000000003,-1.3900000000000006,-1.1999999999999957,6.630000000000003,-1.0799999999999983,2.3999999999999986,2016-2018,N
22,BALI,2.489999999999995,2.180000000000007,-12.079999999999998,-13.369999999999997,-6.650000000000006,-6.510000000000005,-4.520000000000003,2016-2018,N
23,NUSA TENGGARA BARAT,2.6600000000000037,1.8299999999999983,-11.099999999999998,-4.300000000000004,10.440000000000005,-4.259999999999998,0.240000000000002,2016-2018,N
24,NUSA TENGGARA TIMUR,2.8900000000000006,2.75,-2.650000000000002,1.5100000000000051,7.619999999999997,-2.289999999999999,2.6299999999999955,2016-2018,N
25,PAPUA,-1.5300000000000011,4.359999999999999,-3.009999999999998,5.100000000000001,11.32,-1.4499999999999957,2.539999999999999,2016-2018,N
26,BENGKULU,0.09000000000000341,-1.8900000000000006,-5.539999999999999,-3.770000000000003,4.689999999999998,-3.3200000000000003,-0.07000000000000028,2016-2018,N
27,MALUKU UTARA,-3.6499999999999986,1.9500000000000028,-6.770000000000003,-6.799999999999997,0.75,-9.5,-3.260000000000005,2016-2018,N
28,BANGKA BELITUNG,3.7900000000000063,6.730000000000004,-0.529999999999994,6.68,6.530000000000001,1.8999999999999986,6.030000000000001,2016-2018,N
29,GORONTALO,-1.970000000000006,-2.729999999999997,-11.75,-2.8599999999999994,-1.0300000000000011,-9.120000000000005,-3.8500000000000014,2016-2018,N
30,BANTEN,2.3400000000000034,2.6400000000000006,-7.43,-2.3799999999999955,2.8800000000000026,-5.6299999999999955,0.6000000000000014,2016-2018,N
31,KEPULAUAN RIAU,0.7800000000000011,3.8899999999999935,-5.350000000000001,-3.269999999999996,1.720000000000006,-1.3200000000000003,1.4400000000000048,2016-2018,N
32,SULAWESI BARAT,1.3100000000000023,-0.8300000000000054,-8.659999999999997,-3.1699999999999946,5.339999999999996,-2.4299999999999997,-0.5800000000000054,2016-2018,N
33,PAPUA BARAT,-1.5899999999999963,1.5800000000000054,-7.049999999999997,1.1899999999999977,1.2600000000000051,-7.079999999999998,-1.4299999999999997,2016-2018,N
34,KALIMANTAN UTARA,1.8200000000000074,2.490000000000002,-5.279999999999998,1.5,1.5,-3.3999999999999986,1.7299999999999969,2016-2018,N
1,DKI JAKARTA,9.129999999999995,11.25,-8.150000000000006,0.17999999999999972,3.6499999999999986,-3.6200000000000045,4.199999999999989,2016-2019,N
2,JAWA BARAT,4.859999999999999,2.470000000000006,-17.799999999999997,-11.630000000000003,-4.759999999999998,-9.519999999999996,-3.960000000000001,2016-2019,N
3,JAWA TENGAH,7.269999999999996,4.540000000000006,-9.689999999999998,-2.8500000000000014,1.3800000000000026,-4.589999999999996,1.0700000000000003,2016-2019,N
4,DI YOGYAKARTA,8.269999999999996,11.219999999999992,-1.1899999999999977,3.9399999999999977,6.689999999999998,4.280000000000001,7.569999999999993,2016-2019,N
5,JAWA TIMUR,5.320000000000007,-2.9200000000000017,-19.380000000000003,-12.770000000000003,-5.8799999999999955,-11.980000000000004,-6.0,2016-2019,N
6,ACEH,-1.4699999999999989,-7.719999999999999,-12.990000000000002,-11.439999999999998,-2.6799999999999997,-8.810000000000002,-6.449999999999996,2016-2019,N
7,SUMATERA UTARA,-7.369999999999997,-14.520000000000003,-25.529999999999994,-30.309999999999995,-27.03,-21.300000000000004,-19.4,2016-2019,N
8,SUMATERA BARAT,5.840000000000003,1.259999999999998,-11.0,-13.549999999999997,-4.949999999999996,-2.8999999999999986,-2.8200000000000003,2016-2019,N
9,RIAU,1.2800000000000011,-3.219999999999999,-17.86,-16.78,-9.719999999999999,-10.160000000000004,-7.520000000000003,2016-2019,N
10,JAMBI,1.9399999999999977,3.219999999999999,-5.940000000000005,0.5599999999999952,3.5700000000000003,-2.269999999999996,1.6900000000000048,2016-2019,N
11,SUMATERA SELATAN,-0.30999999999998806,-2.9200000000000017,-12.64,-7.659999999999997,0.0,-4.6299999999999955,-3.049999999999997,2016-2019,N
12,LAMPUNG,4.069999999999993,-2.3900000000000006,-12.589999999999996,-9.600000000000001,-0.38000000000000256,-9.770000000000003,-3.259999999999998,2016-2019,N
13,KALIMANTAN BARAT,3.2700000000000102,-2.4000000000000057,-12.82,-12.75,-8.43,-5.710000000000001,-4.6399999999999935,2016-2019,N
14,KALIMANTAN TENGAH,2.5799999999999983,0.240000000000002,-5.490000000000002,0.14999999999999858,0.6700000000000017,-0.6900000000000048,1.7000000000000028,2016-2019,N
15,KALIMANTAN SELATAN,6.550000000000011,0.5500000000000043,-10.64,-5.0,-2.289999999999999,-3.9100000000000037,-0.27999999999999403,2016-2019,N
16,KALIMANTAN TIMUR,7.049999999999997,4.460000000000001,-7.399999999999999,3.799999999999997,-0.6899999999999977,-2.6000000000000014,3.1499999999999986,2016-2019,N
17,SULAWESI UTARA,0.30999999999999517,-10.079999999999998,-24.68,-21.549999999999997,-18.89,-12.589999999999996,-12.139999999999993,2016-2019,N
18,SULAWESI TENGAH,2.6600000000000037,-2.4100000000000037,-3.1499999999999986,-8.82,1.1399999999999935,-0.30000000000000426,-0.07000000000000028,2016-2019,N
19,SULAWESI SELATAN,2.240000000000002,-10.68,-29.879999999999995,-26.429999999999993,-13.230000000000004,-16.659999999999997,-14.0,2016-2019,N
20,SULAWESI TENGGARA,2.210000000000001,-6.100000000000001,-18.200000000000003,-25.060000000000002,-6.510000000000005,-12.0,-10.07,2016-2019,N
21,MALUKU,-8.600000000000001,-7.019999999999996,-17.769999999999996,-9.399999999999999,-14.019999999999996,-9.159999999999997,-9.870000000000005,2016-2019,N
22,BALI,4.319999999999993,-3.259999999999998,-18.43,-19.79,-10.670000000000009,-12.760000000000005,-8.5,2016-2019,N
23,NUSA TENGGARA BARAT,4.210000000000008,1.8099999999999952,-7.769999999999996,-1.2000000000000028,9.440000000000005,0.6000000000000014,2.4200000000000017,2016-2019,N
24,NUSA TENGGARA TIMUR,3.520000000000003,0.8900000000000006,-1.8500000000000014,0.6900000000000048,3.019999999999996,2.3900000000000006,3.0,2016-2019,N
25,PAPUA,-2.3200000000000003,4.970000000000006,-1.5499999999999972,6.3600000000000065,2.8200000000000003,2.6400000000000006,3.3200000000000003,2016-2019,N
26,BENGKULU,1.9500000000000028,-1.4200000000000017,-1.8500000000000014,-1.8900000000000006,5.159999999999997,0.14000000000000057,2.1999999999999957,2016-2019,N
27,MALUKU UTARA,-8.479999999999997,-3.3200000000000003,-10.730000000000004,-6.079999999999998,-6.539999999999999,-7.240000000000002,-6.440000000000005,2016-2019,N
28,BANGKA BELITUNG,7.210000000000008,7.480000000000004,2.3700000000000045,9.419999999999995,6.219999999999999,4.07,8.310000000000002,2016-2019,N
29,GORONTALO,1.1599999999999966,-0.4899999999999949,-8.299999999999997,0.8599999999999994,-2.1499999999999986,-6.670000000000002,-1.0600000000000023,2016-2019,N
30,BANTEN,3.819999999999993,3.6099999999999994,-4.420000000000002,0.5,3.8200000000000003,-3.1499999999999986,2.5500000000000043,2016-2019,N
31,KEPULAUAN RIAU,4.459999999999994,4.309999999999995,-4.210000000000001,-2.4299999999999997,4.82,-1.8400000000000034,2.960000000000001,2016-2019,N
32,SULAWESI BARAT,4.170000000000002,-1.490000000000002,-5.909999999999997,-1.269999999999996,1.7399999999999949,2.3200000000000003,1.5399999999999991,2016-2019,N
33,PAPUA BARAT,-2.3399999999999963,1.1200000000000045,-5.289999999999999,-1.0900000000000034,0.9000000000000057,-2.530000000000001,-0.6099999999999994,2016-2019,N
34,KALIMANTAN UTARA,8.510000000000005,5.780000000000001,-0.18999999999999773,3.3700000000000045,4.910000000000004,3.9100000000000037,7.009999999999998,2016-2019,N
1,DKI JAKARTA,-2.1500000000000057,3.3400000000000034,-2.219999999999999,-3.8599999999999994,-1.5600000000000023,2.480000000000004,-0.37999999999999545,2017-2018,N
2,JAWA BARAT,-2.3799999999999955,4.469999999999999,-3.760000000000005,-5.020000000000003,-3.509999999999998,-0.07000000000000028,-0.8099999999999952,2017-2018,N
3,JAWA TENGAH,-1.5499999999999972,5.080000000000005,-1.4500000000000028,-6.200000000000003,-3.230000000000004,1.8900000000000006,0.259999999999998,2017-2018,N
4,DI YOGYAKARTA,-1.8299999999999983,4.430000000000007,-3.280000000000001,-6.100000000000001,-2.4100000000000037,1.990000000000002,-0.45000000000000284,2017-2018,N
5,JAWA TIMUR,-1.0600000000000023,5.890000000000001,-0.05999999999999517,-4.670000000000002,-4.509999999999998,2.490000000000002,1.1200000000000045,2017-2018,N
6,ACEH,-1.8399999999999963,1.1200000000000045,-6.2499999999999964,-0.240000000000002,0.10999999999999943,0.6700000000000017,-1.5999999999999943,2017-2018,N
7,SUMATERA UTARA,-4.299999999999997,-5.560000000000002,-14.650000000000006,-10.880000000000003,-6.079999999999998,-8.25,-8.25,2017-2018,N
8,SUMATERA BARAT,-1.8100000000000023,-3.0700000000000003,-13.990000000000002,-12.5,-4.809999999999995,-3.0,-6.020000000000003,2017-2018,N
9,RIAU,-2.789999999999992,4.010000000000005,-1.2800000000000011,-0.509999999999998,0.5700000000000003,2.8599999999999994,0.5,2017-2018,N
10,JAMBI,-2.1400000000000006,1.990000000000002,-6.110000000000003,-6.310000000000002,-1.8299999999999983,0.10999999999999943,-1.8500000000000014,2017-2018,N
11,SUMATERA SELATAN,-2.450000000000003,3.8799999999999955,-1.740000000000002,-1.6600000000000037,1.1400000000000006,2.3400000000000034,0.35999999999999943,2017-2018,N
12,LAMPUNG,-1.0899999999999892,3.3700000000000045,-2.980000000000004,-2.3399999999999963,-0.8299999999999983,0.21999999999999886,-0.2600000000000051,2017-2018,N
13,KALIMANTAN BARAT,-1.1499999999999915,6.909999999999997,-0.21999999999999886,-1.8299999999999983,1.4299999999999997,4.869999999999997,2.219999999999999,2017-2018,N
14,KALIMANTAN TENGAH,-2.0900000000000034,0.21999999999999886,-8.2,-4.459999999999994,-5.789999999999999,-2.6200000000000045,-3.3299999999999983,2017-2018,N
15,KALIMANTAN SELATAN,-0.9300000000000068,1.7199999999999989,0.38000000000000256,-1.1199999999999974,1.2800000000000011,6.020000000000003,1.2800000000000011,2017-2018,N
16,KALIMANTAN TIMUR,-1.8900000000000006,-1.8299999999999983,-2.780000000000001,-3.9299999999999997,-2.8399999999999963,2.8400000000000034,-1.5,2017-2018,N
17,SULAWESI UTARA,-0.5900000000000034,-4.759999999999998,-7.919999999999998,-6.350000000000001,-3.6799999999999997,-0.39000000000000057,-3.729999999999997,2017-2018,N
18,SULAWESI TENGAH,-2.6000000000000014,-4.289999999999999,-4.23,-1.6500000000000057,-1.7800000000000011,1.6799999999999997,-2.5700000000000003,2017-2018,N
19,SULAWESI SELATAN,-0.6099999999999994,-8.519999999999996,-10.77,-5.739999999999995,-11.519999999999996,-7.760000000000005,-6.909999999999997,2017-2018,N
20,SULAWESI TENGGARA,-2.5900000000000034,-18.789999999999992,-25.39,-17.83,-21.020000000000003,-14.049999999999997,-15.619999999999997,2017-2018,N
21,MALUKU,4.970000000000006,-1.2199999999999989,-0.6099999999999994,1.1600000000000037,2.990000000000002,-1.2000000000000028,0.7999999999999972,2017-2018,N
22,BALI,-0.9099999999999966,-1.8499999999999943,2.3100000000000023,4.18,1.5900000000000034,7.350000000000001,1.509999999999998,2017-2018,N
23,NUSA TENGGARA BARAT,0.5200000000000031,1.25,-1.2799999999999976,-2.4200000000000017,0.9000000000000057,3.1799999999999997,0.6899999999999977,2017-2018,N
24,NUSA TENGGARA TIMUR,2.1499999999999986,0.39000000000000057,-0.2099999999999973,-0.22999999999999687,2.9200000000000017,-2.799999999999997,0.259999999999998,2017-2018,N
25,PAPUA,2.1099999999999994,-0.9100000000000037,-1.3900000000000006,-2.510000000000005,6.770000000000003,-0.5399999999999991,0.04999999999999716,2017-2018,N
26,BENGKULU,-2.8299999999999983,5.089999999999996,-0.7999999999999972,-1.0600000000000023,-2.6499999999999986,1.4299999999999997,0.5200000000000031,2017-2018,N
27,MALUKU UTARA,1.8599999999999994,1.4200000000000017,0.7999999999999972,-1.3500000000000014,5.420000000000002,0.17999999999999972,1.0599999999999952,2017-2018,N
28,BANGKA BELITUNG,-3.1099999999999994,5.060000000000002,-2.479999999999997,-3.8900000000000006,-4.469999999999999,-0.4200000000000017,-0.5700000000000003,2017-2018,N
29,GORONTALO,-5.190000000000005,-1.269999999999996,-6.100000000000001,-5.530000000000001,-2.1799999999999997,-3.030000000000001,-4.020000000000003,2017-2018,N
30,BANTEN,-2.6299999999999955,4.270000000000003,-2.789999999999999,-5.449999999999996,-1.0200000000000031,-0.02999999999999403,-0.5900000000000034,2017-2018,N
31,KEPULAUAN RIAU,-3.3699999999999903,0.8499999999999943,-5.840000000000003,-8.439999999999998,-1.7399999999999949,2.3699999999999974,-2.3699999999999974,2017-2018,N
32,SULAWESI BARAT,-2.239999999999995,2.3200000000000003,0.33000000000000185,0.6799999999999997,0.5,2.5900000000000034,0.6499999999999986,2017-2018,N
33,PAPUA BARAT,3.3299999999999983,0.3500000000000014,-1.2199999999999989,3.5799999999999983,2.3900000000000006,-0.5799999999999983,0.759999999999998,2017-2018,N
34,KALIMANTAN UTARA,-3.5999999999999943,2.730000000000004,-3.8199999999999967,-0.6799999999999997,-6.980000000000004,-2.270000000000003,-1.8100000000000023,2017-2018,N
1,DKI JAKARTA,1.6199999999999903,7.159999999999997,-1.1799999999999997,2.6700000000000017,0.509999999999998,2.6400000000000006,2.519999999999996,2017-2019,N
2,JAWA BARAT,0.020000000000010232,5.420000000000002,-0.10000000000000142,-3.030000000000001,-1.759999999999998,1.5700000000000003,1.4200000000000017,2017-2019,N
3,JAWA TENGAH,1.3400000000000034,4.510000000000005,-1.269999999999996,-2.0600000000000023,-1.8699999999999974,1.2199999999999989,1.1899999999999977,2017-2019,N
4,DI YOGYAKARTA,1.710000000000008,6.099999999999994,-0.8200000000000003,-1.8300000000000054,0.30999999999999517,2.8800000000000026,2.049999999999997,2017-2019,N
5,JAWA TIMUR,0.5,4.039999999999999,-0.9399999999999977,-2.5400000000000063,-3.3799999999999955,0.4299999999999997,0.7800000000000011,2017-2019,N
6,ACEH,-2.049999999999997,3.3500000000000014,-0.75,2.539999999999999,-0.18999999999999773,4.719999999999999,1.1500000000000057,2017-2019,N
7,SUMATERA UTARA,-4.259999999999998,-5.720000000000006,-11.96,-9.93,-5.75,-7.350000000000001,-7.390000000000001,2017-2019,N
8,SUMATERA BARAT,0.6700000000000017,-3.6000000000000014,-11.740000000000002,-8.920000000000002,-4.159999999999997,-1.9799999999999969,-4.520000000000003,2017-2019,N
9,RIAU,-0.9399999999999977,3.0800000000000054,0.5499999999999972,-0.030000000000001137,-1.1700000000000017,3.8699999999999974,1.3399999999999963,2017-2019,N
10,JAMBI,-1.25,2.280000000000001,-1.7600000000000051,-4.130000000000003,-1.4699999999999989,2.1400000000000006,0.060000000000002274,2017-2019,N
11,SUMATERA SELATAN,-1.769999999999996,4.839999999999996,1.6199999999999974,0.03999999999999915,1.0600000000000023,5.050000000000004,2.190000000000005,2017-2019,N
12,LAMPUNG,0.6099999999999994,3.710000000000001,0.5399999999999991,0.740000000000002,0.9600000000000009,1.8500000000000014,1.6400000000000006,2017-2019,N
13,KALIMANTAN BARAT,1.3800000000000097,8.049999999999997,4.73,2.1300000000000026,4.409999999999997,8.009999999999998,5.25,2017-2019,N
14,KALIMANTAN TENGAH,-0.3499999999999943,1.2000000000000028,-3.530000000000001,-2.6499999999999986,-4.420000000000002,0.8399999999999963,-0.7299999999999969,2017-2019,N
15,KALIMANTAN SELATAN,2.6400000000000006,-1.1699999999999946,1.009999999999998,1.490000000000002,-0.9200000000000017,8.030000000000001,2.0500000000000043,2017-2019,N
16,KALIMANTAN TIMUR,1.8400000000000034,-4.140000000000001,-3.039999999999999,-1.240000000000002,-5.559999999999995,4.330000000000005,-0.9600000000000009,2017-2019,N
17,SULAWESI UTARA,-0.6500000000000057,-6.109999999999999,-3.4399999999999977,-5.399999999999999,-7.530000000000001,4.310000000000002,-2.1999999999999957,2017-2019,N
18,SULAWESI TENGAH,-1.8299999999999983,-5.450000000000003,-0.10999999999999943,-0.37000000000000455,-4.600000000000001,4.289999999999999,-1.1700000000000017,2017-2019,N
19,SULAWESI SELATAN,0.21000000000000085,-10.29,-7.789999999999999,-4.3799999999999955,-15.04,-6.43,-6.210000000000001,2017-2019,N
20,SULAWESI TENGGARA,-1.4500000000000028,-20.279999999999994,-27.200000000000003,-19.589999999999996,-24.150000000000006,-15.25,-16.53,2017-2019,N
21,MALUKU,-3.6299999999999955,-14.939999999999998,-16.989999999999995,-7.039999999999999,-17.659999999999997,-9.280000000000001,-11.470000000000006,2017-2019,N
22,BALI,0.9200000000000017,-7.289999999999999,-4.039999999999999,-2.240000000000002,-2.4299999999999997,1.1000000000000014,-2.469999999999999,2017-2019,N
23,NUSA TENGGARA BARAT,2.0700000000000074,1.2299999999999969,2.0500000000000043,0.6799999999999997,-0.09999999999999432,8.04,2.8699999999999974,2017-2019,N
24,NUSA TENGGARA TIMUR,2.780000000000001,-1.4699999999999989,0.5900000000000034,-1.0499999999999972,-1.6799999999999997,1.8800000000000026,0.6300000000000026,2017-2019,N
25,PAPUA,1.3200000000000003,-0.29999999999999716,0.07000000000000028,-1.25,-1.7299999999999969,3.549999999999997,0.8299999999999983,2017-2019,N
26,BENGKULU,-0.9699999999999989,5.559999999999995,2.8900000000000006,0.8200000000000003,-2.1799999999999997,4.890000000000001,2.789999999999999,2017-2019,N
27,MALUKU UTARA,-2.969999999999999,-3.8500000000000014,-3.1600000000000037,-0.6300000000000026,-1.8699999999999974,2.4399999999999977,-2.1200000000000045,2017-2019,N
28,BANGKA BELITUNG,0.3100000000000023,5.810000000000002,0.4200000000000017,-1.1500000000000057,-4.780000000000001,1.75,1.7100000000000009,2017-2019,N
29,GORONTALO,-2.0600000000000023,0.970000000000006,-2.6499999999999986,-1.8100000000000023,-3.299999999999997,-0.5799999999999983,-1.230000000000004,2017-2019,N
30,BANTEN,-1.1500000000000057,5.240000000000002,0.21999999999999886,-2.5700000000000003,-0.0800000000000054,2.450000000000003,1.3599999999999994,2017-2019,N
31,KEPULAUAN RIAU,0.3100000000000023,1.269999999999996,-4.700000000000003,-7.600000000000001,1.3599999999999994,1.8499999999999943,-0.8500000000000014,2017-2019,N
32,SULAWESI BARAT,0.6200000000000045,1.6600000000000037,3.080000000000002,2.5799999999999983,-3.1000000000000014,7.340000000000003,2.770000000000003,2017-2019,N
33,PAPUA BARAT,2.5799999999999983,-0.10999999999999943,0.5399999999999991,1.2999999999999972,2.030000000000001,3.969999999999999,1.5799999999999983,2017-2019,N
34,KALIMANTAN UTARA,3.0900000000000034,6.020000000000003,1.2700000000000031,1.1900000000000048,-3.5700000000000003,5.039999999999999,3.469999999999999,2017-2019,N
1,DKI JAKARTA,3.769999999999996,3.819999999999993,1.0399999999999991,6.530000000000001,2.0700000000000003,0.1599999999999966,2.8999999999999915,2018-2019,N
2,JAWA BARAT,2.4000000000000057,0.9500000000000028,3.6600000000000037,1.990000000000002,1.75,1.6400000000000006,2.229999999999997,2018-2019,N
3,JAWA TENGAH,2.8900000000000006,-0.5700000000000003,0.18000000000000682,4.140000000000001,1.3600000000000065,-0.6700000000000017,0.9299999999999997,2018-2019,N
4,DI YOGYAKARTA,3.5400000000000063,1.6699999999999875,2.460000000000001,4.269999999999996,2.719999999999999,0.8900000000000006,2.5,2018-2019,N
5,JAWA TIMUR,1.5600000000000023,-1.8500000000000014,-0.8800000000000026,2.1299999999999955,1.1300000000000026,-2.0600000000000023,-0.3400000000000034,2018-2019,N
6,ACEH,-0.21000000000000085,2.229999999999997,5.4999999999999964,2.780000000000001,-0.29999999999999716,4.049999999999997,2.75,2018-2019,N
7,SUMATERA UTARA,0.03999999999999915,-0.1600000000000037,2.690000000000005,0.9500000000000028,0.3299999999999983,0.8999999999999986,0.8599999999999994,2018-2019,N
8,SUMATERA BARAT,2.480000000000004,-0.5300000000000011,2.25,3.5799999999999983,0.6499999999999986,1.0200000000000031,1.5,2018-2019,N
9,RIAU,1.8499999999999943,-0.9299999999999997,1.8299999999999983,0.4799999999999969,-1.740000000000002,1.009999999999998,0.8399999999999963,2018-2019,N
10,JAMBI,0.8900000000000006,0.28999999999999915,4.349999999999998,2.1799999999999997,0.35999999999999943,2.030000000000001,1.9100000000000037,2018-2019,N
11,SUMATERA SELATAN,0.6800000000000068,0.9600000000000009,3.3599999999999994,1.7000000000000028,-0.0799999999999983,2.710000000000001,1.8300000000000054,2018-2019,N
12,LAMPUNG,1.6999999999999886,0.3399999999999963,3.520000000000003,3.0799999999999983,1.7899999999999991,1.6300000000000026,1.9000000000000057,2018-2019,N
13,KALIMANTAN BARAT,2.530000000000001,1.1400000000000006,4.949999999999999,3.960000000000001,2.979999999999997,3.1400000000000006,3.030000000000001,2018-2019,N
14,KALIMANTAN TENGAH,1.740000000000009,0.980000000000004,4.669999999999998,1.8099999999999952,1.3699999999999974,3.460000000000001,2.6000000000000014,2018-2019,N
15,KALIMANTAN SELATAN,3.5700000000000074,-2.8899999999999935,0.6299999999999955,2.6099999999999994,-2.200000000000003,2.009999999999998,0.7700000000000031,2018-2019,N
16,KALIMANTAN TIMUR,3.730000000000004,-2.3100000000000023,-0.259999999999998,2.6899999999999977,-2.719999999999999,1.490000000000002,0.5399999999999991,2018-2019,N
17,SULAWESI UTARA,-0.060000000000002274,-1.3500000000000014,4.48,0.9500000000000028,-3.8500000000000014,4.700000000000003,1.5300000000000011,2018-2019,N
18,SULAWESI TENGAH,0.7700000000000031,-1.1600000000000037,4.120000000000001,1.2800000000000011,-2.8200000000000003,2.6099999999999994,1.3999999999999986,2018-2019,N
19,SULAWESI SELATAN,0.8200000000000003,-1.7700000000000031,2.9800000000000004,1.3599999999999994,-3.520000000000003,1.3300000000000054,0.6999999999999957,2018-2019,N
20,SULAWESI TENGGARA,1.1400000000000006,-1.490000000000002,-1.8100000000000023,-1.759999999999998,-3.1300000000000026,-1.2000000000000028,-0.9100000000000037,2018-2019,N
21,MALUKU,-8.600000000000001,-13.719999999999999,-16.379999999999995,-8.200000000000003,-20.65,-8.079999999999998,-12.270000000000003,2018-2019,N
22,BALI,1.8299999999999983,-5.440000000000005,-6.350000000000001,-6.420000000000002,-4.020000000000003,-6.25,-3.979999999999997,2018-2019,N
23,NUSA TENGGARA BARAT,1.5500000000000043,-0.020000000000003126,3.330000000000002,3.1000000000000014,-1.0,4.859999999999999,2.1799999999999997,2018-2019,N
24,NUSA TENGGARA TIMUR,0.6300000000000026,-1.8599999999999994,0.8000000000000007,-0.8200000000000003,-4.600000000000001,4.68,0.37000000000000455,2018-2019,N
25,PAPUA,-0.7899999999999991,0.6100000000000065,1.4600000000000009,1.2600000000000051,-8.5,4.089999999999996,0.7800000000000011,2018-2019,N
26,BENGKULU,1.8599999999999994,0.46999999999999886,3.6899999999999977,1.8800000000000026,0.46999999999999886,3.460000000000001,2.269999999999996,2018-2019,N
27,MALUKU UTARA,-4.829999999999998,-5.270000000000003,-3.960000000000001,0.7199999999999989,-7.289999999999999,2.259999999999998,-3.1799999999999997,2018-2019,N
28,BANGKA BELITUNG,3.4200000000000017,0.75,2.8999999999999986,2.739999999999995,-0.3100000000000023,2.1700000000000017,2.280000000000001,2018-2019,N
29,GORONTALO,3.1300000000000026,2.240000000000002,3.450000000000003,3.719999999999999,-1.1199999999999974,2.450000000000003,2.789999999999999,2018-2019,N
30,BANTEN,1.4799999999999898,0.9699999999999989,3.009999999999998,2.8799999999999955,0.9399999999999977,2.479999999999997,1.9500000000000028,2018-2019,N
31,KEPULAUAN RIAU,3.6799999999999926,0.4200000000000017,1.1400000000000006,0.8399999999999963,3.0999999999999943,-0.5200000000000031,1.519999999999996,2018-2019,N
32,SULAWESI BARAT,2.8599999999999994,-0.6599999999999966,2.75,1.8999999999999986,-3.6000000000000014,4.75,2.1200000000000045,2018-2019,N
33,PAPUA BARAT,-0.75,-0.46000000000000085,1.759999999999998,-2.280000000000001,-0.35999999999999943,4.549999999999997,0.8200000000000003,2018-2019,N
34,KALIMANTAN UTARA,6.689999999999998,3.289999999999999,5.09,1.8700000000000045,3.4100000000000037,7.310000000000002,5.280000000000001,2018-2019,N
