KODE,NAMA PROVINSI,BAHASA INDONESIA,BAHASA INGGRIS,MATEMATIKA,EKONOMI,SOSIOLOGI,GEOGRAFI,RERATA NILAI,Tahun,Status
15,KALIMANTAN SELATAN,-4.059999999999995,-21.14,-17.990000000000002,-5.920000000000002,-7.060000000000002,5.18,-9.75,2015-2017,N
16,KALIMANTAN TIMUR,-5.050000000000004,-8.440000000000005,-12.939999999999998,1.6000000000000014,-2.9100000000000037,5.350000000000001,-4.600000000000001,2015-2017,N
17,SULAWESI UTARA,-12.260000000000005,-23.400000000000006,-32.09,-15.509999999999998,-11.299999999999997,-5.729999999999997,-17.480000000000004,2015-2017,N
18,SULAWESI TENGAH,-3.4199999999999946,-10.599999999999994,-7.260000000000002,0.29999999999999716,-0.3299999999999983,5.32,-3.299999999999997,2015-2017,N
19,SULAWESI SELATAN,-12.5,-19.79,-31.790000000000006,-17.410000000000004,-1.7700000000000031,-3.1600000000000037,-15.100000000000001,2015-2017,N
20,SULAWESI TENGGARA,-4.729999999999997,-3.6400000000000006,-5.780000000000001,-7.009999999999998,-3.6400000000000006,5.530000000000001,-2.809999999999995,2015-2017,N
21,MALUKU,-6.630000000000003,-0.8999999999999986,-4.450000000000003,7.630000000000003,-5.43,10.019999999999996,-0.8699999999999974,2015-2017,N
22,BALI,-10.440000000000005,-33.010000000000005,-40.32,-23.28000000000001,-18.6,-15.180000000000007,-24.130000000000003,2015-2017,N
23,NUSA TENGGARA BARAT,-5.269999999999996,-16.009999999999998,-16.810000000000002,-3.75,-2.719999999999999,-0.6599999999999966,-9.009999999999998,2015-2017,N
24,NUSA TENGGARA TIMUR,-4.729999999999997,-7.799999999999997,-3.0700000000000003,5.479999999999997,-1.3799999999999955,8.57,-1.480000000000004,2015-2017,N
25,PAPUA,-6.550000000000004,-6.160000000000004,-5.479999999999997,-1.8599999999999994,-5.850000000000001,5.350000000000001,-3.4399999999999977,2015-2017,N
26,BENGKULU,-1.7100000000000009,-19.720000000000006,-2.700000000000003,8.950000000000003,9.589999999999996,7.759999999999998,-1.1200000000000045,2015-2017,N
27,MALUKU UTARA,-13.559999999999995,-9.160000000000004,-22.54,-3.789999999999999,-11.340000000000003,-0.3999999999999986,-11.079999999999998,2015-2017,N
28,BANGKA BELITUNG,-3.019999999999996,-9.270000000000003,0.5699999999999932,15.520000000000003,7.710000000000001,11.75,1.8200000000000003,2015-2017,N
29,GORONTALO,-9.910000000000004,-24.85,-14.130000000000003,-10.170000000000002,-7.769999999999996,2.1700000000000017,-12.100000000000001,2015-2017,N
30,BANTEN,-6.660000000000004,-19.740000000000002,-15.990000000000002,5.369999999999997,1.2800000000000011,-1.5799999999999983,-7.689999999999998,2015-2017,N
31,KEPULAUAN RIAU,-5.939999999999998,-8.549999999999997,-0.9699999999999989,9.89,4.719999999999999,2.4000000000000057,-0.35999999999999943,2015-2017,N
32,SULAWESI BARAT,-12.619999999999997,-17.909999999999997,-21.130000000000003,-12.450000000000003,-13.049999999999997,-6.739999999999995,-14.5,2015-2017,N
33,PAPUA BARAT,-14.520000000000003,-10.030000000000001,-14.239999999999995,-4.909999999999997,-11.020000000000003,-3.1999999999999957,-10.170000000000002,2015-2017,N
34,KALIMANTAN UTARA,-3.6200000000000045,-9.759999999999998,-1.1999999999999957,9.46,0.6199999999999974,9.780000000000001,-0.46000000000000085,2015-2017,N
1,DKI JAKARTA,1.1200000000000045,-6.010000000000005,-10.009999999999998,-7.57,-2.759999999999991,1.9899999999999949,-4.950000000000003,2015-2018,N
2,JAWA BARAT,-7.709999999999994,-12.18,-26.37,-7.079999999999998,1.4200000000000017,-5.409999999999997,-10.649999999999999,2015-2018,N
3,JAWA TENGAH,-2.1700000000000017,-4.740000000000002,-13.370000000000005,-5.919999999999995,-3.739999999999995,11.420000000000002,-4.609999999999999,2015-2018,N
4,DI YOGYAKARTA,-3.0200000000000102,-1.269999999999996,-9.740000000000002,10.409999999999997,5.520000000000003,9.07,0.4399999999999977,2015-2018,N
5,JAWA TIMUR,-4.340000000000003,-20.950000000000003,-30.009999999999998,-10.309999999999995,-13.519999999999996,2.0600000000000023,-14.200000000000003,2015-2018,N
6,ACEH,-18.509999999999998,-33.06999999999999,-36.82000000000001,-17.43,-15.600000000000001,-18.880000000000003,-23.979999999999997,2015-2018,N
7,SUMATERA UTARA,-20.590000000000003,-30.059999999999995,-37.84,-22.989999999999995,-16.92,-12.369999999999997,-24.009999999999998,2015-2018,N
8,SUMATERA BARAT,-8.530000000000001,-8.509999999999998,-37.029999999999994,-10.700000000000003,-7.669999999999995,3.4399999999999977,-12.850000000000001,2015-2018,N
9,RIAU,-10.869999999999997,-23.28,-27.520000000000003,-12.64,-11.07,-2.6499999999999986,-15.68,2015-2018,N
10,JAMBI,-10.309999999999995,-18.53,-20.86,-8.61,-8.43,-5.789999999999999,-13.21,2015-2018,N
11,SUMATERA SELATAN,-16.86,-24.380000000000003,-34.46,-17.21,-14.82,-14.650000000000006,-21.32,2015-2018,N
12,LAMPUNG,-7.930000000000007,-18.630000000000003,-23.319999999999997,-5.369999999999997,1.8099999999999952,-1.9699999999999989,-10.43,2015-2018,N
13,KALIMANTAN BARAT,-12.410000000000004,-25.29,-25.68,-11.520000000000003,-11.939999999999998,-7.310000000000002,-16.840000000000003,2015-2018,N
14,KALIMANTAN TENGAH,-12.010000000000005,-14.07,-15.57,-2.950000000000003,-2.3600000000000065,-5.460000000000001,-9.43,2015-2018,N
15,KALIMANTAN SELATAN,-4.68,-20.82,-19.730000000000004,-7.770000000000003,-10.230000000000004,3.260000000000005,-10.920000000000002,2015-2018,N
16,KALIMANTAN TIMUR,-5.960000000000001,-9.64,-15.14,-0.35999999999999943,-7.670000000000002,2.8699999999999974,-6.659999999999997,2015-2018,N
17,SULAWESI UTARA,-12.200000000000003,-28.940000000000005,-36.14,-21.78,-16.29,-11.909999999999997,-21.200000000000003,2015-2018,N
18,SULAWESI TENGAH,-6.259999999999998,-18.059999999999995,-10.89,-2.3999999999999986,-5.68,1.1099999999999994,-7.939999999999998,2015-2018,N
19,SULAWESI SELATAN,-13.29,-29.96,-39.27,-22.730000000000004,-8.399999999999999,-9.990000000000002,-21.299999999999997,2015-2018,N
20,SULAWESI TENGGARA,-7.359999999999999,-20.810000000000002,-16.22,-10.369999999999997,-11.880000000000003,0.8900000000000006,-11.989999999999995,2015-2018,N
21,MALUKU,-0.9799999999999969,-2.309999999999995,-2.039999999999999,7.030000000000001,-2.719999999999999,13.019999999999996,1.3400000000000034,2015-2018,N
22,BALI,-11.040000000000006,-35.330000000000005,-39.68,-26.35000000000001,-22.470000000000006,-16.510000000000005,-25.410000000000004,2015-2018,N
23,NUSA TENGGARA BARAT,-2.789999999999999,-15.61,-18.290000000000003,-6.340000000000003,-5.399999999999999,-2.479999999999997,-9.309999999999995,2015-2018,N
24,NUSA TENGGARA TIMUR,-3.4199999999999946,-9.229999999999997,-2.1400000000000006,5.43,-4.579999999999998,6.399999999999999,-1.9100000000000037,2015-2018,N
25,PAPUA,-3.2900000000000063,-7.480000000000004,-6.8899999999999935,2.5700000000000003,-8.810000000000002,6.210000000000001,-3.4299999999999997,2015-2018,N
26,BENGKULU,-3.3699999999999974,-16.480000000000004,-3.6700000000000017,7.329999999999998,6.269999999999996,8.82,-1.490000000000002,2015-2018,N
27,MALUKU UTARA,-9.229999999999997,-8.950000000000003,-20.189999999999998,-5.170000000000002,-14.869999999999997,4.18,-9.619999999999997,2015-2018,N
28,BANGKA BELITUNG,-4.6200000000000045,-5.100000000000001,-4.420000000000002,9.660000000000004,4.799999999999997,8.939999999999998,0.3200000000000003,2015-2018,N
29,GORONTALO,-12.060000000000002,-26.43,-19.09,-12.840000000000003,-11.649999999999999,-2.0900000000000034,-15.25,2015-2018,N
30,BANTEN,-6.980000000000004,-14.89,-19.000000000000004,1.009999999999998,-2.3599999999999994,-0.30000000000000426,-8.009999999999998,2015-2018,N
31,KEPULAUAN RIAU,-7.839999999999996,-6.530000000000001,-6.420000000000002,9.21,1.8900000000000006,4.490000000000002,-1.9299999999999997,2015-2018,N
32,SULAWESI BARAT,-13.629999999999995,-19.889999999999993,-20.880000000000003,-11.64,-15.529999999999994,-6.189999999999998,-15.549999999999997,2015-2018,N
33,PAPUA BARAT,-12.540000000000006,-11.839999999999996,-14.309999999999995,-6.6299999999999955,-16.490000000000002,0.75,-10.619999999999997,2015-2018,N
34,KALIMANTAN UTARA,-5.530000000000001,-8.309999999999995,-5.719999999999999,6.909999999999997,-2.6099999999999994,7.6100000000000065,-2.450000000000003,2015-2018,N
1,DKI JAKARTA,4.590000000000003,-1.4200000000000017,-7.899999999999999,0.1700000000000017,-0.9899999999999949,1.9500000000000028,-1.7000000000000028,2015-2019,N
2,JAWA BARAT,-7.039999999999999,-9.990000000000002,-23.43,-1.3200000000000003,1.519999999999996,-6.119999999999997,-8.96,2015-2019,N
3,JAWA TENGAH,-0.5400000000000063,-5.289999999999999,-12.510000000000005,0.39000000000000057,-3.9399999999999977,9.64,-3.8699999999999974,2015-2019,N
4,DI YOGYAKARTA,-0.29000000000000625,0.44000000000000483,-8.43,17.61999999999999,5.970000000000006,8.199999999999996,2.269999999999996,2015-2019,N
5,JAWA TIMUR,-3.3299999999999983,-20.83,-28.6,-2.6400000000000006,-13.579999999999991,1.0399999999999991,-13.240000000000002,2015-2019,N
6,ACEH,-19.699999999999996,-28.319999999999993,-33.46,-13.870000000000005,-16.33,-17.560000000000002,-22.089999999999996,2015-2019,N
7,SUMATERA UTARA,-21.64,-27.229999999999997,-35.66,-17.57999999999999,-17.79,-11.629999999999995,-22.840000000000003,2015-2019,N
8,SUMATERA BARAT,-7.6200000000000045,-6.030000000000001,-34.03999999999999,-5.200000000000003,-8.25,5.25,-11.009999999999998,2015-2019,N
9,RIAU,-11.329999999999998,-21.590000000000003,-25.5,-10.440000000000005,-11.770000000000003,-4.009999999999998,-14.980000000000004,2015-2019,N
10,JAMBI,-10.369999999999997,-14.920000000000002,-18.3,-4.580000000000005,-8.480000000000004,-5.469999999999999,-11.520000000000003,2015-2019,N
11,SUMATERA SELATAN,-17.059999999999995,-20.260000000000005,-31.83,-12.309999999999995,-14.479999999999997,-13.840000000000003,-19.379999999999995,2015-2019,N
12,LAMPUNG,-7.3600000000000065,-15.350000000000001,-20.409999999999997,-0.75,2.059999999999995,-1.6599999999999966,-8.54,2015-2019,N
13,KALIMANTAN BARAT,-12.270000000000003,-22.03,-22.53,-8.490000000000002,-11.979999999999997,-5.830000000000005,-14.950000000000003,2015-2019,N
14,KALIMANTAN TENGAH,-12.010000000000005,-10.439999999999998,-12.8,1.3500000000000014,-1.8100000000000023,-2.4299999999999997,-7.350000000000001,2015-2019,N
15,KALIMANTAN SELATAN,-2.450000000000003,-20.619999999999997,-19.71,-0.4399999999999977,-8.590000000000003,4.289999999999999,-9.689999999999998,2015-2019,N
16,KALIMANTAN TIMUR,-3.8000000000000043,-9.93,-15.899999999999999,2.950000000000003,-6.510000000000005,2.229999999999997,-6.109999999999999,2015-2019,N
17,SULAWESI UTARA,-13.57,-26.430000000000007,-33.980000000000004,-16.4,-14.170000000000002,-10.339999999999996,-19.67,2015-2019,N
18,SULAWESI TENGAH,-6.589999999999996,-14.269999999999996,-8.52,2.3299999999999983,-3.6600000000000037,1.8800000000000026,-6.009999999999998,2015-2019,N
19,SULAWESI SELATAN,-13.54,-26.93,-37.040000000000006,-16.740000000000002,-7.730000000000004,-9.54,-19.689999999999998,2015-2019,N
20,SULAWESI TENGGARA,-9.689999999999998,-20.5,-20.58,-9.11,-11.840000000000003,-3.009999999999998,-13.799999999999997,2015-2019,N
21,MALUKU,-14.660000000000004,-15.469999999999999,-21.380000000000003,-4.029999999999994,-15.949999999999996,-0.12000000000000455,-13.399999999999999,2015-2019,N
22,BALI,-8.810000000000002,-36.32,-41.61,-17.480000000000004,-21.28,-15.430000000000007,-24.860000000000007,2015-2019,N
23,NUSA TENGGARA BARAT,-1.4499999999999957,-11.530000000000001,-16.360000000000003,1.519999999999996,-2.8200000000000003,0.740000000000002,-6.589999999999996,2015-2019,N
24,NUSA TENGGARA TIMUR,-4.390000000000001,-8.809999999999995,-4.219999999999999,6.210000000000001,-4.869999999999997,4.539999999999999,-2.700000000000003,2015-2019,N
25,PAPUA,-7.540000000000006,-6.700000000000003,-9.419999999999995,-1.3200000000000003,-9.480000000000004,7.010000000000005,-5.1299999999999955,2015-2019,N
26,BENGKULU,-2.3900000000000006,-12.75,-0.6000000000000014,12.870000000000005,6.18,9.04,0.6099999999999994,2015-2019,N
27,MALUKU UTARA,-20.099999999999994,-15.18,-31.080000000000002,-8.920000000000002,-17.6,-5.520000000000003,-17.689999999999998,2015-2019,N
28,BANGKA BELITUNG,-2.8900000000000006,-2.289999999999999,-1.5800000000000054,15.990000000000002,4.119999999999997,10.149999999999999,2.3699999999999974,2015-2019,N
29,GORONTALO,-10.219999999999999,-21.29,-16.61,-6.700000000000003,-10.489999999999995,-3.270000000000003,-12.61,2015-2019,N
30,BANTEN,-6.260000000000005,-11.770000000000003,-16.260000000000005,7.609999999999999,-1.7299999999999969,0.1700000000000017,-5.949999999999996,2015-2019,N
31,KEPULAUAN RIAU,-6.869999999999997,-6.579999999999998,-4.850000000000001,9.310000000000002,0.03999999999999915,1.5200000000000031,-1.759999999999998,2015-2019,N
32,SULAWESI BARAT,-11.489999999999995,-16.5,-19.810000000000002,-6.5,-12.479999999999997,-7.109999999999999,-13.329999999999998,2015-2019,N
33,PAPUA BARAT,-16.860000000000007,-12.549999999999997,-19.529999999999994,-7.369999999999997,-16.47,-6.380000000000003,-13.729999999999997,2015-2019,N
34,KALIMANTAN UTARA,-1.75,-3.8799999999999955,-3.0699999999999967,13.059999999999995,0.07000000000000028,8.950000000000003,1.0200000000000031,2015-2019,N
1,DKI JAKARTA,8.290000000000006,5.75,5.43,10.089999999999996,13.430000000000007,0.7399999999999949,6.1399999999999935,2016-2017,N
2,JAWA BARAT,-1.7299999999999969,-6.359999999999999,-17.21,-6.25,4.100000000000001,-9.689999999999998,-7.700000000000003,2016-2017,N
3,JAWA TENGAH,2.6199999999999903,-5.5,-7.089999999999996,2.3900000000000006,5.410000000000004,-7.030000000000001,-3.6099999999999994,2016-2017,N
4,DI YOGYAKARTA,4.530000000000001,2.1700000000000017,3.789999999999999,9.780000000000001,11.550000000000004,0.1600000000000108,3.460000000000001,2016-2017,N
5,JAWA TIMUR,1.289999999999992,-13.729999999999997,-19.61,-8.21,5.5,-7.239999999999995,-9.14,2016-2017,N
6,ACEH,-2.690000000000005,-12.0,-10.0,-13.520000000000003,-0.1600000000000037,-11.510000000000005,-8.870000000000005,2016-2017,N
7,SUMATERA UTARA,-5.859999999999999,-10.350000000000001,-19.32,-16.550000000000004,1.0,-14.750000000000007,-11.18,2016-2017,N
8,SUMATERA BARAT,2.690000000000005,1.5799999999999983,-1.7399999999999949,0.07000000000000028,6.1399999999999935,-6.479999999999997,0.13000000000000256,2016-2017,N
9,RIAU,-1.1400000000000006,-9.920000000000002,-14.690000000000005,-12.560000000000002,3.5700000000000003,-9.440000000000005,-8.14,2016-2017,N
10,JAMBI,-0.2700000000000031,-1.9499999999999957,-1.9799999999999969,3.6299999999999955,6.289999999999999,-5.299999999999997,-1.0200000000000031,2016-2017,N
11,SUMATERA SELATAN,-1.5399999999999991,-9.0,-9.619999999999997,-2.75,2.3500000000000014,-8.899999999999999,-5.909999999999997,2016-2017,N
12,LAMPUNG,0.519999999999996,-9.309999999999995,-10.009999999999998,-5.780000000000001,4.6299999999999955,-10.46,-6.390000000000001,2016-2017,N
13,KALIMANTAN BARAT,-1.9399999999999977,-15.770000000000003,-25.17,-16.4,-1.9100000000000037,-16.519999999999996,-14.32,2016-2017,N
14,KALIMANTAN TENGAH,0.5799999999999983,-2.2900000000000063,-1.8299999999999983,-0.5,6.0,-5.640000000000001,-1.2899999999999991,2016-2017,N
15,KALIMANTAN SELATAN,2.450000000000003,-1.3900000000000006,-6.990000000000002,0.769999999999996,3.4099999999999966,-1.1000000000000014,-1.7299999999999969,2016-2017,N
16,KALIMANTAN TIMUR,3.259999999999998,5.329999999999998,-2.1099999999999994,5.329999999999998,5.710000000000001,1.6800000000000068,2.3299999999999983,2016-2017,N
17,SULAWESI UTARA,-3.5400000000000063,-7.579999999999998,-16.0,-7.279999999999994,-1.4099999999999966,-3.0700000000000003,-7.25,2016-2017,N
18,SULAWESI TENGAH,2.789999999999999,2.3300000000000054,-2.7699999999999996,1.5700000000000003,1.7800000000000011,1.25,0.5300000000000011,2016-2017,N
19,SULAWESI SELATAN,0.10999999999999943,-1.9699999999999989,-18.690000000000005,-7.609999999999999,-0.38000000000000256,-1.009999999999998,-5.619999999999997,2016-2017,N
20,SULAWESI TENGGARA,2.3300000000000054,11.14,2.9099999999999966,1.7000000000000028,4.229999999999997,4.740000000000002,4.910000000000004,2016-2017,N
21,MALUKU,-5.740000000000002,6.289999999999999,-4.259999999999998,6.969999999999999,5.549999999999997,2.6299999999999955,1.0,2016-2017,N
22,BALI,1.75,1.5300000000000011,-13.670000000000002,-2.1700000000000017,0.3300000000000054,-4.880000000000003,-3.509999999999998,2016-2017,N
23,NUSA TENGGARA BARAT,-2.1300000000000026,-4.059999999999995,-15.5,-4.18,-2.6199999999999974,-3.789999999999999,-6.850000000000001,2016-2017,N
24,NUSA TENGGARA TIMUR,0.9600000000000009,1.6600000000000037,-0.4299999999999997,2.9299999999999997,1.6700000000000017,3.480000000000004,0.7199999999999989,2016-2017,N
25,PAPUA,-4.399999999999999,2.3900000000000006,1.2100000000000009,3.690000000000005,6.469999999999999,-0.21999999999999886,1.509999999999998,2016-2017,N
26,BENGKULU,0.03999999999999915,-8.740000000000002,-2.25,3.210000000000001,6.849999999999994,-2.8500000000000014,-2.1000000000000014,2016-2017,N
27,MALUKU UTARA,-7.199999999999996,0.9200000000000017,-8.57,3.1799999999999997,6.57,-4.409999999999997,-2.530000000000001,2016-2017,N
28,BANGKA BELITUNG,4.180000000000007,-1.4100000000000037,5.6399999999999935,11.020000000000003,11.119999999999997,2.5700000000000003,3.460000000000001,2016-2017,N
29,GORONTALO,-2.6100000000000065,-1.3299999999999983,-4.07,2.0,2.960000000000001,1.5300000000000011,-1.5799999999999983,2016-2017,N
30,BANTEN,1.1300000000000026,-7.009999999999998,-3.9499999999999957,0.44999999999999574,7.109999999999999,-3.779999999999994,-2.479999999999997,2016-2017,N
31,KEPULAUAN RIAU,0.9699999999999989,0.3299999999999983,3.25,6.109999999999999,8.54,-6.469999999999999,1.5,2016-2017,N
32,SULAWESI BARAT,0.6000000000000014,-1.6700000000000017,-5.780000000000001,-0.25,1.8299999999999983,-0.3999999999999986,-1.4600000000000009,2016-2017,N
33,PAPUA BARAT,-7.009999999999998,3.3299999999999983,-2.1699999999999946,4.020000000000003,5.409999999999997,-3.75,-0.5500000000000043,2016-2017,N
34,KALIMANTAN UTARA,3.6299999999999955,-1.6899999999999977,0.75,6.43,5.039999999999999,4.009999999999998,1.6899999999999977,2016-2017,N
1,DKI JAKARTA,7.3700000000000045,10.29,-2.990000000000002,4.840000000000003,10.990000000000009,2.1799999999999926,4.369999999999997,2016-2018,N
2,JAWA BARAT,-2.6299999999999955,-2.0700000000000003,-22.250000000000004,-10.160000000000004,-0.01999999999999602,-9.82,-8.920000000000002,2016-2018,N
3,JAWA TENGAH,3.6899999999999977,1.1099999999999994,-12.75,-2.9499999999999957,2.690000000000005,-4.670000000000002,-3.6700000000000017,2016-2018,N
4,DI YOGYAKARTA,4.769999999999996,8.5,-4.420000000000002,4.530000000000001,9.800000000000004,0.29000000000000625,2.519999999999996,2016-2018,N
5,JAWA TIMUR,1.9799999999999898,-7.25,-23.71,-13.21,2.1899999999999977,-6.1399999999999935,-9.049999999999997,2016-2018,N
6,ACEH,-3.1500000000000057,-12.149999999999999,-13.190000000000001,-14.86,-2.4000000000000057,-11.310000000000002,-10.100000000000001,2016-2018,N
