KODE,NAMA PROVINSI,BAHASA INDONESIA,BAHASA INGGRIS,MATEMATIKA,KOMPETENSI,RERATA NILAI,Tahun,Status
14,KALIMANTAN TENGAH,0.7399999999999949,2.259999999999998,-0.7899999999999991,-28.749999999999993,-6.630000000000003,2017-2019,N
15,KALIMANTAN SELATAN,2.469999999999999,1.5300000000000011,-1.769999999999996,-13.160000000000004,-2.730000000000004,2017-2019,N
16,KALIMANTAN TIMUR,1.1700000000000017,0.19000000000000483,-3.1599999999999966,-29.569999999999993,-7.839999999999996,2017-2019,N
17,SULAWESI UTARA,0.8900000000000006,-3.6899999999999977,-3.0000000000000036,-31.79,-9.400000000000006,2017-2019,N
18,SULAWESI TENGAH,0.14000000000000057,-1.4299999999999997,-0.8299999999999983,-32.3,-8.600000000000001,2017-2019,N
19,SULAWESI SELATAN,-1.1699999999999946,-2.799999999999997,-2.5699999999999967,-36.230000000000004,-10.690000000000005,2017-2019,N
20,SULAWESI TENGGARA,-0.5499999999999972,-7.399999999999999,-9.669999999999998,-32.27,-12.469999999999999,2017-2019,N
21,MALUKU,-0.6000000000000014,-9.490000000000002,-10.350000000000001,-36.24,-14.169999999999995,2017-2019,N
22,BALI,2.8499999999999943,-1.0300000000000011,-1.6400000000000006,-25.17,-6.25,2017-2019,N
23,NUSA TENGGARA BARAT,1.769999999999996,0.14000000000000057,0.6300000000000026,-31.090000000000003,-7.140000000000001,2017-2019,N
24,NUSA TENGGARA TIMUR,0.3999999999999986,-2.6300000000000026,-2.2900000000000027,-31.61,-9.030000000000001,2017-2019,N
25,PAPUA,2.3599999999999994,-4.32,-3.3999999999999986,-31.6,-9.239999999999995,2017-2019,N
26,BENGKULU,1.3599999999999994,2.969999999999999,1.4699999999999989,-27.230000000000004,-5.3600000000000065,2017-2019,N
27,MALUKU UTARA,0.4199999999999946,-6.57,-6.339999999999996,-36.15,-12.159999999999997,2017-2019,N
28,BANGKA BELITUNG,3.9399999999999977,3.8200000000000003,-0.0800000000000054,-28.270000000000003,-5.150000000000006,2017-2019,N
29,GORONTALO,0.07000000000000028,2.8999999999999986,-0.2699999999999996,-32.81999999999999,-7.529999999999994,2017-2019,N
30,BANTEN,1.8700000000000045,3.059999999999995,0.240000000000002,-30.200000000000003,-6.259999999999998,2017-2019,N
31,KEPULAUAN RIAU,2.780000000000001,2.5,-2.230000000000004,-29.900000000000006,-6.709999999999994,2017-2019,N
32,SULAWESI BARAT,0.7000000000000028,-1.0900000000000034,-0.7000000000000028,-32.57999999999999,-8.420000000000002,2017-2019,N
33,PAPUA BARAT,1.9299999999999997,-2.25,-0.6900000000000048,-29.220000000000006,-7.559999999999995,2017-2019,N
34,KALIMANTAN UTARA,1.5499999999999972,5.540000000000006,0.9899999999999984,-28.990000000000002,-5.230000000000004,2017-2019,N
1,DKI JAKARTA,2.8699999999999903,0.6599999999999966,1.6400000000000006,1.6700000000000017,1.7100000000000009,2018-2019,N
2,JAWA BARAT,2.5600000000000023,0.9399999999999977,1.8400000000000034,1.3999999999999986,1.6899999999999977,2018-2019,N
3,JAWA TENGAH,2.969999999999999,-0.7299999999999969,-0.9699999999999989,0.3499999999999943,0.4100000000000037,2018-2019,N
4,DI YOGYAKARTA,3.299999999999997,-1.490000000000002,-2.6499999999999986,0.8299999999999983,0.0,2018-2019,N
5,JAWA TIMUR,3.5799999999999983,1.0600000000000023,1.6400000000000006,1.980000000000004,2.0600000000000023,2018-2019,N
6,ACEH,2.0,2.6000000000000014,2.669999999999998,2.3500000000000014,2.4100000000000037,2018-2019,N
7,SUMATERA UTARA,1.2199999999999989,1.0800000000000054,2.7199999999999953,1.5700000000000003,1.6499999999999986,2018-2019,N
8,SUMATERA BARAT,1.6200000000000045,1.3900000000000006,1.8400000000000034,2.0899999999999963,1.730000000000004,2018-2019,N
9,RIAU,1.9299999999999926,1.7800000000000011,2.3299999999999983,1.3100000000000023,1.8399999999999963,2018-2019,N
10,JAMBI,1.7299999999999969,2.280000000000001,2.4800000000000004,1.2199999999999989,1.9299999999999997,2018-2019,N
11,SUMATERA SELATAN,1.6000000000000014,2.1000000000000014,2.620000000000001,0.6099999999999994,1.730000000000004,2018-2019,N
12,LAMPUNG,2.470000000000006,1.8299999999999983,2.5000000000000036,1.1899999999999977,2.0,2018-2019,N
13,KALIMANTAN BARAT,1.7299999999999969,1.8100000000000023,2.4299999999999997,1.4500000000000028,1.8500000000000014,2018-2019,N
14,KALIMANTAN TENGAH,1.9499999999999957,1.8699999999999974,2.25,1.8200000000000003,1.9799999999999969,2018-2019,N
15,KALIMANTAN SELATAN,1.5600000000000023,1.5300000000000011,0.13000000000000256,0.1599999999999966,0.8500000000000014,2018-2019,N
16,KALIMANTAN TIMUR,0.10000000000000853,-0.7899999999999991,-0.9199999999999946,0.4200000000000017,-0.29999999999999716,2018-2019,N
17,SULAWESI UTARA,1.6700000000000017,1.8100000000000023,0.8299999999999983,2.1699999999999946,1.6199999999999974,2018-2019,N
18,SULAWESI TENGAH,0.46000000000000085,1.6999999999999957,0.5800000000000018,1.0899999999999963,0.9600000000000009,2018-2019,N
19,SULAWESI SELATAN,0.28999999999999915,1.240000000000002,-0.17999999999999972,1.2899999999999991,0.6599999999999966,2018-2019,N
20,SULAWESI TENGGARA,1.0,0.9200000000000017,-1.0899999999999999,0.9200000000000017,0.4399999999999977,2018-2019,N
21,MALUKU,-1.8700000000000045,-3.549999999999997,-4.660000000000004,-6.229999999999997,-4.07,2018-2019,N
22,BALI,2.009999999999991,0.6799999999999997,0.4200000000000017,2.680000000000007,1.4500000000000028,2018-2019,N
23,NUSA TENGGARA BARAT,1.1300000000000026,2.729999999999997,0.8399999999999999,3.3500000000000014,2.009999999999998,2018-2019,N
24,NUSA TENGGARA TIMUR,-1.3100000000000023,1.0399999999999991,-0.4299999999999997,1.6500000000000057,0.23999999999999488,2018-2019,N
25,PAPUA,0.2700000000000031,-2.3700000000000045,-2.3100000000000023,-0.8999999999999986,-1.3299999999999983,2018-2019,N
26,BENGKULU,1.6400000000000006,2.3299999999999983,2.4400000000000013,1.269999999999996,1.9199999999999946,2018-2019,N
27,MALUKU UTARA,-5.080000000000005,-5.740000000000002,-8.099999999999994,-3.3399999999999963,-5.559999999999995,2018-2019,N
28,BANGKA BELITUNG,3.1799999999999926,1.970000000000006,3.1799999999999997,1.5,2.4499999999999957,2018-2019,N
29,GORONTALO,1.9500000000000028,3.809999999999995,2.5600000000000023,3.1400000000000006,2.8700000000000045,2018-2019,N
30,BANTEN,3.220000000000006,2.4299999999999997,2.7100000000000044,2.039999999999999,2.6000000000000014,2018-2019,N
31,KEPULAUAN RIAU,2.760000000000005,-0.45999999999999375,-0.10000000000000142,0.25,0.6200000000000045,2018-2019,N
32,SULAWESI BARAT,0.1700000000000017,0.28999999999999915,0.8699999999999974,0.47000000000000597,0.45000000000000284,2018-2019,N
33,PAPUA BARAT,2.3999999999999986,1.1199999999999974,3.6899999999999977,2.490000000000002,2.4299999999999997,2018-2019,N
34,KALIMANTAN UTARA,1.3299999999999983,1.9300000000000068,1.8399999999999963,2.710000000000001,1.9499999999999957,2018-2019,N
