,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
5149,470,209001,"SMA NEGERI 1 TASIKMALAYA, KOTA TASIKMALAYA",20224511,N,136,81.84,73.44,73.43,64.89,62.72,79.56,0.0,2,9,1,2015,JAWA BARAT,JAWA BARAT,KOTA TASIKMALAYA
37020,222,611029,SMA TERPADU AHLUSSUNNAH WALJAMAAH,69874080.0,S,10,71.72,72.9,82.97,60.25,73.21,79.48,0.0,6,11,29,2015,ACEH,ACEH,KABUPATEN BENER MERIAH
85461,78,3002042,SMA KOSGORO,20606511,S,18,78.94,63.38,69.81,61.81,68.37,79.48,0.0,30,2,42,2015,BANTEN,BANTEN,KOTA TANGERANG
4088,267,204006,"SMA NEGERI 6 BOGOR, KOTA BOGOR",20220335,N,126,78.98,71.32,77.03,62.92,60.4,79.44,0.0,2,4,6,2015,JAWA BARAT,JAWA BARAT,KOTA BOGOR
7579,1062,213534,"MA INSAN TAQWA, KABUPATEN BOGOR",20280150,S,17,79.4,70.09,77.12,68.24,54.55,79.32,0.0,2,13,534,2015,JAWA BARAT,JAWA BARAT,KABUPATEN BOGOR
49347,588,912022,SMAN 3 TEBING TINGGI BARAT,10498720.0,N,33,78.75,61.12,65.68,43.94,78.35,79.31,0.0,9,12,22,2015,RIAU,RIAU,KABUPATEN KEPULAUAN MERANTI
11275,1617,220012,"SMA NEGERI 1 KUNINGAN, KABUPATEN KUNINGAN",20212961,N,126,78.45,66.21,73.05,64.56,60.86,79.31,0.0,2,20,12,2015,JAWA BARAT,JAWA BARAT,KABUPATEN KUNINGAN
2067,443,105057,SMA NEGERI 61,20103307,N,66,84.86,82.24,84.23,77.5,82.75,79.18,0.0,1,5,57,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
36863,178,610001,SMA NEGERI 1 TAKENGON,10102285.0,N,68,79.98,74.77,85.9,64.23,73.2,79.16,0.0,6,10,1,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
13111,1978,225504,"MA DARUS SALAM, KABUPATEN SUMEDANG",20280470,S,21,79.01,67.93,77.76,65.6,56.45,79.02,0.0,2,25,504,2015,JAWA BARAT,JAWA BARAT,KABUPATEN SUMEDANG
2718,5,201005,"SMA NEGERI 5 BANDUNG, KOTA BANDUNG",20219309,N,74,83.47,73.95,74.86,64.26,67.13,78.96,0.0,2,1,5,2015,JAWA BARAT,JAWA BARAT,KOTA BANDUNG
4377,320,205001,"SMA NEGERI 1 CIMAHI, KOTA CIMAHI",20224113,N,102,77.14,66.08,68.15,62.16,57.85,78.9,0.0,2,5,1,2015,JAWA BARAT,JAWA BARAT,KOTA CIMAHI
36866,181,610004,SMA NEGERI 4 TAKENGON,10102181.0,N,46,80.98,72.88,85.13,63.91,71.4,78.9,0.0,6,10,4,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
10709,1550,218522,"MA AL-IRSYAD AL ISLAMIYYAH, KABUPATEN INDRAMAYU",20280343,S,32,69.98,64.5,70.92,60.55,52.03,78.76,0.0,2,18,522,2015,JAWA BARAT,JAWA BARAT,KABUPATEN INDRAMAYU
9938,1436,217544,"MA YPI BAITURRAHMAN LELES, KABUPATEN GARUT",20280338,S,93,78.55,64.04,77.59,61.61,55.35,78.76,0.0,2,17,544,2015,JAWA BARAT,JAWA BARAT,KABUPATEN GARUT
37012,214,611010,SMA NEGERI 1 PINTU RIME GAYO,10107274.0,N,23,73.44,73.31,82.8,62.83,71.51,78.73,0.0,6,11,10,2015,ACEH,ACEH,KABUPATEN BENER MERIAH
20908,15,401015,SMA NEGERI 1 YOGYAKARTA,20403174,N,34,88.94,78.35,88.01,75.29,78.6,78.73,0.0,4,1,15,2015,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
2728,15,201015,"SMA NEGERI 15 BANDUNG, KOTA BANDUNG",20219238,N,186,79.37,65.66,72.53,62.9,55.28,78.71,0.0,2,1,15,2015,JAWA BARAT,JAWA BARAT,KOTA BANDUNG
1455,322,104053,SMA NEGERI 8,20102568,N,31,87.48,87.26,76.83,78.55,81.43,78.69,0.0,1,4,53,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
36876,191,610015,MA NEGERI 1 TAKENGON,10113683.0,N,78,79.39,73.93,85.39,61.99,72.88,78.67,0.0,6,10,15,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
87244,396,3006011,SMA NEGERI 13 PANDEGLANG,20600470,N,31,79.98,78.8,78.61,33.79,65.56,78.63,0.0,30,6,11,2015,BANTEN,BANTEN,KABUPATEN PANDEGLANG
6943,875,212516,"MA AL-BARKAH, KABUPATEN BEKASI",20280062,S,17,75.04,67.71,71.98,64.56,54.16,78.62,0.0,2,12,516,2015,JAWA BARAT,JAWA BARAT,KABUPATEN BEKASI
7564,1047,213518,"MA NURUL UMMAH, KABUPATEN BOGOR",20276322,S,47,74.34,64.4,72.52,61.44,53.45,78.62,0.0,2,13,518,2015,JAWA BARAT,JAWA BARAT,KABUPATEN BOGOR
36621,135,608006,SMA N 1 BANDAR DUA,10100570.0,N,58,76.53,64.48,84.31,75.6,46.27,78.6,0.0,6,8,6,2015,ACEH,ACEH,KABUPATEN PIDIE JAYA
74942,5,2201007,SMA NEGERI 3 DENPASAR,50103125,N,32,88.25,89.23,85.65,82.01,86.91,78.56,0.0,22,1,7,2015,BALI,BALI,KOTA DENPASAR
36869,184,610007,SMA NEGERI 7 TAKENGON,10102284.0,N,56,78.88,73.45,82.89,62.01,70.88,78.55,0.0,6,10,7,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
13372,2071,226543,"MA NURUL HUDA, KABUPATEN TASIKMALAYA",20276800,S,33,73.22,62.64,76.43,61.67,52.24,78.51,0.0,2,26,543,2015,JAWA BARAT,JAWA BARAT,KABUPATEN TASIKMALAYA
36885,200,610026,SMA NEGERI 15 TAKENGON,10112861.0,N,33,80.06,73.89,83.33,65.3,72.64,78.49,0.0,6,10,26,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
2721,8,201008,"SMA NEGERI 8 BANDUNG, KOTA BANDUNG",20219326,N,134,79.2,69.69,71.78,61.46,58.87,78.45,0.0,2,1,8,2015,JAWA BARAT,JAWA BARAT,KOTA BANDUNG
13125,1992,225519,MA AL-FALAAHIYAH,69727825,S,21,75.88,66.33,75.38,62.74,53.46,78.4,0.0,2,25,519,2015,JAWA BARAT,JAWA BARAT,KABUPATEN SUMEDANG
49344,585,912019,SMA SWASTA MERANTI,10498724.0,S,5,70.42,57.58,61.74,83.0,73.22,78.4,0.0,9,12,19,2015,RIAU,RIAU,KABUPATEN KEPULAUAN MERANTI
7607,1090,213564,"MA AL-HIKMAH, KABUPATEN BOGOR",20280111,S,20,77.24,64.16,76.13,57.25,52.22,78.4,0.0,2,13,564,2015,JAWA BARAT,JAWA BARAT,KABUPATEN BOGOR
38243,450,622002,SMA NEGERI 1 KUTACANE,10103030.0,N,125,77.76,73.7,84.18,61.52,68.38,78.35,0.0,6,22,2,2015,ACEH,ACEH,KABUPATEN ACEH TENGGARA
42768,850,724013,SMA NEGERI 1 LAHUSA,10258260.0,N,58,55.84,74.88,68.27,78.92,40.83,78.35,0.0,7,24,13,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN NIAS SELATAN
36887,202,610029,SMA NEGERI 18 TAKENGON,69774763.0,N,14,72.79,74.54,85.27,64.29,70.75,78.34,0.0,6,10,29,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
3615,255,203518,"MA AS-SYAFIIYAH 02, KOTA BEKASI",20277106,S,15,77.43,60.97,77.55,58.83,53.25,78.29,0.0,2,3,518,2015,JAWA BARAT,JAWA BARAT,KOTA BEKASI
49346,587,912021,SMAN 2 TEBING TINGGI BARAT,10498721.0,N,31,80.67,81.51,77.53,82.42,81.64,78.28,0.0,9,12,21,2015,RIAU,RIAU,KABUPATEN KEPULAUAN MERANTI
11514,1671,221502,"MA NEGERI RAJAGALUH, KABUPATEN MAJALENGKA",20277250,N,81,76.67,64.13,77.46,63.49,54.37,78.23,0.0,2,21,502,2015,JAWA BARAT,JAWA BARAT,KABUPATEN MAJALENGKA
36875,190,610013,SMA SWASTA MUHAMMADIYAH 5 TAKENGON,10102291.0,S,19,71.78,72.97,81.03,61.58,74.79,78.19,0.0,6,10,13,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
38247,454,622007,SMA NEGERI 1 BAMBEL,10103096.0,N,30,76.56,73.24,82.78,60.67,68.49,78.18,0.0,6,22,7,2015,ACEH,ACEH,KABUPATEN ACEH TENGGARA
13394,2093,226569,MA AL-MUKARRIM,69788036,S,8,78.16,63.65,76.73,62.19,50.13,78.14,0.0,2,26,569,2015,JAWA BARAT,JAWA BARAT,KABUPATEN TASIKMALAYA
1415,282,104003,SMA NEGERI 47,20102193,N,158,82.68,79.97,79.54,76.2,80.28,78.11,0.0,1,4,3,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
37908,386,619004,MA  NEGERI KUALA MAKMUR,10113818.0,N,16,77.25,72.11,83.53,62.03,71.58,78.09,0.0,6,19,4,2015,ACEH,ACEH,KABUPATEN SIMEULUE
13339,2038,226505,"MA NEGERI CIKALONG, KABUPATEN TASIKMALAYA",20276780,N,89,76.42,63.59,76.35,61.12,53.63,78.06,0.0,2,26,505,2015,JAWA BARAT,JAWA BARAT,KABUPATEN TASIKMALAYA
5497,620,210508,"MA ALIF AL-ITTIFAQ , KABUPATEN BANDUNG",20177988,S,17,72.52,58.05,68.41,57.79,52.26,78.05,0.0,2,10,508,2015,JAWA BARAT,JAWA BARAT,KABUPATEN BANDUNG
37005,207,611002,SMA NEGERI 1 TIMANG GAJAH,10105185.0,N,40,76.98,72.49,85.43,62.5,69.55,78.03,0.0,6,11,2,2015,ACEH,ACEH,KABUPATEN BENER MERIAH
9925,1423,217530,"MA BANI ABI BAKAR, KABUPATEN GARUT",20276671,S,50,76.21,64.1,76.64,63.25,52.8,78.02,0.0,2,17,530,2015,JAWA BARAT,JAWA BARAT,KABUPATEN GARUT
37015,217,611015,MA NEGERI SIMPANG TIGA,10113745.0,N,18,76.26,70.71,83.26,59.17,70.05,77.97,0.0,6,11,15,2015,ACEH,ACEH,KABUPATEN BENER MERIAH
20909,16,401017,SMA NEGERI 2 YOGYAKARTA,20403177,N,48,87.9,79.22,85.01,70.68,79.91,77.97,0.0,4,1,17,2015,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
49359,600,912115,MA SWASTA SYARIF HIDAYATULLAH TOPANG,69752342.0,S,22,72.53,69.88,68.99,76.02,71.27,77.97,0.0,9,12,115,2015,RIAU,RIAU,KABUPATEN KEPULAUAN MERANTI
38255,462,622018,SMA SWASTA PANTIHARAPAN,10103099.0,S,114,77.16,73.24,84.17,61.97,70.38,77.97,0.0,6,22,18,2015,ACEH,ACEH,KABUPATEN ACEH TENGGARA
36879,194,610018,MA SWASTA ULUMUL QURAN,10113686.0,S,22,77.41,73.76,85.15,62.27,70.58,77.96,0.0,6,10,18,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
4084,263,204002,"SMA NEGERI 2 BOGOR, KOTA BOGOR",20238516,N,102,83.98,76.97,78.9,66.03,68.17,77.94,0.0,2,4,2,2015,JAWA BARAT,JAWA BARAT,KOTA BOGOR
1495,362,104104,SMA LABSCHOOL KEBAYORAN,20107313,S,72,86.91,85.41,87.18,73.16,81.41,77.94,0.0,1,4,104,2015,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
36880,195,610019,MA SWASTA DARUL MUKHLISIN,10113685.0,S,25,70.97,68.71,78.35,63.6,73.47,77.89,0.0,6,10,19,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
13109,1976,225502,"MA NEGERI 1 SUMEDANG, KABUPATEN SUMEDANG",20280462,N,56,76.09,64.28,72.14,62.05,54.9,77.87,0.0,2,25,502,2015,JAWA BARAT,JAWA BARAT,KABUPATEN SUMEDANG
2837,124,201142,SMA PELITA NUSANTARA,69882370,S,2,56.4,62.55,48.75,45.0,49.45,77.8,0.0,2,1,142,2015,JAWA BARAT,JAWA BARAT,KOTA BANDUNG
34494,2464,537525,MA AL AMIEN II PRAGAAN,20584671.0,S,19,90.29,81.03,89.68,73.29,77.75,77.79,0.0,5,37,525,2015,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
36864,179,610002,SMA NEGERI 2 TAKENGON,10102248.0,N,50,77.71,73.67,84.09,62.6,70.63,77.79,0.0,6,10,2,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
36873,188,610011,SMA NEGERI 11 TAKENGON,10107824.0,N,46,78.3,72.49,85.07,62.28,72.13,77.75,0.0,6,10,11,2015,ACEH,ACEH,KABUPATEN ACEH TENGAH
11530,1687,221519,"MA BAGUSRANGIN JATITUJUH, KABUPATEN MAJALENGKA",20277234,S,53,77.76,63.34,75.61,62.78,51.98,77.74,0.0,2,21,519,2015,JAWA BARAT,JAWA BARAT,KABUPATEN MAJALENGKA
37907,385,619003,SMA NEGERI 1 TEUPAH TENGAH,10110880.0,N,27,77.48,73.11,82.14,54.81,72.26,77.74,0.0,6,19,3,2015,ACEH,ACEH,KABUPATEN SIMEULUE
12015,1799,223525,MA AL IKHLAS CIATER,20277277,S,22,74.75,63.99,75.45,60.57,52.34,77.73,0.0,2,23,525,2015,JAWA BARAT,JAWA BARAT,KABUPATEN SUBANG
44031,1083,733010,SMA NEGERI 1 LAHOMI,10259099.0,N,33,70.09,58.46,74.08,38.86,51.87,77.72,0.0,7,33,10,2015,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN NIAS BARAT
56371,254,1205012,MA YAPSI,10816314.0,S,40,86.62,66.17,62.07,61.69,63.81,77.7,0.0,12,5,12,2015,LAMPUNG,LAMPUNG,KABUPATEN LAMPUNG BARAT
12003,1787,223511,"MA YAFATA, KABUPATEN SUBANG",20277300,S,12,74.4,63.18,58.27,61.46,50.43,77.7,0.0,2,23,511,2015,JAWA BARAT,JAWA BARAT,KABUPATEN SUBANG
38373,479,623008,SMA NEGERI 1 PUTRI BETUNG,10104524.0,N,20,77.72,73.68,84.29,63.13,70.79,77.68,0.0,6,23,8,2015,ACEH,ACEH,KABUPATEN GAYO LUES
7432,915,213020,"SMA NEGERI 1 CIBINONG, KABUPATEN BOGOR",20200885,N,114,79.04,71.05,78.57,64.36,62.62,77.65,0.0,2,13,20,2015,JAWA BARAT,JAWA BARAT,KABUPATEN BOGOR
