,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
40755,493,710123,MA SWASTA CAHAYA UMMI,69894779.0,S,20,73.4,75.4,85.0,0.0,71.4,0.0,0.0,7,10,123,2017,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LANGKAT
52920,300,1107510,MA RAWDHOTUT TAUFIQ,60728314.0,S,11,51.45,70.73,85.0,25.0,45.71,42.0,0.0,11,7,510,2017,SUMATERA SELATAN,SUMATERA SELATAN,KABUPATEN MUARA ENIM
40331,390,709100,MA SWASTA PAB 4 KLUMPANG,10264719.0,S,35,73.54,74.34,85.0,60.79,0.0,0.0,0.0,7,9,100,2017,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
41024,501,711008,SMA NEGERI 1 RAYA,10202759.0,N,112,76.61,74.2,84.87,61.47,75.4,64.6,0.0,7,11,8,2017,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
34958,2668,537590,MA AN - NUR,60728157.0,S,29,74.97,57.17,84.83,0.0,73.86,0.0,0.0,5,37,590,2017,JAWA TIMUR,JAWA TIMUR,KABUPATEN SUMENEP
42874,907,724050,SMA NEGERI 2 ONOHAZUMBA,69877337.0,N,28,69.36,75.93,84.82,71.07,0.0,0.0,0.0,7,24,50,2017,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN NIAS SELATAN
40722,460,710054,MA SWASTA NURUL HUDA SELESAI,69728147.0,S,20,75.2,76.4,84.75,0.0,71.5,0.0,0.0,7,10,54,2017,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LANGKAT
21580,135,404037,SMA NEGERI 1 SLEMAN,20401124,N,52,86.35,71.23,84.71,80.6,81.58,79.17,0.0,4,4,37,2017,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN SLEMAN
21025,34,401039,SMA NEGERI 5 YOGYAKARTA,20403180,N,68,85.35,77.65,84.63,82.42,86.29,79.93,0.0,4,1,39,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
82531,178,2522001,SMA NEGERI KELILA,60304512,N,17,71.76,78.0,84.56,74.06,68.67,83.33,0.0,25,22,1,2017,PAPUA,PAPUA,KABUPATEN MAMBERAMO TENGAH
23731,399,510545,MA IHYAUL ULUM,20580210,S,32,72.69,60.88,84.53,0.0,61.31,0.0,0.0,5,10,545,2017,JAWA TIMUR,JAWA TIMUR,KABUPATEN GRESIK
41814,680,715017,SMA SWASTA METHODIST RANTAU PRAPAT,10205377.0,S,21,68.38,71.52,84.52,0.0,69.43,0.0,0.0,7,15,17,2017,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU
41071,548,711071,MA SWASTA BAITUSSALAM,10263641.0,S,30,71.4,72.2,84.42,69.5,68.19,69.5,0.0,7,11,71,2017,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN SIMALUNGUN
13608,2210,226552,"MA CIKASUNGKA, KABUPATEN TASIKMALAYA",20276781,S,42,75.86,70.19,84.4,0.0,0.0,71.05,0.0,2,26,552,2017,JAWA BARAT,JAWA BARAT,KABUPATEN TASIKMALAYA
23403,307,509010,SMA AL - IZZAH,69727602,S,29,84.97,69.1,84.4,75.42,78.36,77.67,0.0,5,9,10,2017,JAWA TIMUR,JAWA TIMUR,KOTA BATU
40329,388,709096,MA SWASTA DARUL ARAFAH,10264725.0,S,52,76.96,72.77,84.38,64.28,0.0,0.0,0.0,7,9,96,2017,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN DELISERDANG
