,No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,KdProv,KdKota,KdSekolah,Tahun,provinsi,Provinsi,Kabupaten
2331,431,105039,SMA NEGERI 81,20103301,N,72,83.61,81.72,80.38,81.05,82.4,73.33,0.0,1,5,39,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
21591,146,404053,SMA NEGERI 1 PAKEM,20401127,N,64,83.59,66.66,76.21,72.68,83.23,80.58,0.0,4,4,53,2017,DI YOGYAKARTA,DI YOGYAKARTA,KABUPATEN SLEMAN
15799,345,311004,SMA NEGERI 1 KEBUMEN,20305010,N,101,83.58,68.02,82.15,82.95,81.67,78.77,0.0,3,11,4,2017,JAWA TENGAH,JAWA TENGAH,KABUPATEN KEBUMEN
14705,136,304003,SMA NEGERI 3 PEKALONGAN,20329508,N,63,83.56,71.81,76.94,71.3,76.44,76.0,0.0,3,4,3,2017,JAWA TENGAH,JAWA TENGAH,KOTA PEKALONGAN
82042,81,2506006,SMA KRISTEN WAMENA,60301589,S,99,83.56,48.79,72.98,71.74,63.48,69.19,0.0,25,6,6,2017,PAPUA,PAPUA,KABUPATEN JAYAWIJAYA
43787,1077,730023,MA SWASTA AL-AMIN KAMPUNG PAJAK,60728359.0,S,28,83.5,65.29,69.91,68.33,80.0,72.95,0.0,7,30,23,2017,SUMATERA UTARA,SUMATERA UTARA,KABUPATEN LABUHANBATU UTARA
562,129,102089,SMA KRISTEN MAWAR SARON,20107386,S,4,83.5,62.0,72.5,0.0,54.0,63.33,0.0,1,2,89,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
85697,139,3002110,SMA KRISTEN PENABUR KOTA TANGERANG,69787002,S,39,83.44,77.69,74.55,0.0,79.64,0.0,0.0,30,2,110,2017,BANTEN,BANTEN,KOTA TANGERANG
25014,584,513004,SMA NEGERI 2 JOMBANG,20503414,N,93,83.4,68.95,63.47,74.12,77.61,75.2,0.0,5,13,4,2017,JAWA TIMUR,JAWA TIMUR,KABUPATEN JOMBANG
3046,38,201039,"SMA KRISTEN 3 BPK PENABUR, KOTA BANDUNG",20219715,S,20,83.4,70.1,77.88,0.0,79.33,74.0,0.0,2,1,39,2017,JAWA BARAT,JAWA BARAT,KOTA BANDUNG
2318,418,105025,SMA NEGERI 14,20103284,N,107,83.33,77.07,73.08,75.23,79.16,78.2,0.0,1,5,25,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
1151,272,103225,SMA NARADA,69754377,S,3,83.33,83.33,91.67,0.0,78.67,0.0,0.0,1,3,225,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
3044,36,201037,"SMA KRISTEN 1 BPK PENABUR, KOTA BANDUNG",20219730,S,61,83.31,80.98,87.34,82.07,79.0,78.0,0.0,2,1,37,2017,JAWA BARAT,JAWA BARAT,KOTA BANDUNG
2338,438,105051,SMA NEGERI 12,20103285,N,107,83.31,77.48,82.87,75.76,80.34,81.1,0.0,1,5,51,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA TIMUR
1145,266,103218,SMA CITRA KASIH,20112438,S,29,83.31,80.62,83.79,76.79,73.5,74.18,0.0,1,3,218,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
14506,88,302004,SMA NEGERI 4 SURAKARTA,20327969,N,98,83.27,77.9,87.68,83.88,80.17,75.0,0.0,3,2,4,2017,JAWA TENGAH,JAWA TENGAH,KOTA SURAKARTA
16076,419,312219,SMA SEMINARI MERTOYUDAN,20307643,S,24,83.25,70.58,72.71,80.0,83.14,78.0,0.0,3,12,219,2017,JAWA TENGAH,JAWA TENGAH,KABUPATEN MAGELANG
86260,194,3004016,SMA SANTA LAURENSIA,20613520,S,59,83.25,84.17,90.0,80.14,78.4,66.21,0.0,30,4,16,2017,BANTEN,BANTEN,KOTA TANGERANG SELATAN
1090,211,103075,SMA KRISTEN 4 PENABUR,20101305,S,37,83.24,78.11,86.96,85.56,0.0,76.57,0.0,1,3,75,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA BARAT
4199,276,204002,"SMA NEGERI 2 BOGOR, KOTA BOGOR",20238516,N,106,83.23,75.04,62.31,72.36,77.59,80.0,0.0,2,4,2,2017,JAWA BARAT,JAWA BARAT,KOTA BOGOR
21006,15,401015,SMA NEGERI 1 YOGYAKARTA,20403174,N,10,83.2,81.0,83.75,84.38,86.0,84.0,0.0,4,1,15,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
508,75,102015,SMA NEGERI 13,20100806,N,108,83.17,73.87,75.3,71.39,80.38,79.08,0.0,1,2,15,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA UTARA
22179,1,501001,SMA NEGERI 1 SURABAYA,20532242,N,26,83.15,77.15,78.65,78.33,83.0,74.0,0.0,5,1,1,2017,JAWA TIMUR,JAWA TIMUR,KOTA SURABAYA
14203,37,301222,SMA KOLESE LOYOLA,20328915,S,55,83.13,81.16,83.86,82.5,79.6,79.5,0.0,3,1,222,2017,JAWA TENGAH,JAWA TENGAH,KOTA SEMARANG
21027,36,401042,SMA NEGERI 8 YOGYAKARTA,20403161,N,18,83.11,81.44,90.97,87.14,0.0,74.55,0.0,4,1,42,2017,DI YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA
29191,1417,527005,SMA NEGERI 1 LAWANG,20517739,N,142,83.08,67.62,77.2,71.45,76.26,76.0,0.0,5,27,5,2017,JAWA TIMUR,JAWA TIMUR,KABUPATEN MALANG
1677,304,104036,SMA NEGERI 70,20102570,N,71,83.07,79.27,73.84,73.18,78.26,72.57,0.0,1,4,36,2017,DKI JAKARTA,DKI JAKARTA,KOTA ADMINISTRASI JAKARTA SELATAN
81339,427,2420004,SMA SEMINARI PIUS XII KISOL,50308606,S,17,83.06,66.35,84.26,0.0,78.47,0.0,0.0,24,20,4,2017,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,KABUPATEN MANGGARAI TIMUR
22732,151,502005,SMA NEGERI 2 MALANG,20533664,N,113,83.04,68.99,73.03,70.09,77.15,78.44,0.0,5,2,5,2017,JAWA TIMUR,JAWA TIMUR,KOTA MALANG
16676,527,316006,SMA NEGERI 3 BOYOLALI,20308448,N,92,83.02,65.85,71.39,80.86,80.04,76.18,0.0,3,16,6,2017,JAWA TENGAH,JAWA TENGAH,KABUPATEN BOYOLALI
8768,1231,214531,"MA PERSIS 100 BANJARSARI, KABUPATEN CIAMIS",20280186,S,2,83.0,52.0,38.75,0.0,0.0,57.0,0.0,2,14,531,2017,JAWA BARAT,JAWA BARAT,KABUPATEN CIAMIS
22776,195,502506,MA NEGERI 3 MALANG,20580050,N,93,82.97,75.94,79.06,79.68,80.17,78.36,0.0,5,2,506,2017,JAWA TIMUR,JAWA TIMUR,KOTA MALANG
86295,229,3004054,SMA KRISTEN PENABUR BINTARO JAYA,20615025,S,70,82.97,79.2,77.21,76.07,78.31,82.0,0.0,30,4,54,2017,BANTEN,BANTEN,KOTA TANGERANG SELATAN
44201,10,801010,SMA NEGERI 10 PADANG,10303462.0,N,32,82.94,70.5,74.14,81.25,75.57,84.0,0.0,8,1,10,2017,SUMATERA BARAT,SUMATERA BARAT,KOTA PADANG
