No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,301001,SMK NEGERI  1 SEMARANG,20328948,N,489,79.04,66.61,79.6,88.52,"78,44",3,1,1,2015,JAWA TENGAH,KOTA SEMARANG
4,301002,SMK NEGERI  2 SEMARANG,20328970,N,402,83.36,66.72,79.89,90.94,"80,23",3,1,2,2015,JAWA TENGAH,KOTA SEMARANG
6,301003,SMK NEGERI  3 SEMARANG,20328946,N,371,71.66,62.11,78.84,85.59,"74,55",3,1,3,2015,JAWA TENGAH,KOTA SEMARANG
8,301004,SMK NEGERI  4 SEMARANG,20328945,N,558,82.54,66.65,80.6,84.69,"78,62",3,1,4,2015,JAWA TENGAH,KOTA SEMARANG
10,301005,SMK NEGERI  5 SEMARANG,20328944,N,412,69.1,64.13,80.18,88.37,"75,45",3,1,5,2015,JAWA TENGAH,KOTA SEMARANG
12,301006,SMK NEGERI  6 SEMARANG,20328981,N,367,77.38,64.77,64.41,89.52,"74,02",3,1,6,2015,JAWA TENGAH,KOTA SEMARANG
14,301007,SMK NEGERI  7 SEMARANG,20337604,N,527,86.94,80.93,82.44,81.64,"82,99",3,1,7,2015,JAWA TENGAH,KOTA SEMARANG
16,301008,SMK NEGERI  8 SEMARANG,20328962,N,350,75.7,64.4,70.31,88.36,"74,69",3,1,8,2015,JAWA TENGAH,KOTA SEMARANG
18,301009,SMK NEGERI  9 SEMARANG,20328969,N,321,76.51,61.78,72.5,87.97,"74,69",3,1,9,2015,JAWA TENGAH,KOTA SEMARANG
20,301010,SMK NEGERI 10 SEMARANG,20328947,N,391,65.72,61.35,72.79,81.04,"70,23",3,1,10,2015,JAWA TENGAH,KOTA SEMARANG
22,301011,SMK NEGERI 11 SEMARANG,20328963,N,485,79.44,65.01,71.76,85.56,"75,44",3,1,11,2015,JAWA TENGAH,KOTA SEMARANG
24,301200,SMK THERESIANA,20328868,S,340,81.71,65.37,75.96,91.79,"78,71",3,1,200,2015,JAWA TENGAH,KOTA SEMARANG
26,301201,SMK NUSAPUTERA 2,20328991,S,135,79.72,66.33,77.13,92.65,"78,96",3,1,201,2015,JAWA TENGAH,KOTA SEMARANG
28,301204,SMK ANTONIUS,20331919,S,123,70.84,55.67,51.32,85.31,"65,79",3,1,204,2015,JAWA TENGAH,KOTA SEMARANG
30,301205,SMK CINDE SEMARANG,20331920,S,26,64.45,55.86,62.12,84.39,"66,71",3,1,205,2015,JAWA TENGAH,KOTA SEMARANG
32,301206,SMK CUT NYA DIEN,20328976,S,120,68.16,48.06,41.02,87.23,"61,12",3,1,206,2015,JAWA TENGAH,KOTA SEMARANG
34,301207,SMK DIAN KARTIKA,20331921,S,12,57.18,39.63,27.92,80.79,"51,38",3,1,207,2015,JAWA TENGAH,KOTA SEMARANG
36,301208,SMK DR. TJIPTO SEMARANG,20328966,S,91,64.16,60.79,70.99,85.93,"70,47",3,1,208,2015,JAWA TENGAH,KOTA SEMARANG
38,301209,SMK GEDONGSONGO,20331922,S,4,59.45,56.28,33.75,82.39,"57,97",3,1,209,2015,JAWA TENGAH,KOTA SEMARANG
40,301210,SMK 17 AGUSTUS 1945,20328980,S,41,60.53,60.75,52.56,83.92,"64,44",3,1,210,2015,JAWA TENGAH,KOTA SEMARANG
42,301211,SMK GRAFIKA BAKTI NUSANTARA,20331923,S,59,64.22,53.8,53.31,81.23,"63,14",3,1,211,2015,JAWA TENGAH,KOTA SEMARANG
44,301213,SMK HIDAYAH SEMARANG,20328975,S,100,69.11,59.11,62.85,90.81,"70,47",3,1,213,2015,JAWA TENGAH,KOTA SEMARANG
46,301214,SMK IBU KARTINI,20331924,S,138,69.16,47.63,37.61,85.94,"60,09",3,1,214,2015,JAWA TENGAH,KOTA SEMARANG
48,301215,SMK IGNATIUS,20328974,S,30,68.92,54.13,32.42,80.73,"59,05",3,1,215,2015,JAWA TENGAH,KOTA SEMARANG
50,301216,SMK IPTEK TUGU SUHARTO,20331925,S,20,50.35,46.53,67.38,85.85,"62,53",3,1,216,2015,JAWA TENGAH,KOTA SEMARANG
52,301217,SMK JAYAWISATA SEMARANG,20328964,S,33,71.5,61.4,52.35,86.45,"67,93",3,1,217,2015,JAWA TENGAH,KOTA SEMARANG
54,301218,SMK KIMIA INDUSTRI THERESIANA SEMARANG,20331926,S,118,78.01,65.23,69.81,88.49,"75,39",3,1,218,2015,JAWA TENGAH,KOTA SEMARANG
56,301219,SMK KRISTEN GERGAJI,20328973,S,43,65.5,55.28,53.6,86.5,"65,22",3,1,219,2015,JAWA TENGAH,KOTA SEMARANG
58,301220,SMK LPI SEMARANG,20328972,S,31,67.75,49.67,35.4,86.51,"59,83",3,1,220,2015,JAWA TENGAH,KOTA SEMARANG
60,301221,SMK IPT KARANGPANAS,20328951,S,186,70.94,61.09,67.85,80.85,"70,18",3,1,221,2015,JAWA TENGAH,KOTA SEMARANG
62,301222,SMK MAJAPAHIT SEMARANG,20328950,S,30,58.64,66.68,84.83,91.89,"75,51",3,1,222,2015,JAWA TENGAH,KOTA SEMARANG
64,301223,SMK MUHAMMADIYAH 1 SEMARANG,20328971,S,63,72.41,51.63,49.05,85.82,"64,73",3,1,223,2015,JAWA TENGAH,KOTA SEMARANG
66,301224,SMK MUHAMMADIYAH 2 SEMARANG,20328949,S,120,66.04,59.38,68.4,84.38,"69,55",3,1,224,2015,JAWA TENGAH,KOTA SEMARANG
68,301225,SMK NUSA BHAKTI,20328968,S,75,62.03,54.02,45.57,86.72,"62,09",3,1,225,2015,JAWA TENGAH,KOTA SEMARANG
70,301226,SMK PGRI 01 SEMARANG,20328979,S,113,68.03,53.53,54.54,88.08,"66,05",3,1,226,2015,JAWA TENGAH,KOTA SEMARANG
72,301229,SMK PALAPA,20331927,S,272,61.14,58.58,68.3,84.21,"68,06",3,1,229,2015,JAWA TENGAH,KOTA SEMARANG
74,301230,SMK PALEBON SEMARANG,20331928,S,312,78.32,60.64,72.32,89.22,"75,13",3,1,230,2015,JAWA TENGAH,KOTA SEMARANG
76,301231,SMK PANDANARAN SEMARANG,20331929,S,29,57.13,61.07,73.53,86.91,"69,66",3,1,231,2015,JAWA TENGAH,KOTA SEMARANG
78,301232,SMK PELAYARAN SEMARANG,20331930,S,90,62.18,58.74,65.11,83.82,"67,46",3,1,232,2015,JAWA TENGAH,KOTA SEMARANG
80,301233,SMK PELITA NUSANTARA 1 SEMARANG,20328967,S,189,69.52,59.59,58.4,88.04,"68,89",3,1,233,2015,JAWA TENGAH,KOTA SEMARANG
82,301234,SMK PELITA NUSANTARA 2 SEMARANG,20331931,S,280,62.1,60.2,72.49,87.05,"70,46",3,1,234,2015,JAWA TENGAH,KOTA SEMARANG
84,301235,SMK PENERBANGAN KARTIKA AQASA BHAKTI,20328943,S,158,67.9,63.04,77.18,88.46,"74,15",3,1,235,2015,JAWA TENGAH,KOTA SEMARANG
86,301236,SMK PERDANA,20328978,S,177,69.8,59.23,64.6,88.46,"70,52",3,1,236,2015,JAWA TENGAH,KOTA SEMARANG
88,301237,SMK PERINTIS 29-01,20331932,S,21,61.57,49.79,42.02,80.25,"58,41",3,1,237,2015,JAWA TENGAH,KOTA SEMARANG
90,301238,SMK PERINTIS 29-02,20328942,S,44,58.86,57.05,71.99,81.7,"67,40",3,1,238,2015,JAWA TENGAH,KOTA SEMARANG
92,301239,SMK PL TARCISIUS 1,20331933,S,210,72.88,56.3,59.86,86.8,"68,96",3,1,239,2015,JAWA TENGAH,KOTA SEMARANG
94,301240,SMK PURNAMA 1 SEMARANG,20328989,S,24,61.1,55.85,42.81,85.5,"61,32",3,1,240,2015,JAWA TENGAH,KOTA SEMARANG
96,301241,SMK PURNAMA 2 SEMARANG,20328988,S,3,35.73,45.47,21.67,77.13,"45,00",3,1,241,2015,JAWA TENGAH,KOTA SEMARANG
98,301242,SMK SEPULUH NOPEMBER,20331936,S,65,53.78,54.83,55.27,78.09,"60,49",3,1,242,2015,JAWA TENGAH,KOTA SEMARANG
100,301243,SMK SETIABUDHI,20328987,S,65,67.83,53.13,39.46,87.21,"61,91",3,1,243,2015,JAWA TENGAH,KOTA SEMARANG
102,301244,SMK ST. FRANSISKUS,20328961,S,55,73.12,57.12,40.73,87.14,"64,53",3,1,244,2015,JAWA TENGAH,KOTA SEMARANG
104,301245,SMK BINA NUSANTARA,20328986,S,81,67.69,53.81,41.91,85.06,"62,12",3,1,245,2015,JAWA TENGAH,KOTA SEMARANG
106,301246,SMK SWADAYA SEMARANG,20328985,S,78,63.11,52.77,48.21,83.17,"61,82",3,1,246,2015,JAWA TENGAH,KOTA SEMARANG
108,301247,SMK TAMANSISWA SEMARANG,20331937,S,12,56.74,40.79,25.83,81.17,"51,13",3,1,247,2015,JAWA TENGAH,KOTA SEMARANG
110,301248,SMK TEUKU UMAR SEMARANG,20331938,S,141,67.83,53.36,49.52,85.92,"64,16",3,1,248,2015,JAWA TENGAH,KOTA SEMARANG
