No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,201101,SMK NEGERI 1 BANDUNG,20219178,N,422,77.45,71.82,56.31,81.8,"71,85",2,1,101,2016,JAWA BARAT,KOTA BANDUNG
2,201102,SMK NEGERI 2 BANDUNG,20219146,N,385,70.49,65.27,39.45,73.62,"62,21",2,1,102,2016,JAWA BARAT,KOTA BANDUNG
3,201103,SMK NEGERI 3 BANDUNG,20219145,N,655,75.54,66.45,48.24,78.96,"67,30",2,1,103,2016,JAWA BARAT,KOTA BANDUNG
4,201104,SMK NEGERI 4 BANDUNG,20219144,N,391,72.54,70.97,47.32,76.02,"66,71",2,1,104,2016,JAWA BARAT,KOTA BANDUNG
5,201105,SMK NEGERI 5 BANDUNG,20219143,N,478,70.59,59.72,43.17,65.26,"59,69",2,1,105,2016,JAWA BARAT,KOTA BANDUNG
6,201106,SMK NEGERI 6 BANDUNG,20219142,N,628,65.42,53.73,33.01,75.8,"56,99",2,1,106,2016,JAWA BARAT,KOTA BANDUNG
7,201107,SMK NEGERI 7 BANDUNG,20219141,N,450,76.15,67.8,54.31,78.82,"69,27",2,1,107,2016,JAWA BARAT,KOTA BANDUNG
8,201108,SMK NEGERI 8 BANDUNG,20219140,N,303,65.29,51.82,32.06,74.91,"56,02",2,1,108,2016,JAWA BARAT,KOTA BANDUNG
9,201109,SMK NEGERI 9 BANDUNG,20219139,N,402,70.95,64.69,48.66,77.15,"65,36",2,1,109,2016,JAWA BARAT,KOTA BANDUNG
10,201110,SMK NEGERI 10 BANDUNG,20219176,N,267,64.37,50.18,32.86,81.23,"57,16",2,1,110,2016,JAWA BARAT,KOTA BANDUNG
11,201111,SMK NEGERI 11 BANDUNG,20219175,N,544,75.56,66.71,45.86,79.17,"66,83",2,1,111,2016,JAWA BARAT,KOTA BANDUNG
12,201112,SMK NEGERI 12 BANDUNG,20219174,N,312,71.17,64.31,40.82,77.58,"63,47",2,1,112,2016,JAWA BARAT,KOTA BANDUNG
13,201113,SMK NEGERI 13 BANDUNG,20219161,N,267,79.06,71.8,66.76,78.54,"74,04",2,1,113,2016,JAWA BARAT,KOTA BANDUNG
14,201114,SMK NEGERI 14 BANDUNG,20219160,N,335,63.89,50.57,30.9,76.02,"55,35",2,1,114,2016,JAWA BARAT,KOTA BANDUNG
15,201115,SMK NEGERI 15 BANDUNG,20219159,N,252,65.87,57.69,43.43,76.65,"60,91",2,1,115,2016,JAWA BARAT,KOTA BANDUNG
16,201116,SMK AL FALAH BANDUNG,20219320,S,186,65.81,43.02,26.75,77.31,"53,22",2,1,116,2016,JAWA BARAT,KOTA BANDUNG
17,201117,"SMK AL HASAN, KOTA BANDUNG",20219319,S,34,60.76,42.94,24.56,73.53,"50,45",2,1,117,2016,JAWA BARAT,KOTA BANDUNG
18,201118,"SMK ANGKASA HUSEN, KOTA BANDUNG",20219318,S,210,67.9,49.83,26.04,74.41,"54,55",2,1,118,2016,JAWA BARAT,KOTA BANDUNG
19,201119,"SMK BANDUNG SELATAN 1, KOTA BANDUNG",20219304,S,128,64.64,44.95,25.18,73.28,"52,01",2,1,119,2016,JAWA BARAT,KOTA BANDUNG
20,201120,"SMK BANDUNG SELATAN 2, KOTA BANDUNG",20219303,S,158,72.08,45.82,30.46,74.83,"55,80",2,1,120,2016,JAWA BARAT,KOTA BANDUNG
21,201122,"SMK BHAKTI KENCANA BANDUNG, KOTA BANDUNG",20253131,S,168,72.76,48.92,34.87,79.14,"58,92",2,1,122,2016,JAWA BARAT,KOTA BANDUNG
22,201123,"SMK BAKTI MANDIRI, KOTA BANDUNG",20265524,S,46,63.91,46.52,24.46,72.94,"51,96",2,1,123,2016,JAWA BARAT,KOTA BANDUNG
23,201124,"SMK BINA INSAN MULIA, KOTA BANDUNG",20265525,S,89,74.29,56.04,42.02,74.56,"61,73",2,1,124,2016,JAWA BARAT,KOTA BANDUNG
24,201125,"SMK BINA PROFESI, KOTA BANDUNG",20265528,S,15,66.0,45.07,24.0,73.15,"52,06",2,1,125,2016,JAWA BARAT,KOTA BANDUNG
25,201126,"SMK BINA SARANA CENDEKIA, KOTA BANDUNG",20275326,S,468,69.69,49.36,30.06,72.67,"55,45",2,1,126,2016,JAWA BARAT,KOTA BANDUNG
26,201127,"SMK BINA WARGA, KOTA BANDUNG",20219289,S,296,68.9,49.55,32.69,77.08,"57,06",2,1,127,2016,JAWA BARAT,KOTA BANDUNG
27,201128,"SMK BPP, KOTA BANDUNG",20219288,S,105,66.67,50.06,32.36,76.31,"56,35",2,1,128,2016,JAWA BARAT,KOTA BANDUNG
28,201129,"SMK BUDAYA BANGSA, KOTA BANDUNG",20246140,S,40,70.05,55.35,27.75,71.74,"56,22",2,1,129,2016,JAWA BARAT,KOTA BANDUNG
29,201130,"SMK BUMI SILIWANGI, KOTA BANDUNG",20219284,S,63,77.37,58.19,63.06,84.69,"70,83",2,1,130,2016,JAWA BARAT,KOTA BANDUNG
30,201131,"SMK CHEMICA, KOTA BANDUNG",20265529,S,38,68.65,55.59,51.78,74.26,"62,57",2,1,131,2016,JAWA BARAT,KOTA BANDUNG
31,201132,"SMK CITRA PEMBAHARUAN, KOTA BANDUNG",20265530,S,30,56.2,39.33,23.08,72.86,"47,87",2,1,132,2016,JAWA BARAT,KOTA BANDUNG
32,201133,"SMK DHYANA SAKTI, KOTA BANDUNG",20219285,S,88,63.14,41.59,23.24,73.35,"50,33",2,1,133,2016,JAWA BARAT,KOTA BANDUNG
33,201134,"SMK BPK PENABUR BANDUNG, KOTA BANDUNG",20247289,S,55,85.49,73.31,78.09,87.38,"81,07",2,1,134,2016,JAWA BARAT,KOTA BANDUNG
34,201135,"SMK GANESHA, KOTA BANDUNG",20219283,S,22,60.73,55.82,23.41,73.95,"53,48",2,1,135,2016,JAWA BARAT,KOTA BANDUNG
35,201136,"SMK ICB CINTA NIAGA, KOTA BANDUNG",20219291,S,203,72.8,52.04,41.19,79.16,"61,30",2,1,136,2016,JAWA BARAT,KOTA BANDUNG
36,201137,"SMK ICB CINTA TEKNIKA BANDUNG, KOTA BANDUNG",20219292,S,93,70.02,52.26,29.52,72.77,"56,14",2,1,137,2016,JAWA BARAT,KOTA BANDUNG
37,201138,"SMK ICB CINTA WISATA, KOTA BANDUNG",20219293,S,174,70.16,63.34,39.71,76.89,"62,53",2,1,138,2016,JAWA BARAT,KOTA BANDUNG
38,201139,"SMK IGASAR PINDAD, KOTA BANDUNG",20219301,S,320,60.41,43.55,26.2,72.72,"50,72",2,1,139,2016,JAWA BARAT,KOTA BANDUNG
39,201140,"SMK INDONESIA RAYA BANDUNG, KOTA BANDUNG",20219300,S,92,71.17,50.15,32.31,77.52,"57,79",2,1,140,2016,JAWA BARAT,KOTA BANDUNG
40,201141,"SMK INFORMATIKA BANDUNG, KOTA BANDUNG",20219299,S,54,70.93,57.3,34.86,69.47,"58,14",2,1,141,2016,JAWA BARAT,KOTA BANDUNG
41,201142,"SMK KALAM BANGSA, KOTA BANDUNG",20265531,S,10,61.2,44.0,17.25,72.44,"48,72",2,1,142,2016,JAWA BARAT,KOTA BANDUNG
42,201143,"SMK KARTIKA XIX-1, KOTA BANDUNG",20219297,S,98,61.08,48.14,28.98,67.31,"51,38",2,1,143,2016,JAWA BARAT,KOTA BANDUNG
43,201144,"SMK KARYA PEMBANGUNAN 2, KOTA BANDUNG",20276177,S,25,64.64,43.44,30.1,78.92,"54,28",2,1,144,2016,JAWA BARAT,KOTA BANDUNG
44,201145,"SMK KENCANA, KOTA BANDUNG",20219295,S,261,68.57,50.56,38.79,77.56,"58,87",2,1,145,2016,JAWA BARAT,KOTA BANDUNG
45,201146,"SMK KIANSANTANG BANDUNG, KOTA BANDUNG",20219281,S,54,64.52,53.22,30.14,78.11,"56,50",2,1,146,2016,JAWA BARAT,KOTA BANDUNG
46,201147,"SMK KIFAYATUL ACHYAR, KOTA BANDUNG",20219232,S,32,59.88,39.63,24.06,73.18,"49,19",2,1,147,2016,JAWA BARAT,KOTA BANDUNG
47,201148,"SMK KIMIA DHARMA BHAKTI BANDUNG, KOTA BANDUNG",20219183,S,61,65.77,44.07,26.48,72.78,"52,28",2,1,148,2016,JAWA BARAT,KOTA BANDUNG
48,201149,"SMK KIMIA PERMENTASI, KOTA BANDUNG",20219170,S,29,67.1,46.34,38.1,79.47,"57,75",2,1,149,2016,JAWA BARAT,KOTA BANDUNG
49,201150,"SMK LPPM RI 2, KOTA BANDUNG",20219167,S,93,57.03,38.67,20.4,74.82,"47,73",2,1,150,2016,JAWA BARAT,KOTA BANDUNG
50,201151,"SMK MAARIF BANDUNG, KOTA BANDUNG",20219164,S,15,64.8,41.87,27.0,75.75,"52,36",2,1,151,2016,JAWA BARAT,KOTA BANDUNG
51,201152,"SMK MADYA, KOTA BANDUNG",20219166,S,12,60.33,41.33,23.75,66.79,"48,05",2,1,152,2016,JAWA BARAT,KOTA BANDUNG
52,201153,"SMK MEDIKACOM, KOTA BANDUNG",20265534,S,616,68.13,48.38,27.14,74.49,"54,54",2,1,153,2016,JAWA BARAT,KOTA BANDUNG
53,201154,"SMK MEDINA BANDUNG, KOTA BANDUNG",20219163,S,70,64.23,41.94,22.5,72.83,"50,38",2,1,154,2016,JAWA BARAT,KOTA BANDUNG
54,201155,"SMK MERDEKA, KOTA BANDUNG",20219162,S,597,62.62,49.8,30.89,73.0,"54,08",2,1,155,2016,JAWA BARAT,KOTA BANDUNG
55,201156,SMK MUHAMMADIYAH 1,20219172,S,57,71.79,49.68,30.22,77.42,"57,28",2,1,156,2016,JAWA BARAT,KOTA BANDUNG
