No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,1701001,SMK NEGERI 1 MANADO,40102757,N,560,56.54,44.36,27.19,73.08,"50,29",17,1,1,2015,SULAWESI UTARA,KOTA MANADO
4,1701002,SMK NEGERI 2 MANADO,40102758,N,355,44.61,33.52,24.35,70.26,"43,19",17,1,2,2015,SULAWESI UTARA,KOTA MANADO
6,1701003,SMK NEGERI 3 MANADO,40102772,N,329,52.28,43.78,25.36,69.74,"47,79",17,1,3,2015,SULAWESI UTARA,KOTA MANADO
8,1701004,SMK NEGERI 4 MANADO,40102773,N,94,47.63,36.13,23.91,75.62,"45,82",17,1,4,2015,SULAWESI UTARA,KOTA MANADO
10,1701005,SMK NEGERI 5 MANADO,40102774,N,192,53.12,53.36,26.21,79.66,"53,09",17,1,5,2015,SULAWESI UTARA,KOTA MANADO
12,1701006,SMK KATOLIK XAVERIUS MANADO,40102771,S,142,51.55,36.27,26.37,71.68,"46,47",17,1,6,2015,SULAWESI UTARA,KOTA MANADO
14,1701007,SMK KRISTEN ELFATAH MANADO,40102760,S,100,71.3,60.2,49.35,77.9,"64,69",17,1,7,2015,SULAWESI UTARA,KOTA MANADO
16,1701008,SMK KRISTEN GETSEMANI MANADO,40102759,S,91,51.52,75.69,60.44,78.3,"66,49",17,1,8,2015,SULAWESI UTARA,KOTA MANADO
18,1701009,SMK MALESUNG MANADO,40102749,S,12,43.16,54.5,61.04,74.82,"58,38",17,1,9,2015,SULAWESI UTARA,KOTA MANADO
20,1701010,SMK PERGUNAS MANADO,40102753,S,19,62.84,52.32,45.13,77.68,"59,49",17,1,10,2015,SULAWESI UTARA,KOTA MANADO
22,1701011,SMK PGRI MANADO,40102755,S,63,57.84,70.7,59.44,77.35,"66,33",17,1,11,2015,SULAWESI UTARA,KOTA MANADO
24,1701012,SMK AL KHAIRAT MANADO,40102765,S,51,64.8,76.24,68.73,72.77,"70,64",17,1,12,2015,SULAWESI UTARA,KOTA MANADO
26,1701013,SMK PURNA BAHARI MANADO,40102756,S,46,44.43,58.87,54.67,81.89,"59,97",17,1,13,2015,SULAWESI UTARA,KOTA MANADO
28,1701014,SMK YAPIM MANADO,40102769,S,86,66.53,75.02,43.95,75.93,"65,36",17,1,14,2015,SULAWESI UTARA,KOTA MANADO
30,1701016,SMK ASSALAM MANADO,40102766,S,39,66.5,59.85,63.33,74.5,"66,05",17,1,16,2015,SULAWESI UTARA,KOTA MANADO
32,1701017,SMK KASIH IBU MANADO,40102770,S,16,54.9,71.0,35.47,0.0,"40,34",17,1,17,2015,SULAWESI UTARA,KOTA MANADO
34,1701018,SMK YPKM MANADO,40102748,S,69,46.28,44.06,31.49,81.56,"50,85",17,1,18,2015,SULAWESI UTARA,KOTA MANADO
36,1701019,SMK HARAPAN GENERASI MANADO,40102767,S,37,54.44,73.68,70.74,76.42,"68,82",17,1,19,2015,SULAWESI UTARA,KOTA MANADO
38,1701020,SMK PERINTIS MANADO,40102754,S,39,44.71,35.28,26.22,70.07,"44,07",17,1,20,2015,SULAWESI UTARA,KOTA MANADO
40,1701021,SMK PARNA RAYA MANADO,40102751,S,90,55.69,73.07,80.67,79.85,"72,32",17,1,21,2015,SULAWESI UTARA,KOTA MANADO
42,1701022,SMK MARANATHA MANADO,40104572,S,40,37.53,47.5,45.06,66.59,"49,17",17,1,22,2015,SULAWESI UTARA,KOTA MANADO
44,1701023,SMK COKROAMINOTO MANADO,40102764,S,42,62.74,75.14,56.37,76.72,"67,74",17,1,23,2015,SULAWESI UTARA,KOTA MANADO
46,1701024,SMK DISCOVERY MANADO,40103482,S,31,72.69,76.26,78.06,76.21,"75,81",17,1,24,2015,SULAWESI UTARA,KOTA MANADO
48,1701025,SMK KRISTEN SOLAGRATIA TONGKEINA MANADO,40103477,S,47,49.14,41.11,23.83,0.0,"28,52",17,1,25,2015,SULAWESI UTARA,KOTA MANADO
50,1701026,SMK PIONEER MANADO,40104575,S,37,45.62,45.62,25.0,0.0,"29,06",17,1,26,2015,SULAWESI UTARA,KOTA MANADO
52,1701029,SMK MUHAMMADIYAH MANADO,40104573,S,12,66.1,67.5,48.54,81.22,"65,84",17,1,29,2015,SULAWESI UTARA,KOTA MANADO
54,1701030,SMK KEBANGSAAN,40103629,S,61,39.37,42.23,23.07,69.74,"43,60",17,1,30,2015,SULAWESI UTARA,KOTA MANADO
56,1701031,SMK NEGERI 6 MANADO,40104830,N,328,61.36,48.47,26.33,79.78,"53,99",17,1,31,2015,SULAWESI UTARA,KOTA MANADO
58,1701032,SMK NEGERI 7 MANADO,40105174,N,34,68.95,45.12,23.6,64.59,"50,57",17,1,32,2015,SULAWESI UTARA,KOTA MANADO
60,1701033,SMK SMART PIONEER,40104882,S,63,58.78,79.65,83.53,79.97,"75,48",17,1,33,2015,SULAWESI UTARA,KOTA MANADO
62,1701034,SMK KESEHATAN GLORIA,69755702,S,180,54.43,38.14,24.97,73.88,"47,86",17,1,34,2015,SULAWESI UTARA,KOTA MANADO
64,1701035,SMKS ADVENT MANADO,69887366,S,30,57.08,47.93,24.42,83.67,"53,28",17,1,35,2015,SULAWESI UTARA,KOTA MANADO
66,1702001,SMK NEGERI 1 BITUNG,40103072,N,319,55.32,39.56,25.63,79.86,"50,09",17,2,1,2015,SULAWESI UTARA,KOTA BITUNG
68,1702002,SMK NEGERI 2 BITUNG,40103059,N,389,49.34,38.01,24.38,75.39,"46,78",17,2,2,2015,SULAWESI UTARA,KOTA BITUNG
70,1702003,SMK NEGERI 3 BITUNG,40103061,N,54,42.8,37.37,23.52,74.44,"44,53",17,2,3,2015,SULAWESI UTARA,KOTA BITUNG
72,1702004,SMK NEGERI 4 BITUNG,40103060,N,33,41.39,29.88,19.17,75.7,"41,54",17,2,4,2015,SULAWESI UTARA,KOTA BITUNG
74,1702005,SMK POLARIS BITUNG,40103058,S,84,46.41,32.29,23.3,75.3,"44,33",17,2,5,2015,SULAWESI UTARA,KOTA BITUNG
76,1702006,SMK NUSANTARA BITUNG,40103057,S,66,43.1,34.79,23.03,73.83,"43,69",17,2,6,2015,SULAWESI UTARA,KOTA BITUNG
78,1702007,SMK TAMPOROK BITUNG,40103062,S,76,49.85,39.97,25.72,72.83,"47,09",17,2,7,2015,SULAWESI UTARA,KOTA BITUNG
80,1702008,SMK WIDYAMINA BITUNG,40103646,S,7,33.74,28.29,21.43,65.01,"37,12",17,2,8,2015,SULAWESI UTARA,KOTA BITUNG
82,1702009,SMK PELITA BAHARI BITUNG,40103573,S,62,49.11,57.39,46.9,81.67,"58,77",17,2,9,2015,SULAWESI UTARA,KOTA BITUNG
84,1702010,SMK GARUDA 16 BITUNG,40103073,S,38,39.11,40.95,21.12,82.57,"45,94",17,2,10,2015,SULAWESI UTARA,KOTA BITUNG
86,1702011,SMK MUHAMMADYAH BITUNG,40103645,S,84,53.1,41.45,23.18,77.09,"48,71",17,2,11,2015,SULAWESI UTARA,KOTA BITUNG
88,1702012,SMK NEGERI 5 BITUNG,40104904,N,36,47.22,46.61,31.32,75.36,"50,13",17,2,12,2015,SULAWESI UTARA,KOTA BITUNG
90,1702013,SMKS DEWI LAUT BITUNG,69756303,S,45,58.52,54.62,66.72,83.5,"65,84",17,2,13,2015,SULAWESI UTARA,KOTA BITUNG
92,1703001,SMK NEGERI 1 TOMOHON,40103466,N,106,59.19,49.87,25.42,80.89,"53,84",17,3,1,2015,SULAWESI UTARA,KOTA TOMOHON
94,1703002,SMK KRISTEN 1 TOMOHON,40103206,S,261,56.7,52.92,28.68,80.34,"54,66",17,3,2,2015,SULAWESI UTARA,KOTA TOMOHON
96,1703003,SMK KRISTEN 2 TOMOHON,40103207,S,133,60.91,46.02,30.04,78.99,"53,99",17,3,3,2015,SULAWESI UTARA,KOTA TOMOHON
98,1703004,SMK KRISTEN 3 TOMOHON,40103208,S,36,59.86,56.5,36.04,79.62,"58,01",17,3,4,2015,SULAWESI UTARA,KOTA TOMOHON
100,1703005,SMK KATOLIK ST. FAMILIA TOMOHON,40103205,S,163,66.99,53.15,30.94,85.29,"59,09",17,3,5,2015,SULAWESI UTARA,KOTA TOMOHON
102,1703006,SMK SPP GMIM TOMOHON,40104897,S,20,55.86,35.3,24.0,75.81,"47,74",17,3,6,2015,SULAWESI UTARA,KOTA TOMOHON
104,1704001,SMK NEGERI 1 KOTAMOBAGU,40100347,N,384,74.3,66.64,59.13,74.66,"68,68",17,4,1,2015,SULAWESI UTARA,KOTA KOTAMOBAGU
106,1704002,SMK COKROAMINOTO KOTAMOBAGU,40100327,S,541,74.08,71.96,81.92,80.42,"77,10",17,4,2,2015,SULAWESI UTARA,KOTA KOTAMOBAGU
108,1704003,SMK 23 MARET KOTAMOBAGU,40100344,S,138,77.22,61.36,71.34,77.37,"71,82",17,4,3,2015,SULAWESI UTARA,KOTA KOTAMOBAGU
110,1704005,SMK MUHAMMADYAH KOTAMOBAGU,40100346,S,129,65.65,57.43,64.73,78.6,"66,60",17,4,5,2015,SULAWESI UTARA,KOTA KOTAMOBAGU
112,1704006,SMK SPP PANCA MARGA KOTAMOBAGU,40105011,S,53,63.83,55.81,56.6,74.19,"62,61",17,4,6,2015,SULAWESI UTARA,KOTA KOTAMOBAGU
114,1704007,SMK FARMASI SURIFATRI KOTAMOBAGU,40103865,S,15,74.44,71.07,78.33,85.28,"77,28",17,4,7,2015,SULAWESI UTARA,KOTA KOTAMOBAGU
116,1704008,SMK KRISTEN KOTAMOBAGU,40104898,S,123,63.89,51.4,56.46,75.31,"61,77",17,4,8,2015,SULAWESI UTARA,KOTA KOTAMOBAGU
118,1704009,SMKN 2 KOTAMOBAGU,40105003,N,77,56.88,54.86,55.97,73.66,"60,34",17,4,9,2015,SULAWESI UTARA,KOTA KOTAMOBAGU
120,1704010,SMKS KARISMA TOTABUAN KOTAMOBAGU,69727887,S,94,86.9,84.45,84.49,82.12,"84,49",17,4,10,2015,SULAWESI UTARA,KOTA KOTAMOBAGU
122,1705001,SMK NEGERI 1 TALAUD,40101746,N,61,72.99,55.51,74.92,76.52,"69,99",17,5,1,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD
124,1705002,SMK NEGERI 2 TALAUD,40103558,N,11,70.15,61.45,42.05,68.88,"60,63",17,5,2,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD
126,1705003,SMK NEGERI 3 TALAUD,40101749,N,18,70.13,69.89,75.56,75.36,"72,74",17,5,3,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD
128,1705004,SMK NEGERI 4 TALAUD,40101747,N,18,69.35,50.89,78.61,80.55,"69,85",17,5,4,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD
130,1705005,SMK NEGERI 5 TALAUD,40103559,N,16,74.92,71.63,83.75,73.09,"75,85",17,5,5,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD
132,1705006,SMK KRISTEN LIRUNG,40101748,S,65,56.09,59.2,67.38,72.86,"63,88",17,5,6,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD
134,1705007,SMK KARYA BAHARI SALIBABU,40103560,S,19,62.55,72.21,65.66,68.73,"67,29",17,5,7,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD
136,1705008,SMKN 6 TALAUD,40103561,S,26,53.22,56.46,69.23,75.8,"63,68",17,5,8,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD
138,1705009,SMK BARAMULI TALAUD,69816275,S,27,76.34,74.89,72.96,80.97,"76,29",17,5,9,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD
140,1706001,SMK NEGERI 1 TAHUNA,40101449,N,186,57.7,55.49,28.56,80.21,"55,49",17,6,1,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
142,1706002,SMK NEGERI 2 TAHUNA,40101452,N,71,79.71,76.03,38.59,83.82,"69,54",17,6,2,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
144,1706003,SMK NEGERI 3 TAHUNA,40101453,N,164,58.16,50.06,54.21,77.8,"60,06",17,6,3,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
146,1706004,SMK NEGERI 1 TABUKAN UTARA,40101450,N,34,70.31,77.29,70.07,81.37,"74,76",17,6,4,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
148,1706005,SMK NEGERI MANGANITU SELATAN,40103299,N,40,84.08,77.15,82.69,78.1,"80,51",17,6,5,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
150,1706006,SMK BARAMULI TAMAKO,40101451,S,57,82.72,68.04,77.24,80.24,"77,06",17,6,6,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
152,1706007,SMK NEGERI TABUKAN SELATAN,40104887,N,20,70.21,67.6,62.75,75.84,"69,10",17,6,7,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
154,1706008,SMK MUHAMMADIYAH NAHA,69830463,S,36,76.96,76.61,70.07,80.52,"76,04",17,6,8,2015,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE
156,1707001,SMK NEGERI 1 LANGOWAN,40100887,N,152,61.61,73.74,63.93,83.39,"70,67",17,7,1,2015,SULAWESI UTARA,KABUPATEN MINAHASA
158,1707002,SMK NEGERI 1 SONDER,40100904,N,157,56.72,47.36,47.18,76.61,"56,97",17,7,2,2015,SULAWESI UTARA,KABUPATEN MINAHASA
160,1707003,SMK NEGERI 1 TONDANO,40100906,N,42,60.28,55.81,60.48,80.04,"64,15",17,7,3,2015,SULAWESI UTARA,KABUPATEN MINAHASA
