No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2801101,"SMK NEGERI 1 TAMANSARI, PANGKALPINANG",10901156,N,241,75.83,62.64,66.4,80.89,"71,44",28,1,101,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
2,2801102,"SMK NEGERI 2 TAMANSARI, PANGKALPINANG",10901157,N,383,70.59,60.3,39.9,72.33,"60,78",28,1,102,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
3,2801103,"SMK NEGERI 3 GIRIMAYA, PANGKALPINANG",10901158,N,167,70.37,51.87,45.79,75.24,"60,82",28,1,103,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
4,2801104,"SMK NEGERI 4 BUKIT INTAN, PANGKALPINANG",10901159,N,176,66.78,40.35,28.31,70.76,"51,55",28,1,104,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
5,2801105,"SMK SORE BUKIT INTAN, PANGKALPINANG",10901162,S,84,63.31,39.81,37.26,73.66,"53,51",28,1,105,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
6,2801106,"SMK PGRI BUKIT INTAN, PANGKALPINANG",10901161,S,119,59.23,41.87,26.22,74.42,"50,44",28,1,106,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
7,2801107,"SMK BAKTI RANGKUI, PANGKALPINANG",10901154,S,214,75.87,63.75,61.93,76.4,"69,49",28,1,107,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
8,2801108,"SMK TUNAS KARYA RANGKUI, PANGKALPINANG",10901163,S,47,69.83,51.45,37.5,71.31,"57,52",28,1,108,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
9,2801109,"SMK NEGERI 5 GIRIMAYA, PANGKALPINANG",10901951,N,105,74.7,58.97,48.0,76.51,"64,55",28,1,109,2016,BANGKA BELITUNG,KOTA PANGKALPINANG
10,2802101,"SMK NEGERI 1 SUNGAILIAT, BANGKA",10900228,N,303,72.69,60.81,46.97,78.43,"64,73",28,2,101,2016,BANGKA BELITUNG,KABUPATEN BANGKA
11,2802102,"SMK NEGERI 2 SUNGAILIAT,  BANGKA",10900227,N,163,69.06,42.71,32.12,76.22,"55,03",28,2,102,2016,BANGKA BELITUNG,KABUPATEN BANGKA
12,2802103,"SMK NEGERI 1 MENDO BARAT, BANGKA",10900229,N,56,61.39,38.32,26.74,70.44,"49,22",28,2,103,2016,BANGKA BELITUNG,KABUPATEN BANGKA
13,2802104,"SMK YAPENSU SUNGAILIAT, BANGKA",10900225,S,235,66.76,46.68,38.81,72.91,"56,29",28,2,104,2016,BANGKA BELITUNG,KABUPATEN BANGKA
14,2802105,"SMK ELJOHN SUNGAILIAT, BANGKA",10900231,S,25,66.32,43.84,30.4,75.67,"54,06",28,2,105,2016,BANGKA BELITUNG,KABUPATEN BANGKA
