No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2301001,SMK NEGERI 1 MATARAM,50204507,N,244,67.01,43.02,32.52,75.96,"54,63",23,1,1,2017,NUSA TENGGARA BARAT,KOTA MATARAM
2,2301002,SMK NEGERI 2 MATARAM,50204506,N,395,64.29,41.37,35.41,75.92,"54,25",23,1,2,2017,NUSA TENGGARA BARAT,KOTA MATARAM
3,2301003,SMK NEGERI 4 MATARAM,50204504,N,354,65.01,41.37,32.46,74.75,"53,40",23,1,3,2017,NUSA TENGGARA BARAT,KOTA MATARAM
4,2301005,SMK NEGERI 3 MATARAM,50204505,N,673,63.09,41.79,32.54,72.32,"52,44",23,1,5,2017,NUSA TENGGARA BARAT,KOTA MATARAM
5,2301009,SMK YARSI MATARAM,50219656,S,28,67.71,43.14,32.05,82.74,"56,41",23,1,9,2017,NUSA TENGGARA BARAT,KOTA MATARAM
6,2301016,SMK NEGERI 5 MATARAM,50204465,N,142,54.61,34.3,28.54,69.73,"46,80",23,1,16,2017,NUSA TENGGARA BARAT,KOTA MATARAM
7,2301017,SMK HASANUDIN MATARAM,50204509,S,14,43.71,31.57,27.68,68.7,"42,92",23,1,17,2017,NUSA TENGGARA BARAT,KOTA MATARAM
8,2301018,SMK MUHAMMADIYAH MATARAM,50204508,S,34,57.12,41.65,29.56,64.42,"48,19",23,1,18,2017,NUSA TENGGARA BARAT,KOTA MATARAM
9,2301023,SMK BINA BANGSA MATARAM,50204510,S,18,48.33,29.78,25.97,66.1,"42,55",23,1,23,2017,NUSA TENGGARA BARAT,KOTA MATARAM
10,2301027,SMK PARIWISATA MATARAM,50204468,S,91,47.38,38.31,26.07,67.26,"44,76",23,1,27,2017,NUSA TENGGARA BARAT,KOTA MATARAM
11,2301028,SMK SARASWATI MATARAM,50204468,S,34,53.41,34.29,27.21,70.59,"46,38",23,1,28,2017,NUSA TENGGARA BARAT,KOTA MATARAM
12,2301054,SMK NEGERI 6 MATARAM,50204487,N,101,55.7,34.53,26.49,69.36,"46,52",23,1,54,2017,NUSA TENGGARA BARAT,KOTA MATARAM
13,2301055,SMK NEGERI 7 MATARAM,50204486,N,110,57.27,35.51,28.07,74.35,"48,80",23,1,55,2017,NUSA TENGGARA BARAT,KOTA MATARAM
14,2301105,SMK DARUL FALAH,50219602,S,40,56.45,34.15,25.31,63.23,"44,79",23,1,105,2017,NUSA TENGGARA BARAT,KOTA MATARAM
15,2301110,SMKPP NEGERI MATARAM,50219969,N,101,58.28,34.71,29.46,75.7,"49,54",23,1,110,2017,NUSA TENGGARA BARAT,KOTA MATARAM
16,2301113,SMK NEGERI 8 MATARAM,50219553,N,121,69.75,44.66,37.46,75.21,"56,77",23,1,113,2017,NUSA TENGGARA BARAT,KOTA MATARAM
17,2301169,SMK NEGERI 9 MATARAM,50220276,N,169,58.14,38.25,29.08,69.41,"48,72",23,1,169,2017,NUSA TENGGARA BARAT,KOTA MATARAM
18,2301215,SMKS BHAKTI KENCANA MATARAM,69755864,S,27,61.41,35.04,30.65,63.2,"47,58",23,1,215,2017,NUSA TENGGARA BARAT,KOTA MATARAM
19,2302004,SMK NEGERI 1 KOTA BIMA,50204719,N,262,53.12,32.99,26.05,67.64,"44,95",23,2,4,2017,NUSA TENGGARA BARAT,KOTA BIMA
20,2302013,SMK PGRI KOTA BIMA,50219697,S,38,44.26,32.47,25.46,62.84,"41,26",23,2,13,2017,NUSA TENGGARA BARAT,KOTA BIMA
21,2302014,SMK NEGERI 2 KOTA BIMA,50204717,N,234,47.06,32.32,25.4,64.94,"42,43",23,2,14,2017,NUSA TENGGARA BARAT,KOTA BIMA
