No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3201001,SMK NEGERI  1 RANGAS,40600221,N,236,57.24,31.64,27.72,68.59,"46,30",32,1,1,2017,SULAWESI BARAT,KABUPATEN MAMUJU
2,3201002,SMK NEGERI 1 PAPALANG,40604357,N,207,59.05,31.75,30.87,71.02,"48,17",32,1,2,2017,SULAWESI BARAT,KABUPATEN MAMUJU
3,3201003,SMK NEGERI 1 KALUMPANG,40604356,N,40,44.6,55.25,68.38,74.73,"60,74",32,1,3,2017,SULAWESI BARAT,KABUPATEN MAMUJU
4,3201004,SMKN 1 TAPALANG,69786951,N,80,45.9,40.48,20.06,66.38,"43,21",32,1,4,2017,SULAWESI BARAT,KABUPATEN MAMUJU
5,3201005,SMK NEGERI 1 MAMUJU,69859684,N,167,55.29,29.99,26.15,66.24,"44,42",32,1,5,2017,SULAWESI BARAT,KABUPATEN MAMUJU
6,3201006,SMK NEGERI 1 TAPALANG BARAT,40604358,N,52,43.19,35.42,19.66,70.09,"42,09",32,1,6,2017,SULAWESI BARAT,KABUPATEN MAMUJU
7,3201007,SMK KOMPUTER TIWIKRAMA MAMUJU,40600233,S,67,54.27,41.7,38.81,69.54,"51,08",32,1,7,2017,SULAWESI BARAT,KABUPATEN MAMUJU
8,3201008,SMK PARIWISATA MAMUJU,40604364,S,10,38.0,33.8,40.75,75.61,"47,04",32,1,8,2017,SULAWESI BARAT,KABUPATEN MAMUJU
9,3201009,SMKS KEPERAWATAN MAMUJU,40604484,S,20,53.9,29.4,19.88,71.13,"43,58",32,1,9,2017,SULAWESI BARAT,KABUPATEN MAMUJU
10,3201010,SMK PELAYARAN SAMUDERA MAMUJU,40600212,S,53,52.75,30.57,28.11,70.63,"45,52",32,1,10,2017,SULAWESI BARAT,KABUPATEN MAMUJU
11,3201011,SMK TANRATU PATTANABALI,40600223,S,16,34.88,24.88,21.09,67.5,"37,09",32,1,11,2017,SULAWESI BARAT,KABUPATEN MAMUJU
12,3201012,SMKS DARUL QURAN WAL-HADITS,69774921,S,13,52.77,31.54,19.81,81.68,"46,45",32,1,12,2017,SULAWESI BARAT,KABUPATEN MAMUJU
13,3201013,SMK BUDI MULIA KALUKKU,40604360,S,79,50.33,27.85,24.15,75.62,"44,49",32,1,13,2017,SULAWESI BARAT,KABUPATEN MAMUJU
14,3201014,SMKS BINA BAKTI KABULOANG,69774922,S,36,38.83,24.28,19.1,68.26,"37,62",32,1,14,2017,SULAWESI BARAT,KABUPATEN MAMUJU
15,3201015,SMKS KESEHATAN ST.FATIMAH MAMUJU,69774917,S,24,57.92,30.75,41.98,68.85,"49,88",32,1,15,2017,SULAWESI BARAT,KABUPATEN MAMUJU
16,3201016,SMKS MUHAMMADIYAH,69859685,S,7,58.86,27.43,21.07,71.39,"44,69",32,1,16,2017,SULAWESI BARAT,KABUPATEN MAMUJU
17,3201017,SMKN 1 BONEHAU,69774911,N,19,48.42,25.16,15.79,65.91,"38,82",32,1,17,2017,SULAWESI BARAT,KABUPATEN MAMUJU
18,3201019,SMK PUNGGAWA MALOLO,69774915,S,39,54.62,50.62,29.29,80.84,"53,84",32,1,19,2017,SULAWESI BARAT,KABUPATEN MAMUJU
19,3201020,SMKS TRANS PRIMA TOMMO,69774918,S,32,42.56,40.5,20.63,71.76,"43,86",32,1,20,2017,SULAWESI BARAT,KABUPATEN MAMUJU
20,3201021,SMK NEGERI 1 TOMMO,69774912,N,21,49.33,27.33,26.79,79.45,"45,73",32,1,21,2017,SULAWESI BARAT,KABUPATEN MAMUJU
21,3202001,SMK NEGERI 2 MAJENE,40601315,N,265,59.68,33.63,30.32,70.26,"48,47",32,2,1,2017,SULAWESI BARAT,KABUPATEN MAJENE
22,3202002,SMKN 1 MAJENE,40601489,N,137,58.92,30.95,31.41,68.37,"47,41",32,2,2,2017,SULAWESI BARAT,KABUPATEN MAJENE
23,3202003,SMK NEGERI 3 MAJENE,40601313,N,104,46.54,27.87,20.46,77.97,"43,21",32,2,3,2017,SULAWESI BARAT,KABUPATEN MAJENE
24,3202004,SMK NEGERI 4 MAJENE,40601490,N,88,46.39,33.02,22.53,76.33,"44,57",32,2,4,2017,SULAWESI BARAT,KABUPATEN MAJENE
25,3202005,SMK NEGERI 5 MAJENE,40601491,N,177,54.05,29.46,27.06,71.83,"45,60",32,2,5,2017,SULAWESI BARAT,KABUPATEN MAJENE
26,3202007,SMK BUNGA BANGSA SEJAHTERA MALUNDA,40602587,S,125,34.98,24.51,19.76,62.63,"35,47",32,2,7,2017,SULAWESI BARAT,KABUPATEN MAJENE
