No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,3001001,SMK NEGERI 1 SERANG,20605058,N,704,68.45,51.37,36.65,80.97,"59,36",30,1,1,2016,BANTEN,KOTA SERANG
2,3001002,SMK NEGERI 2 SERANG,20605059,N,534,64.84,52.75,29.56,74.32,"55,37",30,1,2,2016,BANTEN,KOTA SERANG
3,3001003,SMK NEGERI 3 SERANG,20605126,N,161,58.66,38.22,26.93,73.76,"49,39",30,1,3,2016,BANTEN,KOTA SERANG
4,3001004,SMK NEGERI 4 SERANG,20607900,N,319,59.42,37.5,23.5,77.92,"49,59",30,1,4,2016,BANTEN,KOTA SERANG
5,3001005,SMK PGRI 1 KOTA SERANG,20605120,S,655,57.86,48.02,23.29,75.53,"51,18",30,1,5,2016,BANTEN,KOTA SERANG
6,3001006,SMK PGRI 2 KOTA SERANG,20605121,S,190,58.8,49.25,23.34,79.63,"52,76",30,1,6,2016,BANTEN,KOTA SERANG
7,3001007,SMK PGRI 3 KOTA SERANG,20605122,S,289,61.13,38.47,31.39,77.39,"52,10",30,1,7,2016,BANTEN,KOTA SERANG
8,3001008,SMK PASUNDAN 1 KOTA SERANG,20605117,S,514,60.83,53.51,25.17,85.96,"56,37",30,1,8,2016,BANTEN,KOTA SERANG
9,3001009,SMK PASUNDAN 2 KOTA SERANG,20605098,S,143,53.27,36.46,22.12,77.26,"47,28",30,1,9,2016,BANTEN,KOTA SERANG
10,3001010,SMK 17 KOTA SERANG,20605136,S,106,63.85,55.26,25.8,80.67,"56,40",30,1,10,2016,BANTEN,KOTA SERANG
11,3001011,SMK INFORMATIKA KOTA SERANG,20605129,S,141,62.98,44.55,25.41,73.37,"51,58",30,1,11,2016,BANTEN,KOTA SERANG
12,3001012,SMK PELAYARAN NUSANTARA KOTA SERANG,20605119,S,45,59.64,53.07,25.78,81.91,"55,10",30,1,12,2016,BANTEN,KOTA SERANG
13,3001013,SMK HASANUDIN 2 KOTA SERANG,20605128,S,104,59.9,53.21,25.63,76.49,"53,81",30,1,13,2016,BANTEN,KOTA SERANG
14,3001015,SMK KIMIA PGRI KOTA SERANG,20605133,S,124,62.69,54.55,43.81,83.28,"61,08",30,1,15,2016,BANTEN,KOTA SERANG
15,3001016,SMK KESEHATAN HUSADA PRATAMA KOTA SERANG,20605131,S,254,69.74,48.72,27.02,85.97,"57,86",30,1,16,2016,BANTEN,KOTA SERANG
16,3001018,SMK PRISMA KOTA SERANG,20605124,S,131,63.6,56.81,24.12,81.81,"56,59",30,1,18,2016,BANTEN,KOTA SERANG
17,3001019,SMK MUHAMMADIYAH SERANG,20605134,S,24,62.25,48.5,29.69,80.55,"55,25",30,1,19,2016,BANTEN,KOTA SERANG
18,3001020,SMK NEGERI 5 SERANG,20614350,N,221,58.01,39.45,29.94,75.75,"50,79",30,1,20,2016,BANTEN,KOTA SERANG
19,3001021,SMK AL-AZIS,20615913,S,14,63.43,42.29,22.14,78.53,"51,60",30,1,21,2016,BANTEN,KOTA SERANG
20,3001022,SMK BANTEN JAYA,20615948,S,37,63.95,61.57,25.54,83.69,"58,69",30,1,22,2016,BANTEN,KOTA SERANG
