No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2101101,SMK NEGERI 1 AMBON,60102001,N,238,62.31,49.92,33.7,74.51,"55,11",21,1,101,2016,MALUKU,AMBON
2,2101102,SMK NEGERI 2 AMBON,60101998,N,167,58.75,42.2,28.52,74.03,"50,88",21,1,102,2016,MALUKU,AMBON
3,2101103,SMK NEGERI 3 AMBON,60101987,N,244,54.78,40.78,24.86,73.01,"48,36",21,1,103,2016,MALUKU,AMBON
4,2101104,SMK NEGERI 4 AMBON,60101973,N,201,51.07,70.5,59.79,73.53,"63,72",21,1,104,2016,MALUKU,AMBON
5,2101105,SMK NEGERI 5 AMBON,60101983,N,33,51.33,38.79,26.36,69.92,"46,60",21,1,105,2016,MALUKU,AMBON
6,2101106,SMK NEGERI 6 AMBON,60103099,N,60,54.07,42.4,23.96,71.42,"47,96",21,1,106,2016,MALUKU,AMBON
7,2101107,SMK NEGERI 7 AMBON,60101997,N,161,54.62,41.81,25.2,67.38,"47,25",21,1,107,2016,MALUKU,AMBON
8,2101108,SMK PGRI AMBON,60102780,S,22,50.73,64.64,24.2,69.83,"52,35",21,1,108,2016,MALUKU,AMBON
9,2101109,SMK MUHAMMADIYAH AMBON,60102779,S,76,57.68,68.34,34.61,74.83,"58,87",21,1,109,2016,MALUKU,AMBON
10,2101110,SMK AL-WATHAN AMBON,60102778,S,45,50.93,31.91,24.06,67.34,"43,56",21,1,110,2016,MALUKU,AMBON
11,2101111,SEKOLAH PERTANIAN PEMBANGUNAN,60103924,N,42,46.95,64.67,49.4,75.48,"59,13",21,1,111,2016,MALUKU,AMBON
12,2101112,SMK JAYANEGARA AMBON,60103671,S,9,52.22,35.33,26.11,67.81,"45,37",21,1,112,2016,MALUKU,AMBON
13,2101113,SMK KESEHATAN AMBON,69761970,S,228,61.05,64.99,29.92,76.05,"58,00",21,1,113,2016,MALUKU,AMBON
14,2101114,SMK NEGERI 8 AMBON,69860529,N,27,56.52,70.3,49.63,78.33,"63,70",21,1,114,2016,MALUKU,AMBON
15,2101115,SUPM NEGERI WAIHERU,60104523,N,122,52.92,44.34,49.28,78.91,"56,36",21,1,115,2016,MALUKU,AMBON
16,2101116,SMK KESEHATAN FANYOSWER,69855682,S,12,69.83,40.67,28.75,76.93,"54,05",21,1,116,2016,MALUKU,AMBON
17,2101117,SMK PRIMADARMA AMBON,69867984,S,8,57.75,50.0,25.63,72.13,"51,38",21,1,117,2016,MALUKU,AMBON
18,2102101,SMK PERIKANAN LUSWED TUAL,60100828,S,17,41.29,29.06,25.15,61.53,"39,26",21,2,101,2016,MALUKU,TUAL
19,2102102,SMK PELAYARAN BAHARI NUSANTARA TUAL,60100825,S,21,62.48,77.43,57.38,77.62,"68,73",21,2,102,2016,MALUKU,TUAL
20,2102103,SMK NEGERI 1 TUAL,69849370,N,58,48.62,54.45,29.78,74.19,"51,76",21,2,103,2016,MALUKU,TUAL
21,2102104,SMK KESEHATAN ROMEL TUAL,60105445,S,156,45.27,32.13,21.7,67.02,"41,53",21,2,104,2016,MALUKU,TUAL
22,2102105,SMK NEGERI TAYANDO TAM,69824469,N,28,66.29,62.14,58.84,78.44,"66,43",21,2,105,2016,MALUKU,TUAL
23,2103101,SMK NEGERI 1 AMAHAI,60100352,N,23,52.61,67.13,69.35,82.53,"67,91",21,3,101,2016,MALUKU,MALUKU TENGAH
24,2103102,SMK NEGERI 1 MASOHI,60100166,N,105,56.42,57.1,38.05,71.48,"55,76",21,3,102,2016,MALUKU,MALUKU TENGAH
25,2103103,SMK NEGERI 1 SAPARUA,60100168,N,38,67.32,82.63,60.79,75.45,"71,55",21,3,103,2016,MALUKU,MALUKU TENGAH
26,2103104,SMK MUHAMMADIYAH MASOHI,60100167,S,39,60.0,68.21,37.63,78.5,"61,09",21,3,104,2016,MALUKU,MALUKU TENGAH
27,2103105,SMK NEGERI 1 BANDA,60100189,N,33,55.76,47.15,49.85,76.72,"57,37",21,3,105,2016,MALUKU,MALUKU TENGAH
28,2103106,SMK NEGERI 1 LEIHITU,60102251,N,75,73.52,75.63,58.53,78.93,"71,65",21,3,106,2016,MALUKU,MALUKU TENGAH
29,2103107,SMK RIJALI SALAHUTU,60105434,S,19,60.53,80.53,30.26,68.06,"59,85",21,3,107,2016,MALUKU,MALUKU TENGAH
31,2103109,SMK PAMAHANUNUSA MASOHI,60103613,S,99,48.73,57.35,52.5,73.3,"57,97",21,3,109,2016,MALUKU,MALUKU TENGAH
32,2103110,SMK NEGERI 2 SAPARUA,60103663,N,58,69.69,58.66,43.53,78.13,"62,50",21,3,110,2016,MALUKU,MALUKU TENGAH
33,2103111,SMK NEGERI SERAM UTARA BARAT,60103612,N,16,61.63,60.13,54.06,76.09,"62,98",21,3,111,2016,MALUKU,MALUKU TENGAH
34,2103112,SMK NEGERI TELUK ELPAPUTIH,69831987,N,18,66.0,83.11,77.22,75.66,"75,50",21,3,112,2016,MALUKU,MALUKU TENGAH
35,2103113,SMK NEGERI SERAM UTARA TIMUR KOBI,60103854,N,24,80.67,80.75,86.15,75.6,"80,79",21,3,113,2016,MALUKU,MALUKU TENGAH
36,2103114,SMK NEGERI NUSA LAUT,69770334,N,12,81.17,55.83,68.13,84.84,"72,49",21,3,114,2016,MALUKU,MALUKU TENGAH
37,2104101,SMK ALHILAAL NAMLEA,60100972,S,91,71.38,77.43,77.66,76.72,"75,80",21,4,101,2016,MALUKU,BURU
38,2104102,SMK NEGERI 1 NAMLEA,60100971,N,73,66.25,63.21,66.85,72.67,"67,25",21,4,102,2016,MALUKU,BURU
39,2104103,SMK NEGERI JIKUMERASA,60103377,N,35,71.54,70.69,83.43,79.06,"76,18",21,4,103,2016,MALUKU,BURU
40,2104104,SMK NEGERI BUMILALE,60103630,N,47,50.68,72.47,62.02,76.73,"65,48",21,4,104,2016,MALUKU,BURU
41,2104105,SMK NEGERI KAYELI,60103598,N,31,66.97,61.35,64.84,75.44,"67,15",21,4,105,2016,MALUKU,BURU
42,2104106,SMK  NEGERI BARA,69775703,N,11,63.82,69.27,82.73,71.37,"71,80",21,4,106,2016,MALUKU,BURU
43,2105101,SMK NEGERI 1 LANGGUR,60100824,N,84,48.02,31.62,21.64,72.11,"43,35",21,5,101,2016,MALUKU,MALUKU TENGGARA
44,2105102,SMK SIWA LIMA ST. JOSEP LANGGUR,60100826,S,112,48.79,34.04,23.39,72.89,"44,78",21,5,102,2016,MALUKU,MALUKU TENGGARA
