No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,24010001,SMK NEGERI 1 KUPANG,50304998,N,728,68.84,44.49,33.28,45.48,"48,02",24,1,0,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
2,24010002,SMK NEGERI 2 KUPANG,50304997,N,638,56.27,35.82,29.38,37.1,"39,64",24,1,0,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
3,24010003,SMK NEGERI 3 KUPANG,50304991,N,318,61.26,37.68,30.75,46.38,"44,02",24,1,0,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
4,24010004,SMK NEGERI 4 KUPANG,50304992,N,95,57.31,35.6,29.61,43.29,"41,45",24,1,0,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
5,24010005,SMK NEGERI 5 KUPANG,50305267,N,270,52.54,32.16,27.96,35.16,"36,96",24,1,0,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
6,24010006,SMK NEGERI 6 KUPANG,50304940,N,194,62.7,39.06,31.64,44.96,"44,59",24,1,0,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
7,24010007,SMK SWASTISARI KUPANG,50304969,S,19,62.21,42.42,35.39,45.92,"46,49",24,1,0,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
8,24010008,SMK KRISTEN 1 KUPANG,50305266,S,49,51.1,33.55,26.94,29.9,"35,37",24,1,0,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
9,24010009,SMK KRISTEN 2 KUPANG,50304995,S,14,41.29,29.0,24.64,34.82,"32,44",24,1,0,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
10,24010010,SMK KARYA KUPANG,50304994,S,32,53.94,38.19,31.41,45.55,"42,27",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
11,24010011,SMK WIRAKARYA KUPANG,50304970,S,35,51.37,35.14,29.79,39.79,"39,02",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
12,24010012,SMK KENCANA SAKTI,50305265,S,90,57.42,60.36,43.25,55.25,"54,07",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
13,24010013,SMK PELAYARAN KUPANG,50304993,S,41,55.07,34.78,26.95,43.78,"40,15",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
14,24010014,SMK MENTARI KUPANG,50304996,S,25,50.0,36.8,27.5,40.2,"38,63",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
15,24010015,SMK MUHAMMADIYAH KUPANG,50304941,S,41,53.17,33.37,30.43,37.62,"38,65",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
16,24010016,SMK UYELINDO KUPANG,50304942,S,22,61.64,38.91,31.48,41.14,"43,29",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
17,24010017,SMK CAHAYA PUTRA,50305264,S,7,48.57,31.14,27.14,41.07,"36,98",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
18,24010018,SMK KESEHATAN NUSANTARA KUPANG,50308643,S,18,68.44,42.89,31.53,48.47,"47,83",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
19,24010019,SMK NEGERI  8  KUPANG,60702922,N,28,53.36,36.64,26.96,41.07,"39,51",24,1,1,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
20,24010020,SMK NUSA UNGGUL MAARIF KUPANG,69830129,S,10,48.4,33.4,30.0,30.0,"35,45",24,1,2,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
21,24010021,SMKN 7 KUPANG,60702921,N,39,55.28,46.15,40.32,49.04,"47,70",24,1,2,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
22,24010022,SMKS EFATA KUPANG,50308936,S,15,51.33,48.93,35.17,36.83,"43,07",24,1,2,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
23,24010023,SMKS PRIMA HIGIENIS,69830130,S,12,65.5,46.0,31.25,55.42,"49,54",24,1,2,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
24,24010024,SMK 20 DESEMBER,69947212,S,8,45.5,33.75,28.75,39.69,"36,92",24,1,2,2019,NUSA TENGGARA TIMUR,KOTA KUPANG
25,24020001,SMK NEGERI 1 AMARASI,69896139,N,24,49.0,33.58,26.46,36.04,"36,27",24,2,0,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
26,24020002,SMK NEGERI 1 KAB. KUPANG,50300265,N,36,44.5,32.78,25.49,30.76,"33,38",24,2,0,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
27,24020003,SMK EFATA SULAMU,50306575,S,44,53.0,33.23,28.64,31.53,"36,60",24,2,0,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
28,24020004,SMK TUNAS ISAI,50306576,S,42,56.14,41.67,32.14,57.2,"46,79",24,2,0,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
29,24020005,SMK KELAUTAN MENTARI BOLOK,50306574,S,27,51.04,31.11,28.06,49.54,"39,94",24,2,0,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
30,24020006,SMK - PP NEGERI  KUPANG,69734022,N,105,56.02,33.94,28.71,41.12,"39,95",24,2,0,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
31,24020007,SMK NEGERI 1 TAKARI,60728867,N,30,50.53,33.8,26.92,36.83,"37,02",24,2,0,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
32,24020008,SMK REFORMASI PLUS KUPANG TENGAH,69786214,S,14,55.29,34.86,27.5,34.82,"38,12",24,2,0,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
33,24020009,SMK NEGERI 1 AMFOANG BARAT LAUT,69728761,N,67,43.31,44.12,43.47,32.72,"40,91",24,2,0,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
34,24020010,SMK NEGERI 1 KUPANG BARAT,69727541,N,82,48.54,33.8,26.62,32.93,"35,47",24,2,1,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
35,24020011,SMK NEGERI AMABI OEFETO,69763279,N,20,54.0,34.9,30.0,39.0,"39,48",24,2,1,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
36,24020012,SMK NEGERI 1 AMARASI SELATAN,69725916,N,29,53.52,33.86,27.16,35.95,"37,62",24,2,1,2019,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
