No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,12010101,SMK NEGERI 1 BANDAR LAMPUNG,10807229,N,491,69.87,45.47,35.1,47.94,"49,60",12,1,10,2019,LAMPUNG,KOTA BANDAR LAMPUNG
2,12010103,SMK YP 57 BANDAR LAMPUNG,10807245,S,11,63.82,33.27,30.45,34.32,"40,47",12,1,10,2019,LAMPUNG,KOTA BANDAR LAMPUNG
3,12010104,SMK NEGERI 5 BANDAR LAMPUNG,10807216,N,451,63.74,38.5,31.0,45.83,"44,77",12,1,10,2019,LAMPUNG,KOTA BANDAR LAMPUNG
4,12010106,SMK PGRI 1 BANDAR LAMPUNG,10807053,S,15,64.93,37.73,32.5,34.83,"42,50",12,1,10,2019,LAMPUNG,KOTA BANDAR LAMPUNG
5,12010108,SMK TARUNA BANDAR LAMPUNG,10807238,S,53,67.55,41.06,33.58,43.92,"46,53",12,1,10,2019,LAMPUNG,KOTA BANDAR LAMPUNG
6,12010109,SMK GAJAH MADA BANDAR LAMPUNG,10807046,S,172,65.93,39.08,31.09,42.63,"44,68",12,1,10,2019,LAMPUNG,KOTA BANDAR LAMPUNG
7,12010110,SMK YAPENA BANDAR LAMPUNG,10807243,S,13,51.69,35.08,29.42,39.04,"38,81",12,1,11,2019,LAMPUNG,KOTA BANDAR LAMPUNG
8,12010111,SMK PERSADA BANDAR LAMPUNG,10807052,S,57,60.67,35.79,29.78,39.17,"41,35",12,1,11,2019,LAMPUNG,KOTA BANDAR LAMPUNG
9,12010113,SMK NEGERI 2 BANDAR LAMPUNG,10807213,N,681,69.85,44.02,35.64,45.66,"48,79",12,1,11,2019,LAMPUNG,KOTA BANDAR LAMPUNG
10,12010119,SMK PELAYARAN SATRIA BAHARI BANDAR LAMPUNG,10807073,S,34,61.12,37.65,31.4,46.62,"44,20",12,1,11,2019,LAMPUNG,KOTA BANDAR LAMPUNG
11,12010121,SMK SATU NUSA 3 BANDAR LAMPUNG,10807232,S,33,56.73,34.97,30.23,37.27,"39,80",12,1,12,2019,LAMPUNG,KOTA BANDAR LAMPUNG
12,12010122,SMK 2 MEI BANDAR LAMPUNG,10807072,S,287,64.13,40.73,31.82,41.99,"44,67",12,1,12,2019,LAMPUNG,KOTA BANDAR LAMPUNG
13,12010123,SMK BHINEKA BANDAR LAMPUNG,10807042,S,8,53.0,33.5,29.38,35.0,"37,72",12,1,12,2019,LAMPUNG,KOTA BANDAR LAMPUNG
14,12010124,SMK BHAKTI UTAMA BANDAR LAMPUNG,10807041,S,70,58.29,36.43,29.39,38.68,"40,70",12,1,12,2019,LAMPUNG,KOTA BANDAR LAMPUNG
15,12010126,SMK TAMAN KARYA TANJUNGKARANG,10807236,S,23,53.48,32.43,32.72,35.22,"38,46",12,1,12,2019,LAMPUNG,KOTA BANDAR LAMPUNG
16,12010128,SMK NEGERI 3 BANDAR LAMPUNG,10807214,N,427,64.2,41.12,32.18,48.79,"46,57",12,1,12,2019,LAMPUNG,KOTA BANDAR LAMPUNG
17,12010129,SMK SATU NUSA 1 BANDAR LAMPUNG,10807212,S,28,49.14,32.93,28.39,32.14,"35,65",12,1,12,2019,LAMPUNG,KOTA BANDAR LAMPUNG
18,12010130,SMK SATU NUSA 2 BANDAR LAMPUNG,10807231,S,29,56.0,34.83,29.14,46.72,"41,67",12,1,13,2019,LAMPUNG,KOTA BANDAR LAMPUNG
19,12010131,SMK TAMAN SISWA BANDAR LAMPUNG,10807237,S,104,62.37,41.04,32.14,41.9,"44,36",12,1,13,2019,LAMPUNG,KOTA BANDAR LAMPUNG
20,12010132,SMK MUHAMMADIYAH 1 BANDAR LAMPUNG,10807049,S,5,59.2,31.6,25.5,36.5,"38,20",12,1,13,2019,LAMPUNG,KOTA BANDAR LAMPUNG
21,12010133,SMK YPPL BANDAR LAMPUNG,10807246,S,80,58.13,33.9,30.56,36.63,"39,81",12,1,13,2019,LAMPUNG,KOTA BANDAR LAMPUNG
22,12010134,SMK DHARMA PALA PANJANG,10807044,S,101,58.83,32.73,30.64,36.81,"39,75",12,1,13,2019,LAMPUNG,KOTA BANDAR LAMPUNG
23,12010135,SMK NEGERI 4 BANDAR LAMPUNG,10807215,N,1060,68.46,45.02,35.03,46.56,"48,77",12,1,13,2019,LAMPUNG,KOTA BANDAR LAMPUNG
24,12010138,SMK ARJUNA BANDAR LAMPUNG,10807056,S,34,48.53,33.59,28.97,32.72,"35,95",12,1,13,2019,LAMPUNG,KOTA BANDAR LAMPUNG
25,12010139,SMK PGRI 4 BANDAR LAMPUNG,10807055,S,51,66.75,38.71,29.56,40.74,"43,94",12,1,13,2019,LAMPUNG,KOTA BANDAR LAMPUNG
26,12010140,SMK SURYA DHARMA BANDAR LAMPUNG,10807235,S,62,57.19,34.48,30.28,35.69,"39,41",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
27,12010141,SMK TRISAKTI BANDAR LAMPUNG,10807240,S,66,62.21,40.45,32.58,42.88,"44,53",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
28,12010142,SMK UTAMA BANDAR LAMPUNG,10807241,S,67,63.1,40.15,32.54,41.31,"44,28",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
29,12010143,SMK PGRI 2 BANDAR LAMPUNG,10807054,S,30,68.6,43.13,33.67,38.0,"45,85",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
30,12010144,SMK KRISTEN BPK PENABUR BANDAR LAMPUNG,10807043,S,61,81.54,67.77,56.6,68.89,"68,70",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
31,12010145,SMK GUNA DHARMA BANDAR LAMPUNG,10807048,S,63,59.97,34.29,32.34,41.19,"41,95",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
32,12010146,SMK MUHAMMADIYAH 2 BANDAR LAMPUNG,10807050,S,40,71.95,42.25,36.06,43.25,"48,38",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
33,12010147,SMK TAMAN KARYA TELUKBETUNG,10807239,S,31,50.13,33.94,27.98,34.68,"36,68",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
34,12010148,SMK KRIDAWISATA BANDAR LAMPUNG,10809710,S,97,64.66,45.15,31.11,51.03,"47,99",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
35,12010149,SMK BINA LATIH KARYA BANDAR LAMPUNG,10809715,S,259,60.66,36.4,30.52,39.7,"41,82",12,1,14,2019,LAMPUNG,KOTA BANDAR LAMPUNG
36,12010150,SMK BHAKTI UTAMA 2 BANDAR LAMPUNG,10815136,S,15,74.53,39.87,37.5,47.0,"49,73",12,1,15,2019,LAMPUNG,KOTA BANDAR LAMPUNG
37,12010151,SMK-SMTI BANDAR LAMPUNG,10814611,N,273,74.96,55.41,41.9,48.14,"55,10",12,1,15,2019,LAMPUNG,KOTA BANDAR LAMPUNG
38,12010152,SMK BINA MULYA,10811203,S,30,62.93,39.0,34.67,39.92,"44,13",12,1,15,2019,LAMPUNG,KOTA BANDAR LAMPUNG
39,12010153,SMK NEGERI 6 BANDAR LAMPUNG,10809707,N,222,62.2,37.29,31.14,41.02,"42,91",12,1,15,2019,LAMPUNG,KOTA BANDAR LAMPUNG
40,12010155,SMK DWI PANGGA,10811023,S,25,52.24,33.28,28.4,33.5,"36,86",12,1,15,2019,LAMPUNG,KOTA BANDAR LAMPUNG
41,12010156,SMK BANII SAALIM,10814957,S,87,58.92,34.57,31.87,40.32,"41,42",12,1,15,2019,LAMPUNG,KOTA BANDAR LAMPUNG
42,12010158,SMK BINTARA BANDAR LAMPUNG,69754493,S,8,58.75,39.43,27.86,30.71,"39,19",12,1,15,2019,LAMPUNG,KOTA BANDAR LAMPUNG
43,12010159,SMK PENERBANGAN RADIN INTEN,10817004,S,12,68.33,41.0,31.46,41.25,"45,51",12,1,15,2019,LAMPUNG,KOTA BANDAR LAMPUNG
44,12010160,SMK FARMASI CENDIKIA FARMA HUSADA,10816153,S,92,78.8,51.02,47.55,50.68,"57,01",12,1,16,2019,LAMPUNG,KOTA BANDAR LAMPUNG
45,12010161,SMK PENERBANGAN LAMPUNG,10816155,S,21,69.52,44.48,34.05,43.81,"47,97",12,1,16,2019,LAMPUNG,KOTA BANDAR LAMPUNG
46,12010162,SMK SAMUDERA,10816213,S,14,53.57,32.43,30.18,44.11,"40,07",12,1,16,2019,LAMPUNG,KOTA BANDAR LAMPUNG
47,12010163,SMK TRI KARYA UTAMA,69759221,S,50,58.32,37.28,30.5,33.1,"39,80",12,1,16,2019,LAMPUNG,KOTA BANDAR LAMPUNG
48,12010164,SMK FARMASI KESUMA BANGSA,10816207,S,70,75.91,52.2,41.43,53.36,"55,73",12,1,16,2019,LAMPUNG,KOTA BANDAR LAMPUNG
49,12010165,SMK YADIKA,10816151,S,108,66.61,42.89,32.36,43.63,"46,37",12,1,16,2019,LAMPUNG,KOTA BANDAR LAMPUNG
50,12010166,SMK MIFTAHUL ULUM,69768241,S,25,64.4,37.84,30.9,43.0,"44,04",12,1,16,2019,LAMPUNG,KOTA BANDAR LAMPUNG
51,12010167,SMKS AZZA WA JALLA,69815419,S,25,69.92,42.8,39.8,48.9,"50,36",12,1,16,2019,LAMPUNG,KOTA BANDAR LAMPUNG
52,12010169,SMK GEOMATIKA LAMPUNG,69831486,S,15,58.53,35.07,26.83,30.83,"37,82",12,1,16,2019,LAMPUNG,KOTA BANDAR LAMPUNG
53,12010171,SMK ANALISIS KESEHATAN TRIJAYA,69877330,S,9,66.22,36.0,30.56,42.22,"43,75",12,1,17,2019,LAMPUNG,KOTA BANDAR LAMPUNG
54,12010172,SMK NEGERI 7 BANDAR LAMPUNG,69765023,N,369,66.72,41.3,32.22,44.04,"46,07",12,1,17,2019,LAMPUNG,KOTA BANDAR LAMPUNG
55,12010173,SMK TARUNA WIDYA NUSANTARA,69849365,S,14,61.86,41.14,30.89,38.21,"43,03",12,1,17,2019,LAMPUNG,KOTA BANDAR LAMPUNG
56,12010174,SMK CITRA ANGKASA SCHOOL,69888793,S,9,74.44,44.89,40.0,48.89,"52,06",12,1,17,2019,LAMPUNG,KOTA BANDAR LAMPUNG
57,12010175,SMKN 8 BANDAR LAMPUNG,69853159,N,449,68.19,41.85,33.95,42.13,"46,53",12,1,17,2019,LAMPUNG,KOTA BANDAR LAMPUNG
58,12010176,SMK KESEHATAN BANDAR LAMPUNG,69895907,S,7,70.57,38.57,31.07,38.93,"44,79",12,1,17,2019,LAMPUNG,KOTA BANDAR LAMPUNG
59,12010177,SMK PALAPA,69926937,S,143,58.42,35.9,30.21,39.65,"41,05",12,1,17,2019,LAMPUNG,KOTA BANDAR LAMPUNG
60,12010179,SMK YAPISDA,69950451,S,33,58.79,34.12,31.74,36.97,"40,41",12,1,17,2019,LAMPUNG,KOTA BANDAR LAMPUNG
61,12010180,SMK GLOBAL SURYA,69966589,S,9,70.0,55.56,33.06,39.44,"49,52",12,1,18,2019,LAMPUNG,KOTA BANDAR LAMPUNG
62,12020101,SMK NEGERI 1 METRO,10807612,N,412,75.06,50.32,42.18,55.36,"55,73",12,2,10,2019,LAMPUNG,KOTA METRO
63,12020107,SMK MUHAMMADIYAH 1 METRO,10807593,S,174,66.7,39.3,35.47,47.7,"47,29",12,2,10,2019,LAMPUNG,KOTA METRO
64,12020108,SMK KARTIKATAMA 1 METRO,10807571,S,82,68.66,41.66,36.65,46.04,"48,25",12,2,10,2019,LAMPUNG,KOTA METRO
65,12020118,SMK NEGERI 2 METRO,10807613,N,450,70.8,40.64,34.32,46.55,"48,08",12,2,11,2019,LAMPUNG,KOTA METRO
66,12020120,SMK MUHAMMADIYAH 2 METRO,10807594,S,407,62.52,35.55,29.93,39.25,"41,81",12,2,12,2019,LAMPUNG,KOTA METRO
67,12020121,SMK GANESA METRO,10807570,S,27,56.44,33.48,28.61,35.19,"38,43",12,2,12,2019,LAMPUNG,KOTA METRO
68,12020122,SMK TARUNA BUMI METRO,10807616,S,20,57.2,31.4,31.88,34.63,"38,78",12,2,12,2019,LAMPUNG,KOTA METRO
69,12020123,SMK MUHAMMADIYAH 3 METRO,10807611,S,296,69.67,43.47,35.1,47.53,"48,94",12,2,12,2019,LAMPUNG,KOTA METRO
70,12020124,SMK GAJAH MADA METRO,10807573,S,251,64.46,35.8,32.61,43.37,"44,06",12,2,12,2019,LAMPUNG,KOTA METRO
71,12020125,SMK KARYA PEMBANGUNAN GAJAHMADA 2 METRO,10807574,S,25,70.48,38.96,37.2,53.6,"50,06",12,2,12,2019,LAMPUNG,KOTA METRO
72,12020126,SMK MAARIF 1 METRO,10807575,S,82,66.22,40.1,29.51,42.93,"44,69",12,2,12,2019,LAMPUNG,KOTA METRO
73,12020128,SMK KARTIKATAMA 2 METRO,10807572,S,30,62.93,35.27,29.25,38.83,"41,57",12,2,12,2019,LAMPUNG,KOTA METRO
74,12020133,SMK GAJAH TUNGGAL METRO,10807569,S,21,59.05,34.67,31.79,33.33,"39,71",12,2,13,2019,LAMPUNG,KOTA METRO
75,12020136,SMK NEGERI 3 METRO,10807614,N,409,73.35,46.44,34.96,45.46,"50,05",12,2,13,2019,LAMPUNG,KOTA METRO
76,12020137,SMK DARUL AMAL METRO,10810971,S,70,69.69,38.66,33.0,45.46,"46,70",12,2,13,2019,LAMPUNG,KOTA METRO
77,12020138,SMK DAARUL ULYA,69759067,S,12,66.83,38.67,33.54,44.17,"45,80",12,2,13,2019,LAMPUNG,KOTA METRO
78,12020139,SMK TELADAN METRO,69728751,S,13,62.46,33.85,26.92,39.04,"40,57",12,2,13,2019,LAMPUNG,KOTA METRO
79,12020141,SMK IB KHALIFAH BANGSA,69773555,S,57,62.91,37.05,30.53,42.11,"43,15",12,2,14,2019,LAMPUNG,KOTA METRO
80,12020142,SMKN 4 METRO,69862566,N,94,63.47,36.09,30.98,40.21,"42,69",12,2,14,2019,LAMPUNG,KOTA METRO
81,12020143,SMK MERAH PUTIH SCHOOL,69923226,S,18,75.33,45.11,47.5,48.89,"54,21",12,2,14,2019,LAMPUNG,KOTA METRO
82,12020144,SMK TUMANINAH YASIN,69923228,S,13,64.46,40.31,35.19,36.15,"44,03",12,2,14,2019,LAMPUNG,KOTA METRO
83,12020145,SMK KESEHATAN WAHANA MEDICA METRO,69904981,S,22,70.27,38.09,31.7,47.95,"47,00",12,2,14,2019,LAMPUNG,KOTA METRO
84,12020146,SMK AKU CINTA INDONESIA,69952019,S,16,73.25,43.25,35.0,45.63,"49,28",12,2,14,2019,LAMPUNG,KOTA METRO
85,12030101,SMK NEGERI 1 TERBANGGI BESAR,10802080,N,251,67.81,38.64,34.03,47.97,"47,11",12,3,10,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
86,12030102,SMK MAARIF 1 SENDANG AGUNG,10802058,S,157,65.75,35.89,32.21,43.17,"44,26",12,3,10,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
87,12030104,SMK PGRI 1 TERBANGGI BESAR,10802051,S,15,52.93,33.73,30.33,37.0,"38,50",12,3,10,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
88,12030105,SMK MUHAMMADIYAH 1 KALIREJO,10802070,S,77,70.26,39.27,33.99,44.55,"47,02",12,3,10,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
89,12030106,SMK DHARMA AGUNG SEPUTIH RAMAN,10802059,S,14,64.86,41.29,36.07,52.86,"48,77",12,3,10,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
90,12030109,SMK PELITA BANGUNREJO,10802071,S,135,67.36,39.17,34.41,51.87,"48,20",12,3,10,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
91,12030110,SMK MUHAMMADIYAH 1 TERBANGGI BESAR,10802084,S,72,64.06,35.92,30.83,37.99,"42,20",12,3,11,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
92,12030111,SMK MUHAMMADIYAH 1 RUMBIA,10802082,S,47,62.17,36.94,28.56,41.38,"42,26",12,3,11,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
93,12030112,SMK PARAMARTA 2 SEPUTIH BANYAK,10802075,S,71,71.41,52.56,50.21,50.42,"56,15",12,3,11,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
94,12030113,SMK MUHAMMADIYAH 1 SEPUTIH BANYAK,10802085,S,53,69.96,38.53,38.77,49.95,"49,30",12,3,11,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
95,12030114,SMK NEGERI 3 TERBANGGI BESAR,10802078,N,150,65.04,37.89,31.37,43.47,"44,44",12,3,11,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
96,12030115,SMK MAARIF 1 KALIREJO,10802055,S,259,68.65,39.63,34.24,47.5,"47,51",12,3,11,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
97,12030116,SMK PGRI 1 PUNGGUR,10802052,S,52,67.0,39.58,32.6,45.58,"46,19",12,3,11,2019,LAMPUNG,KABUPATEN LAMPUNG TENGAH
