No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,801001,SMK NEGERI 1 PADANG,10304847,N,325,66.71,53.86,56.48,77.57,"63,66",8,1,1,2016,SUMATERA BARAT,KOTA PADANG
2,801002,SMK NEGERI 2 PADANG,10304848,N,403,69.36,50.2,38.32,75.41,"58,32",8,1,2,2016,SUMATERA BARAT,KOTA PADANG
3,801003,SMK NEGERI 3 PADANG,10304849,N,247,75.45,54.6,44.52,77.16,"62,93",8,1,3,2016,SUMATERA BARAT,KOTA PADANG
4,801004,SMK NEGERI 4 PADANG,10304859,N,250,67.79,48.36,30.73,75.32,"55,55",8,1,4,2016,SUMATERA BARAT,KOTA PADANG
5,801005,SMK NEGERI 5 PADANG,10304851,N,298,71.53,54.27,59.18,77.87,"65,71",8,1,5,2016,SUMATERA BARAT,KOTA PADANG
6,801006,SMK NEGERI 6 PADANG,10303507,N,341,67.67,50.03,36.84,77.54,"58,02",8,1,6,2016,SUMATERA BARAT,KOTA PADANG
7,801007,SMK NEGERI 7 PADANG,10304188,N,99,64.46,47.49,32.2,79.86,"56,00",8,1,7,2016,SUMATERA BARAT,KOTA PADANG
8,801008,SMK NEGERI 8 PADANG,10304852,N,199,61.22,48.95,36.78,76.04,"55,75",8,1,8,2016,SUMATERA BARAT,KOTA PADANG
9,801009,SMK NEGERI 9 PADANG,10304853,N,256,67.56,47.45,32.56,75.59,"55,79",8,1,9,2016,SUMATERA BARAT,KOTA PADANG
10,801010,SMK NEGERI 10 PADANG,10307617,N,116,64.31,48.55,38.6,75.66,"56,78",8,1,10,2016,SUMATERA BARAT,KOTA PADANG
11,801011,SMK NEGERI 1 SUMATERA BARAT,10310780,N,112,73.02,54.38,55.2,76.83,"64,86",8,1,11,2016,SUMATERA BARAT,KOTA PADANG
12,801101,SMK NUSATAMA PADANG,10304854,S,224,67.59,46.63,34.88,75.76,"56,22",8,1,101,2016,SUMATERA BARAT,KOTA PADANG
13,801102,SMK MUHAMMADIYAH 1 PADANG,10304845,S,188,58.59,48.79,35.7,73.25,"54,08",8,1,102,2016,SUMATERA BARAT,KOTA PADANG
14,801104,SMK KOSGORO 1 PADANG,10304182,S,255,68.02,51.99,57.79,78.24,"64,01",8,1,104,2016,SUMATERA BARAT,KOTA PADANG
15,801105,SMK KOSGORO 2 PADANG,10304834,S,25,64.0,44.4,30.9,80.02,"54,83",8,1,105,2016,SUMATERA BARAT,KOTA PADANG
16,801106,SMK TARUNA 1 PADANG,10304862,S,16,62.63,42.25,25.16,68.14,"49,55",8,1,106,2016,SUMATERA BARAT,KOTA PADANG
17,801107,SMK TARUNA 2 PADANG,10304186,S,18,54.22,51.22,28.47,70.84,"51,19",8,1,107,2016,SUMATERA BARAT,KOTA PADANG
18,801108,SMK KARTIKA I.1 PADANG,10304842,S,127,54.52,72.77,51.46,76.26,"63,75",8,1,108,2016,SUMATERA BARAT,KOTA PADANG
19,801109,SMK KARTIKA I.2 PADANG,10304843,S,205,68.1,51.15,33.9,74.85,"57,00",8,1,109,2016,SUMATERA BARAT,KOTA PADANG
20,801110,SMK PGRI PADANG,10304859,S,18,64.11,40.89,27.22,69.78,"50,50",8,1,110,2016,SUMATERA BARAT,KOTA PADANG
21,801112,SMK ADZKIA PADANG,10304181,S,31,62.9,53.61,38.23,74.05,"57,20",8,1,112,2016,SUMATERA BARAT,KOTA PADANG
22,801113,SMK TEKNOLOGI PLUS PADANG,10304187,S,98,63.71,51.59,53.42,77.22,"61,49",8,1,113,2016,SUMATERA BARAT,KOTA PADANG
23,801115,SMK TAMAN SISWA PADANG,10304185,S,33,54.97,52.73,46.52,68.41,"55,66",8,1,115,2016,SUMATERA BARAT,KOTA PADANG
24,801116,SMK MEDIA UTAMA PADANG,10304184,S,6,45.33,45.67,22.92,63.25,"44,29",8,1,116,2016,SUMATERA BARAT,KOTA PADANG
25,801117,SMK ELEKTRO PRATAMA PADANG,10304840,S,8,67.25,55.25,45.31,68.49,"59,08",8,1,117,2016,SUMATERA BARAT,KOTA PADANG
26,801120,SMK SEMEN PADANG,10304860,S,86,64.35,54.47,53.05,77.92,"62,45",8,1,120,2016,SUMATERA BARAT,KOTA PADANG
27,801121,SMK NASIONAL PADANG,10304846,S,49,65.35,46.65,30.87,75.59,"54,62",8,1,121,2016,SUMATERA BARAT,KOTA PADANG
28,801129,SMK PERBANKAN PADANG,10304857,S,41,71.17,44.24,32.56,72.62,"55,15",8,1,129,2016,SUMATERA BARAT,KOTA PADANG
29,801130,SMK CITRA UTAMA PADANG,10304836,S,14,64.29,80.71,44.29,72.75,"65,51",8,1,130,2016,SUMATERA BARAT,KOTA PADANG
30,801133,SMK DHUAFA PADANG,10304838,S,91,61.85,42.24,24.73,74.34,"50,79",8,1,133,2016,SUMATERA BARAT,KOTA PADANG
31,801135,SMK LABOR PADANG,10304183,S,43,56.74,52.7,45.12,77.23,"57,95",8,1,135,2016,SUMATERA BARAT,KOTA PADANG
32,801138,SMK PELAYARAN PADANG,10304855,S,99,64.28,50.77,46.69,74.74,"59,12",8,1,138,2016,SUMATERA BARAT,KOTA PADANG
33,801139,SMK PENERBANGAN ANGKASA NASIONAL (S.P.A.N) PADANG,10304856,S,52,69.19,55.23,44.18,74.52,"60,78",8,1,139,2016,SUMATERA BARAT,KOTA PADANG
34,801147,SMK TRI ABDI PEMBANGUNAN,10304864,S,8,62.75,45.0,21.56,72.54,"50,46",8,1,147,2016,SUMATERA BARAT,KOTA PADANG
35,801148,SMK - SMAK PADANG,10307616,N,130,83.49,65.47,68.44,81.39,"74,70",8,1,148,2016,SUMATERA BARAT,KOTA PADANG
36,801149,SMK SMTI PADANG,10308148,N,159,77.77,59.07,45.83,78.77,"65,36",8,1,149,2016,SUMATERA BARAT,KOTA PADANG
37,801150,SMK DEK BUSINESS SCHOOL,10304837,S,38,82.0,70.21,56.38,79.91,"72,13",8,1,150,2016,SUMATERA BARAT,KOTA PADANG
38,801151,SMK - PP NEGERI PADANG,69734159,N,56,68.86,52.64,55.49,79.28,"64,07",8,1,151,2016,SUMATERA BARAT,KOTA PADANG
39,801153,SMK PROFESIONAL,10308769,S,38,51.0,78.0,50.92,74.16,"63,52",8,1,153,2016,SUMATERA BARAT,KOTA PADANG
40,801901,SMK - SMAK 4 TAHUN PADANG,0,N,174,82.79,64.17,70.23,0.0,"54,30",8,1,901,2016,SUMATERA BARAT,KOTA PADANG
41,802001,SMK NEGERI 1 BUKITTINGGI,10307532,N,460,69.3,55.16,42.4,77.05,"60,98",8,2,1,2016,SUMATERA BARAT,KOTA BUKITTINGGI
42,802002,SMK NEGERI 2 BUKITTINGGI,10307533,N,468,73.52,54.94,49.25,80.63,"64,59",8,2,2,2016,SUMATERA BARAT,KOTA BUKITTINGGI
43,802101,SMK MUHAMMADIYAH BUKITTINGGI,10307983,S,109,64.99,40.84,33.74,71.3,"52,72",8,2,101,2016,SUMATERA BARAT,KOTA BUKITTINGGI
44,802102,SMK PEMBANGUNAN BUKITTINGGI,10307985,S,56,65.36,44.61,30.71,73.65,"53,58",8,2,102,2016,SUMATERA BARAT,KOTA BUKITTINGGI
45,802103,SMK KOSGORO 1 BUKITTINGGI,10307981,S,40,63.1,42.7,26.56,70.95,"50,83",8,2,103,2016,SUMATERA BARAT,KOTA BUKITTINGGI
46,802105,SMK ELEKTRONIKA INDONESIA BUKITTINGGI,10307538,S,16,65.0,42.25,28.13,74.53,"52,48",8,2,105,2016,SUMATERA BARAT,KOTA BUKITTINGGI
47,802106,SMK YPPTI BUKITTINGGI,10306986,S,13,55.69,44.0,27.12,69.28,"49,02",8,2,106,2016,SUMATERA BARAT,KOTA BUKITTINGGI
48,802108,SMK PEMBINA BANGSA BUKITTINGGI,10307542,S,139,62.95,43.4,32.09,73.53,"52,99",8,2,108,2016,SUMATERA BARAT,KOTA BUKITTINGGI
49,802109,SMK GAJAH TONGGA BUKITTINGGI,10307539,S,51,65.73,43.45,37.79,75.41,"55,60",8,2,109,2016,SUMATERA BARAT,KOTA BUKITTINGGI
50,802110,SMK PARAMITHA BUKITTINGGI,10307984,S,8,59.75,48.0,31.25,83.95,"55,74",8,2,110,2016,SUMATERA BARAT,KOTA BUKITTINGGI
51,802112,SMK TERPADU GEMA NUSANTARA BUKITTINGGI,10307543,S,39,69.79,53.03,49.04,73.36,"61,31",8,2,112,2016,SUMATERA BARAT,KOTA BUKITTINGGI
52,802115,SMF - YIB BUKITTINGGI,10310806,S,113,80.5,59.96,52.28,84.13,"69,22",8,2,115,2016,SUMATERA BARAT,KOTA BUKITTINGGI
53,803001,SMK NEGERI 1 PADANG PANJANG,10303607,N,241,71.15,50.52,41.09,77.78,"60,14",8,3,1,2016,SUMATERA BARAT,KOTA PADANG PANJANG
54,803002,SMK NEGERI 2 PADANG PANJANG,10303606,N,279,68.77,53.72,40.77,70.99,"58,56",8,3,2,2016,SUMATERA BARAT,KOTA PADANG PANJANG
55,803101,SMK KARYA PADANG PANJANG,10303608,S,96,62.88,40.02,28.62,64.96,"49,12",8,3,101,2016,SUMATERA BARAT,KOTA PADANG PANJANG
56,803102,SMK CENDANA PADANG PANJANG,10303609,S,93,64.37,43.57,29.6,67.37,"51,23",8,3,102,2016,SUMATERA BARAT,KOTA PADANG PANJANG
57,803103,SMK PEMDA PADANG PANJANG,10303605,S,21,67.14,42.95,32.62,72.11,"53,71",8,3,103,2016,SUMATERA BARAT,KOTA PADANG PANJANG
58,804001,SMK NEGERI 1 SAWAHLUNTO,10303684,N,181,69.57,48.06,38.27,74.34,"57,56",8,4,1,2016,SUMATERA BARAT,KOTA SAWAHLUNTO
59,804002,SMK NEGERI 2 SAWAHLUNTO,10303674,N,170,67.92,53.68,34.71,73.66,"57,49",8,4,2,2016,SUMATERA BARAT,KOTA SAWAHLUNTO
60,804101,SMK MUHAMMADIYAH SAWAHLUNTO,10303683,S,16,65.13,40.25,32.34,70.69,"52,10",8,4,101,2016,SUMATERA BARAT,KOTA SAWAHLUNTO
61,805001,SMK NEGERI 1 SOLOK,10303768,N,445,68.21,47.32,38.66,75.69,"57,47",8,5,1,2016,SUMATERA BARAT,KOTA SOLOK
62,805002,SMK NEGERI 2 SOLOK,10303770,N,226,67.83,51.65,42.58,72.44,"58,63",8,5,2,2016,SUMATERA BARAT,KOTA SOLOK
