No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1701001,SMK NEGERI 1 MANADO,40102757,N,523,60.65,44.75,30.28,44.03,"44,93",17,1,1,2018,SULAWESI UTARA,KOTA MANADO
2,1701002,SMK NEGERI 2 MANADO,40102758,N,331,52.97,32.79,27.45,30.05,"35,82",17,1,2,2018,SULAWESI UTARA,KOTA MANADO
3,1701003,SMK NEGERI 3 MANADO,40102772,N,346,53.54,37.18,27.9,33.41,"38,01",17,1,3,2018,SULAWESI UTARA,KOTA MANADO
4,1701004,SMK NEGERI 4 MANADO,40102773,N,56,57.64,37.86,30.49,36.34,"40,58",17,1,4,2018,SULAWESI UTARA,KOTA MANADO
5,1701005,SMK NEGERI 5 MANADO,40102774,N,219,58.93,39.77,28.42,40.05,"41,79",17,1,5,2018,SULAWESI UTARA,KOTA MANADO
6,1701006,SMK KATOLIK XAVERIUS MANADO,40102771,S,95,57.64,36.06,28.71,40.29,"40,68",17,1,6,2018,SULAWESI UTARA,KOTA MANADO
7,1701007,SMK KRISTEN ELFATAH MANADO,40102760,S,51,46.63,36.51,28.04,28.92,"35,03",17,1,7,2018,SULAWESI UTARA,KOTA MANADO
8,1701008,SMK KRISTEN GETSEMANI MANADO,40102759,S,66,47.24,29.7,26.74,33.37,"34,26",17,1,8,2018,SULAWESI UTARA,KOTA MANADO
9,1701009,SMK MALESUNG MANADO,40102749,S,16,41.13,29.88,26.09,26.88,"31,00",17,1,9,2018,SULAWESI UTARA,KOTA MANADO
10,1701010,SMK PERGUNAS MANADO,40102753,S,25,52.0,37.6,26.7,40.8,"39,28",17,1,10,2018,SULAWESI UTARA,KOTA MANADO
11,1701011,SMK PGRI MANADO,40102755,S,71,46.23,30.85,25.25,22.64,"31,24",17,1,11,2018,SULAWESI UTARA,KOTA MANADO
12,1701012,SMK AL KHAIRAT MANADO,40102765,S,47,50.51,33.62,27.17,29.2,"35,13",17,1,12,2018,SULAWESI UTARA,KOTA MANADO
13,1701013,SMK PURNA BAHARI MANADO,40102756,S,71,45.8,30.73,26.2,41.51,"36,06",17,1,13,2018,SULAWESI UTARA,KOTA MANADO
14,1701014,SMK YAPIM MANADO,40102769,S,98,48.8,31.12,26.96,30.13,"34,25",17,1,14,2018,SULAWESI UTARA,KOTA MANADO
