No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,2401001,SMK NEGERI 1 KUPANG,50304998,N,484,63.05,51.07,31.68,75.77,"55,39",24,1,1,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
2,2401002,SMK NEGERI 2 KUPANG,50304997,N,523,60.97,56.67,51.58,70.5,"59,93",24,1,2,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
3,2401003,SMK NEGERI 3 KUPANG,50304991,N,173,57.2,52.64,32.18,0.0,"35,51",24,1,3,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
4,2401004,SMK NEGERI 4 KUPANG,50304992,N,74,50.14,38.22,23.14,0.0,"27,88",24,1,4,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
5,2401005,SMK NEGERI 5 KUPANG,50305267,N,200,46.64,56.2,62.68,0.0,"41,38",24,1,5,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
6,2401006,SMK NEGERI 6 KUPANG,50304940,N,160,60.91,45.3,28.08,70.17,"51,12",24,1,6,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
7,2401007,SMK SWASTISARI KUPANG,50304969,S,38,49.53,36.53,22.63,64.6,"43,32",24,1,7,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
8,2401008,SMK KRISTEN 1 KUPANG,50305266,S,81,45.21,64.12,33.77,66.6,"52,43",24,1,8,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
9,2401009,SMK KRISTEN 2 KUPANG,50304995,S,16,49.88,71.88,63.44,0.0,"46,30",24,1,9,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
10,2401010,SMK KARYA KUPANG,50304994,S,72,43.44,48.75,31.53,64.1,"46,96",24,1,10,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
11,2401011,SMK WIRAKARYA KUPANG,50304970,S,85,46.73,72.42,61.24,75.64,"64,01",24,1,11,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
12,2401012,SMK KENCANA SAKTI,50305265,S,120,67.42,83.53,83.17,85.04,"79,79",24,1,12,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
13,2401013,SMK PELAYARAN KUPANG,50304993,S,20,61.8,58.9,27.88,76.11,"56,17",24,1,13,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
14,2401014,SMK MENTARI KUPANG,50304996,S,42,71.19,60.29,50.24,0.0,"45,43",24,1,14,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
15,2401015,SMK MUHAMMADIYAH KUPANG,50304941,S,39,58.26,64.46,56.67,77.29,"64,17",24,1,15,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
16,2401016,SMK UYELINDO KUPANG,50304942,S,28,57.57,51.36,27.32,0.0,"34,06",24,1,16,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
17,2401017,SMK CAHAYA PUTRA,50305264,S,13,43.38,34.77,25.58,83.92,"46,91",24,1,17,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
18,2401018,SMK KESEHATAN NUSANTARA KUPANG,50308643,S,50,60.68,47.96,31.25,0.0,"34,97",24,1,18,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
19,2401019,SMK NEGERI  8  KUPANG,60702922,N,11,62.73,55.27,41.59,69.03,"57,16",24,1,19,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
20,2401020,SMK NUSA UNGGUL MAARIF KUPANG,69830129,S,22,50.27,44.64,22.27,68.32,"46,38",24,1,20,2016,NUSA TENGGARA TIMUR,KOTA KUPANG
21,2402002,SMK NEGERI 1 KAB. KUPANG,50300265,N,96,49.6,52.21,28.88,72.0,"50,67",24,2,2,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
22,2402003,SMK EFATA SULAMU,50306575,S,27,51.41,55.04,37.78,86.77,"57,75",24,2,3,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
23,2402004,SMK TUNAS ISAI,50306576,S,34,50.24,54.06,22.57,80.12,"51,75",24,2,4,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
24,2402005,SMK KELAUTAN MENTARI BOLOK,50306574,S,17,44.82,40.0,37.5,81.68,"51,00",24,2,5,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
25,2402006,SMK - PP NEGERI LILI KUPANG,69734022,N,90,48.96,34.84,23.33,71.11,"44,56",24,2,6,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
26,2402007,SMK NEGERI 1 TAKARI,60728867,N,37,43.03,49.19,43.38,81.81,"54,35",24,2,7,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
27,2402008,SMK REFORMASI PLUS KUPANG TENGAH,69786214,S,20,47.2,37.8,20.13,69.69,"43,71",24,2,8,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
28,2402009,SMK NEGERI 1 AMFOANG BARAT LAUT,69728761,N,25,43.92,50.96,50.7,79.66,"56,31",24,2,9,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
29,2402010,SMK NEGERI 1 KUPANG BARAT,69727541,N,25,43.04,56.88,33.4,74.32,"51,91",24,2,10,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
30,2402011,SMK NEGERI AMABI OEFETO,69763279,N,11,54.0,67.09,23.86,73.89,"54,71",24,2,11,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
31,2402012,SMK NEGERI 1 AMARASI SELATAN,69725916,N,23,45.04,34.96,22.17,63.53,"41,43",24,2,12,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
32,2402013,SMK TECMATIK INFORMATIKA PLUS,69774730,S,33,51.88,40.79,22.27,72.59,"46,88",24,2,13,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
33,2402014,SMK NEGERI 1 AMABI OEFETO TIMUR,69752276,N,11,43.27,38.55,37.73,80.87,"50,11",24,2,14,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
34,2402015,SMK NEGERI 1 AMFOANG SELATAN,69765059,N,15,48.8,56.53,36.0,78.87,"55,05",24,2,15,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
35,2402016,SMK UPM NEGERI KUPANG,69924881,N,69,51.91,39.01,27.54,75.7,"48,54",24,2,16,2016,NUSA TENGGARA TIMUR,KABUPATEN KUPANG
36,2403001,SMK NEGERI 1 SOE,50307306,N,166,41.47,39.42,22.8,69.75,"43,36",24,3,1,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
37,2403002,SMK NEGERI 2 SOE,50300590,N,148,50.51,39.42,25.49,70.03,"46,36",24,3,2,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
38,2403003,SMK NEGERI BOKING,50300591,N,53,76.34,73.47,60.52,78.84,"72,29",24,3,3,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
39,2403004,SMK KRISTEN SOE,50300588,S,166,45.52,33.57,23.83,72.07,"43,75",24,3,4,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
40,2403005,SMK KOLBANO,50307309,S,18,59.67,75.67,64.58,85.92,"71,46",24,3,5,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
41,2403006,SMK NEGERI POLEN,50307310,N,27,46.37,59.7,33.33,73.95,"53,34",24,3,6,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
42,2403007,SMK NEGERI TOIANAS,50307311,N,22,65.73,82.18,77.95,75.34,"75,30",24,3,7,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
43,2403008,SMK KRISTEN OINLASI,50309049,S,106,35.34,29.06,19.5,76.91,"40,20",24,3,8,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
44,2403009,SMK KRISTEN NIKI-NIKI,50309053,S,52,45.04,58.19,31.49,70.56,"51,32",24,3,9,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
45,2403010,SMK NEGERI OP,50309199,N,16,45.75,52.75,32.81,69.71,"50,26",24,3,10,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
46,2403011,SMK KRISTEN  FAUTMOLO,50309163,S,26,45.08,45.69,18.08,69.27,"44,53",24,3,11,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
47,2403012,SMK TEKNIK ANUGERAH,50308481,S,16,44.38,37.25,26.09,68.06,"43,95",24,3,12,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
48,2403013,SMK NEGERI OELET,50309205,N,26,39.77,37.77,23.37,69.08,"42,50",24,3,13,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
49,2403014,SMK SWASTA BERDIKARI PIKA,69847638,S,36,42.78,42.0,34.58,71.17,"47,63",24,3,14,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
50,2403015,SMK NEGERI KUALIN,50309041,N,51,59.25,78.0,58.53,76.35,"68,03",24,3,15,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
51,2403016,SMK NEGERI OEHANI,69847634,N,18,55.67,51.56,58.75,74.16,"60,04",24,3,16,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
52,2403017,SMK BINA  KARYA TUAPAKAS,50309204,S,32,33.44,26.94,20.63,69.47,"37,62",24,3,17,2016,NUSA TENGGARA TIMUR,KABUPATEN TTS
53,2404001,SMK NEGERI 1 KEFAMENANU,50301011,N,169,50.18,41.27,56.09,80.05,"56,90",24,4,1,2016,NUSA TENGGARA TIMUR,KABUPATEN TTU
54,2404002,SMK NEGERI WINI,50310677,N,27,53.04,69.26,49.07,67.94,"59,83",24,4,2,2016,NUSA TENGGARA TIMUR,KABUPATEN TTU
55,2404003,SMK KATOLIK KEFAMENANU,50301013,S,58,57.59,41.34,35.65,73.65,"52,06",24,4,3,2016,NUSA TENGGARA TIMUR,KABUPATEN TTU
56,2404004,SMK ST. PIUS X INSANA,50307417,S,157,48.13,37.99,27.23,75.17,"47,13",24,4,4,2016,NUSA TENGGARA TIMUR,KABUPATEN TTU
57,2404005,SMK NEGERI OEOLO,50307418,N,21,54.0,63.33,40.24,74.6,"58,04",24,4,5,2016,NUSA TENGGARA TIMUR,KABUPATEN TTU
58,2404006,SMK DUA PUTRA BIINMAFFO,50307419,S,13,46.15,41.69,20.38,66.99,"43,80",24,4,6,2016,NUSA TENGGARA TIMUR,KABUPATEN TTU
59,2404007,SMK ST. AGUSTINUS KEFAMENANU,69733979,S,77,52.34,41.69,25.62,70.22,"47,47",24,4,7,2016,NUSA TENGGARA TIMUR,KABUPATEN TTU
60,2404008,SMK NEGERI  PERTANIAN EBAN,50307420,N,33,45.52,52.48,28.94,70.05,"49,25",24,4,8,2016,NUSA TENGGARA TIMUR,KABUPATEN TTU
61,2404009,SMK NEGERI NIBAAF,69768282,N,34,45.76,49.65,42.65,76.72,"53,70",24,4,9,2016,NUSA TENGGARA TIMUR,KABUPATEN TTU
62,2405001,SMK NEGERI 1 ATAMBUA,50309313,N,276,55.67,39.09,27.88,0.0,"30,66",24,5,1,2016,NUSA TENGGARA TIMUR,KABUPATEN BELU
63,2405002,SMK NEGERI 2 BELU,50309372,N,40,45.6,54.7,21.94,0.0,"30,56",24,5,2,2016,NUSA TENGGARA TIMUR,KABUPATEN BELU
64,2405004,SMK NEGERI KAKULUK MESAK,50309364,N,32,49.06,40.38,23.13,0.0,"28,14",24,5,4,2016,NUSA TENGGARA TIMUR,KABUPATEN BELU
