No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1501001,SMK NEGERI 1 BANJARMASIN,30304267,N,402,69.1,49.18,37.23,74.5,"57,50",15,1,1,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
2,1501002,SMK NEGERI 2 BANJARMASIN,30304268,N,288,64.35,43.13,31.68,45.0,"46,04",15,1,2,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
3,1501003,SMK NEGERI 3 BANJARMASIN,30304269,N,456,69.35,45.75,36.52,0.0,"37,91",15,1,3,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
4,1501004,SMK NEGERI 4 BANJARMASIN,30304270,N,490,66.07,44.64,32.46,0.0,"35,79",15,1,4,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
5,1501005,SMK NEGERI 5 BANJARMASIN,30304286,N,761,62.64,40.1,33.0,35.77,"42,88",15,1,5,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
6,1501006,SMKS MAESTRO ISLAMIC SCHOOL,30304168,S,168,63.17,38.32,34.35,71.08,"51,73",15,1,6,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
7,1501007,SMK BINA BANUA BANJARMASIN,30304264,S,230,61.63,37.77,31.59,0.0,"32,75",15,1,7,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
8,1501008,SMK MUHAMMADIYAH 1 BANJARMASIN,30304265,S,103,60.35,37.81,32.31,38.57,"42,26",15,1,8,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
9,1501009,SMK SYUHADA BANJARMASIN,30304185,S,123,60.05,33.87,27.97,37.15,"39,76",15,1,9,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
10,1501010,SMK MUHAMMADIYAH 2 BANJARMASIN,30304266,S,131,62.98,40.98,33.57,68.22,"51,44",15,1,10,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
11,1501011,SMK YPT BANJARMASIN,30304186,S,155,59.74,38.67,33.4,34.55,"41,59",15,1,11,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
12,1501012,SMF ISFI BANJARMASIN,30304329,S,144,75.58,55.79,52.48,63.13,"61,75",15,1,12,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
13,1501013,SMK NU BANJARMASIN,30304347,S,134,60.0,35.19,32.61,68.39,"49,05",15,1,13,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
14,1501014,SMK ARUNG SAMUDERA,30304184,S,8,64.75,38.25,38.13,41.88,"45,75",15,1,14,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
15,1501015,SMK MUHAMMADIYAH 3 BANJARMASIN,30304520,S,79,62.46,40.78,29.34,34.78,"41,84",15,1,15,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
16,1501016,SMKS UNGGULAN HUSADA,30312596,S,73,71.1,52.08,50.21,77.01,"62,60",15,1,16,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
17,1501017,SMK FARMASI MANDIRI,30312601,S,25,67.76,40.64,35.6,50.9,"48,73",15,1,17,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
18,1501018,SMK FARMASI AL-FURQON,10648854,S,18,70.78,48.33,40.0,78.83,"59,49",15,1,18,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
19,1501019,SMK ISLAM SABILAL MUHTADIN,69830633,S,5,67.6,47.2,31.5,78.98,"56,32",15,1,19,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
20,1501021,SMK WIKRAMA 1,69899254,S,12,70.33,38.67,34.38,45.83,"47,30",15,1,21,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
21,1501022,SMK DHARMA PUTRA BANJARMASIN,69888600,S,18,56.89,36.11,29.31,37.5,"39,95",15,1,22,2017,KALIMANTAN SELATAN,KOTA BANJARMASIN
22,1502001,SMK NEGERI 1 BANJARBARU,30304603,N,277,68.78,45.52,35.79,0.0,"37,52",15,2,1,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
23,1502002,SMK NEGERI 2 BANJARBARU,30304604,N,266,68.5,43.71,40.29,74.5,"56,75",15,2,2,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
24,1502003,SMK NEGERI 3 BANJARBARU,30305420,N,225,68.57,43.78,33.41,75.21,"55,24",15,2,3,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
25,1502004,SMK YPK BANJARBARU,30304592,S,40,60.35,38.2,28.56,70.61,"49,43",15,2,4,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
26,1502005,SMK BHAKTI BANGSA BANJARBARU,30304601,S,90,61.89,40.4,32.69,71.81,"51,70",15,2,5,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
27,1502006,SMK TELEKOMUNIKASI SANDHY PUTRA BANJARBARU,30304593,S,184,73.79,63.53,48.68,0.0,"46,50",15,2,6,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
28,1502007,SMK SABUMI BANJARBARU,30304605,S,13,61.23,40.92,31.15,70.52,"50,96",15,2,7,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
29,1502008,SMK SPP NEGERI BANJARBARU,30314295,N,95,65.77,42.23,44.5,76.57,"57,27",15,2,8,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
30,1502009,SMK KOMPUTER MANDIRI,30311726,S,23,71.57,57.13,36.2,0.0,"41,23",15,2,9,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
31,1502010,SMK KESEHATAN BORNEO LESTARI,30312523,S,74,75.24,59.32,75.71,84.47,"73,69",15,2,10,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
32,1502011,SMK CAHAYA INSAN,30314375,S,12,67.0,41.0,31.04,0.0,"34,76",15,2,11,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
33,1502012,SMK PENERBANGAN BANJARBARU,69817037,S,38,72.63,53.74,46.18,71.82,"61,09",15,2,12,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
34,1502013,SMKN 4 BANJARBARU,69820654,N,87,66.85,47.31,39.22,0.0,"38,35",15,2,13,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
35,1502014,SMK PGRI BANJARBARU,69855684,S,81,66.91,40.54,32.81,73.84,"53,53",15,2,14,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
36,1502015,SMK KESEHATAN BINA BANUA HUSADA,69900836,S,8,69.25,45.25,35.31,0.0,"37,45",15,2,15,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
37,1502016,SMK GARUDA MAHADHIKA,69900829,S,3,75.33,82.0,30.0,74.3,"65,41",15,2,16,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
38,1502017,SMK KESEHATAN YAPKESBI BANJARBARU,69855683,S,35,74.29,44.91,38.93,0.0,"39,53",15,2,17,2017,KALIMANTAN SELATAN,KOTA BANJARBARU
39,1503001,SMKN 1 KOTABARU,30303326,N,302,65.93,41.03,35.55,45.77,"47,07",15,3,1,2017,KALIMANTAN SELATAN,KABUPATEN KOTABARU
40,1503002,SMKN 2 KOTABARU,30312233,N,138,63.01,38.41,31.78,72.53,"51,43",15,3,2,2017,KALIMANTAN SELATAN,KABUPATEN KOTABARU
41,1503003,SMK NEGERI 1 PULAU LAUT BARAT,30311511,N,46,54.96,35.09,27.17,68.33,"46,39",15,3,3,2017,KALIMANTAN SELATAN,KABUPATEN KOTABARU
42,1503004,SMKN 1 SUNGAI DURIAN,30312232,N,97,64.72,41.01,41.52,73.59,"55,21",15,3,4,2017,KALIMANTAN SELATAN,KABUPATEN KOTABARU
43,1503005,SMKN 1 TELAGASARI,30305069,N,95,65.35,38.46,34.53,73.03,"52,84",15,3,5,2017,KALIMANTAN SELATAN,KABUPATEN KOTABARU
44,1503006,SMKS BEBUNGA ESTATE,30315139,S,75,61.23,35.71,33.57,77.52,"52,01",15,3,6,2017,KALIMANTAN SELATAN,KABUPATEN KOTABARU
45,1503007,SMK ISLAM AL BUKHARI,69892792,S,28,68.93,56.36,44.55,65.4,"58,81",15,3,7,2017,KALIMANTAN SELATAN,KABUPATEN KOTABARU
46,1504001,SMK NEGERI 1 MARTAPURA,30300245,N,494,70.05,48.86,40.28,77.11,"59,08",15,4,1,2017,KALIMANTAN SELATAN,KABUPATEN BANJAR
47,1504002,SMK NEGERI 1 GAMBUT,30300244,N,235,66.34,41.31,34.84,40.55,"45,76",15,4,2,2017,KALIMANTAN SELATAN,KABUPATEN BANJAR
48,1504003,SMK DARUSSALAM MARTAPURA,30300243,S,188,59.71,37.11,30.24,72.22,"49,82",15,4,3,2017,KALIMANTAN SELATAN,KABUPATEN BANJAR
49,1504004,SMK NEGERI 1 SUNGAI PINANG,30311959,N,27,58.0,34.89,27.96,39.26,"40,03",15,4,4,2017,KALIMANTAN SELATAN,KABUPATEN BANJAR
50,1504005,SMK NEGERI 1 SIMPANG EMPAT,30312532,N,105,62.13,36.17,32.64,37.71,"42,16",15,4,5,2017,KALIMANTAN SELATAN,KABUPATEN BANJAR
51,1504006,SMKN 1 SUNGAI TABUK,20275992,N,55,63.56,36.25,32.95,75.59,"52,09",15,4,6,2017,KALIMANTAN SELATAN,KABUPATEN BANJAR
52,1504007,SMK AL FATTAH,30315140,S,41,62.63,36.68,35.37,68.63,"50,83",15,4,7,2017,KALIMANTAN SELATAN,KABUPATEN BANJAR
53,1504008,SMKN 1 KERTAK HANYAR,69755989,N,73,61.18,36.52,30.99,29.21,"39,48",15,4,8,2017,KALIMANTAN SELATAN,KABUPATEN BANJAR
54,1504009,SMK PGRI 1 MARTAPURA,69895793,S,21,55.81,35.43,30.24,67.81,"47,32",15,4,9,2017,KALIMANTAN SELATAN,KABUPATEN BANJAR
55,1505001,SMK NEGERI 1 MARABAHAN,30301005,N,194,66.38,38.7,33.78,74.27,"53,28",15,5,1,2017,KALIMANTAN SELATAN,KABUPATEN BARITO KUALA
56,1505002,SMK NEGERI 2 MARABAHAN,30301006,N,199,65.46,37.8,34.01,74.36,"52,91",15,5,2,2017,KALIMANTAN SELATAN,KABUPATEN BARITO KUALA
57,1505003,SMK NEGERI 3 MARABAHAN,30314198,N,101,62.77,37.92,33.14,42.08,"43,98",15,5,3,2017,KALIMANTAN SELATAN,KABUPATEN BARITO KUALA
58,1506001,SMK NEGERI 1 RANTAU,30301489,N,172,65.36,39.02,32.98,77.85,"53,80",15,6,1,2017,KALIMANTAN SELATAN,KABUPATEN TAPIN
