No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,801001,SMK NEGERI 1 PADANG,10304847,N,361,63.32,36.49,34.2,73.46,"51,87",8,1,1,2017,SUMATERA BARAT,KOTA PADANG
2,801002,SMK NEGERI 2 PADANG,10304848,N,314,69.69,40.66,35.72,77.07,"55,79",8,1,2,2017,SUMATERA BARAT,KOTA PADANG
3,801003,SMK NEGERI 3 PADANG,10304849,N,247,71.25,44.06,45.59,79.67,"60,14",8,1,3,2017,SUMATERA BARAT,KOTA PADANG
4,801004,SMK NEGERI 4 PADANG,10304850,N,292,64.25,36.3,33.9,76.66,"52,78",8,1,4,2017,SUMATERA BARAT,KOTA PADANG
5,801005,SMK NEGERI 5 PADANG,10304851,N,309,65.1,36.94,35.92,74.74,"53,18",8,1,5,2017,SUMATERA BARAT,KOTA PADANG
6,801006,SMK NEGERI 6 PADANG,10303507,N,330,67.13,40.79,36.87,77.31,"55,53",8,1,6,2017,SUMATERA BARAT,KOTA PADANG
7,801007,SMK NEGERI 7 PADANG,10304188,N,191,61.42,35.93,27.66,82.3,"51,83",8,1,7,2017,SUMATERA BARAT,KOTA PADANG
8,801008,SMK NEGERI 8 PADANG,10304852,N,318,61.85,34.67,30.93,75.56,"50,75",8,1,8,2017,SUMATERA BARAT,KOTA PADANG
9,801009,SMK NEGERI 9 PADANG,10304853,N,280,65.34,41.19,32.84,77.42,"54,20",8,1,9,2017,SUMATERA BARAT,KOTA PADANG
10,801010,SMK NEGERI 10 PADANG,10307617,N,135,61.17,33.82,28.96,77.86,"50,45",8,1,10,2017,SUMATERA BARAT,KOTA PADANG
11,801011,SMK NEGERI 1 SUMATERA BARAT,10310780,N,142,68.28,38.72,40.79,74.85,"55,66",8,1,11,2017,SUMATERA BARAT,KOTA PADANG
12,801101,SMK NUSATAMA PADANG,10304854,S,322,67.61,38.43,41.61,76.83,"56,12",8,1,101,2017,SUMATERA BARAT,KOTA PADANG
13,801102,SMK MUHAMMADIYAH 1 PADANG,10304845,S,220,59.95,34.16,30.67,71.58,"49,09",8,1,102,2017,SUMATERA BARAT,KOTA PADANG
14,801104,SMK KOSGORO 1 PADANG,10304182,S,253,52.5,29.58,25.61,68.87,"44,14",8,1,104,2017,SUMATERA BARAT,KOTA PADANG
15,801105,SMK KOSGORO 2 PADANG,10304834,S,15,59.07,31.6,22.0,76.81,"47,37",8,1,105,2017,SUMATERA BARAT,KOTA PADANG
16,801106,SMK TARUNA 1 PADANG,10304862,S,19,64.0,31.79,34.87,75.3,"51,49",8,1,106,2017,SUMATERA BARAT,KOTA PADANG
17,801107,SMK TARUNA 2 PADANG,10304186,S,25,61.6,31.68,32.8,73.4,"49,87",8,1,107,2017,SUMATERA BARAT,KOTA PADANG
18,801108,SMK KARTIKA I.1 PADANG,10304842,S,116,58.86,31.33,27.05,70.69,"46,98",8,1,108,2017,SUMATERA BARAT,KOTA PADANG
19,801109,SMK KARTIKA I.2 PADANG,10304843,S,162,66.21,37.14,37.87,76.04,"54,32",8,1,109,2017,SUMATERA BARAT,KOTA PADANG
20,801112,SMK ADZKIA PADANG,10304181,S,29,58.0,34.14,29.57,71.7,"48,35",8,1,112,2017,SUMATERA BARAT,KOTA PADANG
21,801113,SMK TEKNOLOGI PLUS PADANG,10304187,S,110,62.65,34.45,31.95,73.76,"50,70",8,1,113,2017,SUMATERA BARAT,KOTA PADANG
22,801115,SMK TAMAN SISWA PADANG,10304185,S,41,52.78,32.15,25.24,68.85,"44,76",8,1,115,2017,SUMATERA BARAT,KOTA PADANG
23,801116,SMK MEDIA UTAMA PADANG,10304184,S,6,64.0,31.0,23.75,77.53,"49,07",8,1,116,2017,SUMATERA BARAT,KOTA PADANG
24,801117,SMK ELEKTRO PRATAMA PADANG,10304840,S,14,59.0,35.71,30.89,66.02,"47,91",8,1,117,2017,SUMATERA BARAT,KOTA PADANG
25,801120,SMK SEMEN PADANG,10304860,S,55,63.09,35.71,35.55,73.35,"51,93",8,1,120,2017,SUMATERA BARAT,KOTA PADANG
26,801121,SMK NASIONAL PADANG,10304846,S,73,64.55,36.68,33.63,74.66,"52,38",8,1,121,2017,SUMATERA BARAT,KOTA PADANG
27,801129,SMK PERBANKAN PADANG,10304857,S,37,66.0,36.7,36.49,72.95,"53,04",8,1,129,2017,SUMATERA BARAT,KOTA PADANG
28,801130,SMK CITRA UTAMA PADANG,10304836,S,17,51.18,28.59,24.71,73.16,"44,41",8,1,130,2017,SUMATERA BARAT,KOTA PADANG
29,801133,SMK DHUAFA PADANG,10304838,S,72,60.89,32.44,31.22,74.2,"49,69",8,1,133,2017,SUMATERA BARAT,KOTA PADANG
30,801135,SMK LABOR PADANG,10304183,S,28,56.79,33.29,26.16,72.56,"47,20",8,1,135,2017,SUMATERA BARAT,KOTA PADANG
31,801138,SMK PELAYARAN PADANG,10304855,S,89,63.26,34.31,32.53,74.76,"51,22",8,1,138,2017,SUMATERA BARAT,KOTA PADANG
32,801139,SMK PENERBANGAN ANGKASA NASIONAL (S.P.A.N) PADANG,10304856,S,68,67.76,46.59,40.33,76.91,"57,90",8,1,139,2017,SUMATERA BARAT,KOTA PADANG
33,801147,SMK TRI ABDI PEMBANGUNAN,10304864,S,22,51.0,27.0,21.25,69.3,"42,14",8,1,147,2017,SUMATERA BARAT,KOTA PADANG
34,801148,SMK - SMAK PADANG,10307616,N,174,82.79,64.17,70.23,84.09,"75,32",8,1,148,2017,SUMATERA BARAT,KOTA PADANG
35,801149,SMK SMTI PADANG,10308148,N,168,77.46,52.1,47.87,72.46,"62,47",8,1,149,2017,SUMATERA BARAT,KOTA PADANG
36,801150,SMK DEK BUSINESS SCHOOL,10304837,S,43,75.72,62.42,54.13,85.84,"69,53",8,1,150,2017,SUMATERA BARAT,KOTA PADANG
37,801151,SMK - PP NEGERI PADANG,69734159,N,73,64.38,32.74,34.25,77.17,"52,14",8,1,151,2017,SUMATERA BARAT,KOTA PADANG
38,801153,SMK PROFESIONAL,10308769,S,36,53.89,30.67,28.19,64.77,"44,38",8,1,153,2017,SUMATERA BARAT,KOTA PADANG
39,801154,SMK AN-NUR PADANG,69882393,S,16,69.13,38.75,38.75,78.58,"56,30",8,1,154,2017,SUMATERA BARAT,KOTA PADANG
41,802001,SMK NEGERI 1 BUKITTINGGI,10307532,N,446,71.24,44.08,47.55,76.94,"59,95",8,2,1,2017,SUMATERA BARAT,KOTA BUKITTINGGI
42,802002,SMK NEGERI 2 BUKITTINGGI,10307533,N,486,74.8,48.81,50.66,81.05,"63,83",8,2,2,2017,SUMATERA BARAT,KOTA BUKITTINGGI
43,802101,SMK MUHAMMADIYAH BUKITTINGGI,10307983,S,98,62.92,35.14,35.41,74.51,"52,00",8,2,101,2017,SUMATERA BARAT,KOTA BUKITTINGGI
44,802102,SMK PEMBANGUNAN BUKITTINGGI,10307985,S,48,63.79,35.58,32.71,73.25,"51,33",8,2,102,2017,SUMATERA BARAT,KOTA BUKITTINGGI
45,802103,SMK KOSGORO 1 BUKITTINGGI,10307981,S,33,62.85,32.12,30.3,70.15,"48,86",8,2,103,2017,SUMATERA BARAT,KOTA BUKITTINGGI
46,802105,SMK ELEKTRONIKA INDONESIA BUKITTINGGI,10307538,S,5,68.8,43.2,31.5,71.94,"53,86",8,2,105,2017,SUMATERA BARAT,KOTA BUKITTINGGI
47,802106,SMK YPPTI BUKITTINGGI,10306986,S,8,54.5,29.0,31.88,67.39,"45,69",8,2,106,2017,SUMATERA BARAT,KOTA BUKITTINGGI
48,802108,SMK PEMBINA BANGSA BUKITTINGGI,10307542,S,109,66.15,37.93,34.61,75.54,"53,56",8,2,108,2017,SUMATERA BARAT,KOTA BUKITTINGGI
49,802109,SMK GAJAH TONGGA BUKITTINGGI,10307539,S,42,66.81,38.71,31.73,76.53,"53,45",8,2,109,2017,SUMATERA BARAT,KOTA BUKITTINGGI
50,802110,SMK PARAMITHA BUKITTINGGI,10307984,S,11,60.18,34.55,29.55,70.98,"48,82",8,2,110,2017,SUMATERA BARAT,KOTA BUKITTINGGI
51,802112,SMK TERPADU GEMA NUSANTARA BUKITTINGGI,10307543,S,52,72.42,45.04,43.32,79.63,"60,10",8,2,112,2017,SUMATERA BARAT,KOTA BUKITTINGGI
52,802115,SMF - YIB BUKITTINGGI,10310806,S,118,75.12,49.68,47.94,83.69,"64,11",8,2,115,2017,SUMATERA BARAT,KOTA BUKITTINGGI
53,803001,SMK NEGERI 1 PADANG PANJANG,10303607,N,199,71.43,44.04,39.99,79.84,"58,83",8,3,1,2017,SUMATERA BARAT,KOTA PADANG PANJANG
54,803002,SMK NEGERI 2 PADANG PANJANG,10303606,N,192,70.18,44.97,37.97,71.41,"56,13",8,3,2,2017,SUMATERA BARAT,KOTA PADANG PANJANG
55,803101,SMK KARYA PADANG PANJANG,10303608,S,72,60.61,33.14,28.78,65.82,"47,09",8,3,101,2017,SUMATERA BARAT,KOTA PADANG PANJANG
56,803102,SMK CENDANA PADANG PANJANG,10303609,S,116,61.19,31.91,31.64,65.97,"47,68",8,3,102,2017,SUMATERA BARAT,KOTA PADANG PANJANG
57,803103,SMK PEMDA PADANG PANJANG,10303605,S,4,54.5,34.0,34.38,65.53,"47,10",8,3,103,2017,SUMATERA BARAT,KOTA PADANG PANJANG
58,804001,SMK NEGERI 1 SAWAHLUNTO,10303684,N,161,68.55,39.96,38.03,77.57,"56,03",8,4,1,2017,SUMATERA BARAT,KOTA SAWAHLUNTO
59,804002,SMK NEGERI 2 SAWAHLUNTO,10303674,N,159,66.69,37.75,36.19,72.22,"53,21",8,4,2,2017,SUMATERA BARAT,KOTA SAWAHLUNTO
60,804101,SMK MUHAMMADIYAH SAWAHLUNTO,10303683,S,2,56.0,31.0,35.0,69.65,"47,91",8,4,101,2017,SUMATERA BARAT,KOTA SAWAHLUNTO
61,805001,SMK NEGERI 1 SOLOK,10303768,N,550,67.98,37.61,33.1,75.3,"53,50",8,5,1,2017,SUMATERA BARAT,KOTA SOLOK
62,805002,SMK NEGERI 2 SOLOK,10303770,N,218,64.47,33.47,35.67,71.07,"51,17",8,5,2,2017,SUMATERA BARAT,KOTA SOLOK
63,805003,SMK NEGERI 3 SOLOK,10310768,N,51,64.12,37.92,33.68,77.27,"53,25",8,5,3,2017,SUMATERA BARAT,KOTA SOLOK
64,805102,SMK MUHAMMADIYAH SOLOK,10303772,S,19,53.26,31.89,26.71,69.13,"45,25",8,5,102,2017,SUMATERA BARAT,KOTA SOLOK
65,805105,SMK KOSGORO 1 SOLOK,10303767,S,25,63.36,35.92,31.1,70.96,"50,34",8,5,105,2017,SUMATERA BARAT,KOTA SOLOK
66,806001,SMK NEGERI 1 PAYAKUMBUH,10303912,N,362,71.75,42.87,43.81,79.93,"59,59",8,6,1,2017,SUMATERA BARAT,KOTA PAYAKUMBUH
67,806002,SMK NEGERI 2 PAYAKUMBUH,10303913,N,461,67.8,38.31,42.48,74.06,"55,66",8,6,2,2017,SUMATERA BARAT,KOTA PAYAKUMBUH
68,806003,SMK NEGERI 3 PAYAKUMBUH,10303914,N,334,66.04,38.97,31.45,75.46,"52,98",8,6,3,2017,SUMATERA BARAT,KOTA PAYAKUMBUH
69,806102,SMK TAMAN SISWA PAYAKUMBUH,10303902,S,38,60.58,31.84,30.07,71.47,"48,49",8,6,102,2017,SUMATERA BARAT,KOTA PAYAKUMBUH
70,806103,SMK MITRA PAYAKUMBUH,10303911,S,74,60.97,32.43,31.69,68.39,"48,37",8,6,103,2017,SUMATERA BARAT,KOTA PAYAKUMBUH
71,806106,SMK WIRA BHAKTI PAYAKUMBUH,10303901,S,32,65.94,35.88,38.2,77.54,"54,39",8,6,106,2017,SUMATERA BARAT,KOTA PAYAKUMBUH
72,806107,SMK KOSGORO 1 PAYAKUMBUH,10303908,S,43,62.23,31.77,29.42,69.18,"48,15",8,6,107,2017,SUMATERA BARAT,KOTA PAYAKUMBUH
