No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,1901101,SMK NEGERI 2 MAKASSAR,40311966,N,343,62.7,40.15,31.28,76.96,"52,77",19,1,101,2017,SULAWESI SELATAN,KOTA MAKASSAR
2,1901102,SMK PERTIWI NUSANTARA MAKASSAR,40313227,S,26,46.92,34.62,26.54,73.17,"45,31",19,1,102,2017,SULAWESI SELATAN,KOTA MAKASSAR
3,1901103,SMK ILHAM MAKASSAR,40307401,S,38,50.78,33.79,25.07,72.93,"45,64",19,1,103,2017,SULAWESI SELATAN,KOTA MAKASSAR
4,1901106,SMK YPLP PGRI 2 MAKASSAR,40311982,S,20,48.1,29.4,27.13,74.51,"44,79",19,1,106,2017,SULAWESI SELATAN,KOTA MAKASSAR
5,1901107,SMK PERSADA 1 MAKASSAR,40307380,S,29,60.21,38.34,26.81,70.18,"48,89",19,1,107,2017,SULAWESI SELATAN,KOTA MAKASSAR
6,1901108,SMK GUNUNG SARI 1 MAKASSAR,40307399,S,59,54.34,32.75,26.74,72.19,"46,51",19,1,108,2017,SULAWESI SELATAN,KOTA MAKASSAR
7,1901109,SMK INFORMATIKA KOMPUTER MAHARDIKA MAKASSAR,40307385,S,16,61.0,44.38,38.44,74.61,"54,61",19,1,109,2017,SULAWESI SELATAN,KOTA MAKASSAR
8,1901110,SMK NEGERI 3 MAKASSAR,40311967,N,273,59.06,38.71,28.58,73.99,"50,09",19,1,110,2017,SULAWESI SELATAN,KOTA MAKASSAR
9,1901112,SMK TECHNO TERAPAN MAKASSAR,40311977,S,307,61.83,44.8,29.36,77.71,"53,43",19,1,112,2017,SULAWESI SELATAN,KOTA MAKASSAR
10,1901113,SMK TEKNOLOGI TRI TUNGGAL 45 MAKASSAR,40313576,S,97,61.15,45.28,37.55,77.97,"55,49",19,1,113,2017,SULAWESI SELATAN,KOTA MAKASSAR
11,1901115,SMK LPP YBW-UMI1 MAKASSAR,40313292,S,36,53.78,32.94,27.92,64.92,"44,89",19,1,115,2017,SULAWESI SELATAN,KOTA MAKASSAR
12,1901116,SMK WAHYU 2 MAKASSAR,40313461,S,30,51.33,32.93,25.67,75.28,"46,30",19,1,116,2017,SULAWESI SELATAN,KOTA MAKASSAR
13,1901117,SMK DH. PEPABRI MAKASSAR,40311960,S,11,47.45,37.82,25.0,75.27,"46,39",19,1,117,2017,SULAWESI SELATAN,KOTA MAKASSAR
14,1901118,SMK NASIONAL MAKASSAR,40311964,S,137,57.93,36.85,27.32,72.31,"48,60",19,1,118,2017,SULAWESI SELATAN,KOTA MAKASSAR
15,1901119,SMK NEGERI 5 MAKASSAR,40311969,N,377,60.01,49.38,32.57,73.95,"53,98",19,1,119,2017,SULAWESI SELATAN,KOTA MAKASSAR
16,1901120,SMK MUHAMMADIYAH 4 TALLO MAKASSAR,40307389,S,46,53.83,35.57,27.17,72.21,"47,20",19,1,120,2017,SULAWESI SELATAN,KOTA MAKASSAR
17,1901122,SMK KEBANGSAAN INDONESIA MAKASSAR,40307391,S,47,46.98,32.0,23.03,67.22,"42,31",19,1,122,2017,SULAWESI SELATAN,KOTA MAKASSAR
18,1901123,SMK KATANGKA MAKASSAR,40313196,S,160,55.18,40.78,37.03,80.9,"53,47",19,1,123,2017,SULAWESI SELATAN,KOTA MAKASSAR
19,1901124,SMK MUHAMMADIYAH 2 BONTOALA MAKASSAR,40311963,S,339,54.45,34.53,27.56,70.5,"46,76",19,1,124,2017,SULAWESI SELATAN,KOTA MAKASSAR
20,1901125,SMK NEGERI ANALIS KIMIA MAKASSAR,40314696,N,119,66.29,77.48,77.73,80.47,"75,49",19,1,125,2017,SULAWESI SELATAN,KOTA MAKASSAR
21,1901126,SMK NEGERI TEKNOLOGI INDUSTRI MAKASSAR,40313544,N,171,66.36,39.04,39.8,74.16,"54,84",19,1,126,2017,SULAWESI SELATAN,KOTA MAKASSAR
22,1901127,SMK NEGERI 4 MAKASSAR,40311968,N,316,60.14,39.72,31.07,76.83,"51,94",19,1,127,2017,SULAWESI SELATAN,KOTA MAKASSAR
23,1901129,SMK YAPMI 1 MAKASSAR,40307395,S,109,60.88,43.94,35.57,81.79,"55,55",19,1,129,2017,SULAWESI SELATAN,KOTA MAKASSAR
24,1901130,SMK WAHYU 1 MAKASSAR,40307394,S,43,53.44,33.67,29.19,78.51,"48,70",19,1,130,2017,SULAWESI SELATAN,KOTA MAKASSAR
25,1901131,SMK HAMRAWATI MAKASSAR,40311961,S,3,62.67,40.0,28.33,77.1,"52,03",19,1,131,2017,SULAWESI SELATAN,KOTA MAKASSAR
26,1901132,SMK MUHAMMADIYAH 1 BONTOALA MAKASSAR,40311962,S,13,52.62,31.08,30.19,72.62,"46,63",19,1,132,2017,SULAWESI SELATAN,KOTA MAKASSAR
27,1901133,SMK MUHAMMADIYAH 3 MAKASSAR,40307393,S,105,53.87,34.88,30.86,76.68,"49,07",19,1,133,2017,SULAWESI SELATAN,KOTA MAKASSAR
28,1901134,SMK NURUL QALAM MAKASSAR,40313796,S,43,59.86,38.28,25.41,77.43,"50,25",19,1,134,2017,SULAWESI SELATAN,KOTA MAKASSAR
29,1901135,SMK NEGERI 1 MAKASSAR,40311965,N,310,60.86,41.19,32.94,77.75,"53,19",19,1,135,2017,SULAWESI SELATAN,KOTA MAKASSAR
30,1901136,SMK GUNUNG SARI 2 MAKASSAR,40313133,S,18,59.78,36.78,29.17,81.02,"51,69",19,1,136,2017,SULAWESI SELATAN,KOTA MAKASSAR
31,1901137,SMK MAARIF MAKASSAR,69752254,S,25,53.04,33.04,25.8,75.2,"46,77",19,1,137,2017,SULAWESI SELATAN,KOTA MAKASSAR
32,1901138,SMK YPLP PGRI 1 MAKASSAR,40307382,S,99,57.94,45.6,28.79,79.44,"52,94",19,1,138,2017,SULAWESI SELATAN,KOTA MAKASSAR
33,1901139,SMK YPUP MAKASSAR,40307396,S,16,59.88,37.13,30.94,67.69,"48,91",19,1,139,2017,SULAWESI SELATAN,KOTA MAKASSAR
34,1901140,SMK TAMALATEA MAKASSAR,40311976,S,43,49.72,45.16,35.0,72.35,"50,56",19,1,140,2017,SULAWESI SELATAN,KOTA MAKASSAR
35,1901143,SMK NEGERI 7 MAKASSAR,40307386,N,262,64.87,43.7,32.45,78.43,"54,86",19,1,143,2017,SULAWESI SELATAN,KOTA MAKASSAR
36,1901145,SMK PANCA MARGA MAKASSAR,40311972,S,29,54.34,39.79,25.43,75.39,"48,74",19,1,145,2017,SULAWESI SELATAN,KOTA MAKASSAR
37,1901146,SMK BAJI MINASA MAKASSAR,40312588,S,54,49.37,36.22,27.31,74.87,"46,94",19,1,146,2017,SULAWESI SELATAN,KOTA MAKASSAR
38,1901147,SMK MASTAR MAKASSAR,40307397,S,164,55.18,33.28,28.35,77.73,"48,64",19,1,147,2017,SULAWESI SELATAN,KOTA MAKASSAR
39,1901148,SMK SARIBUANA MAKASSAR,40313412,S,30,53.93,42.73,28.92,78.71,"51,07",19,1,148,2017,SULAWESI SELATAN,KOTA MAKASSAR
40,1901149,SMK NEGERI 6 MAKASSAR,40311970,N,253,60.26,40.78,30.52,76.41,"51,99",19,1,149,2017,SULAWESI SELATAN,KOTA MAKASSAR
41,1901150,SMK TUNAS BANGSA MAKASSAR,40313329,S,12,73.0,57.17,43.75,80.18,"63,53",19,1,150,2017,SULAWESI SELATAN,KOTA MAKASSAR
42,1901153,SMK FARMASI YAMASI MAKASSAR,40313137,S,136,66.94,48.09,48.92,80.71,"61,17",19,1,153,2017,SULAWESI SELATAN,KOTA MAKASSAR
43,1901154,SMK PRATIDINA MAKASSAR,40310224,S,131,60.41,40.52,41.66,83.68,"56,57",19,1,154,2017,SULAWESI SELATAN,KOTA MAKASSAR
44,1901155,SMK NEGERI 8 MAKASSAR,40311971,N,301,64.18,46.3,30.9,79.14,"55,13",19,1,155,2017,SULAWESI SELATAN,KOTA MAKASSAR
45,1901156,SMK TELKOM MAKASSAR,40310229,S,315,72.07,59.17,41.24,78.41,"62,72",19,1,156,2017,SULAWESI SELATAN,KOTA MAKASSAR
46,1901159,SMK KEPERAWATAN HARAPAN BHAKTI MAKASSAR,40310225,S,3,62.67,32.67,31.67,81.93,"52,24",19,1,159,2017,SULAWESI SELATAN,KOTA MAKASSAR
47,1901160,SMK KARTIKA XX - 1 MAKASSAR,40307402,S,284,60.24,43.45,37.01,75.61,"54,08",19,1,160,2017,SULAWESI SELATAN,KOTA MAKASSAR
48,1901161,SMK MUHAMMADIYAH TELLO BARU MAKASSAR,40307378,S,11,36.91,30.18,22.73,70.59,"40,10",19,1,161,2017,SULAWESI SELATAN,KOTA MAKASSAR
49,1901163,SMK KOMPUTER MUTIARA ILMU MAKASSAR,40307383,S,128,64.98,40.55,36.8,75.5,"54,46",19,1,163,2017,SULAWESI SELATAN,KOTA MAKASSAR
50,1901164,SMK LANIANG MAKASSAR,40310226,S,89,65.03,50.99,43.4,80.34,"59,94",19,1,164,2017,SULAWESI SELATAN,KOTA MAKASSAR
51,1901165,SMK DARUSSALAM MAKASSAR,40313208,S,348,61.72,38.27,30.17,78.06,"52,06",19,1,165,2017,SULAWESI SELATAN,KOTA MAKASSAR
52,1901166,SMK PENERBANGAN HASANUDDIN MAKASSAR,40312589,S,88,64.64,55.64,50.03,80.27,"62,65",19,1,166,2017,SULAWESI SELATAN,KOTA MAKASSAR
53,1901167,SMK MANDIRI MAKASSAR,40312447,S,46,53.91,43.22,28.97,72.72,"49,71",19,1,167,2017,SULAWESI SELATAN,KOTA MAKASSAR
