No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
1,301001,SMK NEGERI  1 SEMARANG,20328948,N,525,73.92,48.88,47.57,78.65,"62,26",3,1,1,2017,JAWA TENGAH,KOTA SEMARANG
2,301002,SMK NEGERI  2 SEMARANG,20328970,N,419,79.2,56.22,58.39,84.56,"69,59",3,1,2,2017,JAWA TENGAH,KOTA SEMARANG
3,301003,SMK NEGERI  3 SEMARANG,20328946,N,381,69.99,43.08,39.82,74.3,"56,80",3,1,3,2017,JAWA TENGAH,KOTA SEMARANG
4,301004,SMK NEGERI  4 SEMARANG,20328945,N,551,75.23,53.95,51.62,77.38,"64,55",3,1,4,2017,JAWA TENGAH,KOTA SEMARANG
5,301005,SMK NEGERI  5 SEMARANG,20328944,N,437,67.96,41.9,36.46,74.44,"55,19",3,1,5,2017,JAWA TENGAH,KOTA SEMARANG
6,301006,SMK NEGERI  6 SEMARANG,20328981,N,333,74.55,51.35,42.27,78.72,"61,72",3,1,6,2017,JAWA TENGAH,KOTA SEMARANG
7,301007,SMK NEGERI  7 SEMARANG,20337604,N,599,80.63,78.08,70.5,80.22,"77,36",3,1,7,2017,JAWA TENGAH,KOTA SEMARANG
8,301008,SMK NEGERI  8 SEMARANG,20328962,N,366,74.52,53.3,47.2,78.67,"63,42",3,1,8,2017,JAWA TENGAH,KOTA SEMARANG
9,301009,SMK NEGERI  9 SEMARANG,20328969,N,336,75.14,48.02,50.74,82.67,"64,14",3,1,9,2017,JAWA TENGAH,KOTA SEMARANG
10,301010,SMK NEGERI 10 SEMARANG,20328947,N,373,67.78,40.25,36.82,70.21,"53,77",3,1,10,2017,JAWA TENGAH,KOTA SEMARANG
11,301011,SMK NEGERI 11 SEMARANG,20328963,N,491,73.86,51.75,45.13,77.67,"62,10",3,1,11,2017,JAWA TENGAH,KOTA SEMARANG
12,301012,SMK NEGERI JAWA TENGAH,69859366,N,118,81.75,65.37,85.68,83.58,"79,10",3,1,12,2017,JAWA TENGAH,KOTA SEMARANG
13,301200,SMK THERESIANA,20328868,S,250,76.87,55.14,56.89,82.67,"67,89",3,1,200,2017,JAWA TENGAH,KOTA SEMARANG
14,301201,SMK NUSAPUTERA 2,20328991,S,141,76.28,58.24,62.11,87.24,"70,97",3,1,201,2017,JAWA TENGAH,KOTA SEMARANG
15,301204,SMK ANTONIUS,20331919,S,58,72.52,46.55,41.59,76.43,"59,27",3,1,204,2017,JAWA TENGAH,KOTA SEMARANG
16,301205,SMK CINDE SEMARANG,20331920,S,27,59.04,34.52,25.46,66.07,"46,27",3,1,205,2017,JAWA TENGAH,KOTA SEMARANG
17,301206,SMK CUT NYA DIEN,20328976,S,151,68.32,38.25,35.4,77.61,"54,90",3,1,206,2017,JAWA TENGAH,KOTA SEMARANG
18,301207,SMK DIAN KARTIKA,20331921,S,15,62.8,36.67,31.0,67.7,"49,54",3,1,207,2017,JAWA TENGAH,KOTA SEMARANG
19,301208,SMK DR. TJIPTO SEMARANG,20328966,S,89,65.93,36.4,33.48,73.87,"52,42",3,1,208,2017,JAWA TENGAH,KOTA SEMARANG
20,301209,SMK GEDONGSONGO,20331922,S,2,47.0,24.0,28.75,65.25,"41,25",3,1,209,2017,JAWA TENGAH,KOTA SEMARANG
21,301210,SMK 17 AGUSTUS 1945,20328980,S,19,65.58,49.26,36.84,76.68,"57,09",3,1,210,2017,JAWA TENGAH,KOTA SEMARANG
22,301211,SMK GRAFIKA BAKTI NUSANTARA,20331923,S,67,61.43,36.6,32.16,69.33,"49,88",3,1,211,2017,JAWA TENGAH,KOTA SEMARANG
23,301213,SMK HIDAYAH SEMARANG,20328975,S,138,70.48,42.41,47.46,79.34,"59,92",3,1,213,2017,JAWA TENGAH,KOTA SEMARANG
24,301214,SMK IBU KARTINI,20331924,S,116,66.19,37.78,35.82,74.35,"53,54",3,1,214,2017,JAWA TENGAH,KOTA SEMARANG
25,301215,SMK IGNATIUS,20328974,S,16,60.5,34.38,26.09,73.51,"48,62",3,1,215,2017,JAWA TENGAH,KOTA SEMARANG
26,301216,SMK IPTEK TUGU SUHARTO,20331925,S,13,58.62,35.08,31.15,69.28,"48,53",3,1,216,2017,JAWA TENGAH,KOTA SEMARANG
27,301217,SMK JAYAWISATA SEMARANG,20328964,S,24,66.67,49.92,35.52,78.1,"57,55",3,1,217,2017,JAWA TENGAH,KOTA SEMARANG
28,301218,SMK KIMIA INDUSTRI THERESIANA SEMARANG,20331926,S,78,75.46,53.56,52.12,76.7,"64,46",3,1,218,2017,JAWA TENGAH,KOTA SEMARANG
29,301219,SMK KRISTEN GERGAJI,20328973,S,43,64.84,35.53,31.57,76.26,"52,05",3,1,219,2017,JAWA TENGAH,KOTA SEMARANG
30,301220,SMK LPI SEMARANG,20328972,S,31,64.97,42.97,38.87,70.87,"54,42",3,1,220,2017,JAWA TENGAH,KOTA SEMARANG
31,301221,SMK IPT KARANGPANAS,20328951,S,218,65.83,43.07,41.41,70.09,"55,10",3,1,221,2017,JAWA TENGAH,KOTA SEMARANG
