No,Kode,SatuanPendidikan,NPSN,Status,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,KdProv,KdKota,KdSekolah,Tahun,Provinsi,Kabupaten
2,1301001,SMK NEGERI 1 PONTIANAK,30105243,N,236,71.3,63.35,60.17,78.49,"68,33",13,1,1,2015,KALIMANTAN BARAT,KOTA PONTIANAK
4,1301002,SMK NEGERI 2 PONTIANAK,30105232,N,247,66.09,64.38,50.18,70.34,"62,75",13,1,2,2015,KALIMANTAN BARAT,KOTA PONTIANAK
6,1301003,SMK NEGERI 3 PONTIANAK,30105231,N,346,72.96,66.76,63.56,80.25,"70,88",13,1,3,2015,KALIMANTAN BARAT,KOTA PONTIANAK
8,1301004,SMK NEGERI 4 PONTIANAK,30105230,N,421,68.12,66.24,56.57,72.27,"65,80",13,1,4,2015,KALIMANTAN BARAT,KOTA PONTIANAK
10,1301005,SMK NEGERI 5 PONTIANAK,30105219,N,188,68.37,62.28,61.52,75.07,"66,81",13,1,5,2015,KALIMANTAN BARAT,KOTA PONTIANAK
12,1301006,SMK NEGERI 6 PONTIANAK,30105220,N,125,65.85,63.37,38.52,77.55,"61,32",13,1,6,2015,KALIMANTAN BARAT,KOTA PONTIANAK
14,1301007,SMK NEGERI 7 PONTIANAK,30107398,N,156,69.28,61.52,54.84,70.7,"64,09",13,1,7,2015,KALIMANTAN BARAT,KOTA PONTIANAK
16,1301008,SMK ABDI AGAPE PONTIANAK,30105194,S,131,63.88,61.26,42.73,75.9,"60,94",13,1,8,2015,KALIMANTAN BARAT,KOTA PONTIANAK
18,1301009,SMK BHINEKA TUNGGAL IKA PONTIANAK,30105196,S,67,55.19,44.64,37.84,62.96,"50,16",13,1,9,2015,KALIMANTAN BARAT,KOTA PONTIANAK
20,1301010,SMK BINA UTAMA PONTIANAK,30105197,S,237,60.04,59.34,46.39,64.55,"57,58",13,1,10,2015,KALIMANTAN BARAT,KOTA PONTIANAK
22,1301011,SMK BOEDI OETOMO PONTIANAK,30105198,S,13,51.7,38.71,32.31,69.39,"48,03",13,1,11,2015,KALIMANTAN BARAT,KOTA PONTIANAK
24,1301012,SMK CINTA BUMI KHATULISTIWA PONTIANAK,30105199,S,45,65.7,41.95,24.78,74.12,"51,64",13,1,12,2015,KALIMANTAN BARAT,KOTA PONTIANAK
26,1301013,SMK ETHIKA PONTIANAK,30105200,S,16,58.9,55.86,47.34,66.94,"57,26",13,1,13,2015,KALIMANTAN BARAT,KOTA PONTIANAK
28,1301014,SMK IMMANUEL PONTIANAK,30105216,S,212,77.22,70.75,73.75,78.45,"75,04",13,1,14,2015,KALIMANTAN BARAT,KOTA PONTIANAK
30,1301015,SMK KOPERASI PONTIANAK,30105202,S,73,56.83,45.29,29.28,72.81,"51,05",13,1,15,2015,KALIMANTAN BARAT,KOTA PONTIANAK
